Simulation,Precision,Recall,F1 Score,Tool
Soil_Full_Halfnormal,0.14,0.6422018348623854,0.2298850574712644,VirBrant
Gut_Full_Zero,0.2026578073089701,0.5754716981132075,0.29975429975429974,VirBrant
Gut_Full_Uniform,0.03480589022757698,0.3466666666666667,0.06326034063260341,VirBrant
Gut_Full_Halfnormal,0.14622641509433962,0.6595744680851063,0.23938223938223938,VirBrant
Gut_Low_Uniform,0.0,0.0,0.0,VirBrant
Gut_Medium_Uniform,0.2,0.2,0.20000000000000004,VirBrant
Soil_Full_Exponential,0.1743119266055046,0.76,0.2835820895522388,VirBrant
Soil_Low_Zero,0.0,0.0,0.0,VirBrant
Gut_Low_Zero,0.0,0.0,0.0,VirBrant
Soil_Low_Lognormal,0.0,0.0,0.0,VirBrant
Soil_Medium_Lognormal,0.045454545454545456,0.5555555555555556,0.08403361344537816,VirBrant
Gut_Medium_Zero,0.10619469026548672,0.6,0.18045112781954886,VirBrant
Gut_Medium_Halfnormal,0.10714285714285714,0.5,0.17647058823529413,VirBrant
Gut_Full_Lognormal,0.18384401114206128,0.7252747252747253,0.29333333333333333,VirBrant
Gut_Low_Halfnormal,0.0,0.0,0.0,VirBrant
Gut_Full_Exponential,0.22857142857142856,0.6037735849056604,0.3316062176165803,VirBrant
Soil_Full_Zero,0.17150395778364116,0.5603448275862069,0.26262626262626265,VirBrant
Soil_Medium_Exponential,0.2318840579710145,0.9411764705882353,0.372093023255814,VirBrant
Gut_Low_Exponential,0.0,0.0,0.0,VirBrant
Soil_Medium_Uniform,0.3333333333333333,1.0,0.5,VirBrant
Soil_Low_Exponential,0.0,0.0,0.0,VirBrant
Soil_Medium_Zero,0.25806451612903225,0.8888888888888888,0.39999999999999997,VirBrant
Soil_Full_Uniform,0.048600883652430045,0.4782608695652174,0.08823529411764705,VirBrant
Gut_Medium_Exponential,0.15384615384615385,0.7,0.2522522522522523,VirBrant
Gut_Medium_Lognormal,0.009009009009009009,0.16666666666666666,0.017094017094017096,VirBrant
Soil_Low_Halfnormal,0.0,0.0,0.0,VirBrant
Soil_Full_Lognormal,0.2540792540792541,0.7898550724637681,0.3844797178130512,VirBrant
Soil_Medium_Halfnormal,0.10144927536231885,0.7777777777777778,0.1794871794871795,VirBrant
Soil_Low_Uniform,0.0,0.0,0.0,VirBrant
Gut_Medium_Exponential,0.47619047619047616,1.0,0.6451612903225806,VirSorter2
Gut_Low_Lognormal,0.0,0.0,0.0,VirSorter2
Gut_Medium_Halfnormal,0.25,0.75,0.375,VirSorter2
Soil_Low_Halfnormal,0.0,0.0,0.0,VirSorter2
Gut_Medium_Uniform,0.5,1.0,0.6666666666666666,VirSorter2
Gut_Medium_Lognormal,0.06349206349206349,0.6666666666666666,0.11594202898550725,VirSorter2
Gut_Low_Zero,0.0,0.0,0.0,VirSorter2
Gut_Low_Halfnormal,0.0,0.0,0.0,VirSorter2
Soil_Low_Lognormal,0.0,0.0,0.0,VirSorter2
Soil_Medium_Lognormal,0.1111111111111111,0.6666666666666666,0.1904761904761905,VirSorter2
Gut_Low_Exponential,0.0,0.0,0.0,VirSorter2
Soil_Low_Exponential,0.0,0.0,0.0,VirSorter2
Soil_Medium_Uniform,0.3076923076923077,1.0,0.47058823529411764,VirSorter2
Soil_Low_Zero,0.0,0.0,0.0,VirSorter2
Gut_Full_Halfnormal,0.33771929824561403,0.8191489361702128,0.4782608695652174,VirSorter2
Soil_Full_Halfnormal,0.28115015974440893,0.8073394495412844,0.4170616113744075,VirSorter2
Gut_Full_Exponential,0.445,0.839622641509434,0.5816993464052288,VirSorter2
Soil_Full_Uniform,0.14878892733564014,0.6231884057971014,0.24022346368715086,VirSorter2
Gut_Full_Zero,0.42105263157894735,0.7547169811320755,0.5405405405405406,VirSorter2
Soil_Medium_Zero,0.3333333333333333,0.7777777777777778,0.4666666666666666,VirSorter2
Gut_Full_Lognormal,0.34347826086956523,0.8681318681318682,0.49221183800623053,VirSorter2
Soil_Low_Uniform,0.0,0.0,0.0,VirSorter2
Soil_Full_Exponential,0.3082191780821918,0.9,0.45918367346938777,VirSorter2
Gut_Full_Uniform,0.11581920903954802,0.5466666666666666,0.19114219114219114,VirSorter2
Gut_Medium_Zero,0.22033898305084745,0.65,0.3291139240506329,VirSorter2
Soil_Medium_Halfnormal,0.23684210526315788,1.0,0.38297872340425526,VirSorter2
Soil_Medium_Exponential,0.38095238095238093,0.9411764705882353,0.5423728813559321,VirSorter2
Soil_Full_Lognormal,0.44565217391304346,0.8913043478260869,0.5942028985507246,VirSorter2
Soil_Full_Zero,0.36160714285714285,0.6982758620689655,0.47647058823529415,VirSorter2
Gut_Low_Uniform,0.0,0.0,0.0,VirSorter2
Gut_Low_Halfnormal,0.0,0.0,0.0,DeepVirFinder
Soil_Full_Halfnormal,0.7108433734939759,0.5412844036697247,0.6145833333333333,DeepVirFinder
Gut_Full_Zero,0.6666666666666666,0.49056603773584906,0.5652173913043478,DeepVirFinder
Gut_Low_Lognormal,0.0,0.0,0.0,DeepVirFinder
Gut_Low_Exponential,0.0,0.0,0.0,DeepVirFinder
Soil_Low_Zero,0.0,0.0,0.0,DeepVirFinder
Soil_Full_Uniform,0.3333333333333333,0.17391304347826086,0.22857142857142854,DeepVirFinder
Soil_Medium_Halfnormal,0.8571428571428571,0.6666666666666666,0.75,DeepVirFinder
Soil_Low_Halfnormal,0.0,0.0,0.0,DeepVirFinder
Gut_Full_Exponential,0.7407407407407407,0.5660377358490566,0.641711229946524,DeepVirFinder
Soil_Full_Zero,0.06666666666666667,0.02,0.030769230769230767,DeepVirFinder
Soil_Medium_Lognormal,0.2,0.3333333333333333,0.25,DeepVirFinder
Gut_Low_Uniform,0.0,0.0,0.0,DeepVirFinder
Gut_Medium_Exponential,0.7083333333333334,0.85,0.7727272727272727,DeepVirFinder
Gut_Medium_Halfnormal,0.5,0.5833333333333334,0.5384615384615384,DeepVirFinder
Gut_Full_Halfnormal,0.5339805825242718,0.5851063829787234,0.5583756345177665,DeepVirFinder
Soil_Low_Uniform,0.0,0.0,0.0,DeepVirFinder
Gut_Low_Zero,0.0,0.0,0.0,DeepVirFinder
Soil_Low_Exponential,0.0,0.0,0.0,DeepVirFinder
Gut_Medium_Zero,0.34782608695652173,0.4,0.37209302325581395,DeepVirFinder
Gut_Full_Lognormal,0.6039603960396039,0.6703296703296703,0.6354166666666666,DeepVirFinder
Soil_Full_Exponential,0.0,0.0,0.0,DeepVirFinder
Gut_Medium_Lognormal,0.10526315789473684,0.3333333333333333,0.16,DeepVirFinder
Soil_Medium_Zero,0.42857142857142855,0.3333333333333333,0.375,DeepVirFinder
Soil_Medium_Exponential,0.8125,0.7647058823529411,0.787878787878788,DeepVirFinder
Gut_Full_Uniform,0.1016949152542373,0.08,0.08955223880597014,DeepVirFinder
Soil_Low_Lognormal,0.0,0.0,0.0,VirFinder
Gut_Low_Exponential,0.0,0.0,0.0,VirFinder
Gut_Medium_Uniform,0.3333333333333333,0.2,0.25,VirFinder
Soil_Low_Uniform,0.0,0.0,0.0,VirFinder
Gut_Full_Exponential,0.8545454545454545,0.44339622641509435,0.5838509316770186,VirFinder
Gut_Low_Uniform,0.0,0.0,0.0,VirFinder
Soil_Full_Lognormal,0.9213483146067416,0.5942028985507246,0.7224669603524229,VirFinder
Gut_Full_Zero,0.8135593220338984,0.4528301886792453,0.5818181818181819,VirFinder
Gut_Low_Halfnormal,0.0,0.0,0.0,VirFinder
Soil_Low_Exponential,0.0,0.0,0.0,VirFinder
Soil_Full_Zero,0.7254901960784313,0.31896551724137934,0.44311377245508987,VirFinder
Soil_Full_Exponential,0.8285714285714286,0.58,0.6823529411764706,VirFinder
Gut_Low_Lognormal,0.0,0.0,0.0,VirFinder
Soil_Low_Zero,0.0,0.0,0.0,VirFinder
Soil_Full_Uniform,0.52,0.18840579710144928,0.2765957446808511,VirFinder
Gut_Medium_Lognormal,0.16666666666666666,0.16666666666666666,0.16666666666666666,VirFinder
Soil_Medium_Exponential,1.0,0.7058823529411765,0.8275862068965517,VirFinder
Gut_Medium_Halfnormal,0.75,0.5,0.6,VirFinder
Gut_Full_Lognormal,0.8529411764705882,0.6373626373626373,0.7295597484276729,VirFinder
Gut_Full_Uniform,0.16666666666666666,0.08,0.10810810810810811,VirFinder
Soil_Full_Halfnormal,0.8,0.44036697247706424,0.5680473372781065,VirFinder
Soil_Medium_Uniform,0.75,0.75,0.75,VirFinder
Soil_Medium_Lognormal,0.375,0.3333333333333333,0.35294117647058826,VirFinder
Gut_Medium_Exponential,0.8888888888888888,0.8,0.8421052631578948,VirFinder
Soil_Medium_Zero,0.75,0.3333333333333333,0.46153846153846156,VirFinder
Gut_Medium_Zero,0.5454545454545454,0.3,0.3870967741935483,VirFinder
Soil_Low_Halfnormal,0.0,0.0,0.0,VirFinder
Soil_Medium_Halfnormal,0.8571428571428571,0.6666666666666666,0.75,VirFinder
Gut_Full_Halfnormal,0.7230769230769231,0.5,0.5911949685534591,VirFinder
Gut_Low_Zero,0.0,0.0,0.0,VirFinder
Gut_Medium_Halfnormal,0.28125,0.75,0.4090909090909091,Vibrant
Gut_Full_Lognormal,0.42771084337349397,0.7802197802197802,0.5525291828793775,Vibrant
Gut_Medium_Lognormal,0.0975609756097561,0.6666666666666666,0.1702127659574468,Vibrant
Soil_Medium_Exponential,0.5,0.8823529411764706,0.6382978723404256,Vibrant
Soil_Medium_Uniform,0.6666666666666666,1.0,0.8,Vibrant
Gut_Full_Uniform,0.15352697095435686,0.49333333333333335,0.23417721518987342,Vibrant
Soil_Full_Halfnormal,0.38613861386138615,0.7155963302752294,0.5016077170418006,Vibrant
Soil_Medium_Zero,0.3888888888888889,0.7777777777777778,0.5185185185185185,Vibrant
Soil_Medium_Lognormal,0.13333333333333333,0.6666666666666666,0.2222222222222222,Vibrant
Gut_Medium_Exponential,0.5405405405405406,1.0,0.7017543859649124,Vibrant
Soil_Low_Halfnormal,0.0,0.0,0.0,Vibrant
Soil_Medium_Halfnormal,0.28125,1.0,0.43902439024390244,Vibrant
Gut_Full_Halfnormal,0.44785276073619634,0.776595744680851,0.5680933852140079,Vibrant
Gut_Low_Zero,0.0,0.0,0.0,Vibrant
Gut_Medium_Zero,0.37142857142857144,0.65,0.4727272727272728,Vibrant
Gut_Medium_Uniform,0.6666666666666666,0.8,0.7272727272727272,Vibrant
Soil_Low_Uniform,0.0,0.0,0.0,Vibrant
Soil_Low_Lognormal,0.0,0.0,0.0,Vibrant
Gut_Low_Exponential,0.0,0.0,0.0,Vibrant
Soil_Full_Lognormal,0.5876288659793815,0.8260869565217391,0.6867469879518072,Vibrant
Gut_Full_Exponential,0.49162011173184356,0.8301886792452831,0.6175438596491228,Vibrant
Gut_Low_Uniform,0.0,0.0,0.0,Vibrant
Soil_Low_Exponential,0.0,0.0,0.0,Vibrant
Gut_Full_Zero,0.48026315789473684,0.6886792452830188,0.5658914728682171,Vibrant
Soil_Low_Zero,0.0,0.0,0.0,Vibrant
Soil_Full_Uniform,0.19895287958115182,0.5507246376811594,0.29230769230769227,Vibrant
Soil_Full_Zero,0.390625,0.646551724137931,0.48701298701298706,Vibrant
Soil_Full_Exponential,0.39631336405529954,0.86,0.5425867507886436,Vibrant
Gut_Low_Lognormal,0.0,0.0,0.0,Vibrant
Gut_Full_Uniform,0.0,0.0,0.0,Kraken2
Soil_Low_Lognormal,0.0,0.0,0.0,Kraken2
Gut_Low_Uniform,0.0,0.0,0.0,Kraken2
Gut_Medium_Lognormal,0.0,0.0,0.0,Kraken2
Gut_Low_Zero,0.0,0.0,0.0,Kraken2
Gut_Medium_Uniform,0.0,0.0,0.0,Kraken2
Gut_Full_Zero,0.975,0.41935483870967744,0.5864661654135339,Kraken2
Soil_Medium_Halfnormal,1.0,0.6666666666666666,0.8,Kraken2
Soil_Full_Uniform,0.9230769230769231,0.19672131147540983,0.32432432432432434,Kraken2
Soil_Medium_Lognormal,0.6,0.375,0.4615384615384615,Kraken2
Soil_Full_Halfnormal,0.9622641509433962,0.5666666666666667,0.7132867132867132,Kraken2
Soil_Full_Zero,0.9347826086956522,0.4095238095238095,0.5695364238410596,Kraken2
Soil_Low_Zero,0.0,0.0,0.0,Kraken2
Soil_Low_Exponential,0.0,0.0,0.0,Kraken2
Gut_Full_Exponential,0.9772727272727273,0.5058823529411764,0.6666666666666666,Kraken2
Gut_Medium_Zero,1.0,0.29411764705882354,0.45454545454545453,Kraken2
Soil_Low_Halfnormal,0.0,0.0,0.0,Kraken2
Gut_Full_Halfnormal,0.9423076923076923,0.5975609756097561,0.7313432835820896,Kraken2
Soil_Medium_Exponential,1.0,0.7272727272727273,0.8421052631578948,Kraken2
Soil_Full_Lognormal,0.9789473684210527,0.7560975609756098,0.8532110091743119,Kraken2
Gut_Full_Lognormal,0.9387755102040817,0.6301369863013698,0.7540983606557377,Kraken2
Soil_Full_Exponential,1.0,0.6363636363636364,0.7777777777777778,Kraken2
Soil_Medium_Zero,1.0,0.375,0.5454545454545454,Kraken2
Soil_Medium_Uniform,1.0,1.0,1.0,Kraken2
Soil_Low_Uniform,0.0,0.0,0.0,Kraken2
Gut_Medium_Exponential,1.0,0.7777777777777778,0.8750000000000001,Kraken2
Gut_Medium_Halfnormal,1.0,0.45454545454545453,0.625,Kraken2
Gut_Low_Exponential,0.0,0.0,0.0,Kraken2
Gut_Low_Halfnormal,0.0,0.0,0.0,Kraken2
Gut_Low_Lognormal,0.0,0.0,0.0,Kraken2
Soil_Low_Lognormal,0.0,0.0,0.0,VirSorter
Gut_Low_Exponential,0.0,0.0,0.0,VirSorter
Gut_Medium_Uniform,0.6666666666666666,0.4,0.5,VirSorter
Soil_Low_Uniform,0.0,0.0,0.0,VirSorter
Gut_Full_Exponential,0.5,0.7358490566037735,0.5954198473282442,VirSorter
Gut_Low_Uniform,0.0,0.0,0.0,VirSorter
Soil_Full_Lognormal,0.6089385474860335,0.7898550724637681,0.6876971608832806,VirSorter
Gut_Full_Zero,0.5037593984962406,0.6320754716981132,0.5606694560669455,VirSorter
Gut_Low_Halfnormal,0.0,0.0,0.0,VirSorter
Soil_Low_Exponential,0.0,0.0,0.0,VirSorter
Soil_Full_Zero,0.46808510638297873,0.5689655172413793,0.5136186770428015,VirSorter
Soil_Full_Exponential,0.48148148148148145,0.78,0.5954198473282443,VirSorter
Gut_Low_Lognormal,0.0,0.0,0.0,VirSorter
Soil_Low_Zero,0.0,0.0,0.0,VirSorter
Soil_Full_Uniform,0.25384615384615383,0.4782608695652174,0.3316582914572864,VirSorter
Gut_Medium_Lognormal,0.1875,0.5,0.2727272727272727,VirSorter
Soil_Medium_Exponential,0.4074074074074074,0.6470588235294118,0.5,VirSorter
Gut_Medium_Halfnormal,0.4444444444444444,0.6666666666666666,0.5333333333333333,VirSorter
Gut_Full_Lognormal,0.48333333333333334,0.6373626373626373,0.5497630331753554,VirSorter
Gut_Full_Uniform,0.13903743315508021,0.3466666666666667,0.1984732824427481,VirSorter
Soil_Full_Halfnormal,0.5251798561151079,0.6697247706422018,0.5887096774193548,VirSorter
Soil_Medium_Uniform,0.42857142857142855,0.75,0.5454545454545454,VirSorter
Soil_Medium_Lognormal,0.08163265306122448,0.4444444444444444,0.13793103448275862,VirSorter
Gut_Medium_Exponential,0.5757575757575758,0.95,0.7169811320754716,VirSorter
Soil_Medium_Zero,0.7142857142857143,0.5555555555555556,0.6250000000000001,VirSorter
Gut_Medium_Zero,0.5,0.5,0.5,VirSorter
Soil_Low_Halfnormal,0.0,0.0,0.0,VirSorter
Soil_Medium_Halfnormal,0.2,0.5555555555555556,0.29411764705882354,VirSorter
Gut_Full_Halfnormal,0.4861111111111111,0.7446808510638298,0.5882352941176471,VirSorter
Gut_Low_Zero,0.0,0.0,0.0,VirSorter
