Simulation,Precision,Recall,F1 Score,Tool
Soil_Full_Lognormal,0.02042714833908291,0.737062937062937,0.039752583540770915,Metaphinder
Gut_Low_Exponential,0.0,0.0,0.0,Metaphinder
Gut_Medium_Uniform,0.02142857142857143,0.5,0.0410958904109589,Metaphinder
Soil_Low_Uniform,0.0,0.0,0.0,Metaphinder
Gut_Low_Uniform,0.0,0.0,0.0,Metaphinder
Soil_Full_Halfnormal,0.013350677803642338,0.6621392190152802,0.026173618334955205,Metaphinder
Soil_Full_Zero,0.013172379759328855,0.6559546313799622,0.02582613873176541,Metaphinder
Gut_Low_Halfnormal,0.0,0.0,0.0,Metaphinder
Gut_Full_Uniform,0.00278438718169392,0.582010582010582,0.0055422597304446404,Metaphinder
Soil_Low_Exponential,0.0,0.0,0.0,Metaphinder
Gut_Low_Lognormal,0.0,0.0,0.0,Metaphinder
Soil_Low_Zero,0.0,0.0,0.0,Metaphinder
Gut_Full_Lognormal,0.012385410571484299,0.7341040462427746,0.024359835043636712,Metaphinder
Soil_Full_Exponential,0.020813466561631907,0.7161198288159771,0.04045124899274778,Metaphinder
Gut_Medium_Lognormal,0.0014413375612568463,0.47619047619047616,0.002873976145997988,Metaphinder
Soil_Medium_Exponential,0.03090601185436071,0.7373737373737373,0.0593254774481918,Metaphinder
Gut_Medium_Halfnormal,0.014786894752102058,0.85,0.029068110572812764,Metaphinder
Gut_Full_Halfnormal,0.016086345215449507,0.7987679671457906,0.031537557258097204,Metaphinder
Soil_Medium_Uniform,0.024193548387096774,1.0,0.047244094488188976,Metaphinder
Soil_Medium_Lognormal,0.003603321322262259,0.71875,0.007170693686671862,Metaphinder
Gut_Medium_Exponential,0.012381951731374607,0.8939393939393939,0.024425584765058996,Metaphinder
Gut_Full_Exponential,0.01888724542041188,0.8177339901477833,0.03692170818505339,Metaphinder
Soil_Medium_Zero,0.0010290712631849757,0.5714285714285714,0.002054442732408834,Metaphinder
Soil_Full_Uniform,0.007163523547251368,0.6017569546120058,0.01415849940575641,Metaphinder
Gut_Full_Zero,0.014754703061600885,0.7207207207207207,0.028917404662931502,Metaphinder
Gut_Medium_Zero,0.008971704623878536,0.6190476190476191,0.01768707482993197,Metaphinder
Soil_Low_Halfnormal,0.058823529411764705,1.0,0.1111111111111111,Metaphinder
Soil_Medium_Halfnormal,0.006491590439657716,0.7333333333333333,0.012869260017548989,Metaphinder
Gut_Low_Zero,0.0,0.0,0.0,Metaphinder
Gut_Medium_Zero,0.019801980198019802,0.3333333333333333,0.037383177570093455,VirBrant_Proteins
Gut_Medium_Halfnormal,0.026347305389221556,0.36666666666666664,0.04916201117318436,VirBrant_Proteins
Gut_Low_Halfnormal,0.0,0.0,0.0,VirBrant_Proteins
Gut_Full_Lognormal,0.020213273913735477,0.3670520231213873,0.03831648815809323,VirBrant_Proteins
Soil_Medium_Lognormal,0.007029876977152899,0.375,0.013801035077630822,VirBrant_Proteins
Soil_Low_Lognormal,0.047619047619047616,1.0,0.0909090909090909,VirBrant_Proteins
Gut_Low_Zero,0.0,0.0,0.0,VirBrant_Proteins
Gut_Low_Uniform,0.0,0.0,0.0,VirBrant_Proteins
Soil_Full_Exponential,0.029965556831228472,0.3723252496433666,0.05546700669429391,VirBrant_Proteins
Gut_Medium_Uniform,0.07407407407407407,0.3333333333333333,0.12121212121212122,VirBrant_Proteins
Soil_Low_Zero,0.0,0.0,0.0,VirBrant_Proteins
Gut_Full_Halfnormal,0.02875947918157104,0.4127310061601643,0.05377207062600322,VirBrant_Proteins
Gut_Full_Uniform,0.004663363450888954,0.25396825396825395,0.009158557527189469,VirBrant_Proteins
Soil_Full_Halfnormal,0.020349907918968693,0.37521222410865873,0.038605991789675956,VirBrant_Proteins
Gut_Full_Zero,0.021547502448579822,0.3303303303303303,0.04045605001838911,VirBrant_Proteins
Gut_Low_Lognormal,0.0,0.0,0.0,VirBrant_Proteins
Soil_Low_Uniform,0.0,0.0,0.0,VirBrant_Proteins
Soil_Medium_Halfnormal,0.010175763182238668,0.36666666666666664,0.019801980198019802,VirBrant_Proteins
Gut_Medium_Lognormal,0.002050580997949419,0.14285714285714285,0.004043126684636119,VirBrant_Proteins
Soil_Full_Lognormal,0.02541544477028348,0.36363636363636365,0.047510278666057566,VirBrant_Proteins
Soil_Low_Halfnormal,0.25,1.0,0.4,VirBrant_Proteins
Gut_Medium_Exponential,0.022257551669316374,0.42424242424242425,0.04229607250755287,VirBrant_Proteins
Soil_Full_Uniform,0.008805620608899297,0.2752562225475842,0.01706531112422276,VirBrant_Proteins
Soil_Medium_Zero,0.003511852502194908,0.5714285714285714,0.006980802792321117,VirBrant_Proteins
Soil_Low_Exponential,0.0,0.0,0.0,VirBrant_Proteins
Soil_Medium_Exponential,0.04549950544015826,0.46464646464646464,0.08288288288288288,VirBrant_Proteins
Soil_Medium_Uniform,0.07692307692307693,0.6666666666666666,0.13793103448275862,VirBrant_Proteins
Gut_Low_Exponential,0.0,0.0,0.0,VirBrant_Proteins
Gut_Full_Exponential,0.02874206793579694,0.3793103448275862,0.05343511450381679,VirBrant_Proteins
Soil_Full_Zero,0.017679799192404234,0.30623818525519847,0.033429632686751955,VirBrant_Proteins
Gut_Low_Lognormal,0.0,0.0,0.0,VirBrant
Soil_Full_Halfnormal,0.06641640196361537,0.3904923599320883,0.11352418558736427,VirBrant
Gut_Full_Zero,0.11023622047244094,0.5045045045045045,0.18093699515347333,VirBrant
Gut_Full_Uniform,0.013292821876186859,0.18518518518518517,0.024805102763997163,VirBrant
Gut_Full_Halfnormal,0.12252418240442192,0.5462012320328542,0.200150489089541,VirBrant
Gut_Low_Uniform,0.0,0.0,0.0,VirBrant
Gut_Medium_Uniform,0.18181818181818182,0.3333333333333333,0.23529411764705885,VirBrant
Soil_Full_Exponential,0.07605905006418485,0.33808844507845937,0.12418129421011266,VirBrant
Soil_Low_Zero,0.0,0.0,0.0,VirBrant
Gut_Low_Zero,0.0,0.0,0.0,VirBrant
Soil_Low_Lognormal,0.2857142857142857,1.0,0.4444444444444445,VirBrant
Soil_Medium_Lognormal,0.022779043280182234,0.3125,0.042462845010615716,VirBrant
Gut_Medium_Zero,0.05865921787709497,0.5,0.10500000000000001,VirBrant
Gut_Medium_Halfnormal,0.1572052401746725,0.6,0.24913494809688583,VirBrant
Gut_Full_Lognormal,0.08151183970856102,0.5173410404624278,0.14083398898505115,VirBrant
Gut_Low_Halfnormal,0.0,0.0,0.0,VirBrant
Gut_Full_Exponential,0.1552132701421801,0.645320197044335,0.2502387774594078,VirBrant
Soil_Full_Zero,0.051171393341553635,0.31379962192816635,0.08799363901404718,VirBrant
Soil_Medium_Exponential,0.13016528925619836,0.6363636363636364,0.2161234991423671,VirBrant
Gut_Low_Exponential,0.0,0.0,0.0,VirBrant
Soil_Medium_Uniform,0.16666666666666666,0.6666666666666666,0.26666666666666666,VirBrant
Soil_Low_Exponential,0.0,0.0,0.0,VirBrant
Soil_Medium_Zero,0.0205761316872428,0.7142857142857143,0.04,VirBrant
Soil_Full_Uniform,0.01669359181475498,0.1815519765739385,0.030575761311798788,VirBrant
Gut_Medium_Exponential,0.10948905109489052,0.45454545454545453,0.1764705882352941,VirBrant
Gut_Medium_Lognormal,0.002688172043010753,0.047619047619047616,0.005089058524173028,VirBrant
Soil_Low_Halfnormal,0.2,1.0,0.33333333333333337,VirBrant
Soil_Full_Lognormal,0.07318376068376069,0.3832167832167832,0.1228975106526127,VirBrant
Soil_Medium_Halfnormal,0.053824362606232294,0.6333333333333333,0.09921671018276763,VirBrant
Soil_Low_Uniform,0.0,0.0,0.0,VirBrant
Gut_Medium_Exponential,0.1568627450980392,0.6060606060606061,0.24922118380062305,VirSorter2
Gut_Low_Lognormal,0.0,0.0,0.0,VirSorter2
Gut_Medium_Halfnormal,0.19270833333333334,0.6166666666666667,0.29365079365079366,VirSorter2
Soil_Low_Halfnormal,0.16666666666666666,1.0,0.2857142857142857,VirSorter2
Gut_Medium_Uniform,0.05555555555555555,0.16666666666666666,0.08333333333333333,VirSorter2
Gut_Medium_Lognormal,0.02527075812274368,0.3333333333333333,0.04697986577181208,VirSorter2
Gut_Low_Zero,0.0,0.0,0.0,VirSorter2
Gut_Low_Halfnormal,0.0,0.0,0.0,VirSorter2
Soil_Low_Lognormal,0.16666666666666666,1.0,0.2857142857142857,VirSorter2
Soil_Medium_Lognormal,0.04950495049504951,0.46875,0.08955223880597014,VirSorter2
Gut_Low_Exponential,0.0,0.0,0.0,VirSorter2
Soil_Low_Exponential,0.0,0.0,0.0,VirSorter2
Soil_Medium_Uniform,0.07142857142857142,0.3333333333333333,0.11764705882352941,VirSorter2
Soil_Low_Zero,0.0,0.0,0.0,VirSorter2
Gut_Full_Halfnormal,0.17564259485924114,0.5893223819301848,0.2706270627062706,VirSorter2
Soil_Full_Halfnormal,0.11226944667201283,0.47538200339558573,0.181641258514434,VirSorter2
Gut_Full_Exponential,0.1835966892400301,0.6009852216748769,0.2812680115273775,VirSorter2
Soil_Full_Uniform,0.05417118093174431,0.36603221083455345,0.09437523593808984,VirSorter2
Gut_Full_Zero,0.1426071741032371,0.4894894894894895,0.22086720867208676,VirSorter2
Soil_Medium_Zero,0.019704433497536946,0.5714285714285714,0.0380952380952381,VirSorter2
Gut_Full_Lognormal,0.12168592794017676,0.5173410404624278,0.19702806824435887,VirSorter2
Soil_Low_Uniform,0.0,0.0,0.0,VirSorter2
Soil_Full_Exponential,0.14311512415349886,0.4522111269614836,0.21742112482853224,VirSorter2
Gut_Full_Uniform,0.0350609756097561,0.36507936507936506,0.06397774687065369,VirSorter2
Gut_Medium_Zero,0.08021390374331551,0.35714285714285715,0.13100436681222707,VirSorter2
Soil_Medium_Halfnormal,0.06976744186046512,0.6,0.125,VirSorter2
Soil_Medium_Exponential,0.2248062015503876,0.5858585858585859,0.32492997198879553,VirSorter2
Soil_Full_Lognormal,0.1384238464679461,0.47412587412587415,0.2142857142857143,VirSorter2
Soil_Full_Zero,0.10458806117414898,0.4007561436672968,0.16588419405320812,VirSorter2
Gut_Low_Uniform,0.0,0.0,0.0,VirSorter2
Gut_Low_Halfnormal,0.0,0.0,0.0,DeepVirFinder
Soil_Full_Halfnormal,0.35206611570247937,0.3616298811544992,0.35678391959799,DeepVirFinder
Gut_Full_Zero,0.35434782608695653,0.4894894894894895,0.4110970996216898,DeepVirFinder
Gut_Low_Lognormal,0.0,0.0,0.0,DeepVirFinder
Gut_Low_Exponential,0.0,0.0,0.0,DeepVirFinder
Soil_Low_Zero,0.0,0.0,0.0,DeepVirFinder
Soil_Full_Uniform,0.08333333333333333,0.10834553440702782,0.09420751113940166,DeepVirFinder
Soil_Medium_Halfnormal,0.25,0.5,0.3333333333333333,DeepVirFinder
Soil_Low_Halfnormal,0.0,0.0,0.0,DeepVirFinder
Gut_Full_Exponential,0.4491525423728814,0.6527093596059114,0.5321285140562249,DeepVirFinder
Soil_Full_Zero,0.0594059405940594,0.06428571428571428,0.06174957118353344,DeepVirFinder
Soil_Medium_Lognormal,0.08823529411764706,0.1875,0.12,DeepVirFinder
Gut_Low_Uniform,0.0,0.0,0.0,DeepVirFinder
Gut_Medium_Exponential,0.34146341463414637,0.42424242424242425,0.37837837837837834,DeepVirFinder
Gut_Medium_Halfnormal,0.5142857142857142,0.6,0.5538461538461538,DeepVirFinder
Gut_Full_Halfnormal,0.4100609756097561,0.5523613963039015,0.47069116360454943,DeepVirFinder
Soil_Low_Uniform,0.0,0.0,0.0,DeepVirFinder
Gut_Low_Zero,0.0,0.0,0.0,DeepVirFinder
Soil_Low_Exponential,0.0,0.0,0.0,DeepVirFinder
Gut_Medium_Zero,0.08403361344537816,0.23809523809523808,0.12422360248447206,DeepVirFinder
Gut_Full_Lognormal,0.328042328042328,0.5375722543352601,0.40744797371303393,DeepVirFinder
Soil_Full_Exponential,0.07272727272727272,0.09523809523809523,0.08247422680412371,DeepVirFinder
Gut_Medium_Lognormal,0.007751937984496124,0.047619047619047616,0.013333333333333334,DeepVirFinder
Soil_Medium_Zero,0.0625,0.42857142857142855,0.10909090909090909,DeepVirFinder
Soil_Medium_Exponential,0.550561797752809,0.494949494949495,0.5212765957446808,DeepVirFinder
Gut_Full_Uniform,0.03264604810996564,0.10052910052910052,0.04928664072632944,DeepVirFinder
Soil_Low_Lognormal,0.0,0.0,0.0,VirFinder
Gut_Low_Exponential,0.0,0.0,0.0,VirFinder
Gut_Medium_Uniform,0.0,0.0,0.0,VirFinder
Soil_Low_Uniform,0.0,0.0,0.0,VirFinder
Gut_Full_Exponential,0.5170940170940171,0.29802955665024633,0.37812500000000004,VirFinder
Gut_Low_Uniform,0.0,0.0,0.0,VirFinder
Soil_Full_Lognormal,0.3448275862068966,0.13986013986013987,0.19900497512437812,VirFinder
Gut_Full_Zero,0.4793814432989691,0.27927927927927926,0.35294117647058826,VirFinder
Gut_Low_Halfnormal,0.0,0.0,0.0,VirFinder
Soil_Low_Exponential,0.0,0.0,0.0,VirFinder
Soil_Full_Zero,0.2830188679245283,0.11342155009451796,0.16194331983805665,VirFinder
Soil_Full_Exponential,0.41923076923076924,0.15549215406562053,0.22684703433922998,VirFinder
Gut_Low_Lognormal,0.0,0.0,0.0,VirFinder
Soil_Low_Zero,0.0,0.0,0.0,VirFinder
Soil_Full_Uniform,0.06752411575562701,0.03074670571010249,0.04225352112676056,VirFinder
Gut_Medium_Lognormal,0.0,0.0,0.0,VirFinder
Soil_Medium_Exponential,0.5789473684210527,0.2222222222222222,0.32116788321167883,VirFinder
Gut_Medium_Halfnormal,0.625,0.3333333333333333,0.43478260869565216,VirFinder
Gut_Full_Lognormal,0.4246575342465753,0.26878612716763006,0.3292035398230088,VirFinder
Gut_Full_Uniform,0.013793103448275862,0.010582010582010581,0.011976047904191617,VirFinder
Soil_Full_Halfnormal,0.3534136546184739,0.1494057724957555,0.2100238663484487,VirFinder
Soil_Medium_Uniform,0.4,0.6666666666666666,0.5,VirFinder
Soil_Medium_Lognormal,0.10344827586206896,0.09375,0.09836065573770493,VirFinder
Gut_Medium_Exponential,0.34210526315789475,0.19696969696969696,0.25,VirFinder
Soil_Medium_Zero,0.10526315789473684,0.2857142857142857,0.15384615384615385,VirFinder
Gut_Medium_Zero,0.17647058823529413,0.14285714285714285,0.15789473684210528,VirFinder
Soil_Low_Halfnormal,0.0,0.0,0.0,VirFinder
Soil_Medium_Halfnormal,0.2916666666666667,0.23333333333333334,0.2592592592592593,VirFinder
Gut_Full_Halfnormal,0.5327868852459017,0.2669404517453799,0.35567715458276333,VirFinder
Gut_Low_Zero,0.0,0.0,0.0,VirFinder
Gut_Medium_Halfnormal,0.42857142857142855,0.2,0.27272727272727276,Vibrant
Gut_Full_Lognormal,0.32,0.20809248554913296,0.25218914185639235,Vibrant
Gut_Medium_Lognormal,0.0,0.0,0.0,Vibrant
Soil_Medium_Exponential,0.5384615384615384,0.2828282828282828,0.3708609271523179,Vibrant
Soil_Medium_Uniform,0.0,0.0,0.0,Vibrant
Gut_Full_Uniform,0.07984790874524715,0.1111111111111111,0.09292035398230088,Vibrant
Soil_Full_Halfnormal,0.38372093023255816,0.22410865874363328,0.2829581993569132,Vibrant
Soil_Medium_Zero,0.058823529411764705,0.14285714285714285,0.08333333333333333,Vibrant
Soil_Medium_Lognormal,0.125,0.125,0.125,Vibrant
Gut_Medium_Exponential,0.4666666666666667,0.21212121212121213,0.29166666666666663,Vibrant
Soil_Low_Halfnormal,0.0,0.0,0.0,Vibrant
Soil_Medium_Halfnormal,0.21621621621621623,0.26666666666666666,0.23880597014925373,Vibrant
Gut_Full_Halfnormal,0.43537414965986393,0.26283367556468173,0.3277848911651729,Vibrant
Gut_Low_Zero,0.0,0.0,0.0,Vibrant
Gut_Medium_Zero,0.45454545454545453,0.23809523809523808,0.31249999999999994,Vibrant
Gut_Medium_Uniform,1.0,1.0,1.0,Vibrant
Soil_Low_Uniform,0.0,0.0,0.0,Vibrant
Soil_Low_Lognormal,0.0,0.0,0.0,Vibrant
Gut_Low_Exponential,0.0,0.0,0.0,Vibrant
Soil_Full_Lognormal,0.4005037783375315,0.22237762237762237,0.28597122302158273,Vibrant
Gut_Full_Exponential,0.46638655462184875,0.2733990147783251,0.3447204968944099,Vibrant
Gut_Low_Uniform,0.0,0.0,0.0,Vibrant
Soil_Low_Exponential,0.0,0.0,0.0,Vibrant
Gut_Full_Zero,0.33689839572192515,0.1891891891891892,0.2423076923076923,Vibrant
Soil_Low_Zero,0.0,0.0,0.0,Vibrant
Soil_Full_Uniform,0.16319444444444445,0.1376281112737921,0.14932486100079428,Vibrant
Soil_Full_Zero,0.3054545454545455,0.15879017013232513,0.208955223880597,Vibrant
Soil_Full_Exponential,0.375,0.19258202567760344,0.2544769085768144,Vibrant
Gut_Low_Lognormal,0.0,0.0,0.0,Vibrant
Gut_Full_Uniform,0.15151515151515152,0.036231884057971016,0.058479532163742694,Kraken2
Soil_Low_Lognormal,1.0,1.0,1.0,Kraken2
Gut_Low_Uniform,0.0,0.0,0.0,Kraken2
Gut_Medium_Lognormal,0.16666666666666666,0.09090909090909091,0.11764705882352942,Kraken2
Gut_Low_Zero,0.0,0.0,0.0,Kraken2
Gut_Medium_Uniform,0.0,0.0,0.0,Kraken2
Gut_Full_Zero,0.8947368421052632,0.5336322869955157,0.6685393258426966,Kraken2
Soil_Medium_Halfnormal,0.6666666666666666,0.5714285714285714,0.6153846153846153,Kraken2
Soil_Full_Uniform,0.19230769230769232,0.009259259259259259,0.017667844522968195,Kraken2
Soil_Medium_Lognormal,0.6,0.0967741935483871,0.16666666666666666,Kraken2
Soil_Full_Halfnormal,0.925531914893617,0.4046511627906977,0.5631067961165048,Kraken2
Soil_Full_Zero,0.9657534246575342,0.3740053050397878,0.5391969407265774,Kraken2
Soil_Low_Zero,0.0,0.0,0.0,Kraken2
Soil_Low_Exponential,0.0,0.0,0.0,Kraken2
Gut_Full_Exponential,0.9605911330049262,0.7014388489208633,0.8108108108108107,Kraken2
Gut_Medium_Zero,0.9166666666666666,0.4230769230769231,0.5789473684210527,Kraken2
Soil_Low_Halfnormal,1.0,1.0,1.0,Kraken2
Gut_Full_Halfnormal,0.9446808510638298,0.5983827493261455,0.7326732673267327,Kraken2
Soil_Medium_Exponential,0.9444444444444444,0.37777777777777777,0.5396825396825397,Kraken2
Soil_Full_Lognormal,0.9761904761904762,0.4606741573033708,0.6259541984732824,Kraken2
Gut_Full_Lognormal,0.952054794520548,0.5582329317269076,0.7037974683544305,Kraken2
Soil_Full_Exponential,0.9798387096774194,0.4533582089552239,0.6198979591836735,Kraken2
Soil_Medium_Zero,0.3333333333333333,0.6666666666666666,0.4444444444444444,Kraken2
Soil_Medium_Uniform,1.0,0.6666666666666666,0.8,Kraken2
Soil_Low_Uniform,0.0,0.0,0.0,Kraken2
Gut_Medium_Exponential,0.9615384615384616,0.43859649122807015,0.6024096385542169,Kraken2
Gut_Medium_Halfnormal,1.0,0.803921568627451,0.891304347826087,Kraken2
Gut_Low_Exponential,0.0,0.0,0.0,Kraken2
Gut_Low_Halfnormal,0.0,0.0,0.0,Kraken2
Gut_Low_Lognormal,0.0,0.0,0.0,Kraken2
Soil_Low_Lognormal,1.0,1.0,1.0,VirSorter
Gut_Low_Exponential,0.0,0.0,0.0,VirSorter
Gut_Medium_Uniform,0.0,0.0,0.0,VirSorter
Soil_Low_Uniform,0.0,0.0,0.0,VirSorter
Gut_Full_Exponential,0.5925925925925926,0.27586206896551724,0.3764705882352941,VirSorter
Gut_Low_Uniform,0.0,0.0,0.0,VirSorter
Soil_Full_Lognormal,0.4812286689419795,0.1972027972027972,0.2797619047619047,VirSorter
Gut_Full_Zero,0.427536231884058,0.17717717717717718,0.2505307855626327,VirSorter
Gut_Low_Halfnormal,0.0,0.0,0.0,VirSorter
Soil_Low_Exponential,0.0,0.0,0.0,VirSorter
Soil_Full_Zero,0.3905579399141631,0.1720226843100189,0.2388451443569554,VirSorter
Soil_Full_Exponential,0.44482758620689655,0.1840228245363766,0.26034308779011095,VirSorter
Gut_Low_Lognormal,0.0,0.0,0.0,VirSorter
Soil_Low_Zero,0.0,0.0,0.0,VirSorter
Soil_Full_Uniform,0.18654434250764526,0.08931185944363104,0.1207920792079208,VirSorter
Gut_Medium_Lognormal,0.07692307692307693,0.047619047619047616,0.058823529411764705,VirSorter
Soil_Medium_Exponential,0.45454545454545453,0.15151515151515152,0.22727272727272727,VirSorter
Gut_Medium_Halfnormal,0.75,0.3,0.4285714285714285,VirSorter
Gut_Full_Lognormal,0.37209302325581395,0.18497109826589594,0.24710424710424705,VirSorter
Gut_Full_Uniform,0.08148148148148149,0.0582010582010582,0.06790123456790123,VirSorter
Soil_Full_Halfnormal,0.4977578475336323,0.18845500848896435,0.2733990147783251,VirSorter
Soil_Medium_Uniform,1.0,1.0,1.0,VirSorter
Soil_Medium_Lognormal,0.16216216216216217,0.1875,0.17391304347826086,VirSorter
Gut_Medium_Exponential,0.6666666666666666,0.2727272727272727,0.3870967741935484,VirSorter
Soil_Medium_Zero,0.23076923076923078,0.42857142857142855,0.3,VirSorter
Gut_Medium_Zero,0.7272727272727273,0.19047619047619047,0.3018867924528302,VirSorter
Soil_Low_Halfnormal,0.0,0.0,0.0,VirSorter
Soil_Medium_Halfnormal,0.23076923076923078,0.2,0.21428571428571427,VirSorter
Gut_Full_Halfnormal,0.5324675324675324,0.25256673511293637,0.34261838440111425,VirSorter
Gut_Low_Zero,0.0,0.0,0.0,VirSorter
