ID,True_Label,Contig_Length,Assigned_TaxID,Predicted_Label
Bacteria_NZ_CP059603_16_length_36606_cov_50.853684,Bacteria,36606,267363,Bacteria
Bacteria_NZ_CP059603_17_length_34602_cov_53.030654,Bacteria,34602,267363,Bacteria
Bacteria_NZ_CP059603_18_length_28910_cov_51.186034,Bacteria,28910,267363,Bacteria
Bacteria_NZ_CP059603_19_length_26194_cov_60.461456,Bacteria,26194,267363,Bacteria
Bacteria_NZ_CP059603_20_length_6393_cov_55.268539,Bacteria,6393,267363,Bacteria
Bacteria_NZ_CP059603_21_length_6140_cov_51.088085,Bacteria,6140,267363,Bacteria
Bacteria_NZ_CP059603_24_length_3221_cov_303.292798,Bacteria,3221,267363,Bacteria
Bacteria_NZ_CP059603_25_length_2132_cov_308.159846,Bacteria,2132,267363,Bacteria
Bacteria_NZ_CP059603_27_length_1839_cov_304.126121,Bacteria,1839,267363,Bacteria
Bacteria_NZ_CP059603_28_length_1682_cov_62.333743,Bacteria,1682,267363,Bacteria
Bacteria_NZ_CP040586_11_length_96810_cov_36.697132,Bacteria,96810,1578,Bacteria
Bacteria_NZ_CP040586_16_length_69644_cov_35.653796,Bacteria,69644,1578,Bacteria
Bacteria_NZ_CP040586_19_length_60639_cov_39.999538,Bacteria,60639,1578,Bacteria
Bacteria_NZ_CP040586_20_length_54453_cov_36.809846,Bacteria,54453,1578,Bacteria
Bacteria_NZ_CP040586_21_length_37846_cov_36.175174,Bacteria,37846,1578,Bacteria
Bacteria_NZ_CP040586_24_length_19990_cov_36.666617,Bacteria,19990,1578,Bacteria
Bacteria_NZ_CP040586_12_length_85688_cov_35.804947,Bacteria,85688,186826,Bacteria
Bacteria_NZ_CP040586_15_length_71941_cov_36.268369,Bacteria,71941,1007676,Bacteria
Bacteria_NZ_CP040586_17_length_62437_cov_36.743596,Bacteria,62437,1291742,Bacteria
Bacteria_NZ_CP040586_18_length_60655_cov_35.451617,Bacteria,60655,1423778,Bacteria
Bacteria_NZ_CP040586_25_length_18737_cov_34.638368,Bacteria,18737,1423778,Bacteria
Bacteria_NZ_CP040586_22_length_33706_cov_36.007043,Bacteria,33706,1492898,Bacteria
Bacteria_NZ_CP040586_23_length_26667_cov_37.753344,Bacteria,26667,83683,Bacteria
Bacteria_NZ_CP040586_26_length_14995_cov_38.866198,Bacteria,14995,187452,Bacteria
Bacteria_NZ_CP040586_27_length_8573_cov_36.351961,Bacteria,8573,1613,Bacteria
Bacteria_NZ_CP040586_29_length_1734_cov_141.625372,Bacteria,1734,1613,Bacteria
Bacteria_NZ_CP040586_33_length_1497_cov_107.493065,Bacteria,1497,1613,Bacteria
Bacteria_NZ_CP040586_31_length_1689_cov_35.627907,Bacteria,1689,33958,Bacteria
Bacteria_NZ_CP059603_29_length_1492_cov_108.776618,Bacteria,1492,33958,Bacteria
Bacteria_NZ_CP040586_32_length_1686_cov_105.824647,Bacteria,1686,1610,Bacteria
Bacteria_NZ_CP045702_1_length_391092_cov_36.484356,Bacteria,391092,1893,Bacteria
Bacteria_NZ_CP045702_3_length_365742_cov_36.691602,Bacteria,365742,1893,Bacteria
Bacteria_NZ_CP045702_7_length_262086_cov_36.658537,Bacteria,262086,1893,Bacteria
Bacteria_NZ_CP045702_8_length_249074_cov_38.341147,Bacteria,249074,1893,Bacteria
Bacteria_NZ_CP045702_9_length_212073_cov_36.300993,Bacteria,212073,1893,Bacteria
Bacteria_NZ_CP045702_10_length_210225_cov_37.174216,Bacteria,210225,1893,Bacteria
Bacteria_NZ_CP045702_12_length_204339_cov_41.083815,Bacteria,204339,1893,Bacteria
Bacteria_NZ_CP045702_13_length_203020_cov_37.004104,Bacteria,203020,1893,Bacteria
Bacteria_NZ_CP045702_14_length_198867_cov_36.467442,Bacteria,198867,1893,Bacteria
Bacteria_NZ_CP045702_16_length_187135_cov_36.328651,Bacteria,187135,1893,Bacteria
Bacteria_NZ_CP045702_17_length_182676_cov_40.276989,Bacteria,182676,1893,Bacteria
Bacteria_NZ_CP045702_18_length_158583_cov_38.471664,Bacteria,158583,1893,Bacteria
Bacteria_NZ_CP045702_19_length_145915_cov_35.331558,Bacteria,145915,1893,Bacteria
Bacteria_NZ_CP045702_20_length_139522_cov_35.548581,Bacteria,139522,1893,Bacteria
Bacteria_NZ_CP045702_23_length_123489_cov_37.206548,Bacteria,123489,1893,Bacteria
Bacteria_NZ_CP045702_24_length_122012_cov_35.351780,Bacteria,122012,1893,Bacteria
Bacteria_NZ_CP045702_26_length_105508_cov_37.003016,Bacteria,105508,1893,Bacteria
Bacteria_NZ_CP045702_27_length_98500_cov_41.526710,Bacteria,98500,1893,Bacteria
Bacteria_NZ_CP045702_28_length_89480_cov_38.592373,Bacteria,89480,1893,Bacteria
Bacteria_NZ_CP045702_29_length_85665_cov_36.561523,Bacteria,85665,1893,Bacteria
Bacteria_NZ_CP045702_31_length_75314_cov_39.955314,Bacteria,75314,1893,Bacteria
Bacteria_NZ_CP045702_33_length_56382_cov_35.878424,Bacteria,56382,1893,Bacteria
Bacteria_NZ_CP045702_34_length_54739_cov_40.077628,Bacteria,54739,1893,Bacteria
Bacteria_NZ_CP045702_35_length_53215_cov_36.163111,Bacteria,53215,1893,Bacteria
Bacteria_NZ_CP045702_36_length_52877_cov_35.529022,Bacteria,52877,1893,Bacteria
Bacteria_NZ_CP045702_37_length_50115_cov_36.096185,Bacteria,50115,1893,Bacteria
Bacteria_NZ_CP045702_38_length_49078_cov_36.160129,Bacteria,49078,1893,Bacteria
Bacteria_NZ_CP045702_39_length_48582_cov_35.609702,Bacteria,48582,1893,Bacteria
Bacteria_NZ_CP045702_43_length_40594_cov_35.559412,Bacteria,40594,1893,Bacteria
Bacteria_NZ_CP045702_44_length_39786_cov_35.851728,Bacteria,39786,1893,Bacteria
Bacteria_NZ_CP045702_47_length_36684_cov_35.605367,Bacteria,36684,1893,Bacteria
Bacteria_NZ_CP045702_49_length_34631_cov_37.784995,Bacteria,34631,1893,Bacteria
Bacteria_NZ_CP045702_50_length_34333_cov_35.302731,Bacteria,34333,1893,Bacteria
Bacteria_NZ_CP045702_51_length_33935_cov_40.071753,Bacteria,33935,1893,Bacteria
Bacteria_NZ_CP045702_54_length_29947_cov_40.558444,Bacteria,29947,1893,Bacteria
Bacteria_NZ_CP045702_55_length_29727_cov_35.412948,Bacteria,29727,1893,Bacteria
Bacteria_NZ_CP045702_57_length_27281_cov_34.620510,Bacteria,27281,1893,Bacteria
Bacteria_NZ_CP045702_61_length_24295_cov_36.544637,Bacteria,24295,1893,Bacteria
Bacteria_NZ_CP045702_64_length_19790_cov_45.023309,Bacteria,19790,1893,Bacteria
Bacteria_NZ_CP045702_75_length_1829_cov_74.016347,Bacteria,1829,1893,Bacteria
Bacteria_NZ_CP045702_2_length_375435_cov_39.353932,Bacteria,375435,68179,Bacteria
Bacteria_NZ_CP045702_4_length_341330_cov_37.476170,Bacteria,341330,862751,Bacteria
Bacteria_NZ_CP045702_60_length_24710_cov_34.708984,Bacteria,24710,862751,Bacteria
Bacteria_NZ_CP045702_62_length_21690_cov_37.083291,Bacteria,21690,862751,Bacteria
Bacteria_NZ_CP045702_5_length_336720_cov_36.764003,Bacteria,336720,1892,Bacteria
Bacteria_NZ_CP045702_42_length_44178_cov_57.108039,Bacteria,44178,1892,Bacteria
Bacteria_NZ_CP045702_59_length_25328_cov_35.982076,Bacteria,25328,1892,Bacteria
Bacteria_NZ_CP045702_6_length_315405_cov_38.473312,Bacteria,315405,1535768,Bacteria
Bacteria_NZ_CP045702_30_length_80786_cov_35.981333,Bacteria,80786,1535768,Bacteria
Bacteria_NZ_CP045702_48_length_35370_cov_36.314795,Bacteria,35370,1535768,Bacteria
Bacteria_NZ_CP045702_11_length_206969_cov_37.917623,Bacteria,206969,1736046,Bacteria
Prophage_NZ_CP045702_21_length_138241_cov_36.770881,Viruses,138241,1736046,Bacteria
Bacteria_NZ_CP045702_58_length_25462_cov_42.143819,Bacteria,25462,1736046,Bacteria
Bacteria_NZ_CP045702_15_length_188179_cov_37.783802,Bacteria,188179,1172567,Bacteria
Bacteria_NZ_CP045702_22_length_134310_cov_39.184693,Bacteria,134310,1725411,Bacteria
Bacteria_NZ_CP045702_25_length_116824_cov_36.274910,Bacteria,116824,1214101,Bacteria
Bacteria_NZ_CP045702_68_length_5476_cov_215.068253,Bacteria,5476,1214101,Bacteria
Bacteria_NZ_CP045702_32_length_59623_cov_37.267425,Bacteria,59623,38300,Bacteria
Bacteria_NZ_CP045702_40_length_45319_cov_39.347583,Bacteria,45319,1218177,Bacteria
Bacteria_NZ_CP045702_41_length_44275_cov_37.761737,Bacteria,44275,1649184,Bacteria
Bacteria_NZ_CP045702_52_length_33741_cov_36.586980,Bacteria,33741,1649184,Bacteria
Bacteria_NZ_CP045702_53_length_32305_cov_36.845829,Bacteria,32305,1649184,Bacteria
Bacteria_NZ_CP045702_45_length_38450_cov_36.007397,Bacteria,38450,1303692,Bacteria
Bacteria_NZ_CP045702_72_length_4375_cov_37.461111,Bacteria,4375,1303692,Bacteria
Bacteria_NZ_CP045702_46_length_38440_cov_38.572698,Bacteria,38440,1888,Bacteria
Bacteria_NZ_CP045702_56_length_29626_cov_35.213588,Bacteria,29626,234612,Bacteria
Bacteria_NZ_CP045702_63_length_21491_cov_36.255411,Bacteria,21491,227882,Bacteria
Bacteria_NZ_CP045702_65_length_17209_cov_36.263612,Bacteria,17209,1661694,Bacteria
Bacteria_NZ_CP045702_66_length_8493_cov_36.606423,Bacteria,8493,455632,Bacteria
Bacteria_NZ_CP045702_74_length_2013_cov_39.764045,Bacteria,2013,455632,Bacteria
Bacteria_NZ_CP045702_67_length_7474_cov_32.831514,Bacteria,7474,1352941,Bacteria
Bacteria_NZ_CP045702_69_length_5286_cov_35.835787,Bacteria,5286,1883,Bacteria
Bacteria_NZ_CP045702_70_length_5236_cov_32.229299,Bacteria,5236,1883,Bacteria
Bacteria_NZ_CP045702_73_length_3140_cov_37.070989,Bacteria,3140,1883,Bacteria
Bacteria_NZ_CP045702_76_length_1687_cov_216.444240,Bacteria,1687,1760,Bacteria
Bacteria_NZ_CP053707_8_length_2973_cov_89.025017,Bacteria,2973,1760,Bacteria
Bacteria_NZ_CP045702_77_length_1676_cov_180.807526,Bacteria,1676,1690221,Bacteria
Bacteria_NZ_CP045702_78_length_1538_cov_141.200944,Bacteria,1538,2018025,Bacteria
Bacteria_NZ_CP045702_79_length_1535_cov_311.290541,Bacteria,1535,1912,Bacteria
Bacteria_NZ_CP053707_1_length_1562458_cov_83.917279,Bacteria,1562458,443156,Bacteria
Bacteria_NZ_CP053707_2_length_886976_cov_83.724774,Bacteria,886976,443156,Bacteria
Bacteria_NZ_CP053707_3_length_761050_cov_83.612465,Bacteria,761050,443156,Bacteria
Bacteria_NZ_CP053707_4_length_470624_cov_83.578937,Bacteria,470624,443156,Bacteria
Bacteria_NZ_CP053707_7_length_5563_cov_163.878722,Bacteria,5563,443156,Bacteria
Bacteria_NZ_CP053707_5_length_282678_cov_82.756244,Bacteria,282678,857417,Bacteria
Bacteria_NZ_CP053707_6_length_99250_cov_83.679016,Bacteria,99250,857417,Bacteria
Bacteria_NZ_CP053841_1_length_418130_cov_429.121155,Bacteria,418130,1032069,Bacteria
Bacteria_NZ_CP053841_2_length_392467_cov_428.047114,Bacteria,392467,1032069,Bacteria
Bacteria_NZ_CP053841_4_length_152751_cov_434.984433,Bacteria,152751,1032069,Bacteria
Bacteria_NZ_CP053841_5_length_126050_cov_474.518949,Bacteria,126050,1032069,Bacteria
Bacteria_NZ_CP053841_10_length_73571_cov_431.968388,Bacteria,73571,1032069,Bacteria
Bacteria_NZ_CP053841_13_length_6054_cov_1275.338223,Bacteria,6054,1032069,Bacteria
Bacteria_NZ_CP053841_16_length_4080_cov_671.834286,Bacteria,4080,1032069,Bacteria
Bacteria_NZ_CP053841_3_length_258345_cov_425.310608,Bacteria,258345,1032066,Bacteria
Bacteria_NZ_CP053841_6_length_109957_cov_430.337364,Bacteria,109957,1031920,Bacteria
Bacteria_NZ_CP053841_7_length_101412_cov_431.123336,Bacteria,101412,206,Bacteria
Bacteria_NZ_CP053841_8_length_83605_cov_442.493441,Bacteria,83605,1660067,Bacteria
Bacteria_NZ_CP053841_11_length_38554_cov_436.839035,Bacteria,38554,1660067,Bacteria
Bacteria_NZ_CP053841_15_length_4095_cov_422.040594,Bacteria,4095,1660067,Bacteria
Bacteria_NZ_CP053841_9_length_73818_cov_425.543891,Bacteria,73818,1031754,Bacteria
Bacteria_NZ_CP053841_12_length_6698_cov_651.113051,Bacteria,6698,526218,Bacteria
Bacteria_NZ_CP053841_17_length_2851_cov_587.902718,Bacteria,2851,1874362,Bacteria
Bacteria_NZ_CP054920_1_length_1586412_cov_28.503803,Bacteria,1586412,1561022,Bacteria
Bacteria_NZ_CP054920_2_length_1239107_cov_28.584939,Bacteria,1239107,1561022,Bacteria
Bacteria_NZ_CP054920_3_length_651587_cov_28.529572,Bacteria,651587,1561022,Bacteria
Bacteria_NZ_CP054920_4_length_580934_cov_28.140773,Bacteria,580934,1561022,Bacteria
Bacteria_NZ_CP054920_5_length_563742_cov_28.758050,Bacteria,563742,1561022,Bacteria
Bacteria_NZ_CP054920_6_length_515628_cov_28.165936,Bacteria,515628,1561022,Bacteria
Bacteria_NZ_CP054920_7_length_406392_cov_28.498251,Bacteria,406392,1561022,Bacteria
Bacteria_NZ_CP054920_8_length_363425_cov_28.184388,Bacteria,363425,1561022,Bacteria
Bacteria_NZ_CP054920_9_length_313646_cov_28.493225,Bacteria,313646,1561022,Bacteria
Bacteria_NZ_CP054920_10_length_257438_cov_27.923872,Bacteria,257438,1561022,Bacteria
Bacteria_NZ_CP054920_11_length_248609_cov_28.476661,Bacteria,248609,1561022,Bacteria
Bacteria_NZ_CP054920_12_length_192098_cov_27.756799,Bacteria,192098,1561022,Bacteria
Bacteria_NZ_CP054920_13_length_188666_cov_28.055569,Bacteria,188666,1561022,Bacteria
Bacteria_NZ_CP054920_14_length_179731_cov_27.976218,Bacteria,179731,1561022,Bacteria
Bacteria_NZ_CP054920_15_length_160240_cov_28.257615,Bacteria,160240,1561022,Bacteria
Bacteria_NZ_CP054920_16_length_125414_cov_28.175624,Bacteria,125414,1561022,Bacteria
Bacteria_NZ_CP054920_17_length_95627_cov_29.327167,Bacteria,95627,1561022,Bacteria
Bacteria_NZ_CP054920_18_length_83638_cov_27.351184,Bacteria,83638,1561022,Bacteria
Bacteria_NZ_CP054920_19_length_63723_cov_27.828815,Bacteria,63723,1561022,Bacteria
Bacteria_NZ_CP054920_21_length_44359_cov_28.031622,Bacteria,44359,1561022,Bacteria
Bacteria_NZ_CP054920_22_length_39686_cov_28.028917,Bacteria,39686,1561022,Bacteria
Bacteria_NZ_CP054920_23_length_31193_cov_28.429250,Bacteria,31193,1561022,Bacteria
Bacteria_NZ_CP054920_24_length_20987_cov_28.241374,Bacteria,20987,1561022,Bacteria
Bacteria_NZ_CP054920_25_length_16645_cov_28.215672,Bacteria,16645,1561022,Bacteria
Bacteria_NZ_CP054920_26_length_13063_cov_28.094942,Bacteria,13063,1561022,Bacteria
Bacteria_NZ_CP054920_27_length_12712_cov_28.116773,Bacteria,12712,1561022,Bacteria
Bacteria_NZ_CP054920_28_length_5367_cov_170.887613,Bacteria,5367,1561022,Bacteria
Bacteria_NZ_CP054920_29_length_2204_cov_26.174034,Bacteria,2204,1561022,Bacteria
Bacteria_NZ_CP054920_20_length_56094_cov_30.116972,Bacteria,56094,1907,Bacteria
Bacteria_NZ_CP058259_1_length_470324_cov_20.112731,Bacteria,470324,544580,Bacteria
Bacteria_NZ_CP058259_2_length_443262_cov_20.390314,Bacteria,443262,544580,Bacteria
Bacteria_NZ_CP058259_3_length_322154_cov_20.373870,Bacteria,322154,544580,Bacteria
Bacteria_NZ_CP058259_4_length_311015_cov_20.475942,Bacteria,311015,544580,Bacteria
Bacteria_NZ_CP058259_5_length_283461_cov_20.144076,Bacteria,283461,544580,Bacteria
Bacteria_NZ_CP058259_6_length_260367_cov_20.708807,Bacteria,260367,544580,Bacteria
Bacteria_NZ_CP058259_7_length_217587_cov_20.110637,Bacteria,217587,544580,Bacteria
Bacteria_NZ_CP058259_8_length_205387_cov_20.340458,Bacteria,205387,544580,Bacteria
Bacteria_NZ_CP058259_9_length_199104_cov_19.869494,Bacteria,199104,544580,Bacteria
Bacteria_NZ_CP058259_10_length_127835_cov_20.693630,Bacteria,127835,544580,Bacteria
Bacteria_NZ_CP058259_11_length_85048_cov_21.369995,Bacteria,85048,544580,Bacteria
Bacteria_NZ_CP058259_12_length_52637_cov_19.782207,Bacteria,52637,544580,Bacteria
Bacteria_NZ_CP058259_13_length_33392_cov_21.166332,Bacteria,33392,544580,Bacteria
Bacteria_NZ_CP058259_14_length_5700_cov_55.804606,Bacteria,5700,544580,Bacteria
Bacteria_NZ_CP058259_15_length_2408_cov_34.925202,Bacteria,2408,544580,Bacteria
Bacteria_NZ_CP058259_16_length_1471_cov_147.688559,Bacteria,1471,1851395,Bacteria
Bacteria_NZ_CP059603_4_length_179221_cov_64.019122,Bacteria,179221,1001583,Bacteria
Bacteria_NZ_CP059603_13_length_42632_cov_51.068629,Bacteria,42632,1001583,Bacteria
Bacteria_NZ_CP059603_23_length_3519_cov_324.503753,Bacteria,3519,1136177,Bacteria
Bacteria_NZ_CP059603_26_length_2007_cov_98.648053,Bacteria,2007,240427,Bacteria
Bacteria_NZ_CP060192_1_length_669138_cov_77.666772,Bacteria,669138,1126218,Bacteria
Bacteria_NZ_CP060192_3_length_495401_cov_77.276946,Bacteria,495401,1126218,Bacteria
Bacteria_NZ_CP060192_7_length_260047_cov_76.121946,Bacteria,260047,1126218,Bacteria
Bacteria_NZ_CP060192_10_length_154702_cov_74.690482,Bacteria,154702,1126218,Bacteria
Bacteria_NZ_CP060192_2_length_551371_cov_76.911717,Bacteria,551371,1402,Bacteria
Bacteria_NZ_CP060192_4_length_420806_cov_79.167115,Bacteria,420806,1402,Bacteria
Bacteria_NZ_CP060192_5_length_381307_cov_75.690514,Bacteria,381307,1402,Bacteria
Bacteria_NZ_CP060192_9_length_199846_cov_75.694366,Bacteria,199846,1402,Bacteria
Bacteria_NZ_CP060192_11_length_136980_cov_78.996210,Bacteria,136980,1402,Bacteria
Bacteria_NZ_CP060192_12_length_102749_cov_75.554794,Bacteria,102749,1402,Bacteria
Bacteria_NZ_CP060192_13_length_58134_cov_76.113845,Bacteria,58134,1402,Bacteria
Bacteria_NZ_CP060192_14_length_55728_cov_76.396548,Bacteria,55728,1402,Bacteria
Bacteria_NZ_CP060192_15_length_38640_cov_75.149773,Bacteria,38640,1402,Bacteria
Bacteria_NZ_CP060192_16_length_37764_cov_75.898061,Bacteria,37764,1402,Bacteria
Bacteria_NZ_CP060192_17_length_19624_cov_77.754510,Bacteria,19624,1402,Bacteria
Bacteria_NZ_CP060192_18_length_13712_cov_76.062312,Bacteria,13712,1402,Bacteria
Bacteria_NZ_CP060192_20_length_1795_cov_81.208621,Bacteria,1795,1402,Bacteria
Bacteria_NZ_CP060192_6_length_334691_cov_75.592384,Bacteria,334691,279010,Bacteria
Bacteria_NZ_CP060192_8_length_226799_cov_77.063605,Bacteria,226799,279010,Bacteria
Bacteria_NZ_CP060192_19_length_3196_cov_595.818529,Bacteria,3196,1386,Bacteria
Bacteria_NZ_CP060192_21_length_1629_cov_603.271283,Bacteria,1629,1386,Bacteria
Bacteria_NZ_CP060192_22_length_1526_cov_299.704963,Bacteria,1526,1386,Bacteria
Bacteria_NZ_LR824569_1_length_1075303_cov_93.927470,Bacteria,1075303,253,Bacteria
Bacteria_NZ_LR824569_2_length_702098_cov_94.873888,Bacteria,702098,253,Bacteria
Bacteria_NZ_LR824569_3_length_689939_cov_94.242084,Bacteria,689939,253,Bacteria
Bacteria_NZ_LR824569_4_length_587334_cov_93.394591,Bacteria,587334,253,Bacteria
Bacteria_NZ_LR824569_5_length_438462_cov_93.036947,Bacteria,438462,253,Bacteria
Bacteria_NZ_LR824569_6_length_390615_cov_93.278065,Bacteria,390615,253,Bacteria
Bacteria_NZ_LR824569_7_length_294650_cov_93.799552,Bacteria,294650,253,Bacteria
Bacteria_NZ_LR824569_8_length_257307_cov_93.539374,Bacteria,257307,253,Bacteria
Bacteria_NZ_LR824569_9_length_167043_cov_94.906838,Bacteria,167043,253,Bacteria
Bacteria_NZ_LR824569_10_length_151786_cov_94.135463,Bacteria,151786,253,Bacteria
Bacteria_NZ_LR824569_11_length_134977_cov_93.291005,Bacteria,134977,253,Bacteria
Bacteria_NZ_LR824569_12_length_125647_cov_93.049103,Bacteria,125647,253,Bacteria
Bacteria_NZ_LR824569_13_length_109020_cov_94.703354,Bacteria,109020,253,Bacteria
Bacteria_NZ_LR824569_14_length_31540_cov_100.962490,Bacteria,31540,253,Bacteria
Bacteria_NZ_LR824569_15_length_26914_cov_102.348673,Bacteria,26914,253,Bacteria
Bacteria_NZ_LR824569_16_length_5650_cov_576.536550,Bacteria,5650,878220,Bacteria
Phage_NC_047764_1_length_73783_cov_727.670681,Viruses,73783,767468,Bacteria
Phage_NC_048099_1_length_38311_cov_174.619929,Viruses,38311,2,Bacteria
Phage_NC_048166_1_length_88399_cov_98.245404,Viruses,88399,1224,Bacteria
Phage_NC_048639_1_length_44791_cov_319.917427,Viruses,44791,1660158,Bacteria
Phage_NC_048639_2_length_14249_cov_312.609412,Viruses,14249,517,Bacteria
Phage_NC_048639_3_length_11572_cov_325.279500,Viruses,11572,2201350,Bacteria
Phage_NC_048698_1_length_41812_cov_362.980985,Viruses,41812,1161901,Viruses
Phage_NC_048739_1_length_19678_cov_207.928095,Viruses,19678,765910,Bacteria
Phage_NC_048806_1_length_65688_cov_271.981518,Viruses,65688,749447,Viruses
Phage_NC_049478_1_length_60201_cov_541.864563,Viruses,60201,1268,Bacteria
