ID,True_Label,Contig_Length,Assigned_TaxID,Predicted_Label
Bacteria_NZ_AP023239_37_length_36385_cov_5.540875,Bacteria,36385,1268072,Bacteria
Bacteria_NZ_AP023239_38_length_36298_cov_5.980051,Bacteria,36298,1268072,Bacteria
Bacteria_NZ_AP023239_39_length_36005_cov_5.517719,Bacteria,36005,1268072,Bacteria
Bacteria_NZ_AP023239_40_length_35069_cov_6.400497,Bacteria,35069,1268072,Bacteria
Bacteria_NZ_AP023239_41_length_34870_cov_5.905816,Bacteria,34870,1268072,Bacteria
Bacteria_NZ_AP023239_42_length_34770_cov_5.262135,Bacteria,34770,1268072,Bacteria
Bacteria_NZ_AP023239_44_length_34352_cov_5.777532,Bacteria,34352,1268072,Bacteria
Bacteria_NZ_AP023239_45_length_34149_cov_6.274212,Bacteria,34149,1268072,Bacteria
Bacteria_NZ_AP023239_46_length_33778_cov_5.734395,Bacteria,33778,1268072,Bacteria
Bacteria_NZ_AP023239_47_length_32844_cov_5.599652,Bacteria,32844,1268072,Bacteria
Bacteria_NZ_AP023239_49_length_32063_cov_6.177987,Bacteria,32063,1268072,Bacteria
Bacteria_NZ_AP023239_50_length_31778_cov_6.013681,Bacteria,31778,1268072,Bacteria
Bacteria_NZ_AP023239_52_length_30934_cov_5.919298,Bacteria,30934,1268072,Bacteria
Bacteria_NZ_AP023239_53_length_30753_cov_5.556746,Bacteria,30753,1268072,Bacteria
Bacteria_NZ_AP023239_54_length_29563_cov_5.782601,Bacteria,29563,1268072,Bacteria
Bacteria_NZ_AP023239_56_length_29375_cov_5.761562,Bacteria,29375,1268072,Bacteria
Bacteria_NZ_AP023239_57_length_28217_cov_5.773951,Bacteria,28217,1268072,Bacteria
Bacteria_NZ_AP023239_58_length_27562_cov_5.867234,Bacteria,27562,1268072,Bacteria
Bacteria_NZ_AP023239_59_length_27379_cov_5.504685,Bacteria,27379,1268072,Bacteria
Bacteria_NZ_AP023239_60_length_27372_cov_5.853461,Bacteria,27372,1268072,Bacteria
Bacteria_NZ_AP023239_61_length_27208_cov_5.937281,Bacteria,27208,1268072,Bacteria
Bacteria_NZ_AP023239_63_length_26587_cov_5.861639,Bacteria,26587,1268072,Bacteria
Bacteria_NZ_AP023239_64_length_26443_cov_5.551955,Bacteria,26443,1268072,Bacteria
Bacteria_NZ_AP023239_65_length_26103_cov_5.493857,Bacteria,26103,1268072,Bacteria
Bacteria_NZ_AP023239_66_length_26048_cov_5.961644,Bacteria,26048,1268072,Bacteria
Bacteria_NZ_AP023239_67_length_25916_cov_4.802405,Bacteria,25916,1268072,Bacteria
Bacteria_NZ_AP023239_69_length_25829_cov_5.405486,Bacteria,25829,1268072,Bacteria
Bacteria_NZ_AP023239_70_length_25703_cov_4.904632,Bacteria,25703,1268072,Bacteria
Bacteria_NZ_AP023239_71_length_25408_cov_5.995543,Bacteria,25408,1268072,Bacteria
Bacteria_NZ_AP023239_72_length_24973_cov_5.844169,Bacteria,24973,1268072,Bacteria
Bacteria_NZ_AP023239_73_length_24839_cov_5.932093,Bacteria,24839,1268072,Bacteria
Bacteria_NZ_AP023239_74_length_24702_cov_5.386944,Bacteria,24702,1268072,Bacteria
Bacteria_NZ_AP023239_77_length_23520_cov_6.627743,Bacteria,23520,1268072,Bacteria
Bacteria_NZ_AP023239_78_length_23126_cov_5.241559,Bacteria,23126,1268072,Bacteria
Bacteria_NZ_AP023239_79_length_23085_cov_5.689839,Bacteria,23085,1268072,Bacteria
Bacteria_NZ_AP023239_81_length_22871_cov_5.105277,Bacteria,22871,1268072,Bacteria
Bacteria_NZ_AP023239_84_length_22498_cov_5.771376,Bacteria,22498,1268072,Bacteria
Bacteria_NZ_AP023239_85_length_22349_cov_6.246613,Bacteria,22349,1268072,Bacteria
Bacteria_NZ_AP023239_86_length_22177_cov_6.245095,Bacteria,22177,1268072,Bacteria
Bacteria_NZ_AP023239_88_length_22154_cov_5.296801,Bacteria,22154,1268072,Bacteria
Bacteria_NZ_AP023239_93_length_20893_cov_5.869757,Bacteria,20893,1268072,Bacteria
Bacteria_NZ_AP023239_94_length_20810_cov_5.972055,Bacteria,20810,1268072,Bacteria
Bacteria_NZ_AP023239_95_length_20656_cov_5.680113,Bacteria,20656,1268072,Bacteria
Bacteria_NZ_AP023239_96_length_20598_cov_5.654870,Bacteria,20598,1268072,Bacteria
Bacteria_NZ_AP023239_98_length_20508_cov_5.523395,Bacteria,20508,1268072,Bacteria
Bacteria_NZ_AP023239_99_length_20144_cov_6.237891,Bacteria,20144,1268072,Bacteria
Bacteria_NZ_AP023239_100_length_19957_cov_5.705005,Bacteria,19957,1268072,Bacteria
Bacteria_NZ_AP023239_101_length_19682_cov_5.321649,Bacteria,19682,1268072,Bacteria
Bacteria_NZ_AP023239_102_length_19437_cov_5.745486,Bacteria,19437,1268072,Bacteria
Bacteria_NZ_AP023239_103_length_19323_cov_5.531763,Bacteria,19323,1268072,Bacteria
Bacteria_NZ_AP023239_104_length_19215_cov_5.343111,Bacteria,19215,1268072,Bacteria
Bacteria_NZ_AP023239_106_length_18983_cov_5.796439,Bacteria,18983,1268072,Bacteria
Bacteria_NZ_AP023239_107_length_18683_cov_5.696747,Bacteria,18683,1268072,Bacteria
Bacteria_NZ_AP023239_108_length_18639_cov_5.244027,Bacteria,18639,1268072,Bacteria
Bacteria_NZ_AP023239_109_length_18635_cov_5.176050,Bacteria,18635,1268072,Bacteria
Bacteria_NZ_AP023239_110_length_18514_cov_4.632158,Bacteria,18514,1268072,Bacteria
Bacteria_NZ_AP023239_111_length_18364_cov_6.060735,Bacteria,18364,1268072,Bacteria
Bacteria_NZ_AP023239_112_length_18173_cov_5.402307,Bacteria,18173,1268072,Bacteria
Bacteria_NZ_AP023239_113_length_18158_cov_5.041485,Bacteria,18158,1268072,Bacteria
Bacteria_NZ_AP023239_114_length_18080_cov_6.615922,Bacteria,18080,1268072,Bacteria
Bacteria_NZ_AP023239_115_length_18048_cov_4.800145,Bacteria,18048,1268072,Bacteria
Bacteria_NZ_AP023239_116_length_17871_cov_5.827739,Bacteria,17871,1268072,Bacteria
Bacteria_NZ_AP023239_119_length_17309_cov_5.504521,Bacteria,17309,1268072,Bacteria
Bacteria_NZ_AP023239_121_length_16911_cov_5.560987,Bacteria,16911,1268072,Bacteria
Bacteria_NZ_AP023239_122_length_16759_cov_6.160201,Bacteria,16759,1268072,Bacteria
Bacteria_NZ_AP023239_123_length_16273_cov_5.695832,Bacteria,16273,1268072,Bacteria
Bacteria_NZ_AP023239_125_length_15959_cov_5.767228,Bacteria,15959,1268072,Bacteria
Bacteria_NZ_AP023239_126_length_15798_cov_5.970844,Bacteria,15798,1268072,Bacteria
Bacteria_NZ_AP023239_127_length_15464_cov_5.134597,Bacteria,15464,1268072,Bacteria
Bacteria_NZ_AP023239_128_length_15427_cov_4.689826,Bacteria,15427,1268072,Bacteria
Bacteria_NZ_AP023239_129_length_15347_cov_5.382030,Bacteria,15347,1268072,Bacteria
Bacteria_NZ_AP023239_132_length_14664_cov_4.852488,Bacteria,14664,1268072,Bacteria
Bacteria_NZ_AP023239_136_length_14225_cov_7.990402,Bacteria,14225,1268072,Bacteria
Bacteria_NZ_AP023239_137_length_14195_cov_5.490453,Bacteria,14195,1268072,Bacteria
Bacteria_NZ_AP023239_139_length_14047_cov_5.460763,Bacteria,14047,1268072,Bacteria
Bacteria_NZ_AP023239_140_length_14018_cov_5.671417,Bacteria,14018,1268072,Bacteria
Bacteria_NZ_AP023239_141_length_13872_cov_6.223420,Bacteria,13872,1268072,Bacteria
Bacteria_NZ_AP023239_142_length_13718_cov_7.338871,Bacteria,13718,1268072,Bacteria
Bacteria_NZ_AP023239_143_length_13701_cov_4.646490,Bacteria,13701,1268072,Bacteria
Bacteria_NZ_AP023239_144_length_13599_cov_5.738851,Bacteria,13599,1268072,Bacteria
Bacteria_NZ_AP023239_145_length_13566_cov_4.817926,Bacteria,13566,1268072,Bacteria
Bacteria_NZ_AP023239_148_length_13180_cov_6.554438,Bacteria,13180,1268072,Bacteria
Bacteria_NZ_AP023239_149_length_13076_cov_6.476384,Bacteria,13076,1268072,Bacteria
Bacteria_NZ_AP023239_150_length_13058_cov_4.729139,Bacteria,13058,1268072,Bacteria
Bacteria_NZ_AP023239_151_length_13054_cov_5.460420,Bacteria,13054,1268072,Bacteria
Bacteria_NZ_AP023239_152_length_12811_cov_4.783788,Bacteria,12811,1268072,Bacteria
Bacteria_NZ_AP023239_153_length_12510_cov_4.836532,Bacteria,12510,1268072,Bacteria
Bacteria_NZ_AP023239_154_length_12506_cov_5.355473,Bacteria,12506,1268072,Bacteria
Bacteria_NZ_AP023239_155_length_12502_cov_5.197317,Bacteria,12502,1268072,Bacteria
Bacteria_NZ_AP023239_156_length_12499_cov_5.267760,Bacteria,12499,1268072,Bacteria
Bacteria_NZ_AP023239_157_length_12492_cov_5.449867,Bacteria,12492,1268072,Bacteria
Bacteria_NZ_AP023239_158_length_12406_cov_5.340377,Bacteria,12406,1268072,Bacteria
Bacteria_NZ_AP023239_159_length_12400_cov_5.515593,Bacteria,12400,1268072,Bacteria
Bacteria_NZ_AP023239_160_length_12206_cov_5.579541,Bacteria,12206,1268072,Bacteria
Bacteria_NZ_AP023239_161_length_12179_cov_4.923458,Bacteria,12179,1268072,Bacteria
Bacteria_NZ_AP023239_162_length_12126_cov_6.093199,Bacteria,12126,1268072,Bacteria
Bacteria_NZ_AP023239_163_length_11862_cov_4.799695,Bacteria,11862,1268072,Bacteria
Bacteria_NZ_AP023239_164_length_11825_cov_5.805947,Bacteria,11825,1268072,Bacteria
Bacteria_NZ_AP023239_165_length_11685_cov_4.953654,Bacteria,11685,1268072,Bacteria
Bacteria_NZ_AP023239_168_length_11480_cov_6.145646,Bacteria,11480,1268072,Bacteria
Bacteria_NZ_AP023239_171_length_11163_cov_4.927980,Bacteria,11163,1268072,Bacteria
Bacteria_NZ_AP023239_172_length_11160_cov_5.816929,Bacteria,11160,1268072,Bacteria
Bacteria_NZ_AP023239_174_length_11143_cov_4.050776,Bacteria,11143,1268072,Bacteria
Bacteria_NZ_AP023239_175_length_10837_cov_6.743554,Bacteria,10837,1268072,Bacteria
Bacteria_NZ_AP023239_176_length_10629_cov_5.109798,Bacteria,10629,1268072,Bacteria
Bacteria_NZ_AP023239_178_length_10518_cov_6.408965,Bacteria,10518,1268072,Bacteria
Bacteria_NZ_AP023239_179_length_10456_cov_5.692145,Bacteria,10456,1268072,Bacteria
Bacteria_NZ_AP023239_182_length_9967_cov_4.889931,Bacteria,9967,1268072,Bacteria
Bacteria_NZ_AP023239_184_length_9810_cov_5.178883,Bacteria,9810,1268072,Bacteria
Bacteria_NZ_AP023239_186_length_9747_cov_6.406624,Bacteria,9747,1268072,Bacteria
Bacteria_NZ_AP023239_187_length_9727_cov_6.136890,Bacteria,9727,1268072,Bacteria
Bacteria_NZ_AP023239_188_length_9701_cov_5.303442,Bacteria,9701,1268072,Bacteria
Bacteria_NZ_AP023239_190_length_9477_cov_5.375610,Bacteria,9477,1268072,Bacteria
Bacteria_NZ_AP023239_192_length_9184_cov_5.759448,Bacteria,9184,1268072,Bacteria
Bacteria_NZ_AP023239_194_length_9146_cov_5.027060,Bacteria,9146,1268072,Bacteria
Bacteria_NZ_AP023239_197_length_8951_cov_5.107576,Bacteria,8951,1268072,Bacteria
Bacteria_NZ_AP023239_198_length_8870_cov_5.543392,Bacteria,8870,1268072,Bacteria
Bacteria_NZ_AP023239_199_length_8794_cov_5.688179,Bacteria,8794,1268072,Bacteria
Bacteria_NZ_AP023239_201_length_8695_cov_5.298958,Bacteria,8695,1268072,Bacteria
Bacteria_NZ_AP023239_203_length_8642_cov_5.489694,Bacteria,8642,1268072,Bacteria
Bacteria_NZ_AP023239_204_length_8482_cov_6.308413,Bacteria,8482,1268072,Bacteria
Bacteria_NZ_AP023239_205_length_8357_cov_6.241508,Bacteria,8357,1268072,Bacteria
Bacteria_NZ_AP023239_206_length_8338_cov_4.292527,Bacteria,8338,1268072,Bacteria
Bacteria_NZ_AP023239_209_length_8060_cov_5.611368,Bacteria,8060,1268072,Bacteria
Bacteria_NZ_AP023239_212_length_7857_cov_5.097667,Bacteria,7857,1268072,Bacteria
Bacteria_NZ_AP023239_214_length_7754_cov_4.384985,Bacteria,7754,1268072,Bacteria
Bacteria_NZ_AP023239_215_length_7707_cov_6.049791,Bacteria,7707,1268072,Bacteria
Bacteria_NZ_AP023239_217_length_7617_cov_4.980296,Bacteria,7617,1268072,Bacteria
Bacteria_NZ_AP023239_218_length_7610_cov_5.287624,Bacteria,7610,1268072,Bacteria
Bacteria_NZ_AP023239_219_length_7595_cov_5.159416,Bacteria,7595,1268072,Bacteria
Bacteria_NZ_AP023239_220_length_7457_cov_5.838017,Bacteria,7457,1268072,Bacteria
Bacteria_NZ_AP023239_221_length_7432_cov_5.359767,Bacteria,7432,1268072,Bacteria
Bacteria_NZ_AP023239_222_length_7407_cov_5.470484,Bacteria,7407,1268072,Bacteria
Bacteria_NZ_AP023239_223_length_7354_cov_4.482532,Bacteria,7354,1268072,Bacteria
Bacteria_NZ_AP023239_224_length_7255_cov_5.582639,Bacteria,7255,1268072,Bacteria
Bacteria_NZ_AP023239_225_length_7228_cov_4.561690,Bacteria,7228,1268072,Bacteria
Bacteria_NZ_AP023239_227_length_7078_cov_4.407091,Bacteria,7078,1268072,Bacteria
Bacteria_NZ_AP023239_229_length_6903_cov_5.936040,Bacteria,6903,1268072,Bacteria
Bacteria_NZ_AP023239_231_length_6508_cov_5.579730,Bacteria,6508,1268072,Bacteria
Bacteria_NZ_AP023239_234_length_6245_cov_4.959451,Bacteria,6245,1268072,Bacteria
Bacteria_NZ_AP023239_235_length_6233_cov_4.348818,Bacteria,6233,1268072,Bacteria
Bacteria_NZ_AP023239_238_length_6102_cov_5.851166,Bacteria,6102,1268072,Bacteria
Bacteria_NZ_AP023239_239_length_6074_cov_5.828211,Bacteria,6074,1268072,Bacteria
Bacteria_NZ_AP023239_243_length_5889_cov_5.209805,Bacteria,5889,1268072,Bacteria
Bacteria_NZ_AP023239_246_length_4936_cov_6.132350,Bacteria,4936,1268072,Bacteria
Bacteria_NZ_AP023239_247_length_4671_cov_4.984402,Bacteria,4671,1268072,Bacteria
Bacteria_NZ_AP023239_248_length_4665_cov_5.206074,Bacteria,4665,1268072,Bacteria
Bacteria_NZ_AP023239_249_length_4644_cov_5.712138,Bacteria,4644,1268072,Bacteria
Bacteria_NZ_AP023239_250_length_4606_cov_5.068776,Bacteria,4606,1268072,Bacteria
Bacteria_NZ_AP023239_252_length_4533_cov_6.006699,Bacteria,4533,1268072,Bacteria
Bacteria_NZ_AP023239_253_length_4473_cov_6.156406,Bacteria,4473,1268072,Bacteria
Bacteria_NZ_AP023239_256_length_4316_cov_6.193851,Bacteria,4316,1268072,Bacteria
Bacteria_NZ_AP023239_257_length_4112_cov_5.589352,Bacteria,4112,1268072,Bacteria
Bacteria_NZ_AP023239_258_length_4017_cov_4.351338,Bacteria,4017,1268072,Bacteria
Bacteria_NZ_AP023239_260_length_3837_cov_4.873083,Bacteria,3837,1268072,Bacteria
Bacteria_NZ_AP023239_261_length_3792_cov_4.950227,Bacteria,3792,1268072,Bacteria
Bacteria_NZ_AP023239_262_length_3736_cov_3.265145,Bacteria,3736,1268072,Bacteria
Bacteria_NZ_AP023239_265_length_3545_cov_4.577650,Bacteria,3545,1268072,Bacteria
Bacteria_NZ_AP023239_272_length_2918_cov_4.894516,Bacteria,2918,1268072,Bacteria
Bacteria_NZ_AP023239_273_length_2852_cov_4.925277,Bacteria,2852,1268072,Bacteria
Bacteria_NZ_AP023239_274_length_2833_cov_5.079554,Bacteria,2833,1268072,Bacteria
Bacteria_NZ_AP023239_276_length_2771_cov_5.075110,Bacteria,2771,1268072,Bacteria
Bacteria_NZ_AP023239_278_length_2640_cov_3.394584,Bacteria,2640,1268072,Bacteria
Bacteria_NZ_AP023239_279_length_2585_cov_5.421344,Bacteria,2585,1268072,Bacteria
Bacteria_NZ_AP023239_280_length_2535_cov_4.215726,Bacteria,2535,1268072,Bacteria
Bacteria_NZ_AP023239_281_length_2349_cov_5.800349,Bacteria,2349,1268072,Bacteria
Bacteria_NZ_AP023239_282_length_2338_cov_7.087166,Bacteria,2338,1268072,Bacteria
Bacteria_NZ_AP023239_284_length_2288_cov_5.077026,Bacteria,2288,1268072,Bacteria
Bacteria_NZ_AP023239_285_length_2272_cov_3.405503,Bacteria,2272,1268072,Bacteria
Bacteria_NZ_AP023239_286_length_2262_cov_9.265066,Bacteria,2262,1268072,Bacteria
Bacteria_NZ_AP023239_287_length_2230_cov_4.767816,Bacteria,2230,1268072,Bacteria
Bacteria_NZ_AP023239_289_length_2070_cov_5.809429,Bacteria,2070,1268072,Bacteria
Bacteria_NZ_AP023239_290_length_2021_cov_10.385046,Bacteria,2021,1268072,Bacteria
Bacteria_NZ_AP023239_291_length_1995_cov_5.414433,Bacteria,1995,1268072,Bacteria
Bacteria_NZ_AP023239_293_length_1885_cov_5.186339,Bacteria,1885,1268072,Bacteria
Bacteria_NZ_AP023239_296_length_1808_cov_4.667427,Bacteria,1808,1268072,Bacteria
Bacteria_NZ_AP023239_297_length_1749_cov_4.442739,Bacteria,1749,1268072,Bacteria
Bacteria_NZ_AP023239_299_length_1647_cov_5.154523,Bacteria,1647,1268072,Bacteria
Bacteria_NZ_AP023239_300_length_1640_cov_3.581703,Bacteria,1640,1268072,Bacteria
Bacteria_NZ_AP023239_301_length_1622_cov_3.446075,Bacteria,1622,1268072,Bacteria
Bacteria_NZ_AP023239_302_length_1602_cov_60.248222,Bacteria,1602,1268072,Bacteria
Bacteria_NZ_AP023239_303_length_1585_cov_3.362745,Bacteria,1585,1268072,Bacteria
Bacteria_NZ_AP023239_305_length_1568_cov_3.684732,Bacteria,1568,1268072,Bacteria
Bacteria_NZ_AP023239_307_length_1543_cov_6.387769,Bacteria,1543,1268072,Bacteria
Bacteria_NZ_AP023239_309_length_1377_cov_3.885779,Bacteria,1377,1268072,Bacteria
Bacteria_NZ_AP023239_311_length_1259_cov_16.998339,Bacteria,1259,1268072,Bacteria
Bacteria_NZ_AP023239_317_length_1058_cov_4.100698,Bacteria,1058,1268072,Bacteria
Bacteria_NZ_CP062165_569_length_1046_cov_1.770938,Bacteria,1046,1268072,Bacteria
Bacteria_NZ_AP023239_4_length_67195_cov_5.162452,Bacteria,67195,1333534,Bacteria
Bacteria_NZ_AP023239_5_length_64651_cov_5.696220,Bacteria,64651,1333534,Bacteria
Bacteria_NZ_AP023239_8_length_55406_cov_5.648986,Bacteria,55406,1333534,Bacteria
Bacteria_NZ_AP023239_11_length_52480_cov_5.628307,Bacteria,52480,1333534,Bacteria
Bacteria_NZ_AP023239_15_length_50193_cov_5.409430,Bacteria,50193,1333534,Bacteria
Bacteria_NZ_AP023239_32_length_39880_cov_5.381645,Bacteria,39880,1333534,Bacteria
Bacteria_NZ_AP023239_43_length_34667_cov_5.140818,Bacteria,34667,1333534,Bacteria
Bacteria_NZ_AP023239_48_length_32483_cov_6.049648,Bacteria,32483,1333534,Bacteria
Bacteria_NZ_AP023239_51_length_31021_cov_5.308403,Bacteria,31021,1333534,Bacteria
Bacteria_NZ_AP023239_55_length_29530_cov_5.010416,Bacteria,29530,1333534,Bacteria
Bacteria_NZ_AP023239_68_length_25868_cov_5.923798,Bacteria,25868,1333534,Bacteria
Bacteria_NZ_AP023239_75_length_23917_cov_6.224667,Bacteria,23917,1333534,Bacteria
Bacteria_NZ_AP023239_76_length_23757_cov_5.747658,Bacteria,23757,1333534,Bacteria
Bacteria_NZ_AP023239_80_length_23079_cov_8.153145,Bacteria,23079,1333534,Bacteria
Bacteria_NZ_AP023239_82_length_22646_cov_6.060467,Bacteria,22646,1333534,Bacteria
Bacteria_NZ_AP023239_87_length_22171_cov_5.461973,Bacteria,22171,1333534,Bacteria
Bacteria_NZ_AP023239_89_length_21895_cov_5.798810,Bacteria,21895,1333534,Bacteria
Bacteria_NZ_AP023239_90_length_21632_cov_5.001761,Bacteria,21632,1333534,Bacteria
Bacteria_NZ_AP023239_91_length_21610_cov_5.400557,Bacteria,21610,1333534,Bacteria
Bacteria_NZ_AP023239_92_length_21449_cov_5.370758,Bacteria,21449,1333534,Bacteria
Bacteria_NZ_AP023239_97_length_20543_cov_5.188061,Bacteria,20543,1333534,Bacteria
Bacteria_NZ_AP023239_105_length_19021_cov_5.298798,Bacteria,19021,1333534,Bacteria
Bacteria_NZ_AP023239_117_length_17726_cov_5.362345,Bacteria,17726,1333534,Bacteria
Bacteria_NZ_AP023239_118_length_17476_cov_5.498479,Bacteria,17476,1333534,Bacteria
Bacteria_NZ_AP023239_120_length_16972_cov_5.954543,Bacteria,16972,1333534,Bacteria
Bacteria_NZ_AP023239_124_length_16265_cov_5.070389,Bacteria,16265,1333534,Bacteria
Bacteria_NZ_AP023239_130_length_15200_cov_5.260878,Bacteria,15200,1333534,Bacteria
Bacteria_NZ_AP023239_133_length_14523_cov_6.737973,Bacteria,14523,1333534,Bacteria
Bacteria_NZ_AP023239_134_length_14317_cov_5.658814,Bacteria,14317,1333534,Bacteria
Bacteria_NZ_AP023239_135_length_14250_cov_5.363438,Bacteria,14250,1333534,Bacteria
Bacteria_NZ_AP023239_138_length_14076_cov_6.336638,Bacteria,14076,1333534,Bacteria
Bacteria_NZ_AP023239_146_length_13318_cov_5.749604,Bacteria,13318,1333534,Bacteria
Bacteria_NZ_AP023239_166_length_11608_cov_7.914395,Bacteria,11608,1333534,Bacteria
Bacteria_NZ_AP023239_169_length_11380_cov_6.192053,Bacteria,11380,1333534,Bacteria
Bacteria_NZ_AP023239_173_length_11145_cov_5.274572,Bacteria,11145,1333534,Bacteria
Bacteria_NZ_AP023239_177_length_10592_cov_5.790927,Bacteria,10592,1333534,Bacteria
Bacteria_NZ_AP023239_180_length_10415_cov_5.494305,Bacteria,10415,1333534,Bacteria
Bacteria_NZ_AP023239_183_length_9825_cov_5.303992,Bacteria,9825,1333534,Bacteria
Bacteria_NZ_AP023239_185_length_9751_cov_4.868812,Bacteria,9751,1333534,Bacteria
Bacteria_NZ_AP023239_189_length_9671_cov_5.411710,Bacteria,9671,1333534,Bacteria
Bacteria_NZ_AP023239_191_length_9416_cov_5.769576,Bacteria,9416,1333534,Bacteria
Bacteria_NZ_AP023239_193_length_9174_cov_5.814673,Bacteria,9174,1333534,Bacteria
Bacteria_NZ_AP023239_195_length_9111_cov_5.243595,Bacteria,9111,1333534,Bacteria
Bacteria_NZ_AP023239_196_length_8975_cov_6.417489,Bacteria,8975,1333534,Bacteria
Bacteria_NZ_AP023239_200_length_8725_cov_5.098962,Bacteria,8725,1333534,Bacteria
Bacteria_NZ_AP023239_202_length_8653_cov_5.622354,Bacteria,8653,1333534,Bacteria
Bacteria_NZ_AP023239_208_length_8112_cov_6.018617,Bacteria,8112,1333534,Bacteria
Bacteria_NZ_AP023239_210_length_7952_cov_4.259339,Bacteria,7952,1333534,Bacteria
Bacteria_NZ_AP023239_213_length_7800_cov_5.870239,Bacteria,7800,1333534,Bacteria
Bacteria_NZ_AP023239_216_length_7672_cov_4.796639,Bacteria,7672,1333534,Bacteria
Bacteria_NZ_AP023239_226_length_7212_cov_5.165572,Bacteria,7212,1333534,Bacteria
Bacteria_NZ_AP023239_228_length_6919_cov_5.595425,Bacteria,6919,1333534,Bacteria
Bacteria_NZ_AP023239_232_length_6425_cov_4.923705,Bacteria,6425,1333534,Bacteria
Bacteria_NZ_AP023239_236_length_6179_cov_5.335402,Bacteria,6179,1333534,Bacteria
Bacteria_NZ_AP023239_237_length_6155_cov_5.240656,Bacteria,6155,1333534,Bacteria
Bacteria_NZ_AP023239_240_length_5918_cov_4.685485,Bacteria,5918,1333534,Bacteria
Bacteria_NZ_AP023239_241_length_5902_cov_5.513768,Bacteria,5902,1333534,Bacteria
Bacteria_NZ_AP023239_242_length_5901_cov_5.221348,Bacteria,5901,1333534,Bacteria
Bacteria_NZ_AP023239_245_length_4975_cov_4.850813,Bacteria,4975,1333534,Bacteria
Bacteria_NZ_AP023239_255_length_4342_cov_6.006998,Bacteria,4342,1333534,Bacteria
Bacteria_NZ_AP023239_259_length_3930_cov_6.044129,Bacteria,3930,1333534,Bacteria
Bacteria_NZ_AP023239_264_length_3606_cov_6.046747,Bacteria,3606,1333534,Bacteria
Bacteria_NZ_AP023239_266_length_3499_cov_6.468351,Bacteria,3499,1333534,Bacteria
Bacteria_NZ_AP023239_271_length_2931_cov_4.270515,Bacteria,2931,1333534,Bacteria
Bacteria_NZ_AP023239_277_length_2698_cov_5.281498,Bacteria,2698,1333534,Bacteria
Bacteria_NZ_AP023239_283_length_2309_cov_5.141526,Bacteria,2309,1333534,Bacteria
