ID,True_Label,Contig_Length,Assigned_TaxID,Predicted_Label
Bacteria_NZ_CP059603_14_length_40747_cov_108.466947,Bacteria,40747,267363,Bacteria
Bacteria_NZ_CP059603_16_length_34380_cov_108.645244,Bacteria,34380,267363,Bacteria
Bacteria_NZ_CP059603_17_length_28910_cov_107.681476,Bacteria,28910,267363,Bacteria
Bacteria_NZ_CP059603_18_length_6393_cov_115.081414,Bacteria,6393,267363,Bacteria
Bacteria_NZ_CP059603_19_length_6140_cov_106.159244,Bacteria,6140,267363,Bacteria
Bacteria_NZ_CP059603_22_length_3221_cov_642.418193,Bacteria,3221,267363,Bacteria
Bacteria_NZ_CP059603_23_length_2132_cov_650.708714,Bacteria,2132,267363,Bacteria
Bacteria_NZ_CP059603_25_length_1839_cov_647.539238,Bacteria,1839,267363,Bacteria
Bacteria_NZ_CP040586_11_length_85688_cov_98.874826,Bacteria,85688,186826,Bacteria
Bacteria_NZ_CP040586_15_length_71941_cov_99.324444,Bacteria,71941,1007676,Bacteria
Bacteria_NZ_CP040586_16_length_69645_cov_98.771634,Bacteria,69645,1578,Bacteria
Bacteria_NZ_CP040586_19_length_54453_cov_99.830031,Bacteria,54453,1578,Bacteria
Bacteria_NZ_CP040586_20_length_37846_cov_99.005557,Bacteria,37846,1578,Bacteria
Bacteria_NZ_CP040586_22_length_30548_cov_100.000918,Bacteria,30548,1578,Bacteria
Bacteria_NZ_CP040586_23_length_28803_cov_98.363608,Bacteria,28803,1578,Bacteria
Bacteria_NZ_CP040586_25_length_19990_cov_101.187409,Bacteria,19990,1578,Bacteria
Bacteria_NZ_CP040586_17_length_62437_cov_98.638485,Bacteria,62437,1291742,Bacteria
Bacteria_NZ_CP040586_18_length_60655_cov_96.877888,Bacteria,60655,1423778,Bacteria
Bacteria_NZ_CP040586_26_length_18737_cov_97.192003,Bacteria,18737,1423778,Bacteria
Bacteria_NZ_CP040586_21_length_33706_cov_99.653680,Bacteria,33706,1492898,Bacteria
Bacteria_NZ_CP040586_24_length_26667_cov_101.185330,Bacteria,26667,83683,Bacteria
Bacteria_NZ_CP040586_29_length_14995_cov_105.634270,Bacteria,14995,187452,Bacteria
Bacteria_NZ_CP040586_30_length_14600_cov_95.959092,Bacteria,14600,43657,Bacteria
Bacteria_NZ_CP040586_31_length_8573_cov_98.142874,Bacteria,8573,1613,Bacteria
Bacteria_NZ_CP040586_33_length_1734_cov_399.844550,Bacteria,1734,1613,Bacteria
Bacteria_NZ_CP040586_38_length_1497_cov_292.892510,Bacteria,1497,1613,Bacteria
Bacteria_NZ_CP040586_35_length_1689_cov_99.104651,Bacteria,1689,33958,Bacteria
Bacteria_NZ_CP059603_26_length_1492_cov_227.869172,Bacteria,1492,33958,Bacteria
Bacteria_NZ_CP040586_36_length_1686_cov_285.478847,Bacteria,1686,1610,Bacteria
Bacteria_NZ_CP045702_1_length_391092_cov_37.330570,Bacteria,391092,1893,Bacteria
Bacteria_NZ_CP045702_3_length_365742_cov_37.543697,Bacteria,365742,1893,Bacteria
Bacteria_NZ_CP045702_7_length_262086_cov_37.556915,Bacteria,262086,1893,Bacteria
Bacteria_NZ_CP045702_8_length_249074_cov_39.241640,Bacteria,249074,1893,Bacteria
Bacteria_NZ_CP045702_9_length_212073_cov_37.142714,Bacteria,212073,1893,Bacteria
Bacteria_NZ_CP045702_10_length_210225_cov_38.061626,Bacteria,210225,1893,Bacteria
Bacteria_NZ_CP045702_12_length_204339_cov_42.054635,Bacteria,204339,1893,Bacteria
Bacteria_NZ_CP045702_13_length_203020_cov_37.800458,Bacteria,203020,1893,Bacteria
Bacteria_NZ_CP045702_14_length_198867_cov_37.389574,Bacteria,198867,1893,Bacteria
Bacteria_NZ_CP045702_16_length_187135_cov_37.153939,Bacteria,187135,1893,Bacteria
Bacteria_NZ_CP045702_17_length_182676_cov_41.186632,Bacteria,182676,1893,Bacteria
Bacteria_NZ_CP045702_18_length_158583_cov_39.259544,Bacteria,158583,1893,Bacteria
Bacteria_NZ_CP045702_19_length_145915_cov_36.250651,Bacteria,145915,1893,Bacteria
Bacteria_NZ_CP045702_20_length_139351_cov_36.404994,Bacteria,139351,1893,Bacteria
Bacteria_NZ_CP045702_23_length_123489_cov_38.064618,Bacteria,123489,1893,Bacteria
Bacteria_NZ_CP045702_24_length_122012_cov_36.243381,Bacteria,122012,1893,Bacteria
Bacteria_NZ_CP045702_26_length_105508_cov_37.896456,Bacteria,105508,1893,Bacteria
Bacteria_NZ_CP045702_27_length_98500_cov_42.593265,Bacteria,98500,1893,Bacteria
Bacteria_NZ_CP045702_28_length_89480_cov_39.399195,Bacteria,89480,1893,Bacteria
Bacteria_NZ_CP045702_29_length_85665_cov_37.442203,Bacteria,85665,1893,Bacteria
Bacteria_NZ_CP045702_31_length_75314_cov_40.938253,Bacteria,75314,1893,Bacteria
Bacteria_NZ_CP045702_33_length_56382_cov_36.705097,Bacteria,56382,1893,Bacteria
Bacteria_NZ_CP045702_34_length_54739_cov_40.875503,Bacteria,54739,1893,Bacteria
Bacteria_NZ_CP045702_35_length_53215_cov_37.066140,Bacteria,53215,1893,Bacteria
Bacteria_NZ_CP045702_36_length_52877_cov_36.518875,Bacteria,52877,1893,Bacteria
Bacteria_NZ_CP045702_37_length_50115_cov_36.959509,Bacteria,50115,1893,Bacteria
Bacteria_NZ_CP045702_38_length_49078_cov_36.772984,Bacteria,49078,1893,Bacteria
Bacteria_NZ_CP045702_39_length_48582_cov_36.345334,Bacteria,48582,1893,Bacteria
Bacteria_NZ_CP045702_43_length_40594_cov_36.455463,Bacteria,40594,1893,Bacteria
Bacteria_NZ_CP045702_44_length_39786_cov_36.706929,Bacteria,39786,1893,Bacteria
Bacteria_NZ_CP045702_47_length_36684_cov_36.362609,Bacteria,36684,1893,Bacteria
Bacteria_NZ_CP045702_49_length_34631_cov_38.606143,Bacteria,34631,1893,Bacteria
Bacteria_NZ_CP045702_50_length_34333_cov_36.011436,Bacteria,34333,1893,Bacteria
Bacteria_NZ_CP045702_51_length_33935_cov_41.003011,Bacteria,33935,1893,Bacteria
Bacteria_NZ_CP045702_54_length_29947_cov_41.552121,Bacteria,29947,1893,Bacteria
Bacteria_NZ_CP045702_55_length_29727_cov_36.231397,Bacteria,29727,1893,Bacteria
Bacteria_NZ_CP045702_57_length_27281_cov_35.427165,Bacteria,27281,1893,Bacteria
Bacteria_NZ_CP045702_61_length_24295_cov_37.436634,Bacteria,24295,1893,Bacteria
Bacteria_NZ_CP045702_64_length_19790_cov_46.061160,Bacteria,19790,1893,Bacteria
Bacteria_NZ_CP045702_66_length_11078_cov_60.071668,Bacteria,11078,1893,Bacteria
Bacteria_NZ_CP045702_74_length_1829_cov_75.612176,Bacteria,1829,1893,Bacteria
Bacteria_NZ_CP045702_2_length_375435_cov_40.264567,Bacteria,375435,68179,Bacteria
Bacteria_NZ_CP045702_4_length_341330_cov_38.352927,Bacteria,341330,862751,Bacteria
Bacteria_NZ_CP045702_60_length_24715_cov_35.541119,Bacteria,24715,862751,Bacteria
Bacteria_NZ_CP045702_62_length_21690_cov_37.823804,Bacteria,21690,862751,Bacteria
Bacteria_NZ_CP045702_5_length_336720_cov_37.586640,Bacteria,336720,1892,Bacteria
Bacteria_NZ_CP045702_42_length_44180_cov_58.453711,Bacteria,44180,1892,Bacteria
Bacteria_NZ_CP045702_59_length_25328_cov_36.773236,Bacteria,25328,1892,Bacteria
Bacteria_NZ_CP045702_6_length_315405_cov_39.392691,Bacteria,315405,1535768,Bacteria
Bacteria_NZ_CP045702_30_length_80786_cov_36.858047,Bacteria,80786,1535768,Bacteria
Bacteria_NZ_CP045702_48_length_35370_cov_37.295285,Bacteria,35370,1535768,Bacteria
Bacteria_NZ_CP045702_11_length_206969_cov_38.893506,Bacteria,206969,1736046,Bacteria
Prophage_NZ_CP045702_21_length_138241_cov_37.576028,Viruses,138241,1736046,Bacteria
Bacteria_NZ_CP045702_58_length_25442_cov_43.242762,Bacteria,25442,1736046,Bacteria
Bacteria_NZ_CP045702_15_length_188179_cov_38.733612,Bacteria,188179,1172567,Bacteria
Bacteria_NZ_CP045702_22_length_134310_cov_40.116875,Bacteria,134310,1725411,Bacteria
Bacteria_NZ_CP045702_25_length_116824_cov_37.090135,Bacteria,116824,1214101,Bacteria
Bacteria_NZ_CP045702_69_length_5476_cov_219.892640,Bacteria,5476,1214101,Bacteria
Bacteria_NZ_CP045702_32_length_59623_cov_38.221831,Bacteria,59623,38300,Bacteria
Bacteria_NZ_CP045702_40_length_45319_cov_40.210454,Bacteria,45319,1218177,Bacteria
Bacteria_NZ_CP045702_41_length_44275_cov_38.511194,Bacteria,44275,1649184,Bacteria
Bacteria_NZ_CP045702_52_length_33741_cov_37.384106,Bacteria,33741,1649184,Bacteria
Bacteria_NZ_CP045702_53_length_32305_cov_37.612682,Bacteria,32305,1649184,Bacteria
Bacteria_NZ_CP045702_45_length_38450_cov_36.838495,Bacteria,38450,1303692,Bacteria
Bacteria_NZ_CP045702_46_length_38440_cov_39.365846,Bacteria,38440,1888,Bacteria
Bacteria_NZ_CP045702_56_length_29626_cov_35.875317,Bacteria,29626,234612,Bacteria
Bacteria_NZ_CP045702_63_length_21491_cov_37.111308,Bacteria,21491,227882,Bacteria
Bacteria_NZ_CP045702_65_length_17209_cov_37.371342,Bacteria,17209,1661694,Bacteria
Bacteria_NZ_CP045702_67_length_8493_cov_37.570514,Bacteria,8493,455632,Bacteria
Bacteria_NZ_CP045702_73_length_2013_cov_40.696118,Bacteria,2013,455632,Bacteria
Bacteria_NZ_CP045702_68_length_7474_cov_33.377275,Bacteria,7474,1352941,Bacteria
Bacteria_NZ_CP045702_70_length_5236_cov_33.039568,Bacteria,5236,1883,Bacteria
Bacteria_NZ_CP045702_72_length_3140_cov_38.210373,Bacteria,3140,1883,Bacteria
Bacteria_NZ_CP045702_75_length_1687_cov_220.656250,Bacteria,1687,1760,Bacteria
Bacteria_NZ_CP053707_9_length_2973_cov_71.720014,Bacteria,2973,1760,Bacteria
Bacteria_NZ_CP045702_76_length_1676_cov_185.888341,Bacteria,1676,1690221,Bacteria
Bacteria_NZ_CP045702_77_length_1538_cov_144.971679,Bacteria,1538,2018025,Bacteria
Bacteria_NZ_CP045702_78_length_1535_cov_317.022973,Bacteria,1535,1912,Bacteria
Bacteria_NZ_CP053707_1_length_1145338_cov_67.514970,Bacteria,1145338,443156,Bacteria
Bacteria_NZ_CP053707_2_length_886976_cov_67.278284,Bacteria,886976,443156,Bacteria
Bacteria_NZ_CP053707_3_length_761050_cov_67.256789,Bacteria,761050,443156,Bacteria
Bacteria_NZ_CP053707_4_length_470624_cov_67.176750,Bacteria,470624,443156,Bacteria
Bacteria_NZ_CP053707_5_length_417175_cov_67.333997,Bacteria,417175,443156,Bacteria
Bacteria_NZ_CP053707_8_length_5563_cov_132.740196,Bacteria,5563,443156,Bacteria
Bacteria_NZ_CP053707_6_length_282678_cov_66.736285,Bacteria,282678,857417,Bacteria
Bacteria_NZ_CP053707_7_length_99250_cov_67.287131,Bacteria,99250,857417,Bacteria
Bacteria_NZ_CP053841_1_length_417937_cov_145.653081,Bacteria,417937,1032069,Bacteria
Bacteria_NZ_CP053841_2_length_392484_cov_146.056945,Bacteria,392484,1032069,Bacteria
Bacteria_NZ_CP053841_4_length_152778_cov_148.492984,Bacteria,152778,1032069,Bacteria
Bacteria_NZ_CP053841_5_length_125616_cov_156.644085,Bacteria,125616,1032069,Bacteria
Bacteria_NZ_CP053841_10_length_73465_cov_148.066122,Bacteria,73465,1032069,Bacteria
Bacteria_NZ_CP053841_12_length_6054_cov_434.746958,Bacteria,6054,1032069,Bacteria
Bacteria_NZ_CP053841_15_length_4080_cov_232.801491,Bacteria,4080,1032069,Bacteria
Bacteria_NZ_CP053841_3_length_258341_cov_144.872664,Bacteria,258341,1032066,Bacteria
Bacteria_NZ_CP053841_6_length_110391_cov_156.555349,Bacteria,110391,1031920,Bacteria
Bacteria_NZ_CP053841_7_length_106321_cov_150.041481,Bacteria,106321,206,Bacteria
Bacteria_NZ_CP053841_8_length_83672_cov_150.432639,Bacteria,83672,1660067,Bacteria
Bacteria_NZ_CP053841_11_length_38554_cov_148.534715,Bacteria,38554,1660067,Bacteria
Bacteria_NZ_CP053841_14_length_4087_cov_149.450893,Bacteria,4087,1660067,Bacteria
Bacteria_NZ_CP053841_9_length_73818_cov_143.443623,Bacteria,73818,1031754,Bacteria
Bacteria_NZ_CP053841_16_length_3307_cov_260.499385,Bacteria,3307,1874362,Bacteria
Bacteria_NZ_CP053841_17_length_1913_cov_274.912809,Bacteria,1913,526218,Bacteria
Bacteria_NZ_CP053929_1_length_820990_cov_40.376105,Bacteria,820990,1147786,Bacteria
Bacteria_NZ_CP053929_2_length_585458_cov_40.778295,Bacteria,585458,1147786,Bacteria
Bacteria_NZ_CP053929_3_length_425729_cov_40.922600,Bacteria,425729,1147786,Bacteria
Bacteria_NZ_CP053929_4_length_396589_cov_40.395893,Bacteria,396589,1147786,Bacteria
Bacteria_NZ_CP053929_5_length_382958_cov_40.481743,Bacteria,382958,1147786,Bacteria
Bacteria_NZ_CP053929_6_length_373255_cov_40.653470,Bacteria,373255,1147786,Bacteria
Bacteria_NZ_CP053929_7_length_310550_cov_40.377748,Bacteria,310550,1147786,Bacteria
Bacteria_NZ_CP053929_8_length_302558_cov_41.159903,Bacteria,302558,1147786,Bacteria
Bacteria_NZ_CP053929_9_length_269782_cov_40.720017,Bacteria,269782,1147786,Bacteria
Bacteria_NZ_CP053929_10_length_241499_cov_40.543103,Bacteria,241499,1147786,Bacteria
Bacteria_NZ_CP053929_11_length_229010_cov_41.219183,Bacteria,229010,1147786,Bacteria
Bacteria_NZ_CP053929_12_length_208237_cov_40.522721,Bacteria,208237,1147786,Bacteria
Bacteria_NZ_CP053929_13_length_200047_cov_40.034986,Bacteria,200047,1147786,Bacteria
Bacteria_NZ_CP053929_14_length_136432_cov_40.132618,Bacteria,136432,1147786,Bacteria
Bacteria_NZ_CP053929_15_length_135611_cov_40.959441,Bacteria,135611,1147786,Bacteria
Bacteria_NZ_CP053929_16_length_132468_cov_40.306586,Bacteria,132468,1147786,Bacteria
Bacteria_NZ_CP053929_17_length_127078_cov_39.379719,Bacteria,127078,1147786,Bacteria
Bacteria_NZ_CP053929_18_length_124783_cov_39.863615,Bacteria,124783,1147786,Bacteria
Bacteria_NZ_CP053929_19_length_123827_cov_40.225713,Bacteria,123827,1147786,Bacteria
Bacteria_NZ_CP053929_20_length_114901_cov_40.124654,Bacteria,114901,1147786,Bacteria
Bacteria_NZ_CP053929_21_length_108932_cov_40.369077,Bacteria,108932,1147786,Bacteria
Bacteria_NZ_CP053929_22_length_98283_cov_40.782923,Bacteria,98283,1147786,Bacteria
Bacteria_NZ_CP053929_23_length_97930_cov_40.745011,Bacteria,97930,1147786,Bacteria
Bacteria_NZ_CP053929_24_length_94332_cov_40.808882,Bacteria,94332,1147786,Bacteria
Bacteria_NZ_CP053929_25_length_85865_cov_42.692600,Bacteria,85865,1147786,Bacteria
Bacteria_NZ_CP053929_26_length_83040_cov_40.958245,Bacteria,83040,1147786,Bacteria
Bacteria_NZ_CP053929_27_length_82541_cov_41.256225,Bacteria,82541,1147786,Bacteria
Bacteria_NZ_CP053929_29_length_52344_cov_42.507736,Bacteria,52344,1147786,Bacteria
Bacteria_NZ_CP053929_30_length_51500_cov_41.019458,Bacteria,51500,1147786,Bacteria
Bacteria_NZ_CP053929_31_length_50842_cov_41.080237,Bacteria,50842,1147786,Bacteria
Bacteria_NZ_CP053929_32_length_48509_cov_39.785240,Bacteria,48509,1147786,Bacteria
Bacteria_NZ_CP053929_33_length_37969_cov_42.560268,Bacteria,37969,1147786,Bacteria
Bacteria_NZ_CP053929_34_length_27327_cov_41.464066,Bacteria,27327,1147786,Bacteria
Bacteria_NZ_CP053929_35_length_21709_cov_40.217558,Bacteria,21709,1147786,Bacteria
Bacteria_NZ_CP053929_37_length_11374_cov_41.955385,Bacteria,11374,1147786,Bacteria
Bacteria_NZ_CP053929_38_length_9711_cov_37.693455,Bacteria,9711,1147786,Bacteria
Bacteria_NZ_CP053929_39_length_7070_cov_42.973485,Bacteria,7070,1147786,Bacteria
Bacteria_NZ_CP053929_40_length_4327_cov_60.572097,Bacteria,4327,1147786,Bacteria
Bacteria_NZ_CP053929_41_length_3870_cov_42.943644,Bacteria,3870,1147786,Bacteria
Bacteria_NZ_CP053929_42_length_3399_cov_246.979366,Bacteria,3399,1147786,Bacteria
Bacteria_NZ_CP053929_43_length_2460_cov_30.432017,Bacteria,2460,1147786,Bacteria
Bacteria_NZ_CP053929_44_length_2289_cov_99.413160,Bacteria,2289,1147786,Bacteria
Bacteria_NZ_CP053929_46_length_1644_cov_74.538074,Bacteria,1644,1147786,Bacteria
Bacteria_NZ_CP053929_48_length_1468_cov_74.331918,Bacteria,1468,1147786,Bacteria
Bacteria_NZ_CP053929_28_length_65409_cov_42.445007,Bacteria,65409,702115,Bacteria
Bacteria_NZ_CP053929_49_length_1399_cov_86.174107,Bacteria,1399,702115,Bacteria
Bacteria_NZ_CP053929_36_length_15928_cov_39.209664,Bacteria,15928,47878,Bacteria
Bacteria_NZ_CP053929_45_length_1777_cov_257.098142,Bacteria,1777,286,Bacteria
Bacteria_NZ_CP053929_47_length_1521_cov_76.728513,Bacteria,1521,1221522,Bacteria
Bacteria_NZ_CP054920_1_length_1586412_cov_34.355212,Bacteria,1586412,1561022,Bacteria
Bacteria_NZ_CP054920_2_length_1239107_cov_34.527923,Bacteria,1239107,1561022,Bacteria
Bacteria_NZ_CP054920_3_length_651587_cov_34.277101,Bacteria,651587,1561022,Bacteria
Bacteria_NZ_CP054920_4_length_580934_cov_33.771486,Bacteria,580934,1561022,Bacteria
Bacteria_NZ_CP054920_5_length_552883_cov_34.128295,Bacteria,552883,1561022,Bacteria
Bacteria_NZ_CP054920_6_length_515700_cov_33.990181,Bacteria,515700,1561022,Bacteria
Bacteria_NZ_CP054920_7_length_406279_cov_34.220277,Bacteria,406279,1561022,Bacteria
Bacteria_NZ_CP054920_8_length_362863_cov_34.294619,Bacteria,362863,1561022,Bacteria
Bacteria_NZ_CP054920_9_length_313653_cov_34.555019,Bacteria,313653,1561022,Bacteria
Bacteria_NZ_CP054920_10_length_285533_cov_33.882254,Bacteria,285533,1561022,Bacteria
Bacteria_NZ_CP054920_11_length_257438_cov_33.605817,Bacteria,257438,1561022,Bacteria
Bacteria_NZ_CP054920_12_length_248609_cov_34.271345,Bacteria,248609,1561022,Bacteria
Bacteria_NZ_CP054920_13_length_200944_cov_35.462439,Bacteria,200944,1561022,Bacteria
Bacteria_NZ_CP054920_14_length_192091_cov_33.495209,Bacteria,192091,1561022,Bacteria
Bacteria_NZ_CP054920_15_length_179731_cov_33.681176,Bacteria,179731,1561022,Bacteria
Bacteria_NZ_CP054920_16_length_95615_cov_35.189473,Bacteria,95615,1561022,Bacteria
Bacteria_NZ_CP054920_17_length_83418_cov_33.205847,Bacteria,83418,1561022,Bacteria
Bacteria_NZ_CP054920_18_length_63723_cov_33.341757,Bacteria,63723,1561022,Bacteria
Bacteria_NZ_CP054920_20_length_44254_cov_33.669676,Bacteria,44254,1561022,Bacteria
Bacteria_NZ_CP054920_21_length_39661_cov_34.080114,Bacteria,39661,1561022,Bacteria
Bacteria_NZ_CP054920_22_length_31193_cov_34.780429,Bacteria,31193,1561022,Bacteria
Bacteria_NZ_CP054920_23_length_20987_cov_34.054938,Bacteria,20987,1561022,Bacteria
Bacteria_NZ_CP054920_24_length_16645_cov_33.333996,Bacteria,16645,1561022,Bacteria
Bacteria_NZ_CP054920_25_length_13063_cov_34.598478,Bacteria,13063,1561022,Bacteria
Bacteria_NZ_CP054920_26_length_12712_cov_33.505096,Bacteria,12712,1561022,Bacteria
Bacteria_NZ_CP054920_27_length_5367_cov_205.858998,Bacteria,5367,1561022,Bacteria
Bacteria_NZ_CP054920_28_length_2204_cov_32.013029,Bacteria,2204,1561022,Bacteria
Bacteria_NZ_CP054920_19_length_56094_cov_36.324631,Bacteria,56094,1907,Bacteria
Bacteria_NZ_CP058259_1_length_443248_cov_91.895373,Bacteria,443248,544580,Bacteria
Bacteria_NZ_CP058259_2_length_343374_cov_91.071129,Bacteria,343374,544580,Bacteria
Bacteria_NZ_CP058259_3_length_322263_cov_91.253113,Bacteria,322263,544580,Bacteria
Bacteria_NZ_CP058259_4_length_311015_cov_90.858937,Bacteria,311015,544580,Bacteria
Bacteria_NZ_CP058259_5_length_283522_cov_90.255116,Bacteria,283522,544580,Bacteria
Bacteria_NZ_CP058259_6_length_265812_cov_96.600387,Bacteria,265812,544580,Bacteria
Bacteria_NZ_CP058259_7_length_217587_cov_91.097912,Bacteria,217587,544580,Bacteria
Bacteria_NZ_CP058259_8_length_199108_cov_90.564543,Bacteria,199108,544580,Bacteria
Bacteria_NZ_CP058259_9_length_134207_cov_90.675301,Bacteria,134207,544580,Bacteria
Bacteria_NZ_CP058259_10_length_127835_cov_91.679152,Bacteria,127835,544580,Bacteria
Bacteria_NZ_CP058259_11_length_126804_cov_90.372232,Bacteria,126804,544580,Bacteria
Bacteria_NZ_CP058259_12_length_85087_cov_90.336156,Bacteria,85087,544580,Bacteria
Bacteria_NZ_CP058259_13_length_71174_cov_91.741602,Bacteria,71174,544580,Bacteria
Bacteria_NZ_CP058259_14_length_52637_cov_88.673843,Bacteria,52637,544580,Bacteria
Bacteria_NZ_CP058259_15_length_34317_cov_94.263149,Bacteria,34317,544580,Bacteria
Bacteria_NZ_CP058259_16_length_2408_cov_134.298343,Bacteria,2408,544580,Bacteria
Bacteria_NZ_CP058259_17_length_1472_cov_661.544107,Bacteria,1472,2079536,Bacteria
Bacteria_NZ_CP059603_4_length_205555_cov_133.255732,Bacteria,205555,1001583,Bacteria
Bacteria_NZ_CP059603_13_length_42632_cov_108.418583,Bacteria,42632,1001583,Bacteria
Bacteria_NZ_CP059603_21_length_3519_cov_681.384527,Bacteria,3519,1136177,Bacteria
Bacteria_NZ_CP059603_24_length_2007_cov_218.455430,Bacteria,2007,240427,Bacteria
Bacteria_NZ_CP060192_1_length_669138_cov_66.640599,Bacteria,669138,1126218,Bacteria
Bacteria_NZ_CP060192_2_length_551371_cov_65.815862,Bacteria,551371,1126218,Bacteria
Bacteria_NZ_CP060192_3_length_495403_cov_66.308270,Bacteria,495403,1126218,Bacteria
Bacteria_NZ_CP060192_7_length_260047_cov_65.258489,Bacteria,260047,1126218,Bacteria
Bacteria_NZ_CP060192_10_length_154694_cov_63.842161,Bacteria,154694,1126218,Bacteria
Bacteria_NZ_CP060192_4_length_420806_cov_67.982954,Bacteria,420806,1402,Bacteria
Bacteria_NZ_CP060192_5_length_419226_cov_65.211801,Bacteria,419226,1402,Bacteria
Bacteria_NZ_CP060192_9_length_199846_cov_64.836114,Bacteria,199846,1402,Bacteria
Bacteria_NZ_CP060192_11_length_136980_cov_67.795516,Bacteria,136980,1402,Bacteria
Bacteria_NZ_CP060192_12_length_102807_cov_64.768744,Bacteria,102807,1402,Bacteria
Bacteria_NZ_CP060192_13_length_58134_cov_65.754954,Bacteria,58134,1402,Bacteria
Bacteria_NZ_CP060192_14_length_55728_cov_65.934942,Bacteria,55728,1402,Bacteria
Bacteria_NZ_CP060192_15_length_38640_cov_64.420060,Bacteria,38640,1402,Bacteria
Bacteria_NZ_CP060192_16_length_19562_cov_66.830112,Bacteria,19562,1402,Bacteria
Bacteria_NZ_CP060192_17_length_13712_cov_65.382514,Bacteria,13712,1402,Bacteria
Bacteria_NZ_CP060192_19_length_1761_cov_71.002345,Bacteria,1761,1402,Bacteria
Bacteria_NZ_CP060192_6_length_334691_cov_64.883916,Bacteria,334691,279010,Bacteria
Bacteria_NZ_CP060192_8_length_226799_cov_66.519701,Bacteria,226799,279010,Bacteria
Bacteria_NZ_CP060192_18_length_3196_cov_509.660299,Bacteria,3196,1386,Bacteria
Bacteria_NZ_CP060192_20_length_1629_cov_519.820839,Bacteria,1629,1386,Bacteria
Bacteria_NZ_CP060192_21_length_1526_cov_255.287559,Bacteria,1526,1386,Bacteria
Bacteria_NZ_LR824569_1_length_1075312_cov_52.727162,Bacteria,1075312,253,Bacteria
Bacteria_NZ_LR824569_2_length_856445_cov_53.061036,Bacteria,856445,253,Bacteria
Bacteria_NZ_LR824569_3_length_586957_cov_52.725256,Bacteria,586957,253,Bacteria
Bacteria_NZ_LR824569_4_length_438462_cov_52.407715,Bacteria,438462,253,Bacteria
Bacteria_NZ_LR824569_5_length_390482_cov_51.987752,Bacteria,390482,253,Bacteria
Bacteria_NZ_LR824569_6_length_370571_cov_52.929161,Bacteria,370571,253,Bacteria
Bacteria_NZ_LR824569_7_length_294650_cov_52.896499,Bacteria,294650,253,Bacteria
Bacteria_NZ_LR824569_8_length_256803_cov_52.186451,Bacteria,256803,253,Bacteria
