ID,True_Label,Contig_Length,Assigned_TaxID,Predicted_Label
Bacteria_NZ_AP023239_91_length_1543_cov_8.643817,Bacteria,1543,1268072,Bacteria
Bacteria_NZ_AP023239_5_length_175934_cov_8.898948,Bacteria,175934,1333534,Bacteria
Bacteria_NZ_AP023239_12_length_136330_cov_8.661486,Bacteria,136330,1333534,Bacteria
Bacteria_NZ_AP023239_39_length_55925_cov_8.234348,Bacteria,55925,1333534,Bacteria
Bacteria_NZ_AP023239_46_length_43834_cov_10.079307,Bacteria,43834,1333534,Bacteria
Bacteria_NZ_AP023239_48_length_42871_cov_9.071142,Bacteria,42871,1333534,Bacteria
Bacteria_NZ_AP023239_59_length_26220_cov_11.152570,Bacteria,26220,1333534,Bacteria
Bacteria_NZ_AP023239_60_length_24067_cov_8.539230,Bacteria,24067,1333534,Bacteria
Bacteria_NZ_AP023239_64_length_21692_cov_9.075842,Bacteria,21692,1333534,Bacteria
Bacteria_NZ_AP023239_65_length_20543_cov_7.801738,Bacteria,20543,1333534,Bacteria
Bacteria_NZ_AP023239_69_length_19019_cov_8.676545,Bacteria,19019,1333534,Bacteria
Bacteria_NZ_AP023239_70_length_17527_cov_8.199290,Bacteria,17527,1333534,Bacteria
Bacteria_NZ_AP023239_72_length_13738_cov_8.691880,Bacteria,13738,1333534,Bacteria
Bacteria_NZ_AP023239_77_length_9174_cov_9.375260,Bacteria,9174,1333534,Bacteria
Bacteria_NZ_AP023239_78_length_8724_cov_8.930788,Bacteria,8724,1333534,Bacteria
Bacteria_NZ_AP023239_79_length_8299_cov_9.125546,Bacteria,8299,1333534,Bacteria
Bacteria_NZ_AP023239_81_length_7435_cov_7.555556,Bacteria,7435,1333534,Bacteria
Bacteria_NZ_AP023239_84_length_5906_cov_8.585028,Bacteria,5906,1333534,Bacteria
Bacteria_NZ_AP023239_73_length_11952_cov_8.240817,Bacteria,11952,1536769,Bacteria
Bacteria_NZ_AP023239_86_length_1942_cov_31.852146,Bacteria,1942,1536769,Bacteria
Bacteria_NZ_AP023239_87_length_1706_cov_88.460933,Bacteria,1706,160799,Bacteria
Bacteria_NZ_AP023239_88_length_1701_cov_39.866343,Bacteria,1701,169760,Bacteria
Bacteria_NZ_CP062165_37_length_1547_cov_43.054960,Bacteria,1547,169760,Bacteria
Bacteria_NZ_AP023239_90_length_1547_cov_49.855228,Bacteria,1547,1536774,Bacteria
Bacteria_NZ_AP023239_92_length_1351_cov_79.141204,Bacteria,1351,44251,Bacteria
Bacteria_NZ_AP023239_96_length_1202_cov_48.013078,Bacteria,1202,44251,Bacteria
Bacteria_NZ_AP023239_93_length_1268_cov_34.394064,Bacteria,1268,1462996,Bacteria
Bacteria_NZ_AP023239_94_length_1237_cov_11.713198,Bacteria,1237,44249,Bacteria
Bacteria_NZ_AP023239_95_length_1227_cov_61.887372,Bacteria,1227,414771,Bacteria
Bacteria_NZ_AP023440_1_length_6553_cov_6.706525,Bacteria,6553,2202000,Bacteria
Bacteria_NZ_AP023440_481_length_1346_cov_1.752130,Bacteria,1346,2202000,Bacteria
Bacteria_NZ_AP023440_593_length_1231_cov_1.127551,Bacteria,1231,2202000,Bacteria
Bacteria_NZ_AP023440_815_length_1032_cov_1.410440,Bacteria,1032,2202000,Bacteria
Bacteria_NZ_CP058556_1231_length_1922_cov_3.822710,Bacteria,1922,2202000,Bacteria
Bacteria_NZ_CP060404_476_length_2411_cov_2.061121,Bacteria,2411,2202000,Bacteria
Bacteria_NZ_CP060404_600_length_2195_cov_2.226168,Bacteria,2195,2202000,Bacteria
Bacteria_NZ_CP060404_657_length_2128_cov_1.644959,Bacteria,2128,2202000,Bacteria
Bacteria_NZ_CP060404_1125_length_1619_cov_2.624041,Bacteria,1619,2202000,Bacteria
Bacteria_NZ_CP060404_1141_length_1602_cov_2.345184,Bacteria,1602,2202000,Bacteria
Bacteria_NZ_CP060404_1383_length_1424_cov_2.693937,Bacteria,1424,2202000,Bacteria
Bacteria_NZ_CP060404_1526_length_1329_cov_2.351648,Bacteria,1329,2202000,Bacteria
Bacteria_NZ_CP060404_1552_length_1305_cov_1.701600,Bacteria,1305,2202000,Bacteria
Bacteria_NZ_CP060404_1729_length_1174_cov_1.859696,Bacteria,1174,2202000,Bacteria
Bacteria_NZ_CP060404_1761_length_1151_cov_1.967153,Bacteria,1151,2202000,Bacteria
Bacteria_NZ_CP060404_1778_length_1144_cov_1.902663,Bacteria,1144,2202000,Bacteria
Bacteria_NZ_CP060404_1796_length_1136_cov_2.068455,Bacteria,1136,2202000,Bacteria
Bacteria_NZ_CP060825_159_length_3868_cov_2.177813,Bacteria,3868,2202000,Bacteria
Bacteria_NZ_CP060825_627_length_2403_cov_2.644378,Bacteria,2403,2202000,Bacteria
Bacteria_NZ_CP060825_1265_length_1603_cov_1.963178,Bacteria,1603,2202000,Bacteria
Bacteria_NZ_CP060825_1531_length_1333_cov_3.830986,Bacteria,1333,2202000,Bacteria
Bacteria_NZ_CP061281_79_length_3730_cov_2.062041,Bacteria,3730,2202000,Bacteria
Bacteria_NZ_CP061281_253_length_2677_cov_2.879863,Bacteria,2677,2202000,Bacteria
Bacteria_NZ_CP061281_459_length_2155_cov_2.643810,Bacteria,2155,2202000,Bacteria
Bacteria_NZ_CP061281_769_length_1759_cov_2.713028,Bacteria,1759,2202000,Bacteria
Bacteria_NZ_CP061281_1193_length_1359_cov_2.411043,Bacteria,1359,2202000,Bacteria
Bacteria_NZ_CP063373_105_length_23013_cov_7.289964,Bacteria,23013,2202000,Bacteria
Bacteria_NZ_CP063374_145_length_10106_cov_3.311810,Bacteria,10106,2202000,Bacteria
Bacteria_NZ_CP063374_776_length_3287_cov_3.492574,Bacteria,3287,2202000,Bacteria
Bacteria_NZ_CP063374_948_length_2519_cov_3.012175,Bacteria,2519,2202000,Bacteria
Bacteria_NZ_CP063374_1131_length_1745_cov_3.455030,Bacteria,1745,2202000,Bacteria
Bacteria_NZ_CP063374_1327_length_1023_cov_2.080579,Bacteria,1023,2202000,Bacteria
Bacteria_NZ_AP023440_2_length_5261_cov_2.997695,Bacteria,5261,2126346,Bacteria
Bacteria_NZ_AP023440_90_length_2168_cov_2.106010,Bacteria,2168,2126346,Bacteria
Bacteria_NZ_AP023440_653_length_1162_cov_1.102078,Bacteria,1162,2126346,Bacteria
Bacteria_NZ_CP048814_379_length_4260_cov_3.977646,Bacteria,4260,2126346,Bacteria
Bacteria_NZ_CP060404_1060_length_1678_cov_2.025262,Bacteria,1678,2126346,Bacteria
Bacteria_NZ_CP060404_1084_length_1660_cov_2.102181,Bacteria,1660,2126346,Bacteria
Bacteria_NZ_AP023440_3_length_4090_cov_2.464932,Bacteria,4090,2184053,Bacteria
Bacteria_NZ_AP023440_14_length_3150_cov_2.091438,Bacteria,3150,2184053,Bacteria
Bacteria_NZ_AP023440_45_length_2484_cov_2.157678,Bacteria,2484,2184053,Bacteria
Bacteria_NZ_AP023440_113_length_2028_cov_2.725291,Bacteria,2028,2184053,Bacteria
Bacteria_NZ_AP023440_139_length_1915_cov_1.614516,Bacteria,1915,2184053,Bacteria
Bacteria_NZ_AP023440_223_length_1678_cov_1.563771,Bacteria,1678,2184053,Bacteria
Bacteria_NZ_AP023440_226_length_1677_cov_1.678175,Bacteria,1677,2184053,Bacteria
Bacteria_NZ_AP023440_246_length_1648_cov_2.336472,Bacteria,1648,2184053,Bacteria
Bacteria_NZ_AP023440_268_length_1607_cov_2.131443,Bacteria,1607,2184053,Bacteria
Bacteria_NZ_AP023440_394_length_1453_cov_2.253934,Bacteria,1453,2184053,Bacteria
Bacteria_NZ_AP023440_419_length_1425_cov_1.432847,Bacteria,1425,2184053,Bacteria
Bacteria_NZ_AP023440_432_length_1408_cov_1.532151,Bacteria,1408,2184053,Bacteria
Bacteria_NZ_AP023440_454_length_1381_cov_1.173454,Bacteria,1381,2184053,Bacteria
Bacteria_NZ_AP023440_459_length_1371_cov_1.345745,Bacteria,1371,2184053,Bacteria
Bacteria_NZ_AP023440_508_length_1309_cov_2.208931,Bacteria,1309,2184053,Bacteria
Bacteria_NZ_AP023440_546_length_1274_cov_1.667760,Bacteria,1274,2184053,Bacteria
Bacteria_NZ_AP023440_579_length_1245_cov_1.451261,Bacteria,1245,2184053,Bacteria
Bacteria_NZ_AP023440_607_length_1213_cov_2.000864,Bacteria,1213,2184053,Bacteria
Bacteria_NZ_AP023440_699_length_1122_cov_1.620431,Bacteria,1122,2184053,Bacteria
Bacteria_NZ_AP023440_793_length_1046_cov_2.221998,Bacteria,1046,2184053,Bacteria
Bacteria_NZ_CP048814_51_length_11718_cov_2.823802,Bacteria,11718,2184053,Bacteria
Bacteria_NZ_CP060404_25_length_5108_cov_2.420344,Bacteria,5108,2184053,Bacteria
Bacteria_NZ_CP060404_361_length_2665_cov_2.073946,Bacteria,2665,2184053,Bacteria
Bacteria_NZ_CP060404_645_length_2143_cov_2.505268,Bacteria,2143,2184053,Bacteria
Bacteria_NZ_CP060404_936_length_1788_cov_2.010964,Bacteria,1788,2184053,Bacteria
Bacteria_NZ_CP060404_1142_length_1600_cov_1.853722,Bacteria,1600,2184053,Bacteria
Bacteria_NZ_CP060404_1339_length_1449_cov_1.923960,Bacteria,1449,2184053,Bacteria
Bacteria_NZ_CP060404_1616_length_1255_cov_2.923333,Bacteria,1255,2184053,Bacteria
Bacteria_NZ_CP060404_1776_length_1145_cov_1.239450,Bacteria,1145,2184053,Bacteria
Bacteria_NZ_CP060404_1813_length_1120_cov_1.883568,Bacteria,1120,2184053,Bacteria
Bacteria_NZ_CP060825_465_length_2710_cov_2.156309,Bacteria,2710,2184053,Bacteria
Bacteria_NZ_CP060825_673_length_2334_cov_3.188240,Bacteria,2334,2184053,Bacteria
Bacteria_NZ_CP060825_817_length_2107_cov_2.222222,Bacteria,2107,2184053,Bacteria
Bacteria_NZ_CP060825_931_length_1970_cov_2.611488,Bacteria,1970,2184053,Bacteria
Bacteria_NZ_CP060825_957_length_1932_cov_2.787960,Bacteria,1932,2184053,Bacteria
Bacteria_NZ_CP060825_1088_length_1783_cov_1.807870,Bacteria,1783,2184053,Bacteria
Bacteria_NZ_CP060825_1169_length_1704_cov_2.263796,Bacteria,1704,2184053,Bacteria
Bacteria_NZ_CP060825_1351_length_1526_cov_2.874235,Bacteria,1526,2184053,Bacteria
Bacteria_NZ_CP060825_1395_length_1467_cov_1.866147,Bacteria,1467,2184053,Bacteria
Bacteria_NZ_CP060825_1960_length_1001_cov_1.850951,Bacteria,1001,2184053,Bacteria
Bacteria_NZ_CP061281_52_length_4015_cov_2.056818,Bacteria,4015,2184053,Bacteria
Bacteria_NZ_CP061281_92_length_3624_cov_2.490333,Bacteria,3624,2184053,Bacteria
Bacteria_NZ_CP061281_258_length_2656_cov_2.365629,Bacteria,2656,2184053,Bacteria
Bacteria_NZ_CP061281_402_length_2259_cov_2.308076,Bacteria,2259,2184053,Bacteria
Bacteria_NZ_CP061281_466_length_2147_cov_2.304971,Bacteria,2147,2184053,Bacteria
Bacteria_NZ_CP061281_482_length_2121_cov_2.390126,Bacteria,2121,2184053,Bacteria
Bacteria_NZ_CP061281_701_length_1826_cov_2.324111,Bacteria,1826,2184053,Bacteria
Bacteria_NZ_CP061281_869_length_1657_cov_2.384519,Bacteria,1657,2184053,Bacteria
Bacteria_NZ_CP061281_895_length_1623_cov_2.359694,Bacteria,1623,2184053,Bacteria
Bacteria_NZ_CP061281_1410_length_1170_cov_1.200000,Bacteria,1170,2184053,Bacteria
Bacteria_NZ_CP061281_1541_length_1082_cov_1.649464,Bacteria,1082,2184053,Bacteria
Bacteria_NZ_CP061281_1545_length_1081_cov_1.313840,Bacteria,1081,2184053,Bacteria
Bacteria_NZ_CP063374_1_length_29841_cov_3.674411,Bacteria,29841,2184053,Bacteria
Bacteria_NZ_CP063374_2_length_28689_cov_4.147028,Bacteria,28689,2184053,Bacteria
Bacteria_NZ_CP063374_3_length_28064_cov_4.172980,Bacteria,28064,2184053,Bacteria
Bacteria_NZ_CP063374_7_length_21425_cov_4.230416,Bacteria,21425,2184053,Bacteria
Bacteria_NZ_CP063374_8_length_21260_cov_3.798963,Bacteria,21260,2184053,Bacteria
Bacteria_NZ_CP063374_9_length_20601_cov_4.090285,Bacteria,20601,2184053,Bacteria
Bacteria_NZ_CP063374_12_length_20181_cov_4.722647,Bacteria,20181,2184053,Bacteria
Bacteria_NZ_CP063374_15_length_19870_cov_4.714459,Bacteria,19870,2184053,Bacteria
Bacteria_NZ_CP063374_16_length_19723_cov_3.895261,Bacteria,19723,2184053,Bacteria
Bacteria_NZ_CP063374_18_length_19305_cov_4.619740,Bacteria,19305,2184053,Bacteria
Bacteria_NZ_CP063374_20_length_19043_cov_4.548083,Bacteria,19043,2184053,Bacteria
Bacteria_NZ_CP063374_21_length_18339_cov_4.202472,Bacteria,18339,2184053,Bacteria
Bacteria_NZ_CP063374_23_length_17661_cov_3.313927,Bacteria,17661,2184053,Bacteria
Bacteria_NZ_CP063374_24_length_17573_cov_4.108289,Bacteria,17573,2184053,Bacteria
Bacteria_NZ_CP063374_26_length_17258_cov_4.094983,Bacteria,17258,2184053,Bacteria
Bacteria_NZ_CP063374_30_length_16758_cov_3.685146,Bacteria,16758,2184053,Bacteria
Bacteria_NZ_CP063374_31_length_16656_cov_4.288597,Bacteria,16656,2184053,Bacteria
Bacteria_NZ_CP063374_32_length_16229_cov_4.150179,Bacteria,16229,2184053,Bacteria
Bacteria_NZ_CP063374_37_length_15868_cov_3.955353,Bacteria,15868,2184053,Bacteria
Bacteria_NZ_CP063374_38_length_15818_cov_4.426442,Bacteria,15818,2184053,Bacteria
Bacteria_NZ_CP063374_39_length_15605_cov_4.318650,Bacteria,15605,2184053,Bacteria
Bacteria_NZ_CP063374_40_length_15406_cov_3.497557,Bacteria,15406,2184053,Bacteria
Bacteria_NZ_CP063374_48_length_14197_cov_3.336091,Bacteria,14197,2184053,Bacteria
Bacteria_NZ_CP063374_49_length_14095_cov_3.816595,Bacteria,14095,2184053,Bacteria
Bacteria_NZ_CP063374_50_length_14076_cov_3.441267,Bacteria,14076,2184053,Bacteria
Bacteria_NZ_CP063374_55_length_13985_cov_4.074515,Bacteria,13985,2184053,Bacteria
Bacteria_NZ_CP063374_56_length_13923_cov_4.202553,Bacteria,13923,2184053,Bacteria
Bacteria_NZ_CP063374_58_length_13875_cov_4.114182,Bacteria,13875,2184053,Bacteria
Bacteria_NZ_CP063374_59_length_13734_cov_3.530667,Bacteria,13734,2184053,Bacteria
Bacteria_NZ_CP063374_60_length_13643_cov_4.079335,Bacteria,13643,2184053,Bacteria
Bacteria_NZ_CP063374_63_length_13616_cov_4.352481,Bacteria,13616,2184053,Bacteria
Bacteria_NZ_CP063374_64_length_13486_cov_3.127987,Bacteria,13486,2184053,Bacteria
Bacteria_NZ_CP063374_65_length_13375_cov_3.469369,Bacteria,13375,2184053,Bacteria
Bacteria_NZ_CP063374_66_length_13373_cov_4.300345,Bacteria,13373,2184053,Bacteria
Bacteria_NZ_CP063374_70_length_13201_cov_4.117831,Bacteria,13201,2184053,Bacteria
Bacteria_NZ_CP063374_71_length_13192_cov_3.732055,Bacteria,13192,2184053,Bacteria
Bacteria_NZ_CP063374_73_length_13174_cov_3.885205,Bacteria,13174,2184053,Bacteria
Bacteria_NZ_CP063374_76_length_12978_cov_3.515438,Bacteria,12978,2184053,Bacteria
Bacteria_NZ_CP063374_77_length_12958_cov_3.769666,Bacteria,12958,2184053,Bacteria
Bacteria_NZ_CP063374_81_length_12588_cov_3.268172,Bacteria,12588,2184053,Bacteria
Bacteria_NZ_CP063374_85_length_12362_cov_3.782156,Bacteria,12362,2184053,Bacteria
Bacteria_NZ_CP063374_89_length_12202_cov_4.395406,Bacteria,12202,2184053,Bacteria
Bacteria_NZ_CP063374_92_length_12100_cov_3.782565,Bacteria,12100,2184053,Bacteria
Bacteria_NZ_CP063374_93_length_12092_cov_4.028163,Bacteria,12092,2184053,Bacteria
Bacteria_NZ_CP063374_98_length_11761_cov_4.281650,Bacteria,11761,2184053,Bacteria
Bacteria_NZ_CP063374_99_length_11739_cov_4.148408,Bacteria,11739,2184053,Bacteria
Bacteria_NZ_CP063374_100_length_11732_cov_4.115269,Bacteria,11732,2184053,Bacteria
Bacteria_NZ_CP063374_105_length_11458_cov_4.187758,Bacteria,11458,2184053,Bacteria
Bacteria_NZ_CP063374_107_length_11354_cov_4.063634,Bacteria,11354,2184053,Bacteria
Bacteria_NZ_CP063374_108_length_11341_cov_4.246855,Bacteria,11341,2184053,Bacteria
Bacteria_NZ_CP063374_110_length_11291_cov_4.199359,Bacteria,11291,2184053,Bacteria
Bacteria_NZ_CP063374_112_length_11254_cov_3.751049,Bacteria,11254,2184053,Bacteria
Bacteria_NZ_CP063374_113_length_11238_cov_3.952070,Bacteria,11238,2184053,Bacteria
Bacteria_NZ_CP063374_114_length_11218_cov_4.596524,Bacteria,11218,2184053,Bacteria
Bacteria_NZ_CP063374_115_length_11211_cov_3.977501,Bacteria,11211,2184053,Bacteria
Bacteria_NZ_CP063374_118_length_11020_cov_3.920109,Bacteria,11020,2184053,Bacteria
Bacteria_NZ_CP063374_120_length_10960_cov_3.897387,Bacteria,10960,2184053,Bacteria
Bacteria_NZ_CP063374_124_length_10816_cov_3.794164,Bacteria,10816,2184053,Bacteria
Bacteria_NZ_CP063374_128_length_10556_cov_3.671841,Bacteria,10556,2184053,Bacteria
Bacteria_NZ_CP063374_131_length_10385_cov_3.116651,Bacteria,10385,2184053,Bacteria
Bacteria_NZ_CP063374_132_length_10373_cov_3.866835,Bacteria,10373,2184053,Bacteria
Bacteria_NZ_CP063374_133_length_10365_cov_3.624442,Bacteria,10365,2184053,Bacteria
Bacteria_NZ_CP063374_134_length_10309_cov_4.265067,Bacteria,10309,2184053,Bacteria
Bacteria_NZ_CP063374_136_length_10297_cov_3.551650,Bacteria,10297,2184053,Bacteria
Bacteria_NZ_CP063374_141_length_10225_cov_3.456735,Bacteria,10225,2184053,Bacteria
Bacteria_NZ_CP063374_146_length_10086_cov_4.457681,Bacteria,10086,2184053,Bacteria
Bacteria_NZ_CP063374_147_length_10040_cov_4.700351,Bacteria,10040,2184053,Bacteria
Bacteria_NZ_CP063374_151_length_9955_cov_4.844646,Bacteria,9955,2184053,Bacteria
Bacteria_NZ_CP063374_152_length_9941_cov_3.549363,Bacteria,9941,2184053,Bacteria
Bacteria_NZ_CP063374_153_length_9921_cov_3.348064,Bacteria,9921,2184053,Bacteria
Bacteria_NZ_CP063374_156_length_9901_cov_3.977757,Bacteria,9901,2184053,Bacteria
Bacteria_NZ_CP063374_159_length_9836_cov_3.101523,Bacteria,9836,2184053,Bacteria
Bacteria_NZ_CP063374_162_length_9750_cov_3.811243,Bacteria,9750,2184053,Bacteria
Bacteria_NZ_CP063374_164_length_9739_cov_3.517968,Bacteria,9739,2184053,Bacteria
Bacteria_NZ_CP063374_168_length_9614_cov_4.215504,Bacteria,9614,2184053,Bacteria
Bacteria_NZ_CP063374_169_length_9599_cov_3.901718,Bacteria,9599,2184053,Bacteria
Bacteria_NZ_CP063374_172_length_9465_cov_4.452179,Bacteria,9465,2184053,Bacteria
Bacteria_NZ_CP063374_173_length_9465_cov_4.214346,Bacteria,9465,2184053,Bacteria
Bacteria_NZ_CP063374_175_length_9407_cov_3.896814,Bacteria,9407,2184053,Bacteria
Bacteria_NZ_CP063374_178_length_9338_cov_3.549068,Bacteria,9338,2184053,Bacteria
Bacteria_NZ_CP063374_180_length_9269_cov_3.117321,Bacteria,9269,2184053,Bacteria
Bacteria_NZ_CP063374_182_length_9230_cov_3.653079,Bacteria,9230,2184053,Bacteria
Bacteria_NZ_CP063374_185_length_9161_cov_3.985394,Bacteria,9161,2184053,Bacteria
Bacteria_NZ_CP063374_188_length_9137_cov_3.963004,Bacteria,9137,2184053,Bacteria
Bacteria_NZ_CP063374_189_length_9111_cov_4.452297,Bacteria,9111,2184053,Bacteria
Bacteria_NZ_CP063374_194_length_9050_cov_4.241912,Bacteria,9050,2184053,Bacteria
Bacteria_NZ_CP063374_195_length_9027_cov_3.868703,Bacteria,9027,2184053,Bacteria
Bacteria_NZ_CP063374_196_length_9014_cov_4.063288,Bacteria,9014,2184053,Bacteria
Bacteria_NZ_CP063374_198_length_8963_cov_3.544903,Bacteria,8963,2184053,Bacteria
Bacteria_NZ_CP063374_199_length_8948_cov_3.495446,Bacteria,8948,2184053,Bacteria
Bacteria_NZ_CP063374_200_length_8944_cov_4.121723,Bacteria,8944,2184053,Bacteria
Bacteria_NZ_CP063374_201_length_8874_cov_3.348679,Bacteria,8874,2184053,Bacteria
Bacteria_NZ_CP063374_203_length_8857_cov_2.989093,Bacteria,8857,2184053,Bacteria
Bacteria_NZ_CP063374_204_length_8814_cov_4.370933,Bacteria,8814,2184053,Bacteria
Bacteria_NZ_CP063374_208_length_8697_cov_4.317635,Bacteria,8697,2184053,Bacteria
Bacteria_NZ_CP063374_213_length_8655_cov_3.759767,Bacteria,8655,2184053,Bacteria
