ID,True_Label,Contig_Length,Assigned_TaxID,Predicted_Label
Bacteria_NZ_AP023239_41_length_32844_cov_5.307969,Bacteria,32844,1268072,Bacteria
Bacteria_NZ_AP023239_44_length_32259_cov_4.711806,Bacteria,32259,1268072,Bacteria
Bacteria_NZ_AP023239_46_length_30933_cov_5.527657,Bacteria,30933,1268072,Bacteria
Bacteria_NZ_AP023239_47_length_30753_cov_5.181087,Bacteria,30753,1268072,Bacteria
Bacteria_NZ_AP023239_48_length_30524_cov_5.452296,Bacteria,30524,1268072,Bacteria
Bacteria_NZ_AP023239_49_length_30479_cov_4.841737,Bacteria,30479,1268072,Bacteria
Bacteria_NZ_AP023239_50_length_29563_cov_5.510675,Bacteria,29563,1268072,Bacteria
Bacteria_NZ_AP023239_51_length_29374_cov_5.517753,Bacteria,29374,1268072,Bacteria
Bacteria_NZ_AP023239_52_length_28217_cov_5.521909,Bacteria,28217,1268072,Bacteria
Bacteria_NZ_AP023239_53_length_27531_cov_5.602890,Bacteria,27531,1268072,Bacteria
Bacteria_NZ_AP023239_54_length_27381_cov_5.186672,Bacteria,27381,1268072,Bacteria
Bacteria_NZ_AP023239_55_length_27373_cov_5.483601,Bacteria,27373,1268072,Bacteria
Bacteria_NZ_AP023239_56_length_27313_cov_5.422885,Bacteria,27313,1268072,Bacteria
Bacteria_NZ_AP023239_57_length_27203_cov_5.668116,Bacteria,27203,1268072,Bacteria
Bacteria_NZ_AP023239_58_length_27058_cov_5.235122,Bacteria,27058,1268072,Bacteria
Bacteria_NZ_AP023239_59_length_26329_cov_5.797480,Bacteria,26329,1268072,Bacteria
Bacteria_NZ_AP023239_60_length_25922_cov_4.509723,Bacteria,25922,1268072,Bacteria
Bacteria_NZ_AP023239_62_length_25407_cov_5.574866,Bacteria,25407,1268072,Bacteria
Bacteria_NZ_AP023239_63_length_25335_cov_6.573062,Bacteria,25335,1268072,Bacteria
Bacteria_NZ_AP023239_64_length_25098_cov_5.152777,Bacteria,25098,1268072,Bacteria
Bacteria_NZ_AP023239_65_length_25056_cov_7.896804,Bacteria,25056,1268072,Bacteria
Bacteria_NZ_AP023239_66_length_25016_cov_5.416570,Bacteria,25016,1268072,Bacteria
Bacteria_NZ_AP023239_68_length_24973_cov_5.403764,Bacteria,24973,1268072,Bacteria
Bacteria_NZ_AP023239_69_length_24839_cov_5.647555,Bacteria,24839,1268072,Bacteria
Bacteria_NZ_AP023239_70_length_24156_cov_5.014564,Bacteria,24156,1268072,Bacteria
Bacteria_NZ_AP023239_72_length_23563_cov_6.017356,Bacteria,23563,1268072,Bacteria
Bacteria_NZ_AP023239_73_length_23240_cov_5.536942,Bacteria,23240,1268072,Bacteria
Bacteria_NZ_AP023239_74_length_23085_cov_5.327877,Bacteria,23085,1268072,Bacteria
Bacteria_NZ_AP023239_76_length_22662_cov_5.730924,Bacteria,22662,1268072,Bacteria
Bacteria_NZ_AP023239_78_length_22261_cov_5.581014,Bacteria,22261,1268072,Bacteria
Bacteria_NZ_AP023239_79_length_22154_cov_5.082447,Bacteria,22154,1268072,Bacteria
Bacteria_NZ_AP023239_80_length_22035_cov_5.192766,Bacteria,22035,1268072,Bacteria
Bacteria_NZ_AP023239_84_length_20893_cov_5.604377,Bacteria,20893,1268072,Bacteria
Bacteria_NZ_AP023239_85_length_20730_cov_5.311149,Bacteria,20730,1268072,Bacteria
Bacteria_NZ_AP023239_87_length_20598_cov_5.427445,Bacteria,20598,1268072,Bacteria
Bacteria_NZ_AP023239_88_length_20490_cov_4.865035,Bacteria,20490,1268072,Bacteria
Bacteria_NZ_AP023239_89_length_20424_cov_4.789877,Bacteria,20424,1268072,Bacteria
Bacteria_NZ_AP023239_90_length_20256_cov_5.926390,Bacteria,20256,1268072,Bacteria
Bacteria_NZ_AP023239_91_length_19957_cov_5.401769,Bacteria,19957,1268072,Bacteria
Bacteria_NZ_AP023239_92_length_19930_cov_5.062692,Bacteria,19930,1268072,Bacteria
Bacteria_NZ_AP023239_93_length_19682_cov_4.882764,Bacteria,19682,1268072,Bacteria
Bacteria_NZ_AP023239_94_length_19627_cov_5.544043,Bacteria,19627,1268072,Bacteria
Bacteria_NZ_AP023239_95_length_19298_cov_5.186353,Bacteria,19298,1268072,Bacteria
Bacteria_NZ_AP023239_96_length_19214_cov_5.132575,Bacteria,19214,1268072,Bacteria
Bacteria_NZ_AP023239_97_length_19155_cov_4.875393,Bacteria,19155,1268072,Bacteria
Bacteria_NZ_AP023239_99_length_18681_cov_5.214163,Bacteria,18681,1268072,Bacteria
Bacteria_NZ_AP023239_100_length_18525_cov_5.580076,Bacteria,18525,1268072,Bacteria
Bacteria_NZ_AP023239_101_length_18432_cov_5.598030,Bacteria,18432,1268072,Bacteria
Bacteria_NZ_AP023239_102_length_18335_cov_5.118873,Bacteria,18335,1268072,Bacteria
Bacteria_NZ_AP023239_103_length_18192_cov_5.194134,Bacteria,18192,1268072,Bacteria
Bacteria_NZ_AP023239_104_length_18080_cov_6.258197,Bacteria,18080,1268072,Bacteria
Bacteria_NZ_AP023239_105_length_17735_cov_5.962839,Bacteria,17735,1268072,Bacteria
Bacteria_NZ_AP023239_106_length_17710_cov_6.106769,Bacteria,17710,1268072,Bacteria
Bacteria_NZ_AP023239_107_length_17683_cov_4.517529,Bacteria,17683,1268072,Bacteria
Bacteria_NZ_AP023239_109_length_17309_cov_5.151269,Bacteria,17309,1268072,Bacteria
Bacteria_NZ_AP023239_110_length_17308_cov_4.621921,Bacteria,17308,1268072,Bacteria
Bacteria_NZ_AP023239_111_length_17137_cov_5.674804,Bacteria,17137,1268072,Bacteria
Bacteria_NZ_AP023239_113_length_16962_cov_5.063228,Bacteria,16962,1268072,Bacteria
Bacteria_NZ_AP023239_114_length_16911_cov_5.220812,Bacteria,16911,1268072,Bacteria
Bacteria_NZ_AP023239_115_length_16766_cov_4.780983,Bacteria,16766,1268072,Bacteria
Bacteria_NZ_AP023239_116_length_16714_cov_4.541629,Bacteria,16714,1268072,Bacteria
Bacteria_NZ_AP023239_117_length_16273_cov_5.402762,Bacteria,16273,1268072,Bacteria
Bacteria_NZ_AP023239_118_length_16273_cov_4.976508,Bacteria,16273,1268072,Bacteria
Bacteria_NZ_AP023239_120_length_16011_cov_4.683442,Bacteria,16011,1268072,Bacteria
Bacteria_NZ_AP023239_121_length_15959_cov_5.251698,Bacteria,15959,1268072,Bacteria
Bacteria_NZ_AP023239_123_length_15386_cov_4.477921,Bacteria,15386,1268072,Bacteria
Bacteria_NZ_AP023239_126_length_15271_cov_5.387355,Bacteria,15271,1268072,Bacteria
Bacteria_NZ_AP023239_128_length_14664_cov_4.527278,Bacteria,14664,1268072,Bacteria
Bacteria_NZ_AP023239_129_length_14388_cov_4.619061,Bacteria,14388,1268072,Bacteria
Bacteria_NZ_AP023239_130_length_14374_cov_4.704239,Bacteria,14374,1268072,Bacteria
Bacteria_NZ_AP023239_132_length_14202_cov_4.813105,Bacteria,14202,1268072,Bacteria
Bacteria_NZ_AP023239_133_length_14146_cov_5.180470,Bacteria,14146,1268072,Bacteria
Bacteria_NZ_AP023239_134_length_14125_cov_5.292751,Bacteria,14125,1268072,Bacteria
Bacteria_NZ_AP023239_135_length_14018_cov_5.376925,Bacteria,14018,1268072,Bacteria
Bacteria_NZ_AP023239_136_length_14012_cov_4.715913,Bacteria,14012,1268072,Bacteria
Bacteria_NZ_AP023239_137_length_13872_cov_5.844829,Bacteria,13872,1268072,Bacteria
Bacteria_NZ_AP023239_138_length_13853_cov_4.694521,Bacteria,13853,1268072,Bacteria
Bacteria_NZ_AP023239_139_length_13718_cov_6.828808,Bacteria,13718,1268072,Bacteria
Bacteria_NZ_AP023239_140_length_13709_cov_6.152995,Bacteria,13709,1268072,Bacteria
Bacteria_NZ_AP023239_141_length_13405_cov_7.015056,Bacteria,13405,1268072,Bacteria
Bacteria_NZ_AP023239_143_length_13149_cov_6.030396,Bacteria,13149,1268072,Bacteria
Bacteria_NZ_AP023239_144_length_13138_cov_4.387832,Bacteria,13138,1268072,Bacteria
Bacteria_NZ_AP023239_145_length_13098_cov_6.297018,Bacteria,13098,1268072,Bacteria
Bacteria_NZ_AP023239_146_length_13076_cov_6.241840,Bacteria,13076,1268072,Bacteria
Bacteria_NZ_AP023239_147_length_12811_cov_4.473816,Bacteria,12811,1268072,Bacteria
Bacteria_NZ_AP023239_148_length_12784_cov_5.413151,Bacteria,12784,1268072,Bacteria
Bacteria_NZ_AP023239_149_length_12507_cov_5.139496,Bacteria,12507,1268072,Bacteria
Bacteria_NZ_AP023239_150_length_12492_cov_5.256252,Bacteria,12492,1268072,Bacteria
Bacteria_NZ_AP023239_152_length_12416_cov_4.743953,Bacteria,12416,1268072,Bacteria
Bacteria_NZ_AP023239_153_length_12406_cov_5.100235,Bacteria,12406,1268072,Bacteria
Bacteria_NZ_AP023239_154_length_12400_cov_4.973107,Bacteria,12400,1268072,Bacteria
Bacteria_NZ_AP023239_155_length_12126_cov_5.728606,Bacteria,12126,1268072,Bacteria
Bacteria_NZ_AP023239_157_length_11807_cov_5.311777,Bacteria,11807,1268072,Bacteria
Bacteria_NZ_AP023239_159_length_11765_cov_5.068574,Bacteria,11765,1268072,Bacteria
Bacteria_NZ_AP023239_160_length_11685_cov_4.575236,Bacteria,11685,1268072,Bacteria
Bacteria_NZ_AP023239_164_length_11349_cov_5.262706,Bacteria,11349,1268072,Bacteria
Bacteria_NZ_AP023239_165_length_11257_cov_6.039725,Bacteria,11257,1268072,Bacteria
Bacteria_NZ_AP023239_167_length_11183_cov_4.736970,Bacteria,11183,1268072,Bacteria
Bacteria_NZ_AP023239_168_length_11148_cov_5.238078,Bacteria,11148,1268072,Bacteria
Bacteria_NZ_AP023239_170_length_11143_cov_3.930375,Bacteria,11143,1268072,Bacteria
Bacteria_NZ_AP023239_171_length_11016_cov_5.639723,Bacteria,11016,1268072,Bacteria
Bacteria_NZ_AP023239_172_length_10958_cov_4.983124,Bacteria,10958,1268072,Bacteria
Bacteria_NZ_AP023239_173_length_10653_cov_5.280147,Bacteria,10653,1268072,Bacteria
Bacteria_NZ_AP023239_175_length_10518_cov_5.995126,Bacteria,10518,1268072,Bacteria
Bacteria_NZ_AP023239_178_length_10230_cov_4.453661,Bacteria,10230,1268072,Bacteria
Bacteria_NZ_AP023239_179_length_10128_cov_5.182170,Bacteria,10128,1268072,Bacteria
Bacteria_NZ_AP023239_180_length_9967_cov_4.400020,Bacteria,9967,1268072,Bacteria
Bacteria_NZ_AP023239_182_length_9738_cov_5.041206,Bacteria,9738,1268072,Bacteria
Bacteria_NZ_AP023239_183_length_9727_cov_5.572581,Bacteria,9727,1268072,Bacteria
Bacteria_NZ_AP023239_184_length_9707_cov_5.078429,Bacteria,9707,1268072,Bacteria
Bacteria_NZ_AP023239_185_length_9703_cov_5.474710,Bacteria,9703,1268072,Bacteria
Bacteria_NZ_AP023239_186_length_9654_cov_5.885717,Bacteria,9654,1268072,Bacteria
Bacteria_NZ_AP023239_187_length_9533_cov_4.015510,Bacteria,9533,1268072,Bacteria
Bacteria_NZ_AP023239_189_length_9477_cov_4.942369,Bacteria,9477,1268072,Bacteria
Bacteria_NZ_AP023239_191_length_9198_cov_5.249152,Bacteria,9198,1268072,Bacteria
Bacteria_NZ_AP023239_192_length_9146_cov_4.789242,Bacteria,9146,1268072,Bacteria
Bacteria_NZ_AP023239_193_length_9127_cov_5.702932,Bacteria,9127,1268072,Bacteria
Bacteria_NZ_AP023239_196_length_8973_cov_5.542498,Bacteria,8973,1268072,Bacteria
Bacteria_NZ_AP023239_197_length_8780_cov_5.194499,Bacteria,8780,1268072,Bacteria
Bacteria_NZ_AP023239_198_length_8695_cov_4.939005,Bacteria,8695,1268072,Bacteria
Bacteria_NZ_AP023239_200_length_8642_cov_5.009200,Bacteria,8642,1268072,Bacteria
Bacteria_NZ_AP023239_203_length_8099_cov_4.613252,Bacteria,8099,1268072,Bacteria
Bacteria_NZ_AP023239_204_length_8091_cov_5.803758,Bacteria,8091,1268072,Bacteria
Bacteria_NZ_AP023239_205_length_8090_cov_6.088363,Bacteria,8090,1268072,Bacteria
Bacteria_NZ_AP023239_206_length_8060_cov_5.390381,Bacteria,8060,1268072,Bacteria
Bacteria_NZ_AP023239_207_length_8036_cov_4.345320,Bacteria,8036,1268072,Bacteria
Bacteria_NZ_AP023239_210_length_7707_cov_5.808155,Bacteria,7707,1268072,Bacteria
Bacteria_NZ_AP023239_211_length_7617_cov_4.838270,Bacteria,7617,1268072,Bacteria
Bacteria_NZ_AP023239_212_length_7610_cov_5.097551,Bacteria,7610,1268072,Bacteria
Bacteria_NZ_AP023239_213_length_7595_cov_4.931034,Bacteria,7595,1268072,Bacteria
Bacteria_NZ_AP023239_214_length_7569_cov_4.672079,Bacteria,7569,1268072,Bacteria
Bacteria_NZ_AP023239_215_length_7457_cov_5.409889,Bacteria,7457,1268072,Bacteria
Bacteria_NZ_AP023239_216_length_7411_cov_4.919250,Bacteria,7411,1268072,Bacteria
Bacteria_NZ_AP023239_217_length_7407_cov_5.246872,Bacteria,7407,1268072,Bacteria
Bacteria_NZ_AP023239_218_length_7396_cov_4.563547,Bacteria,7396,1268072,Bacteria
Bacteria_NZ_AP023239_221_length_7354_cov_4.225921,Bacteria,7354,1268072,Bacteria
Bacteria_NZ_AP023239_223_length_7228_cov_4.368744,Bacteria,7228,1268072,Bacteria
Bacteria_NZ_AP023239_224_length_7222_cov_5.244035,Bacteria,7222,1268072,Bacteria
Bacteria_NZ_AP023239_226_length_7170_cov_6.319606,Bacteria,7170,1268072,Bacteria
Bacteria_NZ_AP023239_227_length_7158_cov_4.826130,Bacteria,7158,1268072,Bacteria
Bacteria_NZ_AP023239_228_length_7078_cov_4.198491,Bacteria,7078,1268072,Bacteria
Bacteria_NZ_AP023239_231_length_6903_cov_5.794831,Bacteria,6903,1268072,Bacteria
Bacteria_NZ_AP023239_232_length_6896_cov_5.581932,Bacteria,6896,1268072,Bacteria
Bacteria_NZ_AP023239_233_length_6884_cov_5.360668,Bacteria,6884,1268072,Bacteria
Bacteria_NZ_AP023239_235_length_6859_cov_4.976337,Bacteria,6859,1268072,Bacteria
Bacteria_NZ_AP023239_236_length_6702_cov_4.726493,Bacteria,6702,1268072,Bacteria
Bacteria_NZ_AP023239_237_length_6629_cov_4.580773,Bacteria,6629,1268072,Bacteria
Bacteria_NZ_AP023239_241_length_6508_cov_4.982644,Bacteria,6508,1268072,Bacteria
Bacteria_NZ_AP023239_244_length_6355_cov_5.367778,Bacteria,6355,1268072,Bacteria
Bacteria_NZ_AP023239_247_length_6233_cov_4.181450,Bacteria,6233,1268072,Bacteria
Bacteria_NZ_AP023239_248_length_6102_cov_5.519762,Bacteria,6102,1268072,Bacteria
Bacteria_NZ_AP023239_249_length_6074_cov_5.191726,Bacteria,6074,1268072,Bacteria
Bacteria_NZ_AP023239_255_length_5889_cov_4.845561,Bacteria,5889,1268072,Bacteria
Bacteria_NZ_AP023239_256_length_5872_cov_5.557504,Bacteria,5872,1268072,Bacteria
Bacteria_NZ_AP023239_257_length_5870_cov_5.368186,Bacteria,5870,1268072,Bacteria
Bacteria_NZ_AP023239_258_length_5667_cov_4.166607,Bacteria,5667,1268072,Bacteria
Bacteria_NZ_AP023239_260_length_5475_cov_4.396679,Bacteria,5475,1268072,Bacteria
Bacteria_NZ_AP023239_262_length_5367_cov_3.411333,Bacteria,5367,1268072,Bacteria
Bacteria_NZ_AP023239_263_length_5338_cov_4.805035,Bacteria,5338,1268072,Bacteria
Bacteria_NZ_AP023239_264_length_5323_cov_5.182043,Bacteria,5323,1268072,Bacteria
Bacteria_NZ_AP023239_267_length_5030_cov_6.141106,Bacteria,5030,1268072,Bacteria
Bacteria_NZ_AP023239_271_length_4936_cov_5.930752,Bacteria,4936,1268072,Bacteria
Bacteria_NZ_AP023239_272_length_4932_cov_5.618618,Bacteria,4932,1268072,Bacteria
Bacteria_NZ_AP023239_273_length_4830_cov_5.030576,Bacteria,4830,1268072,Bacteria
Bacteria_NZ_AP023239_275_length_4671_cov_4.705589,Bacteria,4671,1268072,Bacteria
Bacteria_NZ_AP023239_276_length_4666_cov_4.550857,Bacteria,4666,1268072,Bacteria
Bacteria_NZ_AP023239_277_length_4665_cov_4.885900,Bacteria,4665,1268072,Bacteria
Bacteria_NZ_AP023239_278_length_4644_cov_5.149706,Bacteria,4644,1268072,Bacteria
Bacteria_NZ_AP023239_280_length_4606_cov_4.694133,Bacteria,4606,1268072,Bacteria
Bacteria_NZ_AP023239_282_length_4577_cov_6.147059,Bacteria,4577,1268072,Bacteria
Bacteria_NZ_AP023239_284_length_4533_cov_5.774453,Bacteria,4533,1268072,Bacteria
Bacteria_NZ_AP023239_286_length_4473_cov_5.528520,Bacteria,4473,1268072,Bacteria
Bacteria_NZ_AP023239_288_length_4321_cov_4.555321,Bacteria,4321,1268072,Bacteria
Bacteria_NZ_AP023239_291_length_4224_cov_5.112017,Bacteria,4224,1268072,Bacteria
Bacteria_NZ_AP023239_293_length_4193_cov_4.794828,Bacteria,4193,1268072,Bacteria
Bacteria_NZ_AP023239_295_length_4131_cov_4.160942,Bacteria,4131,1268072,Bacteria
Bacteria_NZ_AP023239_297_length_3902_cov_4.632181,Bacteria,3902,1268072,Bacteria
Bacteria_NZ_AP023239_298_length_3837_cov_4.595981,Bacteria,3837,1268072,Bacteria
Bacteria_NZ_AP023239_299_length_3795_cov_6.092513,Bacteria,3795,1268072,Bacteria
Bacteria_NZ_AP023239_300_length_3792_cov_4.686915,Bacteria,3792,1268072,Bacteria
Bacteria_NZ_AP023239_304_length_3603_cov_4.692785,Bacteria,3603,1268072,Bacteria
Bacteria_NZ_AP023239_306_length_3482_cov_5.355996,Bacteria,3482,1268072,Bacteria
Bacteria_NZ_AP023239_308_length_3233_cov_3.663940,Bacteria,3233,1268072,Bacteria
Bacteria_NZ_AP023239_310_length_3155_cov_4.586774,Bacteria,3155,1268072,Bacteria
Bacteria_NZ_AP023239_313_length_3093_cov_4.452600,Bacteria,3093,1268072,Bacteria
Bacteria_NZ_AP023239_314_length_2981_cov_6.326042,Bacteria,2981,1268072,Bacteria
Bacteria_NZ_AP023239_318_length_2918_cov_4.590290,Bacteria,2918,1268072,Bacteria
Bacteria_NZ_AP023239_319_length_2833_cov_4.904608,Bacteria,2833,1268072,Bacteria
Bacteria_NZ_AP023239_320_length_2826_cov_4.411765,Bacteria,2826,1268072,Bacteria
Bacteria_NZ_AP023239_321_length_2810_cov_4.333212,Bacteria,2810,1268072,Bacteria
Bacteria_NZ_AP023239_323_length_2771_cov_5.075110,Bacteria,2771,1268072,Bacteria
Bacteria_NZ_AP023239_324_length_2768_cov_4.065979,Bacteria,2768,1268072,Bacteria
Bacteria_NZ_AP023239_327_length_2677_cov_3.910374,Bacteria,2677,1268072,Bacteria
Bacteria_NZ_AP023239_328_length_2624_cov_2.953289,Bacteria,2624,1268072,Bacteria
Bacteria_NZ_AP023239_329_length_2585_cov_4.579447,Bacteria,2585,1268072,Bacteria
Bacteria_NZ_AP023239_332_length_2390_cov_3.584582,Bacteria,2390,1268072,Bacteria
Bacteria_NZ_AP023239_333_length_2349_cov_5.800349,Bacteria,2349,1268072,Bacteria
Bacteria_NZ_AP023239_334_length_2288_cov_4.966861,Bacteria,2288,1268072,Bacteria
Bacteria_NZ_AP023239_336_length_2272_cov_3.405503,Bacteria,2272,1268072,Bacteria
Bacteria_NZ_AP023239_337_length_2230_cov_4.541609,Bacteria,2230,1268072,Bacteria
Bacteria_NZ_AP023239_338_length_2174_cov_5.683813,Bacteria,2174,1268072,Bacteria
Bacteria_NZ_AP023239_339_length_2117_cov_3.584384,Bacteria,2117,1268072,Bacteria
Bacteria_NZ_AP023239_340_length_2077_cov_9.163205,Bacteria,2077,1268072,Bacteria
Bacteria_NZ_AP023239_342_length_2070_cov_5.588586,Bacteria,2070,1268072,Bacteria
Bacteria_NZ_AP023239_343_length_1962_cov_5.060304,Bacteria,1962,1268072,Bacteria
Bacteria_NZ_AP023239_346_length_1885_cov_4.683607,Bacteria,1885,1268072,Bacteria
Bacteria_NZ_AP023239_349_length_1861_cov_3.874862,Bacteria,1861,1268072,Bacteria
Bacteria_NZ_AP023239_350_length_1855_cov_4.215556,Bacteria,1855,1268072,Bacteria
Bacteria_NZ_AP023239_351_length_1840_cov_4.861064,Bacteria,1840,1268072,Bacteria
Bacteria_NZ_AP023239_352_length_1808_cov_4.321164,Bacteria,1808,1268072,Bacteria
Bacteria_NZ_AP023239_353_length_1745_cov_6.923669,Bacteria,1745,1268072,Bacteria
Bacteria_NZ_AP023239_357_length_1640_cov_3.143218,Bacteria,1640,1268072,Bacteria
Bacteria_NZ_AP023239_358_length_1602_cov_56.819005,Bacteria,1602,1268072,Bacteria
Bacteria_NZ_AP023239_359_length_1596_cov_4.087605,Bacteria,1596,1268072,Bacteria
Bacteria_NZ_AP023239_360_length_1585_cov_3.011111,Bacteria,1585,1268072,Bacteria
Bacteria_NZ_AP023239_361_length_1583_cov_3.369110,Bacteria,1583,1268072,Bacteria
Bacteria_NZ_AP023239_364_length_1543_cov_6.234543,Bacteria,1543,1268072,Bacteria
Bacteria_NZ_AP023239_365_length_1495_cov_6.061806,Bacteria,1495,1268072,Bacteria
Bacteria_NZ_AP023239_366_length_1483_cov_4.982493,Bacteria,1483,1268072,Bacteria
Bacteria_NZ_AP023239_367_length_1436_cov_3.827661,Bacteria,1436,1268072,Bacteria
Bacteria_NZ_AP023239_368_length_1427_cov_3.494169,Bacteria,1427,1268072,Bacteria
Bacteria_NZ_AP023239_369_length_1400_cov_3.863197,Bacteria,1400,1268072,Bacteria
Bacteria_NZ_AP023239_371_length_1383_cov_3.100151,Bacteria,1383,1268072,Bacteria
Bacteria_NZ_AP023239_372_length_1377_cov_3.378215,Bacteria,1377,1268072,Bacteria
Bacteria_NZ_AP023239_380_length_1187_cov_3.591873,Bacteria,1187,1268072,Bacteria
Bacteria_NZ_AP023239_383_length_1103_cov_5.060115,Bacteria,1103,1268072,Bacteria
Bacteria_NZ_AP023239_385_length_1044_cov_7.230536,Bacteria,1044,1268072,Bacteria
Bacteria_NZ_AP023239_5_length_61457_cov_5.258770,Bacteria,61457,1333534,Bacteria
Bacteria_NZ_AP023239_11_length_53416_cov_5.390566,Bacteria,53416,1333534,Bacteria
Bacteria_NZ_AP023239_13_length_53263_cov_5.294693,Bacteria,53263,1333534,Bacteria
Bacteria_NZ_AP023239_14_length_50193_cov_5.216024,Bacteria,50193,1333534,Bacteria
Bacteria_NZ_AP023239_27_length_37590_cov_5.279046,Bacteria,37590,1333534,Bacteria
Bacteria_NZ_AP023239_28_length_37584_cov_4.976258,Bacteria,37584,1333534,Bacteria
Bacteria_NZ_AP023239_37_length_34118_cov_5.033937,Bacteria,34118,1333534,Bacteria
Bacteria_NZ_AP023239_42_length_32830_cov_5.462578,Bacteria,32830,1333534,Bacteria
Bacteria_NZ_AP023239_43_length_32692_cov_5.255385,Bacteria,32692,1333534,Bacteria
Bacteria_NZ_AP023239_45_length_31832_cov_5.602197,Bacteria,31832,1333534,Bacteria
Bacteria_NZ_AP023239_61_length_25868_cov_5.463410,Bacteria,25868,1333534,Bacteria
Bacteria_NZ_AP023239_67_length_24997_cov_5.499800,Bacteria,24997,1333534,Bacteria
Bacteria_NZ_AP023239_71_length_23917_cov_5.772106,Bacteria,23917,1333534,Bacteria
Bacteria_NZ_AP023239_75_length_23062_cov_7.745947,Bacteria,23062,1333534,Bacteria
Bacteria_NZ_AP023239_77_length_22356_cov_5.277073,Bacteria,22356,1333534,Bacteria
Bacteria_NZ_AP023239_81_length_21895_cov_5.523764,Bacteria,21895,1333534,Bacteria
Bacteria_NZ_AP023239_82_length_21632_cov_4.803309,Bacteria,21632,1333534,Bacteria
Bacteria_NZ_AP023239_83_length_21188_cov_5.616902,Bacteria,21188,1333534,Bacteria
Bacteria_NZ_AP023239_86_length_20674_cov_6.023376,Bacteria,20674,1333534,Bacteria
Bacteria_NZ_AP023239_98_length_19143_cov_5.105459,Bacteria,19143,1333534,Bacteria
Bacteria_NZ_AP023239_108_length_17524_cov_5.154159,Bacteria,17524,1333534,Bacteria
Bacteria_NZ_AP023239_112_length_16972_cov_5.714607,Bacteria,16972,1333534,Bacteria
Bacteria_NZ_AP023239_122_length_15737_cov_5.141500,Bacteria,15737,1333534,Bacteria
Bacteria_NZ_AP023239_125_length_15312_cov_4.788556,Bacteria,15312,1333534,Bacteria
