ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_CP041372_28_length_31632_cov_117.199132,phage,31632,Bacteria
Bacteria_NZ_CP041372_29_length_28392_cov_59.409323,negative,28392,Bacteria
Bacteria_NZ_CP041372_30_length_26345_cov_56.687790,phage,26345,Bacteria
Bacteria_NZ_CP041372_31_length_26180_cov_58.632000,negative,26180,Bacteria
Bacteria_NZ_CP041372_32_length_25055_cov_57.127760,negative,25055,Bacteria
Bacteria_NZ_CP041372_33_length_23428_cov_57.569118,negative,23428,Bacteria
Bacteria_NZ_CP041372_34_length_23140_cov_58.292094,negative,23140,Bacteria
Bacteria_NZ_CP041372_35_length_20700_cov_59.505352,negative,20700,Bacteria
Bacteria_NZ_CP041372_36_length_19318_cov_56.399886,negative,19318,Bacteria
Bacteria_NZ_CP041372_37_length_18463_cov_58.505432,negative,18463,Bacteria
Bacteria_NZ_CP041372_38_length_18223_cov_55.007706,negative,18223,Bacteria
Bacteria_NZ_CP041372_39_length_12443_cov_58.610833,negative,12443,Bacteria
Bacteria_NZ_CP041372_40_length_11575_cov_55.670139,phage,11575,Bacteria
Bacteria_NZ_CP041372_41_length_11427_cov_60.658547,negative,11427,Bacteria
Bacteria_NZ_CP041372_42_length_10108_cov_57.970059,negative,10108,Bacteria
Bacteria_NZ_CP041372_43_length_9026_cov_58.440642,negative,9026,Bacteria
Bacteria_NZ_CP041372_44_length_6210_cov_56.547360,negative,6210,Bacteria
Bacteria_NZ_CP041372_45_length_5198_cov_58.428155,phage,5198,Bacteria
Bacteria_NZ_CP041372_46_length_3864_cov_117.583880,phage,3864,Bacteria
Bacteria_NZ_CP041372_47_length_3165_cov_399.539228,negative,3165,Bacteria
Bacteria_NZ_CP041372_48_length_1763_cov_413.543326,phage,1763,Bacteria
Bacteria_NZ_CP041372_49_length_1477_cov_450.148383,negative,1477,Bacteria
Bacteria_NZ_CP041372_50_length_1398_cov_167.253909,negative,1398,Bacteria
Bacteria_NZ_CP041372_51_length_1372_cov_303.887623,negative,1372,Bacteria
Bacteria_NZ_CP048810_1_length_566000_cov_34.295197,negative,566000,Bacteria
Bacteria_NZ_CP048810_2_length_522488_cov_34.049210,negative,522488,Bacteria
Bacteria_NZ_CP048810_3_length_383561_cov_34.386547,negative,383561,Bacteria
Bacteria_NZ_CP048810_4_length_354929_cov_33.879701,negative,354929,Bacteria
Bacteria_NZ_CP048810_5_length_306575_cov_34.627137,negative,306575,Bacteria
Bacteria_NZ_CP048810_6_length_287148_cov_34.418746,negative,287148,Bacteria
Bacteria_NZ_CP048810_7_length_285204_cov_34.546483,negative,285204,Bacteria
Bacteria_NZ_CP048810_8_length_279599_cov_33.966789,negative,279599,Bacteria
Bacteria_NZ_CP048810_9_length_266893_cov_35.201006,negative,266893,Bacteria
Bacteria_NZ_CP048810_10_length_258064_cov_34.308823,negative,258064,Bacteria
Bacteria_NZ_CP048810_11_length_256992_cov_33.872346,negative,256992,Bacteria
Bacteria_NZ_CP048810_12_length_238057_cov_34.300678,negative,238057,Bacteria
Bacteria_NZ_CP048810_13_length_226599_cov_33.877441,negative,226599,Bacteria
Bacteria_NZ_CP048810_14_length_211128_cov_34.653068,negative,211128,Bacteria
Bacteria_NZ_CP048810_15_length_199640_cov_33.692166,negative,199640,Bacteria
Bacteria_NZ_CP048810_16_length_194777_cov_33.980634,negative,194777,Bacteria
Bacteria_NZ_CP048810_17_length_194082_cov_33.421689,negative,194082,Bacteria
Bacteria_NZ_CP048810_18_length_184296_cov_34.121460,negative,184296,Bacteria
Bacteria_NZ_CP048810_19_length_183039_cov_34.119355,negative,183039,Bacteria
Bacteria_NZ_CP048810_20_length_152118_cov_34.493388,negative,152118,Bacteria
Bacteria_NZ_CP048810_21_length_134701_cov_34.426155,negative,134701,Bacteria
Bacteria_NZ_CP048810_22_length_132504_cov_34.054225,negative,132504,Bacteria
Bacteria_NZ_CP048810_23_length_117637_cov_35.512400,negative,117637,Bacteria
Bacteria_NZ_CP048810_24_length_110415_cov_33.430772,negative,110415,Bacteria
Bacteria_NZ_CP048810_25_length_93861_cov_36.498742,negative,93861,Bacteria
Bacteria_NZ_CP048810_26_length_90069_cov_34.079565,negative,90069,Bacteria
Bacteria_NZ_CP048810_27_length_83279_cov_33.505455,negative,83279,Bacteria
Bacteria_NZ_CP048810_28_length_72536_cov_34.011603,negative,72536,Bacteria
Bacteria_NZ_CP048810_29_length_69984_cov_33.453474,negative,69984,Bacteria
Bacteria_NZ_CP048810_30_length_59123_cov_38.236710,negative,59123,Bacteria
Bacteria_NZ_CP048810_31_length_51011_cov_32.873420,negative,51011,Bacteria
Bacteria_NZ_CP048810_32_length_36665_cov_33.883775,phage,36665,Bacteria
Bacteria_NZ_CP048810_33_length_22885_cov_34.420718,negative,22885,Bacteria
Bacteria_NZ_CP048810_34_length_19558_cov_33.580629,negative,19558,Bacteria
Bacteria_NZ_CP048810_35_length_8444_cov_32.789367,negative,8444,Bacteria
Bacteria_NZ_CP048810_36_length_7674_cov_33.759811,negative,7674,Bacteria
Bacteria_NZ_CP048810_37_length_5343_cov_37.819781,negative,5343,Bacteria
Bacteria_NZ_CP048810_38_length_3612_cov_170.850155,phage,3612,Bacteria
Bacteria_NZ_CP048810_39_length_1930_cov_135.455467,negative,1930,Bacteria
Bacteria_NZ_CP048810_40_length_1925_cov_177.193048,negative,1925,Bacteria
Bacteria_NZ_CP048810_41_length_1374_cov_211.376801,negative,1374,Bacteria
Bacteria_NZ_CP048810_42_length_1324_cov_67.170213,negative,1324,Bacteria
Bacteria_NZ_CP053109_1_length_590499_cov_23.932986,negative,590499,Bacteria
Bacteria_NZ_CP053109_2_length_542447_cov_25.124974,negative,542447,Bacteria
Bacteria_NZ_CP053109_3_length_506193_cov_24.269917,negative,506193,Bacteria
Bacteria_NZ_CP053109_4_length_377868_cov_25.730351,negative,377868,Bacteria
Bacteria_NZ_CP053109_5_length_377756_cov_24.216534,negative,377756,Bacteria
Bacteria_NZ_CP053109_6_length_355630_cov_24.424909,negative,355630,Bacteria
Bacteria_NZ_CP053109_7_length_340623_cov_24.859890,negative,340623,Bacteria
Bacteria_NZ_CP053109_8_length_340194_cov_24.429616,negative,340194,Bacteria
Bacteria_NZ_CP053109_9_length_339428_cov_24.190825,negative,339428,Bacteria
Bacteria_NZ_CP053109_10_length_313163_cov_24.623612,negative,313163,Bacteria
Bacteria_NZ_CP053109_11_length_312329_cov_24.123145,negative,312329,Bacteria
Bacteria_NZ_CP053109_12_length_281928_cov_24.533588,negative,281928,Bacteria
Bacteria_NZ_CP053109_13_length_273656_cov_24.026012,negative,273656,Bacteria
Bacteria_NZ_CP053109_14_length_266541_cov_24.524756,negative,266541,Bacteria
Bacteria_NZ_CP053109_15_length_260009_cov_24.700970,negative,260009,Bacteria
Bacteria_NZ_CP053109_16_length_226613_cov_24.053589,negative,226613,Bacteria
Bacteria_NZ_CP053109_17_length_218718_cov_24.619044,negative,218718,Bacteria
Bacteria_NZ_CP053109_18_length_213269_cov_24.233329,negative,213269,Bacteria
Bacteria_NZ_CP053109_19_length_203744_cov_24.124234,phage,203744,Bacteria
Bacteria_NZ_CP053109_20_length_198318_cov_24.384212,negative,198318,Bacteria
Bacteria_NZ_CP053109_21_length_195313_cov_24.431132,negative,195313,Bacteria
Bacteria_NZ_CP053109_22_length_186325_cov_25.255806,negative,186325,Bacteria
Bacteria_NZ_CP053109_23_length_176248_cov_26.891165,negative,176248,Bacteria
Bacteria_NZ_CP053109_24_length_173391_cov_24.586641,negative,173391,Bacteria
Bacteria_NZ_CP053109_25_length_170948_cov_23.876478,negative,170948,Bacteria
Bacteria_NZ_CP053109_26_length_145847_cov_24.912848,negative,145847,Bacteria
Bacteria_NZ_CP053109_27_length_144310_cov_24.775883,negative,144310,Bacteria
Bacteria_NZ_CP053109_28_length_125506_cov_23.813266,negative,125506,Bacteria
Bacteria_NZ_CP053109_29_length_117130_cov_25.555849,negative,117130,Bacteria
Bacteria_NZ_CP053109_30_length_116763_cov_24.070484,negative,116763,Bacteria
Bacteria_NZ_CP053109_31_length_107681_cov_26.477338,negative,107681,Bacteria
Bacteria_NZ_CP053109_32_length_80140_cov_25.279291,negative,80140,Bacteria
Bacteria_NZ_CP053109_33_length_69578_cov_24.026840,negative,69578,Bacteria
Bacteria_NZ_CP053109_34_length_68851_cov_24.187380,negative,68851,Bacteria
Bacteria_NZ_CP053109_35_length_62873_cov_23.843755,negative,62873,Bacteria
Bacteria_NZ_CP053109_36_length_58860_cov_24.570989,phage,58860,Bacteria
Bacteria_NZ_CP053109_37_length_55602_cov_24.685240,negative,55602,Bacteria
Bacteria_NZ_CP053109_38_length_54581_cov_23.653120,negative,54581,Bacteria
Bacteria_NZ_CP053109_39_length_50336_cov_24.225393,negative,50336,Bacteria
Bacteria_NZ_CP053109_40_length_48106_cov_23.984912,negative,48106,Bacteria
Bacteria_NZ_CP053109_41_length_46846_cov_23.820371,negative,46846,Bacteria
Bacteria_NZ_CP053109_42_length_44933_cov_26.950154,negative,44933,Bacteria
Bacteria_NZ_CP053109_43_length_43286_cov_23.766117,negative,43286,Bacteria
Bacteria_NZ_CP053109_44_length_39583_cov_25.125885,negative,39583,Bacteria
Bacteria_NZ_CP053109_45_length_37372_cov_24.163143,negative,37372,Bacteria
Bacteria_NZ_CP053109_46_length_33607_cov_46.608906,negative,33607,Bacteria
Bacteria_NZ_CP053109_47_length_31809_cov_25.660421,negative,31809,Bacteria
Bacteria_NZ_CP053109_48_length_30564_cov_26.428202,negative,30564,Bacteria
Bacteria_NZ_CP053109_49_length_30379_cov_23.387581,phage,30379,Bacteria
Bacteria_NZ_CP053109_50_length_25468_cov_24.718766,phage,25468,Bacteria
Bacteria_NZ_CP053109_51_length_22846_cov_25.950551,phage,22846,Bacteria
Bacteria_NZ_CP053109_52_length_21797_cov_22.893892,negative,21797,Bacteria
Bacteria_NZ_CP053109_53_length_21665_cov_23.392041,negative,21665,Bacteria
Bacteria_NZ_CP053109_54_length_19064_cov_25.301173,phage,19064,Bacteria
Bacteria_NZ_CP053109_55_length_18683_cov_28.555239,negative,18683,Bacteria
Bacteria_NZ_CP053109_56_length_16752_cov_22.981853,negative,16752,Bacteria
Bacteria_NZ_CP053109_57_length_15689_cov_24.155111,negative,15689,Bacteria
Bacteria_NZ_CP053109_58_length_12728_cov_22.963308,negative,12728,Bacteria
Bacteria_NZ_CP053109_59_length_11699_cov_25.763741,negative,11699,Bacteria
Bacteria_NZ_CP053109_60_length_10816_cov_47.751975,negative,10816,Bacteria
Bacteria_NZ_CP053109_61_length_9761_cov_25.701010,negative,9761,Bacteria
Bacteria_NZ_CP053109_62_length_8985_cov_30.425644,negative,8985,Bacteria
Bacteria_NZ_CP053109_63_length_7605_cov_29.207682,negative,7605,Bacteria
Bacteria_NZ_CP053109_64_length_7482_cov_24.447152,negative,7482,Bacteria
Bacteria_NZ_CP053109_65_length_7027_cov_26.011474,phage,7027,Bacteria
