ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_AP023440_32_length_79472_cov_12.097611,negative,79472,Bacteria
Bacteria_NZ_AP023440_33_length_72225_cov_12.274449,negative,72225,Bacteria
Bacteria_NZ_AP023440_34_length_51022_cov_12.271136,phage,51022,Bacteria
Bacteria_NZ_AP023440_35_length_44750_cov_12.421994,negative,44750,Bacteria
Bacteria_NZ_AP023440_36_length_38506_cov_12.144131,negative,38506,Bacteria
Bacteria_NZ_AP023440_37_length_38367_cov_12.576347,negative,38367,Bacteria
Bacteria_NZ_AP023440_38_length_22883_cov_12.438540,negative,22883,Bacteria
Bacteria_NZ_AP023440_39_length_18334_cov_14.490344,negative,18334,Bacteria
Bacteria_NZ_AP023440_40_length_13723_cov_17.096064,negative,13723,Bacteria
Bacteria_NZ_AP023440_41_length_11242_cov_17.764906,phage,11242,Bacteria
Bacteria_NZ_AP023440_42_length_11128_cov_11.861465,negative,11128,Bacteria
Bacteria_NZ_AP023440_43_length_9936_cov_11.128530,negative,9936,Bacteria
Bacteria_NZ_AP023440_44_length_9253_cov_10.753098,negative,9253,Bacteria
Bacteria_NZ_AP023440_45_length_9203_cov_25.533450,negative,9203,Bacteria
Bacteria_NZ_AP023440_46_length_5459_cov_71.161362,negative,5459,Bacteria
Bacteria_NZ_AP023440_47_length_5017_cov_14.371624,negative,5017,Bacteria
Bacteria_NZ_AP023440_48_length_4871_cov_17.380399,phage,4871,Bacteria
Bacteria_NZ_AP023440_49_length_3825_cov_14.545093,phage,3825,Bacteria
Bacteria_NZ_AP023440_50_length_1840_cov_25.501401,negative,1840,Bacteria
Bacteria_NZ_AP023440_51_length_1220_cov_21.184549,phage,1220,Bacteria
Bacteria_NZ_CP034105_1_length_24528_cov_3.060638,negative,24528,Bacteria
Bacteria_NZ_CP034105_2_length_16976_cov_3.559010,negative,16976,Bacteria
Bacteria_NZ_CP034105_3_length_16294_cov_3.852392,negative,16294,Bacteria
Bacteria_NZ_CP034105_4_length_15122_cov_3.196854,negative,15122,Bacteria
Bacteria_NZ_CP034105_5_length_14145_cov_3.019092,negative,14145,Bacteria
Bacteria_NZ_CP034105_6_length_14083_cov_3.192401,negative,14083,Bacteria
Bacteria_NZ_CP034105_7_length_13906_cov_3.346545,negative,13906,Bacteria
Bacteria_NZ_CP034105_8_length_13312_cov_3.488497,negative,13312,Bacteria
Bacteria_NZ_CP034105_9_length_12750_cov_4.134935,negative,12750,Bacteria
Bacteria_NZ_CP034105_10_length_12624_cov_2.870873,negative,12624,Bacteria
Bacteria_NZ_CP034105_11_length_12417_cov_3.809416,negative,12417,Bacteria
Bacteria_NZ_CP034105_12_length_12385_cov_3.138362,negative,12385,Bacteria
Bacteria_NZ_CP034105_13_length_12355_cov_3.421220,negative,12355,Bacteria
Bacteria_NZ_CP034105_14_length_12336_cov_2.765410,negative,12336,Bacteria
Bacteria_NZ_CP034105_15_length_12248_cov_3.367096,negative,12248,Bacteria
Bacteria_NZ_CP034105_16_length_11755_cov_3.336752,negative,11755,Bacteria
Bacteria_NZ_CP034105_17_length_11654_cov_3.695060,phage,11654,Bacteria
Bacteria_NZ_CP034105_18_length_11515_cov_3.861344,negative,11515,Bacteria
Bacteria_NZ_CP034105_19_length_11495_cov_3.730944,negative,11495,Bacteria
Bacteria_NZ_CP034105_20_length_11119_cov_3.262111,negative,11119,Bacteria
Bacteria_NZ_CP034105_21_length_10772_cov_3.564337,negative,10772,Bacteria
Bacteria_NZ_CP034105_22_length_10731_cov_2.693799,negative,10731,Bacteria
Bacteria_NZ_CP034105_23_length_9999_cov_3.584574,negative,9999,Bacteria
Bacteria_NZ_CP034105_24_length_9943_cov_2.927083,negative,9943,Bacteria
Bacteria_NZ_CP034105_25_length_9870_cov_3.618034,negative,9870,Bacteria
Bacteria_NZ_CP034105_26_length_9870_cov_3.574019,negative,9870,Bacteria
Bacteria_NZ_CP034105_27_length_9822_cov_3.335620,phage,9822,Bacteria
Bacteria_NZ_CP034105_28_length_9814_cov_3.379445,negative,9814,Bacteria
Bacteria_NZ_CP034105_29_length_9778_cov_3.570709,negative,9778,Bacteria
Bacteria_NZ_CP034105_30_length_9776_cov_3.631828,negative,9776,Bacteria
Bacteria_NZ_CP034105_31_length_9749_cov_3.764597,phage,9749,Bacteria
Bacteria_NZ_CP034105_32_length_9592_cov_3.271259,negative,9592,Bacteria
Bacteria_NZ_CP034105_33_length_9371_cov_3.024045,negative,9371,Bacteria
Bacteria_NZ_CP034105_34_length_9148_cov_3.162873,negative,9148,Bacteria
Bacteria_NZ_CP034105_35_length_9032_cov_3.583380,negative,9032,Bacteria
Bacteria_NZ_CP034105_36_length_9031_cov_3.425357,negative,9031,Bacteria
Bacteria_NZ_CP034105_37_length_9007_cov_3.689343,negative,9007,Bacteria
Bacteria_NZ_CP034105_38_length_8998_cov_3.122330,negative,8998,Bacteria
Bacteria_NZ_CP034105_39_length_8949_cov_3.652912,negative,8949,Bacteria
Bacteria_NZ_CP034105_40_length_8833_cov_3.165755,negative,8833,Bacteria
Bacteria_NZ_CP034105_41_length_8784_cov_3.517700,negative,8784,Bacteria
Bacteria_NZ_CP034105_42_length_8763_cov_3.051562,negative,8763,Bacteria
Bacteria_NZ_CP034105_43_length_8743_cov_3.004029,phage,8743,Bacteria
Bacteria_NZ_CP034105_44_length_8741_cov_3.122611,negative,8741,Bacteria
Bacteria_NZ_CP034105_45_length_8704_cov_3.083247,negative,8704,Bacteria
Bacteria_NZ_CP034105_46_length_8642_cov_2.878304,negative,8642,Bacteria
Bacteria_NZ_CP034105_47_length_8619_cov_3.819710,negative,8619,Bacteria
Bacteria_NZ_CP034105_48_length_8612_cov_4.103307,negative,8612,Bacteria
Bacteria_NZ_CP034105_49_length_8601_cov_3.611397,negative,8601,Bacteria
Bacteria_NZ_CP034105_50_length_8555_cov_3.424706,phage,8555,Bacteria
Bacteria_NZ_CP034105_51_length_8445_cov_3.871156,negative,8445,Bacteria
Bacteria_NZ_CP034105_52_length_8427_cov_3.314501,negative,8427,Bacteria
Bacteria_NZ_CP034105_53_length_8420_cov_3.870652,negative,8420,Bacteria
Bacteria_NZ_CP034105_54_length_8409_cov_3.460857,phage,8409,Bacteria
Bacteria_NZ_CP034105_55_length_8348_cov_3.358133,phage,8348,Bacteria
Bacteria_NZ_CP034105_56_length_8337_cov_3.252596,negative,8337,Bacteria
Bacteria_NZ_CP034105_57_length_8293_cov_3.402525,negative,8293,Bacteria
Bacteria_NZ_CP034105_58_length_8292_cov_3.259196,negative,8292,Bacteria
Bacteria_NZ_CP034105_59_length_8278_cov_3.569014,phage,8278,Bacteria
Bacteria_NZ_CP034105_60_length_8225_cov_2.990575,negative,8225,Bacteria
Bacteria_NZ_CP034105_61_length_8215_cov_2.955270,negative,8215,Bacteria
Bacteria_NZ_CP034105_62_length_8206_cov_3.670347,negative,8206,Bacteria
Bacteria_NZ_CP034105_63_length_8187_cov_3.993483,phage,8187,Bacteria
Bacteria_NZ_CP034105_64_length_8159_cov_3.835143,negative,8159,Bacteria
Bacteria_NZ_CP034105_65_length_8158_cov_2.909540,negative,8158,Bacteria
Bacteria_NZ_CP034105_66_length_8088_cov_3.717291,negative,8088,Bacteria
Bacteria_NZ_CP034105_67_length_8042_cov_3.734318,negative,8042,Bacteria
Bacteria_NZ_CP034105_68_length_8003_cov_3.659160,negative,8003,Bacteria
Bacteria_NZ_CP034105_69_length_7998_cov_3.739393,negative,7998,Bacteria
Bacteria_NZ_CP034105_70_length_7960_cov_3.404175,negative,7960,Bacteria
Bacteria_NZ_CP034105_71_length_7878_cov_3.767864,negative,7878,Bacteria
Bacteria_NZ_CP034105_72_length_7857_cov_3.317355,negative,7857,Bacteria
Bacteria_NZ_CP034105_73_length_7805_cov_3.824645,negative,7805,Bacteria
Bacteria_NZ_CP034105_74_length_7794_cov_2.961881,phage,7794,Bacteria
Bacteria_NZ_CP034105_75_length_7784_cov_3.723379,negative,7784,Bacteria
Bacteria_NZ_CP034105_76_length_7737_cov_4.162978,phage,7737,Bacteria
Bacteria_NZ_CP034105_77_length_7667_cov_2.893852,negative,7667,Bacteria
Bacteria_NZ_CP034105_78_length_7662_cov_3.252136,negative,7662,Bacteria
Bacteria_NZ_CP034105_79_length_7653_cov_2.909976,negative,7653,Bacteria
Bacteria_NZ_CP034105_80_length_7629_cov_3.112094,negative,7629,Bacteria
Bacteria_NZ_CP034105_81_length_7455_cov_3.283243,negative,7455,Bacteria
Bacteria_NZ_CP034105_82_length_7404_cov_4.148456,negative,7404,Bacteria
Bacteria_NZ_CP034105_83_length_7395_cov_3.162125,negative,7395,Bacteria
Bacteria_NZ_CP034105_84_length_7384_cov_3.158685,negative,7384,Bacteria
Bacteria_NZ_CP034105_85_length_7363_cov_2.961959,negative,7363,Bacteria
Bacteria_NZ_CP034105_86_length_7360_cov_3.639836,negative,7360,Bacteria
Bacteria_NZ_CP034105_87_length_7282_cov_3.441954,negative,7282,Bacteria
Bacteria_NZ_CP034105_88_length_7214_cov_3.108814,negative,7214,Bacteria
Bacteria_NZ_CP034105_89_length_7152_cov_3.131182,negative,7152,Bacteria
Bacteria_NZ_CP034105_90_length_7130_cov_3.208057,negative,7130,Bacteria
Bacteria_NZ_CP034105_91_length_7116_cov_3.155077,negative,7116,Bacteria
Bacteria_NZ_CP034105_92_length_7105_cov_3.640567,negative,7105,Bacteria
Bacteria_NZ_CP034105_93_length_7076_cov_2.534824,negative,7076,Bacteria
Bacteria_NZ_CP034105_94_length_7037_cov_3.556288,negative,7037,Bacteria
Bacteria_NZ_CP034105_95_length_7012_cov_2.843754,negative,7012,Bacteria
Bacteria_NZ_CP034105_96_length_6955_cov_3.327826,negative,6955,Bacteria
Bacteria_NZ_CP034105_97_length_6902_cov_2.816708,negative,6902,Bacteria
Bacteria_NZ_CP034105_98_length_6894_cov_3.274455,negative,6894,Bacteria
Bacteria_NZ_CP034105_99_length_6857_cov_3.325934,phage,6857,Bacteria
Bacteria_NZ_CP034105_100_length_6852_cov_2.823746,negative,6852,Bacteria
Bacteria_NZ_CP034105_101_length_6846_cov_2.963334,negative,6846,Bacteria
Bacteria_NZ_CP034105_102_length_6819_cov_3.141484,negative,6819,Bacteria
Bacteria_NZ_CP034105_103_length_6786_cov_3.553410,phage,6786,Bacteria
Bacteria_NZ_CP034105_104_length_6770_cov_3.027252,negative,6770,Bacteria
Bacteria_NZ_CP034105_105_length_6756_cov_3.168035,phage,6756,Bacteria
Bacteria_NZ_CP034105_106_length_6735_cov_3.245210,negative,6735,Bacteria
Bacteria_NZ_CP034105_107_length_6718_cov_2.894642,negative,6718,Bacteria
Bacteria_NZ_CP034105_108_length_6701_cov_3.836744,negative,6701,Bacteria
Bacteria_NZ_CP034105_109_length_6671_cov_3.258615,negative,6671,Bacteria
Bacteria_NZ_CP034105_110_length_6645_cov_3.347344,phage,6645,Bacteria
Bacteria_NZ_CP034105_111_length_6551_cov_3.316810,negative,6551,Bacteria
Bacteria_NZ_CP034105_112_length_6510_cov_2.455771,negative,6510,Bacteria
Bacteria_NZ_CP034105_113_length_6487_cov_3.446206,negative,6487,Bacteria
Bacteria_NZ_CP034105_114_length_6437_cov_2.850360,negative,6437,Bacteria
Bacteria_NZ_CP034105_115_length_6418_cov_3.317460,negative,6418,Bacteria
Bacteria_NZ_CP034105_116_length_6415_cov_3.664937,negative,6415,Bacteria
Bacteria_NZ_CP034105_117_length_6372_cov_3.717113,negative,6372,Bacteria
Bacteria_NZ_CP034105_118_length_6370_cov_3.297387,negative,6370,Bacteria
Bacteria_NZ_CP034105_119_length_6353_cov_3.712925,phage,6353,Bacteria
Bacteria_NZ_CP034105_120_length_6349_cov_3.725135,negative,6349,Bacteria
Bacteria_NZ_CP034105_121_length_6348_cov_3.693151,negative,6348,Bacteria
Bacteria_NZ_CP034105_122_length_6341_cov_2.951161,negative,6341,Bacteria
Bacteria_NZ_CP034105_123_length_6322_cov_2.927078,negative,6322,Bacteria
Bacteria_NZ_CP034105_124_length_6294_cov_3.219586,negative,6294,Bacteria
Bacteria_NZ_CP034105_125_length_6175_cov_2.747386,negative,6175,Bacteria
Bacteria_NZ_CP034105_126_length_6160_cov_3.434562,negative,6160,Bacteria
Bacteria_NZ_CP034105_127_length_6142_cov_3.414326,negative,6142,Bacteria
Bacteria_NZ_CP034105_128_length_6140_cov_4.199014,negative,6140,Bacteria
Bacteria_NZ_CP034105_129_length_6111_cov_3.355515,negative,6111,Bacteria
Bacteria_NZ_CP034105_130_length_6109_cov_3.107037,negative,6109,Bacteria
Bacteria_NZ_CP034105_131_length_6107_cov_3.088401,negative,6107,Bacteria
Bacteria_NZ_CP034105_132_length_6084_cov_4.072649,negative,6084,Bacteria
Bacteria_NZ_CP034105_133_length_6078_cov_3.399801,negative,6078,Bacteria
Bacteria_NZ_CP034105_134_length_6026_cov_2.581477,negative,6026,Bacteria
Bacteria_NZ_CP034105_135_length_6014_cov_3.572579,negative,6014,Bacteria
Bacteria_NZ_CP034105_136_length_5972_cov_3.382288,negative,5972,Bacteria
Bacteria_NZ_CP034105_137_length_5971_cov_3.296146,negative,5971,Bacteria
Bacteria_NZ_CP034105_138_length_5967_cov_2.893775,negative,5967,Bacteria
Bacteria_NZ_CP034105_139_length_5935_cov_3.120578,negative,5935,Bacteria
Bacteria_NZ_CP034105_140_length_5923_cov_3.742843,negative,5923,Bacteria
Bacteria_NZ_CP034105_141_length_5919_cov_3.067531,negative,5919,Bacteria
Bacteria_NZ_CP034105_142_length_5909_cov_3.357021,negative,5909,Bacteria
Bacteria_NZ_CP034105_143_length_5906_cov_3.305076,negative,5906,Bacteria
Bacteria_NZ_CP034105_144_length_5884_cov_2.809916,negative,5884,Bacteria
Bacteria_NZ_CP034105_145_length_5823_cov_3.362517,negative,5823,Bacteria
Bacteria_NZ_CP034105_146_length_5814_cov_3.824622,negative,5814,Bacteria
Bacteria_NZ_CP034105_147_length_5814_cov_3.402153,negative,5814,Bacteria
Bacteria_NZ_CP034105_148_length_5784_cov_3.592075,negative,5784,Bacteria
Bacteria_NZ_CP034105_149_length_5751_cov_2.943645,negative,5751,Bacteria
Bacteria_NZ_CP034105_150_length_5738_cov_2.673588,phage,5738,Bacteria
Bacteria_NZ_CP034105_151_length_5711_cov_3.501591,negative,5711,Bacteria
Bacteria_NZ_CP034105_152_length_5642_cov_2.969393,negative,5642,Bacteria
Bacteria_NZ_CP034105_153_length_5640_cov_2.765980,negative,5640,Bacteria
Bacteria_NZ_CP034105_154_length_5601_cov_2.734944,negative,5601,Bacteria
Bacteria_NZ_CP034105_155_length_5585_cov_3.243761,negative,5585,Bacteria
Bacteria_NZ_CP034105_156_length_5583_cov_2.827062,phage,5583,Bacteria
Bacteria_NZ_CP034105_157_length_5561_cov_3.285325,phage,5561,Bacteria
Bacteria_NZ_CP034105_158_length_5557_cov_2.715013,negative,5557,Bacteria
Bacteria_NZ_CP034105_159_length_5551_cov_3.785844,negative,5551,Bacteria
Bacteria_NZ_CP034105_160_length_5520_cov_3.424886,negative,5520,Bacteria
Bacteria_NZ_CP034105_161_length_5518_cov_4.909024,negative,5518,Bacteria
Bacteria_NZ_CP034105_162_length_5510_cov_2.859212,negative,5510,Bacteria
Bacteria_NZ_CP034105_163_length_5492_cov_2.630311,negative,5492,Bacteria
Bacteria_NZ_CP034105_164_length_5483_cov_3.693810,negative,5483,Bacteria
Bacteria_NZ_CP034105_165_length_5462_cov_2.908267,negative,5462,Bacteria
Bacteria_NZ_CP034105_166_length_5460_cov_2.989454,negative,5460,Bacteria
Bacteria_NZ_CP034105_167_length_5437_cov_3.743404,negative,5437,Bacteria
Bacteria_NZ_CP034105_168_length_5423_cov_3.341468,negative,5423,Bacteria
Bacteria_NZ_CP034105_169_length_5358_cov_2.463134,negative,5358,Bacteria
Bacteria_NZ_CP034105_170_length_5331_cov_3.262320,negative,5331,Bacteria
Bacteria_NZ_CP034105_171_length_5243_cov_2.145143,negative,5243,Bacteria
Bacteria_NZ_CP034105_172_length_5217_cov_2.454862,phage,5217,Bacteria
Bacteria_NZ_CP034105_173_length_5183_cov_3.201833,negative,5183,Bacteria
Bacteria_NZ_CP034105_174_length_5180_cov_4.142244,negative,5180,Bacteria
Bacteria_NZ_CP034105_175_length_5138_cov_2.965178,negative,5138,Bacteria
Bacteria_NZ_CP034105_176_length_5124_cov_2.995068,negative,5124,Bacteria
Bacteria_NZ_CP034105_177_length_5090_cov_2.827011,negative,5090,Bacteria
Bacteria_NZ_CP034105_178_length_5061_cov_3.520376,phage,5061,Bacteria
Bacteria_NZ_CP034105_179_length_5043_cov_3.426423,negative,5043,Bacteria
Bacteria_NZ_CP034105_180_length_5041_cov_3.232852,negative,5041,Bacteria
Bacteria_NZ_CP034105_181_length_5036_cov_3.372817,negative,5036,Bacteria
Bacteria_NZ_CP034105_182_length_5014_cov_3.232305,negative,5014,Bacteria
Bacteria_NZ_CP034105_183_length_5005_cov_3.119394,negative,5005,Bacteria
Bacteria_NZ_CP034105_184_length_4945_cov_3.343354,negative,4945,Bacteria
Bacteria_NZ_CP034105_185_length_4924_cov_2.646129,negative,4924,Bacteria
Bacteria_NZ_CP034105_186_length_4888_cov_2.661080,negative,4888,Bacteria
Bacteria_NZ_CP034105_187_length_4876_cov_3.017839,negative,4876,Bacteria
Bacteria_NZ_CP034105_188_length_4875_cov_2.721162,negative,4875,Bacteria
Bacteria_NZ_CP034105_189_length_4872_cov_3.361843,negative,4872,Bacteria
Bacteria_NZ_CP034105_190_length_4846_cov_3.377374,negative,4846,Bacteria
Bacteria_NZ_CP034105_191_length_4844_cov_3.215076,negative,4844,Bacteria
Bacteria_NZ_CP034105_192_length_4826_cov_3.535318,negative,4826,Bacteria
Bacteria_NZ_CP034105_193_length_4820_cov_3.470724,negative,4820,Bacteria
Bacteria_NZ_CP034105_194_length_4820_cov_3.357608,negative,4820,Bacteria
Bacteria_NZ_CP034105_195_length_4814_cov_3.421517,negative,4814,Bacteria
Bacteria_NZ_CP034105_196_length_4796_cov_2.816494,negative,4796,Bacteria
Bacteria_NZ_CP034105_197_length_4783_cov_3.097504,negative,4783,Bacteria
Bacteria_NZ_CP034105_198_length_4777_cov_3.046590,negative,4777,Bacteria
Bacteria_NZ_CP034105_199_length_4769_cov_3.409419,negative,4769,Bacteria
Bacteria_NZ_CP034105_200_length_4734_cov_3.558880,phage,4734,Bacteria
Bacteria_NZ_CP034105_201_length_4716_cov_3.879425,negative,4716,Bacteria
Bacteria_NZ_CP034105_202_length_4696_cov_3.516053,negative,4696,Bacteria
Bacteria_NZ_CP034105_203_length_4690_cov_3.512190,negative,4690,Bacteria
Bacteria_NZ_CP034105_204_length_4660_cov_3.893160,negative,4660,Bacteria
Bacteria_NZ_CP034105_205_length_4658_cov_3.433630,negative,4658,Bacteria
Bacteria_NZ_CP034105_206_length_4654_cov_2.970863,negative,4654,Bacteria
Bacteria_NZ_CP034105_207_length_4642_cov_2.913887,negative,4642,Bacteria
Bacteria_NZ_CP034105_208_length_4638_cov_3.790094,negative,4638,Bacteria
Bacteria_NZ_CP034105_209_length_4636_cov_4.016372,negative,4636,Bacteria
Bacteria_NZ_CP034105_210_length_4636_cov_2.469330,negative,4636,Bacteria
Bacteria_NZ_CP034105_211_length_4630_cov_3.342077,negative,4630,Bacteria
Bacteria_NZ_CP034105_212_length_4618_cov_3.073636,phage,4618,Bacteria
Bacteria_NZ_CP034105_213_length_4603_cov_3.821020,negative,4603,Bacteria
