ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_AP023440_51_length_53140_cov_5.162494,negative,53140,Bacteria
Bacteria_NZ_AP023440_52_length_52966_cov_5.778647,negative,52966,Bacteria
Bacteria_NZ_AP023440_53_length_52661_cov_6.103524,negative,52661,Bacteria
Bacteria_NZ_AP023440_54_length_52474_cov_5.559320,negative,52474,Bacteria
Bacteria_NZ_AP023440_55_length_51192_cov_5.729081,negative,51192,Bacteria
Bacteria_NZ_AP023440_56_length_51045_cov_5.539439,negative,51045,Bacteria
Bacteria_NZ_AP023440_57_length_50732_cov_5.785031,phage,50732,Bacteria
Bacteria_NZ_AP023440_58_length_50714_cov_5.628003,negative,50714,Bacteria
Bacteria_NZ_AP023440_59_length_50385_cov_5.758335,negative,50385,Bacteria
Bacteria_NZ_AP023440_60_length_50330_cov_5.543988,negative,50330,Bacteria
Bacteria_NZ_AP023440_61_length_50028_cov_5.589178,negative,50028,Bacteria
Bacteria_NZ_AP023440_62_length_49747_cov_5.771975,negative,49747,Bacteria
Bacteria_NZ_AP023440_63_length_49742_cov_5.726508,negative,49742,Bacteria
Bacteria_NZ_AP023440_64_length_49096_cov_5.335699,negative,49096,Bacteria
Bacteria_NZ_AP023440_65_length_48553_cov_5.940534,negative,48553,Bacteria
Bacteria_NZ_AP023440_66_length_46836_cov_5.505504,negative,46836,Bacteria
Bacteria_NZ_AP023440_67_length_45902_cov_6.017907,negative,45902,Bacteria
Bacteria_NZ_AP023440_68_length_45310_cov_5.975649,negative,45310,Bacteria
Bacteria_NZ_AP023440_69_length_43495_cov_6.174378,phage,43495,Bacteria
Bacteria_NZ_AP023440_70_length_42850_cov_5.493142,negative,42850,Bacteria
Bacteria_NZ_AP023440_71_length_42645_cov_5.959310,negative,42645,Bacteria
Bacteria_NZ_AP023440_72_length_42519_cov_5.387811,negative,42519,Bacteria
Bacteria_NZ_AP023440_73_length_42181_cov_5.792242,negative,42181,Bacteria
Bacteria_NZ_AP023440_74_length_41878_cov_5.910193,negative,41878,Bacteria
Bacteria_NZ_AP023440_75_length_41192_cov_5.351727,negative,41192,Bacteria
Bacteria_NZ_AP023440_76_length_39626_cov_5.577140,negative,39626,Bacteria
Bacteria_NZ_AP023440_77_length_38724_cov_5.300758,negative,38724,Bacteria
Bacteria_NZ_AP023440_78_length_38496_cov_5.637600,negative,38496,Bacteria
Bacteria_NZ_AP023440_79_length_38350_cov_5.926518,negative,38350,Bacteria
Bacteria_NZ_AP023440_80_length_38332_cov_5.711184,negative,38332,Bacteria
Bacteria_NZ_AP023440_81_length_38217_cov_5.291756,negative,38217,Bacteria
Bacteria_NZ_AP023440_82_length_38075_cov_5.766070,negative,38075,Bacteria
Bacteria_NZ_AP023440_83_length_37314_cov_5.502483,negative,37314,Bacteria
Bacteria_NZ_AP023440_84_length_37083_cov_5.614832,negative,37083,Bacteria
Bacteria_NZ_AP023440_85_length_36578_cov_5.841169,negative,36578,Bacteria
Bacteria_NZ_AP023440_86_length_36429_cov_5.809617,negative,36429,Bacteria
Bacteria_NZ_AP023440_87_length_36096_cov_4.928332,negative,36096,Bacteria
Bacteria_NZ_AP023440_88_length_35690_cov_5.735120,negative,35690,Bacteria
Bacteria_NZ_AP023440_89_length_34710_cov_5.809176,negative,34710,Bacteria
Bacteria_NZ_AP023440_90_length_34506_cov_5.639111,negative,34506,Bacteria
Bacteria_NZ_AP023440_91_length_34430_cov_5.270051,negative,34430,Bacteria
Bacteria_NZ_AP023440_92_length_33628_cov_5.870164,negative,33628,Bacteria
Bacteria_NZ_AP023440_93_length_33533_cov_6.157686,negative,33533,Bacteria
Bacteria_NZ_AP023440_94_length_33394_cov_5.348121,negative,33394,Bacteria
Bacteria_NZ_AP023440_95_length_32741_cov_5.468947,negative,32741,Bacteria
Bacteria_NZ_AP023440_96_length_32675_cov_5.994543,negative,32675,Bacteria
Bacteria_NZ_AP023440_97_length_32201_cov_5.628507,negative,32201,Bacteria
Bacteria_NZ_AP023440_98_length_32199_cov_5.544301,negative,32199,Bacteria
Bacteria_NZ_AP023440_99_length_31714_cov_5.426135,phage,31714,Bacteria
Bacteria_NZ_AP023440_100_length_31531_cov_5.352237,phage,31531,Bacteria
Bacteria_NZ_AP023440_101_length_31396_cov_5.514661,negative,31396,Bacteria
Bacteria_NZ_AP023440_102_length_31388_cov_5.871254,negative,31388,Bacteria
Bacteria_NZ_AP023440_103_length_31345_cov_5.511665,negative,31345,Bacteria
Bacteria_NZ_AP023440_104_length_31119_cov_5.780679,negative,31119,Bacteria
Bacteria_NZ_AP023440_105_length_31018_cov_5.613539,negative,31018,Bacteria
Bacteria_NZ_AP023440_106_length_31010_cov_5.772541,negative,31010,Bacteria
Bacteria_NZ_AP023440_107_length_30120_cov_5.229669,negative,30120,Bacteria
Bacteria_NZ_AP023440_108_length_30060_cov_6.262056,negative,30060,Bacteria
Bacteria_NZ_AP023440_109_length_29970_cov_4.997526,negative,29970,Bacteria
Bacteria_NZ_AP023440_110_length_29860_cov_5.388693,negative,29860,Bacteria
Bacteria_NZ_AP023440_111_length_29439_cov_5.380139,phage,29439,Bacteria
Bacteria_NZ_AP023440_112_length_29181_cov_5.170123,negative,29181,Bacteria
Bacteria_NZ_AP023440_113_length_29075_cov_5.255307,negative,29075,Bacteria
Bacteria_NZ_AP023440_114_length_28850_cov_6.138982,negative,28850,Bacteria
Bacteria_NZ_AP023440_115_length_28788_cov_5.903073,negative,28788,Bacteria
Bacteria_NZ_AP023440_116_length_28695_cov_5.506913,negative,28695,Bacteria
Bacteria_NZ_AP023440_117_length_28657_cov_5.642577,negative,28657,Bacteria
Bacteria_NZ_AP023440_118_length_28243_cov_6.027813,negative,28243,Bacteria
Bacteria_NZ_AP023440_119_length_28051_cov_5.629340,negative,28051,Bacteria
Bacteria_NZ_AP023440_120_length_27935_cov_5.246664,negative,27935,Bacteria
Bacteria_NZ_AP023440_121_length_27554_cov_6.074512,negative,27554,Bacteria
Bacteria_NZ_AP023440_122_length_27531_cov_5.746688,negative,27531,Bacteria
Bacteria_NZ_AP023440_123_length_27353_cov_6.497253,negative,27353,Bacteria
Bacteria_NZ_AP023440_124_length_27198_cov_5.706702,negative,27198,Bacteria
Bacteria_NZ_AP023440_125_length_26983_cov_5.617981,negative,26983,Bacteria
Bacteria_NZ_AP023440_126_length_26925_cov_5.523893,negative,26925,Bacteria
Bacteria_NZ_AP023440_127_length_26876_cov_5.649938,negative,26876,Bacteria
Bacteria_NZ_AP023440_128_length_26676_cov_6.070771,negative,26676,Bacteria
Bacteria_NZ_AP023440_129_length_26411_cov_5.801563,negative,26411,Bacteria
Bacteria_NZ_AP023440_130_length_26229_cov_5.685489,negative,26229,Bacteria
Bacteria_NZ_AP023440_131_length_26033_cov_5.459581,negative,26033,Bacteria
Bacteria_NZ_AP023440_132_length_25710_cov_5.429507,negative,25710,Bacteria
Bacteria_NZ_AP023440_133_length_25703_cov_5.827901,negative,25703,Bacteria
Bacteria_NZ_AP023440_134_length_25007_cov_5.514828,negative,25007,Bacteria
Bacteria_NZ_AP023440_135_length_24890_cov_5.608416,negative,24890,Bacteria
Bacteria_NZ_AP023440_136_length_24659_cov_5.186149,negative,24659,Bacteria
Bacteria_NZ_AP023440_137_length_24625_cov_5.986365,negative,24625,Bacteria
Bacteria_NZ_AP023440_138_length_24390_cov_6.788247,negative,24390,Bacteria
Bacteria_NZ_AP023440_139_length_24022_cov_6.265156,negative,24022,Bacteria
Bacteria_NZ_AP023440_140_length_23913_cov_5.545603,negative,23913,Bacteria
Bacteria_NZ_AP023440_141_length_23740_cov_5.785772,negative,23740,Bacteria
Bacteria_NZ_AP023440_142_length_23653_cov_6.298076,negative,23653,Bacteria
Bacteria_NZ_AP023440_143_length_23344_cov_5.964017,negative,23344,Bacteria
Bacteria_NZ_AP023440_144_length_22851_cov_6.060361,negative,22851,Bacteria
Bacteria_NZ_AP023440_145_length_22851_cov_5.573215,negative,22851,Bacteria
Bacteria_NZ_AP023440_146_length_22725_cov_5.706528,negative,22725,Bacteria
Bacteria_NZ_AP023440_147_length_22676_cov_5.618806,negative,22676,Bacteria
Bacteria_NZ_AP023440_148_length_22630_cov_6.284563,negative,22630,Bacteria
Bacteria_NZ_AP023440_149_length_22515_cov_5.628762,negative,22515,Bacteria
Bacteria_NZ_AP023440_150_length_22299_cov_5.728871,negative,22299,Bacteria
Bacteria_NZ_AP023440_151_length_22264_cov_6.003647,negative,22264,Bacteria
Bacteria_NZ_AP023440_152_length_22073_cov_5.782950,negative,22073,Bacteria
Bacteria_NZ_AP023440_153_length_21949_cov_6.099388,negative,21949,Bacteria
Bacteria_NZ_AP023440_154_length_21641_cov_5.767071,negative,21641,Bacteria
Bacteria_NZ_AP023440_155_length_21531_cov_5.311371,negative,21531,Bacteria
Bacteria_NZ_AP023440_156_length_21482_cov_6.098801,negative,21482,Bacteria
Bacteria_NZ_AP023440_157_length_21454_cov_5.596009,negative,21454,Bacteria
Bacteria_NZ_AP023440_158_length_21439_cov_5.639777,negative,21439,Bacteria
Bacteria_NZ_AP023440_159_length_21336_cov_5.696349,negative,21336,Bacteria
Bacteria_NZ_AP023440_160_length_21132_cov_5.319116,negative,21132,Bacteria
Bacteria_NZ_AP023440_161_length_20581_cov_6.217870,phage,20581,Bacteria
Bacteria_NZ_AP023440_162_length_20527_cov_6.007571,negative,20527,Bacteria
Bacteria_NZ_AP023440_163_length_20318_cov_5.535360,negative,20318,Bacteria
Bacteria_NZ_AP023440_164_length_20316_cov_5.456443,negative,20316,Bacteria
Bacteria_NZ_AP023440_165_length_20259_cov_5.699069,negative,20259,Bacteria
Bacteria_NZ_AP023440_166_length_20158_cov_5.905984,negative,20158,Bacteria
Bacteria_NZ_AP023440_167_length_19504_cov_6.283305,negative,19504,Bacteria
Bacteria_NZ_AP023440_168_length_19430_cov_5.836026,negative,19430,Bacteria
Bacteria_NZ_AP023440_169_length_18398_cov_4.833560,negative,18398,Bacteria
Bacteria_NZ_AP023440_170_length_18224_cov_5.891298,negative,18224,Bacteria
Bacteria_NZ_AP023440_171_length_18128_cov_5.542743,negative,18128,Bacteria
Bacteria_NZ_AP023440_172_length_18126_cov_5.824027,negative,18126,Bacteria
Bacteria_NZ_AP023440_173_length_18074_cov_5.618014,negative,18074,Bacteria
Bacteria_NZ_AP023440_174_length_17934_cov_5.299178,negative,17934,Bacteria
Bacteria_NZ_AP023440_175_length_17825_cov_5.424311,negative,17825,Bacteria
Bacteria_NZ_AP023440_176_length_17779_cov_5.823234,negative,17779,Bacteria
Bacteria_NZ_AP023440_177_length_17595_cov_5.150228,negative,17595,Bacteria
Bacteria_NZ_AP023440_178_length_17588_cov_5.792163,negative,17588,Bacteria
Bacteria_NZ_AP023440_179_length_17539_cov_5.756863,negative,17539,Bacteria
Bacteria_NZ_AP023440_180_length_17508_cov_5.995989,negative,17508,Bacteria
Bacteria_NZ_AP023440_181_length_17452_cov_5.319768,negative,17452,Bacteria
Bacteria_NZ_AP023440_182_length_16990_cov_5.661411,negative,16990,Bacteria
Bacteria_NZ_AP023440_183_length_16964_cov_5.238039,negative,16964,Bacteria
Bacteria_NZ_AP023440_184_length_16885_cov_5.210576,negative,16885,Bacteria
Bacteria_NZ_AP023440_185_length_16881_cov_5.114585,negative,16881,Bacteria
Bacteria_NZ_AP023440_186_length_16861_cov_5.821790,phage,16861,Bacteria
Bacteria_NZ_AP023440_187_length_16789_cov_6.228457,negative,16789,Bacteria
Bacteria_NZ_AP023440_188_length_16695_cov_4.927524,negative,16695,Bacteria
Bacteria_NZ_AP023440_189_length_16550_cov_5.228190,negative,16550,Bacteria
Bacteria_NZ_AP023440_190_length_16505_cov_5.865653,negative,16505,Bacteria
Bacteria_NZ_AP023440_191_length_16293_cov_5.634130,negative,16293,Bacteria
Bacteria_NZ_AP023440_192_length_16246_cov_4.996727,negative,16246,Bacteria
Bacteria_NZ_AP023440_193_length_16158_cov_5.860150,negative,16158,Bacteria
Bacteria_NZ_AP023440_194_length_16151_cov_5.064488,negative,16151,Bacteria
Bacteria_NZ_AP023440_195_length_16143_cov_5.706241,negative,16143,Bacteria
Bacteria_NZ_AP023440_196_length_15965_cov_4.970333,negative,15965,Bacteria
Bacteria_NZ_AP023440_197_length_15794_cov_5.588729,negative,15794,Bacteria
Bacteria_NZ_AP023440_198_length_15708_cov_5.912349,negative,15708,Bacteria
Bacteria_NZ_AP023440_199_length_15697_cov_6.220944,negative,15697,Bacteria
Bacteria_NZ_AP023440_200_length_15387_cov_5.982651,negative,15387,Bacteria
Bacteria_NZ_AP023440_201_length_15316_cov_6.044951,negative,15316,Bacteria
Bacteria_NZ_AP023440_202_length_14641_cov_5.143425,negative,14641,Bacteria
Bacteria_NZ_AP023440_203_length_14498_cov_5.424773,phage,14498,Bacteria
Bacteria_NZ_AP023440_204_length_14485_cov_5.448857,negative,14485,Bacteria
Bacteria_NZ_AP023440_205_length_14432_cov_5.256521,negative,14432,Bacteria
Bacteria_NZ_AP023440_206_length_14413_cov_5.206993,negative,14413,Bacteria
Bacteria_NZ_AP023440_207_length_14233_cov_5.463182,negative,14233,Bacteria
Bacteria_NZ_AP023440_208_length_14214_cov_4.613179,negative,14214,Bacteria
Bacteria_NZ_AP023440_209_length_14206_cov_6.033496,phage,14206,Bacteria
Bacteria_NZ_AP023440_210_length_13963_cov_5.464337,negative,13963,Bacteria
