ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_CP045702_10_length_210225_cov_28.689927,negative,210225,Bacteria
Bacteria_NZ_CP045702_11_length_206969_cov_29.194327,negative,206969,Bacteria
Bacteria_NZ_CP045702_12_length_204339_cov_31.996941,negative,204339,Bacteria
Bacteria_NZ_CP045702_13_length_198867_cov_28.267932,negative,198867,Bacteria
Bacteria_NZ_CP045702_14_length_188179_cov_29.035710,negative,188179,Bacteria
Bacteria_NZ_CP045702_15_length_187135_cov_27.888855,negative,187135,Bacteria
Bacteria_NZ_CP045702_16_length_182676_cov_31.189688,negative,182676,Bacteria
Bacteria_NZ_CP045702_17_length_158583_cov_29.658325,negative,158583,Bacteria
Bacteria_NZ_CP045702_18_length_145915_cov_27.118771,negative,145915,Bacteria
Bacteria_NZ_CP045702_19_length_145895_cov_28.732303,negative,145895,Bacteria
Bacteria_NZ_CP045702_20_length_139537_cov_27.377260,negative,139537,Bacteria
Prophage_NZ_CP045702_21_length_138241_cov_28.353241,phage,138241,Prophage
Bacteria_NZ_CP045702_22_length_134310_cov_30.187703,negative,134310,Bacteria
Bacteria_NZ_CP045702_23_length_123489_cov_28.803085,negative,123489,Bacteria
Bacteria_NZ_CP045702_24_length_122012_cov_27.241290,phage,122012,Bacteria
Bacteria_NZ_CP045702_25_length_116824_cov_27.959167,negative,116824,Bacteria
Bacteria_NZ_CP045702_26_length_107466_cov_28.751245,negative,107466,Bacteria
Bacteria_NZ_CP045702_27_length_98500_cov_31.873229,negative,98500,Bacteria
Bacteria_NZ_CP045702_28_length_93399_cov_27.400690,negative,93399,Bacteria
Bacteria_NZ_CP045702_29_length_85665_cov_27.778729,phage,85665,Bacteria
Bacteria_NZ_CP045702_30_length_80786_cov_27.707015,negative,80786,Bacteria
Bacteria_NZ_CP045702_31_length_75314_cov_30.742277,negative,75314,Bacteria
Bacteria_NZ_CP045702_32_length_57861_cov_27.559233,negative,57861,Bacteria
Bacteria_NZ_CP045702_33_length_56382_cov_28.001687,negative,56382,Bacteria
Bacteria_NZ_CP045702_34_length_55458_cov_27.327654,negative,55458,Bacteria
Bacteria_NZ_CP045702_35_length_54739_cov_31.232463,negative,54739,Bacteria
Bacteria_NZ_CP045702_36_length_53335_cov_28.243825,negative,53335,Bacteria
Bacteria_NZ_CP045702_37_length_53215_cov_27.804233,negative,53215,Bacteria
Bacteria_NZ_CP045702_38_length_49086_cov_27.750852,negative,49086,Bacteria
Bacteria_NZ_CP045702_39_length_48582_cov_27.571764,negative,48582,Bacteria
Bacteria_NZ_CP045702_40_length_45319_cov_30.162292,negative,45319,Bacteria
Bacteria_NZ_CP045702_41_length_44275_cov_29.019720,negative,44275,Bacteria
Bacteria_NZ_CP045702_42_length_44180_cov_44.283717,negative,44180,Bacteria
Bacteria_NZ_CP045702_43_length_39786_cov_27.145680,negative,39786,Bacteria
Bacteria_NZ_CP045702_44_length_38450_cov_27.786378,negative,38450,Bacteria
Bacteria_NZ_CP045702_45_length_38440_cov_29.597212,negative,38440,Bacteria
Bacteria_NZ_CP045702_46_length_36684_cov_27.859783,negative,36684,Bacteria
Bacteria_NZ_CP045702_47_length_35370_cov_28.230440,negative,35370,Bacteria
Bacteria_NZ_CP045702_48_length_35142_cov_30.366404,negative,35142,Bacteria
Bacteria_NZ_CP045702_49_length_34631_cov_28.687442,negative,34631,Bacteria
Bacteria_NZ_CP045702_50_length_34333_cov_27.423683,negative,34333,Bacteria
Bacteria_NZ_CP045702_51_length_33935_cov_30.757172,negative,33935,Bacteria
Bacteria_NZ_CP045702_52_length_33741_cov_28.422253,negative,33741,Bacteria
Bacteria_NZ_CP045702_53_length_32305_cov_28.041705,negative,32305,Bacteria
Bacteria_NZ_CP045702_54_length_29947_cov_31.446641,negative,29947,Bacteria
Bacteria_NZ_CP045702_55_length_29727_cov_27.535555,negative,29727,Bacteria
Bacteria_NZ_CP045702_56_length_29626_cov_27.349092,negative,29626,Bacteria
Bacteria_NZ_CP045702_57_length_29541_cov_28.250695,negative,29541,Bacteria
Bacteria_NZ_CP045702_58_length_27281_cov_26.846250,negative,27281,Bacteria
Bacteria_NZ_CP045702_59_length_25442_cov_32.337732,negative,25442,Bacteria
Bacteria_NZ_CP045702_60_length_25328_cov_28.292170,negative,25328,Bacteria
Bacteria_NZ_CP045702_61_length_24715_cov_26.545580,phage,24715,Bacteria
Bacteria_NZ_CP045702_62_length_24295_cov_28.755446,negative,24295,Bacteria
Bacteria_NZ_CP045702_63_length_21690_cov_29.036607,negative,21690,Bacteria
Bacteria_NZ_CP045702_64_length_21491_cov_28.183243,negative,21491,Bacteria
Bacteria_NZ_CP045702_65_length_20624_cov_26.884389,negative,20624,Bacteria
Bacteria_NZ_CP045702_66_length_19790_cov_34.842817,negative,19790,Bacteria
Bacteria_NZ_CP045702_67_length_17209_cov_29.289204,negative,17209,Bacteria
Bacteria_NZ_CP045702_68_length_8457_cov_26.682814,phage,8457,Bacteria
Bacteria_NZ_CP045702_69_length_7474_cov_25.857798,negative,7474,Bacteria
Bacteria_NZ_CP045702_70_length_5476_cov_166.582365,phage,5476,Bacteria
Bacteria_NZ_CP045702_71_length_5286_cov_28.182948,negative,5286,Bacteria
Bacteria_NZ_CP045702_72_length_5236_cov_24.238371,negative,5236,Bacteria
Bacteria_NZ_CP045702_73_length_4551_cov_31.000667,phage,4551,Bacteria
Bacteria_NZ_CP045702_74_length_4375_cov_28.922685,negative,4375,Bacteria
Bacteria_NZ_CP045702_75_length_3140_cov_30.587358,negative,3140,Bacteria
Bacteria_NZ_CP045702_76_length_1829_cov_57.118377,negative,1829,Bacteria
Bacteria_NZ_CP045702_77_length_1817_cov_76.254257,phage,1817,Bacteria
Bacteria_NZ_CP045702_78_length_1687_cov_168.382353,negative,1687,Bacteria
Bacteria_NZ_CP045702_79_length_1676_cov_138.962369,negative,1676,Bacteria
Bacteria_NZ_CP045702_80_length_1538_cov_111.093729,negative,1538,Bacteria
Bacteria_NZ_CP045702_81_length_1535_cov_238.982432,phage,1535,Bacteria
Bacteria_NZ_CP045702_82_length_1494_cov_56.045865,negative,1494,Bacteria
Bacteria_NZ_CP045702_83_length_1412_cov_267.351511,negative,1412,Bacteria
Bacteria_NZ_CP053707_1_length_1562458_cov_108.723735,negative,1562458,Bacteria
Bacteria_NZ_CP053707_2_length_886976_cov_108.382062,negative,886976,Bacteria
Bacteria_NZ_CP053707_3_length_761050_cov_108.468195,negative,761050,Bacteria
Bacteria_NZ_CP053707_4_length_450331_cov_108.051802,negative,450331,Bacteria
Bacteria_NZ_CP053707_5_length_210901_cov_107.369184,negative,210901,Bacteria
Bacteria_NZ_CP053707_6_length_99250_cov_108.629810,phage,99250,Bacteria
Bacteria_NZ_CP053707_7_length_71505_cov_107.688230,negative,71505,Bacteria
Bacteria_NZ_CP053707_8_length_19023_cov_108.224958,negative,19023,Bacteria
Bacteria_NZ_CP053707_9_length_5563_cov_213.341140,negative,5563,Bacteria
Bacteria_NZ_CP053707_10_length_2973_cov_115.277587,phage,2973,Bacteria
Bacteria_NZ_CP053841_1_length_418130_cov_88.669392,negative,418130,Bacteria
Bacteria_NZ_CP053841_2_length_392460_cov_88.787956,negative,392460,Bacteria
Bacteria_NZ_CP053841_3_length_258338_cov_87.490628,negative,258338,Bacteria
Bacteria_NZ_CP053841_4_length_152778_cov_90.390603,negative,152778,Bacteria
Bacteria_NZ_CP053841_5_length_126050_cov_98.987730,negative,126050,Bacteria
Bacteria_NZ_CP053841_6_length_109957_cov_89.862687,negative,109957,Bacteria
Bacteria_NZ_CP053841_7_length_106321_cov_91.747106,negative,106321,Bacteria
Bacteria_NZ_CP053841_8_length_83673_cov_90.720228,negative,83673,Bacteria
Bacteria_NZ_CP053841_9_length_73818_cov_86.944633,negative,73818,Bacteria
Bacteria_NZ_CP053841_10_length_73571_cov_90.151260,negative,73571,Bacteria
Bacteria_NZ_CP053841_11_length_38554_cov_90.244604,negative,38554,Bacteria
Bacteria_NZ_CP053841_12_length_6054_cov_263.345558,phage,6054,Bacteria
Bacteria_NZ_CP053841_13_length_5133_cov_85.879086,negative,5133,Bacteria
Bacteria_NZ_CP053841_14_length_4087_cov_87.620784,negative,4087,Bacteria
Bacteria_NZ_CP053841_15_length_4080_cov_139.686460,negative,4080,Bacteria
Bacteria_NZ_CP053841_16_length_2607_cov_103.088950,phage,2607,Bacteria
Bacteria_NZ_CP053841_17_length_1913_cov_161.249193,negative,1913,Bacteria
Bacteria_NZ_CP053841_18_length_1853_cov_174.294772,phage,1853,Bacteria
Bacteria_NZ_CP053841_19_length_1385_cov_171.459398,negative,1385,Bacteria
Bacteria_NZ_CP053929_1_length_820990_cov_21.056414,negative,820990,Bacteria
Bacteria_NZ_CP053929_2_length_463409_cov_21.323304,negative,463409,Bacteria
Bacteria_NZ_CP053929_3_length_431137_cov_21.421676,negative,431137,Bacteria
Bacteria_NZ_CP053929_4_length_410400_cov_21.318676,negative,410400,Bacteria
Bacteria_NZ_CP053929_5_length_401727_cov_21.545838,negative,401727,Bacteria
Bacteria_NZ_CP053929_6_length_323263_cov_21.355854,negative,323263,Bacteria
Bacteria_NZ_CP053929_7_length_315954_cov_21.199462,negative,315954,Bacteria
Bacteria_NZ_CP053929_8_length_302558_cov_21.519932,negative,302558,Bacteria
Bacteria_NZ_CP053929_9_length_261613_cov_21.456694,negative,261613,Bacteria
Bacteria_NZ_CP053929_10_length_250446_cov_21.375225,negative,250446,Bacteria
Bacteria_NZ_CP053929_11_length_244363_cov_21.176580,negative,244363,Bacteria
Bacteria_NZ_CP053929_12_length_229010_cov_21.726007,negative,229010,Bacteria
Bacteria_NZ_CP053929_13_length_208280_cov_21.230208,negative,208280,Bacteria
Bacteria_NZ_CP053929_14_length_198712_cov_20.967049,negative,198712,Bacteria
Bacteria_NZ_CP053929_15_length_136635_cov_20.880634,negative,136635,Bacteria
Bacteria_NZ_CP053929_16_length_135256_cov_21.371218,negative,135256,Bacteria
Bacteria_NZ_CP053929_17_length_132439_cov_20.825137,negative,132439,Bacteria
Bacteria_NZ_CP053929_18_length_131666_cov_21.431552,negative,131666,Bacteria
Bacteria_NZ_CP053929_19_length_127078_cov_21.064768,negative,127078,Bacteria
Bacteria_NZ_CP053929_20_length_124861_cov_20.453736,negative,124861,Bacteria
Bacteria_NZ_CP053929_21_length_123827_cov_20.781744,negative,123827,Bacteria
Bacteria_NZ_CP053929_22_length_121938_cov_21.116883,negative,121938,Bacteria
Bacteria_NZ_CP053929_23_length_114901_cov_21.074099,negative,114901,Bacteria
Bacteria_NZ_CP053929_24_length_97947_cov_21.007079,negative,97947,Bacteria
Bacteria_NZ_CP053929_25_length_97930_cov_21.173844,negative,97930,Bacteria
Bacteria_NZ_CP053929_26_length_94114_cov_21.070839,negative,94114,Bacteria
Bacteria_NZ_CP053929_27_length_88276_cov_22.516192,negative,88276,Bacteria
Bacteria_NZ_CP053929_28_length_85865_cov_22.461333,negative,85865,Bacteria
Bacteria_NZ_CP053929_29_length_52323_cov_21.291153,negative,52323,Bacteria
Bacteria_NZ_CP053929_30_length_50176_cov_21.626105,negative,50176,Bacteria
Bacteria_NZ_CP053929_31_length_22191_cov_22.906487,negative,22191,Bacteria
Bacteria_NZ_CP053929_32_length_21653_cov_20.594592,negative,21653,Bacteria
Bacteria_NZ_CP053929_33_length_16814_cov_21.201086,negative,16814,Bacteria
Bacteria_NZ_CP053929_34_length_16155_cov_22.445217,negative,16155,Bacteria
Bacteria_NZ_CP053929_35_length_16049_cov_21.156871,negative,16049,Bacteria
Bacteria_NZ_CP053929_36_length_11458_cov_23.042883,negative,11458,Bacteria
Bacteria_NZ_CP053929_37_length_9711_cov_20.197183,negative,9711,Bacteria
Bacteria_NZ_CP053929_38_length_9571_cov_21.022173,negative,9571,Bacteria
Bacteria_NZ_CP053929_39_length_6950_cov_25.752139,negative,6950,Bacteria
Bacteria_NZ_CP053929_40_length_3396_cov_124.075427,negative,3396,Bacteria
Bacteria_NZ_CP053929_41_length_2289_cov_56.044315,negative,2289,Bacteria
Bacteria_NZ_CP053929_42_length_1777_cov_135.723577,negative,1777,Bacteria
Bacteria_NZ_CP053929_43_length_1456_cov_21.162027,phage,1456,Bacteria
Bacteria_NZ_CP053929_44_length_1399_cov_45.452381,phage,1399,Bacteria
Bacteria_NZ_CP054920_1_length_1586412_cov_36.553250,negative,1586412,Bacteria
Bacteria_NZ_CP054920_2_length_1239107_cov_36.750160,negative,1239107,Bacteria
Bacteria_NZ_CP054920_3_length_651463_cov_36.500554,negative,651463,Bacteria
Bacteria_NZ_CP054920_4_length_580934_cov_35.861882,negative,580934,Bacteria
Bacteria_NZ_CP054920_5_length_406279_cov_36.459958,negative,406279,Bacteria
Bacteria_NZ_CP054920_6_length_363849_cov_36.507680,negative,363849,Bacteria
Bacteria_NZ_CP054920_7_length_362863_cov_36.515945,negative,362863,Bacteria
Bacteria_NZ_CP054920_8_length_313650_cov_36.743146,negative,313650,Bacteria
Bacteria_NZ_CP054920_9_length_281117_cov_36.252016,negative,281117,Bacteria
Bacteria_NZ_CP054920_10_length_257438_cov_35.731843,negative,257438,Bacteria
Bacteria_NZ_CP054920_11_length_248618_cov_36.489811,negative,248618,Bacteria
Bacteria_NZ_CP054920_12_length_234471_cov_36.203365,negative,234471,Bacteria
Bacteria_NZ_CP054920_13_length_200944_cov_37.867753,negative,200944,Bacteria
Bacteria_NZ_CP054920_14_length_192098_cov_35.733383,negative,192098,Bacteria
Bacteria_NZ_CP054920_15_length_188704_cov_35.955685,negative,188704,Bacteria
Bacteria_NZ_CP054920_16_length_179731_cov_35.887514,negative,179731,Bacteria
Bacteria_NZ_CP054920_17_length_160240_cov_36.200156,negative,160240,Bacteria
Bacteria_NZ_CP054920_18_length_125384_cov_35.862386,negative,125384,Bacteria
Bacteria_NZ_CP054920_19_length_95615_cov_37.337453,negative,95615,Bacteria
Bacteria_NZ_CP054920_20_length_83638_cov_35.425744,phage,83638,Bacteria
Bacteria_NZ_CP054920_21_length_63723_cov_35.524518,negative,63723,Bacteria
Bacteria_NZ_CP054920_22_length_56094_cov_38.862043,negative,56094,Bacteria
Bacteria_NZ_CP054920_23_length_44306_cov_35.975910,negative,44306,Bacteria
Bacteria_NZ_CP054920_24_length_40031_cov_36.830123,negative,40031,Bacteria
Bacteria_NZ_CP054920_25_length_31434_cov_36.950349,phage,31434,Bacteria
Bacteria_NZ_CP054920_26_length_20987_cov_36.040728,negative,20987,Bacteria
Bacteria_NZ_CP054920_27_length_16645_cov_35.956540,negative,16645,Bacteria
Bacteria_NZ_CP054920_28_length_13063_cov_36.961870,negative,13063,Bacteria
Bacteria_NZ_CP054920_29_length_12712_cov_35.618314,negative,12712,Bacteria
Bacteria_NZ_CP054920_30_length_5367_cov_220.836220,phage,5367,Bacteria
Bacteria_NZ_CP054920_31_length_2204_cov_32.957655,negative,2204,Bacteria
Bacteria_NZ_CP058259_1_length_588116_cov_206.974997,negative,588116,Bacteria
Bacteria_NZ_CP058259_2_length_343397_cov_206.714897,negative,343397,Bacteria
Bacteria_NZ_CP058259_3_length_322262_cov_207.142675,negative,322262,Bacteria
Bacteria_NZ_CP058259_4_length_311015_cov_206.992510,negative,311015,Bacteria
Bacteria_NZ_CP058259_5_length_283461_cov_206.539692,negative,283461,Bacteria
Bacteria_NZ_CP058259_6_length_217587_cov_208.564391,negative,217587,Bacteria
Bacteria_NZ_CP058259_7_length_201556_cov_208.717436,negative,201556,Bacteria
Bacteria_NZ_CP058259_8_length_141686_cov_209.017129,negative,141686,Bacteria
Bacteria_NZ_CP058259_9_length_127812_cov_211.035129,negative,127812,Bacteria
Bacteria_NZ_CP058259_10_length_126804_cov_206.554221,negative,126804,Bacteria
Bacteria_NZ_CP058259_11_length_122860_cov_223.268132,negative,122860,Bacteria
Bacteria_NZ_CP058259_12_length_85095_cov_204.539182,negative,85095,Bacteria
Bacteria_NZ_CP058259_13_length_59713_cov_208.946361,negative,59713,Bacteria
Bacteria_NZ_CP058259_14_length_52637_cov_205.308109,negative,52637,Bacteria
Bacteria_NZ_CP058259_15_length_34317_cov_218.117681,negative,34317,Bacteria
Bacteria_NZ_CP058259_16_length_1469_cov_1383.449081,negative,1469,Bacteria
Bacteria_NZ_CP059603_1_length_576350_cov_214.304964,negative,576350,Bacteria
Bacteria_NZ_CP059603_2_length_339671_cov_205.471017,negative,339671,Bacteria
Bacteria_NZ_CP059603_3_length_289947_cov_223.583159,negative,289947,Bacteria
Bacteria_NZ_CP059603_4_length_205555_cov_229.684453,negative,205555,Bacteria
Bacteria_NZ_CP059603_5_length_141200_cov_209.056538,negative,141200,Bacteria
Bacteria_NZ_CP059603_6_length_133148_cov_195.474465,negative,133148,Bacteria
Bacteria_NZ_CP059603_7_length_129784_cov_212.540712,negative,129784,Bacteria
Bacteria_NZ_CP059603_8_length_119750_cov_217.115193,negative,119750,Bacteria
Bacteria_NZ_CP059603_9_length_88429_cov_197.725745,negative,88429,Bacteria
Bacteria_NZ_CP059603_10_length_74586_cov_233.603118,negative,74586,Bacteria
Bacteria_NZ_CP059603_11_length_70595_cov_282.849107,negative,70595,Bacteria
Bacteria_NZ_CP059603_12_length_55969_cov_307.794828,negative,55969,Bacteria
Bacteria_NZ_CP059603_13_length_47737_cov_188.653790,negative,47737,Bacteria
Bacteria_NZ_CP059603_14_length_42632_cov_191.007915,phage,42632,Bacteria
Bacteria_NZ_CP059603_15_length_40482_cov_184.936429,negative,40482,Bacteria
Bacteria_NZ_CP059603_16_length_36605_cov_190.737045,negative,36605,Bacteria
Bacteria_NZ_CP059603_17_length_34361_cov_186.460590,negative,34361,Bacteria
Bacteria_NZ_CP059603_18_length_28910_cov_187.328297,phage,28910,Bacteria
Bacteria_NZ_CP059603_19_length_6140_cov_184.955464,negative,6140,Bacteria
Bacteria_NZ_CP059603_20_length_4854_cov_388.307564,phage,4854,Bacteria
Bacteria_NZ_CP059603_21_length_3519_cov_1147.867206,negative,3519,Bacteria
Bacteria_NZ_CP059603_22_length_3221_cov_1118.018004,negative,3221,Bacteria
Bacteria_NZ_CP059603_23_length_2132_cov_1117.345691,negative,2132,Bacteria
Bacteria_NZ_CP059603_24_length_2007_cov_382.278689,phage,2007,Bacteria
Bacteria_NZ_CP059603_25_length_1839_cov_1107.644619,negative,1839,Bacteria
Bacteria_NZ_CP059603_26_length_1492_cov_386.608907,phage,1492,Bacteria
Bacteria_NZ_CP059603_27_length_1054_cov_218.108108,phage,1054,Bacteria
Bacteria_NZ_CP060192_1_length_424494_cov_20.811721,negative,424494,Bacteria
Bacteria_NZ_CP060192_2_length_381202_cov_20.541914,negative,381202,Bacteria
Bacteria_NZ_CP060192_3_length_376576_cov_21.175658,negative,376576,Bacteria
Bacteria_NZ_CP060192_4_length_370951_cov_20.904995,negative,370951,Bacteria
Bacteria_NZ_CP060192_5_length_334691_cov_20.497932,negative,334691,Bacteria
Bacteria_NZ_CP060192_6_length_310642_cov_20.761333,negative,310642,Bacteria
Bacteria_NZ_CP060192_7_length_297010_cov_20.594198,negative,297010,Bacteria
Bacteria_NZ_CP060192_8_length_259995_cov_20.825610,phage,259995,Bacteria
Bacteria_NZ_CP060192_9_length_238559_cov_20.937510,phage,238559,Bacteria
Bacteria_NZ_CP060192_10_length_199846_cov_20.480117,negative,199846,Bacteria
Bacteria_NZ_CP060192_11_length_182237_cov_20.738734,negative,182237,Bacteria
Bacteria_NZ_CP060192_12_length_154694_cov_20.164260,negative,154694,Bacteria
Bacteria_NZ_CP060192_13_length_136865_cov_21.148337,negative,136865,Bacteria
Bacteria_NZ_CP060192_14_length_102794_cov_20.396188,negative,102794,Bacteria
Bacteria_NZ_CP060192_15_length_69734_cov_20.332008,negative,69734,Bacteria
Bacteria_NZ_CP060192_16_length_58134_cov_20.656571,negative,58134,Bacteria
Bacteria_NZ_CP060192_17_length_55749_cov_20.379879,negative,55749,Bacteria
Bacteria_NZ_CP060192_18_length_43975_cov_21.421539,phage,43975,Bacteria
Bacteria_NZ_CP060192_19_length_43233_cov_22.063319,phage,43233,Bacteria
Bacteria_NZ_CP060192_20_length_38640_cov_20.354646,negative,38640,Bacteria
Bacteria_NZ_CP060192_21_length_37764_cov_20.789626,negative,37764,Bacteria
Bacteria_NZ_CP060192_22_length_19562_cov_22.732711,negative,19562,Bacteria
Bacteria_NZ_CP060192_23_length_13387_cov_19.837459,negative,13387,Bacteria
Bacteria_NZ_CP060192_24_length_3196_cov_168.276663,negative,3196,Bacteria
Bacteria_NZ_CP060192_25_length_1791_cov_19.792627,phage,1791,Bacteria
Bacteria_NZ_CP060192_26_length_1684_cov_174.024555,negative,1684,Bacteria
Bacteria_NZ_CP060192_27_length_1526_cov_84.713120,phage,1526,Bacteria
Bacteria_NZ_CP060192_28_length_1079_cov_28.365234,phage,1079,Bacteria
Bacteria_NZ_LR824569_1_length_1075728_cov_13.047345,negative,1075728,Bacteria
Bacteria_NZ_LR824569_2_length_733059_cov_12.930474,negative,733059,Bacteria
Bacteria_NZ_LR824569_3_length_627144_cov_13.005337,negative,627144,Bacteria
Bacteria_NZ_LR824569_4_length_587334_cov_13.108747,negative,587334,Bacteria
Bacteria_NZ_LR824569_5_length_370571_cov_12.864335,negative,370571,Bacteria
Bacteria_NZ_LR824569_6_length_257286_cov_12.836622,negative,257286,Bacteria
Bacteria_NZ_LR824569_7_length_203009_cov_12.859165,negative,203009,Bacteria
Bacteria_NZ_LR824569_8_length_187382_cov_13.280360,negative,187382,Bacteria
Bacteria_NZ_LR824569_9_length_185507_cov_12.965430,negative,185507,Bacteria
Bacteria_NZ_LR824569_10_length_167043_cov_13.087587,negative,167043,Bacteria
Bacteria_NZ_LR824569_11_length_151759_cov_13.036611,negative,151759,Bacteria
Bacteria_NZ_LR824569_12_length_134977_cov_13.039786,negative,134977,Bacteria
Bacteria_NZ_LR824569_13_length_125405_cov_12.815397,negative,125405,Bacteria
Bacteria_NZ_LR824569_14_length_109020_cov_13.258349,negative,109020,Bacteria
Bacteria_NZ_LR824569_15_length_90079_cov_12.726884,negative,90079,Bacteria
Bacteria_NZ_LR824569_16_length_72906_cov_13.416988,negative,72906,Bacteria
Bacteria_NZ_LR824569_17_length_43829_cov_12.910175,negative,43829,Bacteria
Bacteria_NZ_LR824569_18_length_32055_cov_14.041000,negative,32055,Bacteria
Bacteria_NZ_LR824569_19_length_25556_cov_12.986157,negative,25556,Bacteria
Bacteria_NZ_LR824569_20_length_5650_cov_79.700804,phage,5650,Bacteria
Bacteria_NZ_LR824569_21_length_2772_cov_27.524844,negative,2772,Bacteria
Bacteria_NZ_LR824569_22_length_2043_cov_23.105634,negative,2043,Bacteria
Phage_NC_047764_1_length_73779_cov_150.389724,phage,73779,Phage
Phage_NC_048099_1_length_38314_cov_410.060718,phage,38314,Phage
Phage_NC_048166_1_length_88401_cov_358.087678,negative,88401,Phage
Phage_NC_048639_1_length_44791_cov_413.841850,phage,44791,Phage
Phage_NC_048639_2_length_14249_cov_405.895026,phage,14249,Phage
Phage_NC_048639_3_length_11572_cov_423.158982,phage,11572,Phage
Phage_NC_048650_1_length_112357_cov_85.227262,phage,112357,Phage
Phage_NC_048698_1_length_41815_cov_465.718367,phage,41815,Phage
Phage_NC_048739_1_length_19678_cov_2126.403608,phage,19678,Phage
Phage_NC_048806_1_length_65687_cov_210.263743,phage,65687,Phage
Phage_NC_049478_1_length_60181_cov_75.203872,phage,60181,Phage
Phage_NC_049972_1_length_18930_cov_306.181987,phage,18930,Phage
