ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_AP023189_27_length_90795_cov_30.492793,negative,90795,Bacteria
Bacteria_NZ_AP023189_28_length_68102_cov_29.507767,negative,68102,Bacteria
Bacteria_NZ_AP023189_29_length_66658_cov_29.154978,negative,66658,Bacteria
Bacteria_NZ_AP023189_30_length_64358_cov_30.140149,negative,64358,Bacteria
Bacteria_NZ_AP023189_31_length_64308_cov_30.672513,negative,64308,Bacteria
Bacteria_NZ_AP023189_32_length_62172_cov_28.713106,negative,62172,Bacteria
Bacteria_NZ_AP023189_33_length_59547_cov_29.079019,negative,59547,Bacteria
Bacteria_NZ_AP023189_34_length_58816_cov_29.222614,negative,58816,Bacteria
Bacteria_NZ_AP023189_35_length_54304_cov_29.490553,negative,54304,Bacteria
Bacteria_NZ_AP023189_36_length_50594_cov_29.355844,negative,50594,Bacteria
Bacteria_NZ_AP023189_37_length_45483_cov_31.139495,negative,45483,Bacteria
Bacteria_NZ_AP023189_38_length_42972_cov_29.510777,negative,42972,Bacteria
Bacteria_NZ_AP023189_39_length_42703_cov_29.443890,negative,42703,Bacteria
Bacteria_NZ_AP023189_40_length_41751_cov_30.728607,negative,41751,Bacteria
Bacteria_NZ_AP023189_41_length_41138_cov_29.399046,negative,41138,Bacteria
Bacteria_NZ_AP023189_42_length_39774_cov_28.835998,phage,39774,Bacteria
Bacteria_NZ_AP023189_43_length_39772_cov_28.880379,negative,39772,Bacteria
Bacteria_NZ_AP023189_44_length_33721_cov_29.598556,negative,33721,Bacteria
Prophage_NZ_AP023189_45_length_32433_cov_29.656680,phage,32433,Prophage
Bacteria_NZ_AP023189_46_length_24066_cov_29.338886,negative,24066,Bacteria
Bacteria_NZ_AP023189_47_length_18840_cov_28.179079,negative,18840,Bacteria
Prophage_NZ_AP023189_48_length_8405_cov_29.518563,phage,8405,Prophage
Prophage_NZ_AP023189_49_length_8348_cov_30.005788,phage,8348,Prophage
Prophage_NZ_AP023189_50_length_7751_cov_56.899298,phage,7751,Prophage
Bacteria_NZ_AP023189_51_length_7469_cov_28.791476,phage,7469,Bacteria
Bacteria_NZ_AP023189_52_length_6555_cov_28.248000,negative,6555,Bacteria
Bacteria_NZ_AP023189_53_length_5469_cov_116.614333,phage,5469,Bacteria
Bacteria_NZ_AP023189_54_length_5254_cov_26.150029,negative,5254,Bacteria
Bacteria_NZ_AP023189_55_length_4529_cov_61.378185,phage,4529,Bacteria
Prophage_NZ_AP023189_56_length_2864_cov_60.329299,phage,2864,Prophage
Bacteria_NZ_AP023189_57_length_2605_cov_85.767059,negative,2605,Bacteria
Bacteria_NZ_AP023189_58_length_2369_cov_79.785220,negative,2369,Bacteria
Prophage_NZ_AP023189_59_length_1833_cov_59.942070,phage,1833,Prophage
Bacteria_NZ_AP023189_60_length_1313_cov_139.201113,phage,1313,Bacteria
Prophage_NZ_AP023189_61_length_1181_cov_39.935169,negative,1181,Prophage
Prophage_NZ_AP023189_62_length_1181_cov_39.544405,negative,1181,Prophage
Bacteria_NZ_AP023440_1_length_945307_cov_19.465740,negative,945307,Bacteria
Bacteria_NZ_AP023440_2_length_933337_cov_19.308327,negative,933337,Bacteria
Bacteria_NZ_AP023440_3_length_641972_cov_19.352877,negative,641972,Bacteria
Bacteria_NZ_AP023440_4_length_633902_cov_19.756137,negative,633902,Bacteria
Bacteria_NZ_AP023440_5_length_518839_cov_19.885099,negative,518839,Bacteria
Bacteria_NZ_AP023440_6_length_464963_cov_19.511888,negative,464963,Bacteria
Bacteria_NZ_AP023440_7_length_434080_cov_19.770135,negative,434080,Bacteria
Bacteria_NZ_AP023440_8_length_418480_cov_19.766577,negative,418480,Bacteria
Bacteria_NZ_AP023440_9_length_368678_cov_19.645161,negative,368678,Bacteria
Bacteria_NZ_AP023440_10_length_362246_cov_19.524143,negative,362246,Bacteria
Bacteria_NZ_AP023440_11_length_317011_cov_19.986676,negative,317011,Bacteria
Bacteria_NZ_AP023440_12_length_314968_cov_19.653527,negative,314968,Bacteria
Bacteria_NZ_AP023440_13_length_295914_cov_19.853339,negative,295914,Bacteria
Bacteria_NZ_AP023440_14_length_295277_cov_19.124757,negative,295277,Bacteria
Bacteria_NZ_AP023440_15_length_287877_cov_19.717440,negative,287877,Bacteria
Bacteria_NZ_AP023440_16_length_270287_cov_18.917005,negative,270287,Bacteria
Bacteria_NZ_AP023440_17_length_254843_cov_19.050002,negative,254843,Bacteria
Bacteria_NZ_AP023440_18_length_232865_cov_19.357798,negative,232865,Bacteria
Bacteria_NZ_AP023440_19_length_216450_cov_18.961792,negative,216450,Bacteria
Bacteria_NZ_AP023440_20_length_174993_cov_19.202918,negative,174993,Bacteria
Bacteria_NZ_AP023440_21_length_140663_cov_19.149693,negative,140663,Bacteria
Bacteria_NZ_AP023440_22_length_126665_cov_19.477340,negative,126665,Bacteria
Bacteria_NZ_AP023440_23_length_119535_cov_19.742936,negative,119535,Bacteria
Bacteria_NZ_AP023440_24_length_109476_cov_19.763071,negative,109476,Bacteria
Bacteria_NZ_AP023440_25_length_106931_cov_20.118539,negative,106931,Bacteria
Bacteria_NZ_AP023440_26_length_99759_cov_19.477283,negative,99759,Bacteria
Bacteria_NZ_AP023440_27_length_97046_cov_19.469054,negative,97046,Bacteria
Bacteria_NZ_AP023440_28_length_51022_cov_19.738144,phage,51022,Bacteria
Bacteria_NZ_AP023440_29_length_46565_cov_27.329972,negative,46565,Bacteria
Bacteria_NZ_AP023440_30_length_37618_cov_20.217714,negative,37618,Bacteria
Bacteria_NZ_AP023440_31_length_22883_cov_19.807868,negative,22883,Bacteria
Bacteria_NZ_AP023440_32_length_9936_cov_18.243498,negative,9936,Bacteria
Bacteria_NZ_AP023440_33_length_9253_cov_17.089585,negative,9253,Bacteria
Bacteria_NZ_AP023440_34_length_9207_cov_40.314685,negative,9207,Bacteria
Bacteria_NZ_AP023440_35_length_5991_cov_20.433794,negative,5991,Bacteria
Bacteria_NZ_AP023440_36_length_5440_cov_111.838812,negative,5440,Bacteria
Bacteria_NZ_AP023440_37_length_5017_cov_21.182185,negative,5017,Bacteria
Bacteria_NZ_AP023440_38_length_1840_cov_41.360784,negative,1840,Bacteria
Bacteria_NZ_CP034105_1_length_377959_cov_10.284861,phage,377959,Bacteria
Bacteria_NZ_CP034105_2_length_321206_cov_10.332414,negative,321206,Bacteria
Bacteria_NZ_CP034105_3_length_303483_cov_10.252640,negative,303483,Bacteria
Bacteria_NZ_CP034105_4_length_298075_cov_10.167019,negative,298075,Bacteria
Bacteria_NZ_CP034105_5_length_280003_cov_10.172511,negative,280003,Bacteria
Bacteria_NZ_CP034105_6_length_260493_cov_10.040685,phage,260493,Bacteria
Bacteria_NZ_CP034105_7_length_205474_cov_10.272857,negative,205474,Bacteria
Bacteria_NZ_CP034105_8_length_204149_cov_10.100576,negative,204149,Bacteria
Bacteria_NZ_CP034105_9_length_196755_cov_10.001052,negative,196755,Bacteria
Bacteria_NZ_CP034105_10_length_193697_cov_10.133106,negative,193697,Bacteria
Bacteria_NZ_CP034105_11_length_190864_cov_10.337531,negative,190864,Bacteria
Bacteria_NZ_CP034105_12_length_167747_cov_10.183795,phage,167747,Bacteria
Bacteria_NZ_CP034105_13_length_146299_cov_9.894772,negative,146299,Bacteria
Bacteria_NZ_CP034105_14_length_118894_cov_9.611760,negative,118894,Bacteria
Bacteria_NZ_CP034105_15_length_110401_cov_10.637014,negative,110401,Bacteria
Bacteria_NZ_CP034105_16_length_108013_cov_10.375952,negative,108013,Bacteria
Bacteria_NZ_CP034105_17_length_85559_cov_9.562079,negative,85559,Bacteria
Bacteria_NZ_CP034105_18_length_76687_cov_9.902887,negative,76687,Bacteria
Bacteria_NZ_CP034105_19_length_70305_cov_9.910776,phage,70305,Bacteria
Bacteria_NZ_CP034105_20_length_67631_cov_10.131171,negative,67631,Bacteria
Bacteria_NZ_CP034105_21_length_62648_cov_11.121244,negative,62648,Bacteria
Bacteria_NZ_CP034105_22_length_60982_cov_10.242520,negative,60982,Bacteria
Bacteria_NZ_CP034105_23_length_42316_cov_10.329192,negative,42316,Bacteria
Bacteria_NZ_CP034105_24_length_30592_cov_10.932443,negative,30592,Bacteria
Bacteria_NZ_CP034105_25_length_29699_cov_10.617798,phage,29699,Bacteria
Bacteria_NZ_CP034105_26_length_28205_cov_10.725506,negative,28205,Bacteria
Bacteria_NZ_CP034105_27_length_25892_cov_9.972791,phage,25892,Bacteria
Bacteria_NZ_CP034105_28_length_21881_cov_10.279300,phage,21881,Bacteria
Bacteria_NZ_CP034105_29_length_10374_cov_12.048842,negative,10374,Bacteria
Bacteria_NZ_CP034105_30_length_3283_cov_76.477385,negative,3283,Bacteria
Bacteria_NZ_CP034105_31_length_2235_cov_11.443578,phage,2235,Bacteria
Bacteria_NZ_CP034105_32_length_1804_cov_63.268153,negative,1804,Bacteria
Bacteria_NZ_CP035946_1_length_301720_cov_13.844599,negative,301720,Bacteria
Bacteria_NZ_CP035946_2_length_194734_cov_14.338516,negative,194734,Bacteria
Bacteria_NZ_CP035946_3_length_178815_cov_14.344747,negative,178815,Bacteria
Bacteria_NZ_CP035946_4_length_156035_cov_14.123381,negative,156035,Bacteria
Bacteria_NZ_CP035946_5_length_145985_cov_14.535469,negative,145985,Bacteria
Bacteria_NZ_CP035946_6_length_127078_cov_14.428765,negative,127078,Bacteria
Bacteria_NZ_CP035946_7_length_109490_cov_14.226226,negative,109490,Bacteria
Bacteria_NZ_CP035946_8_length_104018_cov_15.270673,negative,104018,Bacteria
Bacteria_NZ_CP035946_9_length_72708_cov_14.615405,negative,72708,Bacteria
Bacteria_NZ_CP035946_10_length_67566_cov_14.313978,negative,67566,Bacteria
Bacteria_NZ_CP035946_11_length_66412_cov_14.499179,phage,66412,Bacteria
Bacteria_NZ_CP035946_12_length_66099_cov_14.057931,negative,66099,Bacteria
Bacteria_NZ_CP035946_13_length_56091_cov_14.161521,negative,56091,Bacteria
Bacteria_NZ_CP035946_14_length_39604_cov_14.337607,negative,39604,Bacteria
Bacteria_NZ_CP035946_15_length_35167_cov_14.510054,negative,35167,Bacteria
Bacteria_NZ_CP035946_16_length_16570_cov_13.863094,negative,16570,Bacteria
Bacteria_NZ_CP035946_17_length_16158_cov_13.942060,phage,16158,Bacteria
Bacteria_NZ_CP035946_18_length_13055_cov_18.122154,phage,13055,Bacteria
Bacteria_NZ_CP035946_19_length_8178_cov_13.698757,negative,8178,Bacteria
Bacteria_NZ_CP035946_20_length_6532_cov_13.019762,phage,6532,Bacteria
Bacteria_NZ_CP035946_21_length_6209_cov_20.349854,negative,6209,Bacteria
Bacteria_NZ_CP035946_22_length_5250_cov_29.217132,negative,5250,Bacteria
Bacteria_NZ_CP035946_23_length_4173_cov_16.394366,phage,4173,Bacteria
Bacteria_NZ_CP035946_24_length_4108_cov_56.831236,negative,4108,Bacteria
Bacteria_NZ_CP035946_25_length_3807_cov_13.085554,phage,3807,Bacteria
Bacteria_NZ_CP035946_26_length_3339_cov_38.791413,phage,3339,Bacteria
Bacteria_NZ_CP035946_27_length_3218_cov_25.726842,phage,3218,Bacteria
Bacteria_NZ_CP035946_28_length_2845_cov_14.688889,phage,2845,Bacteria
Bacteria_NZ_CP035946_29_length_2314_cov_27.138557,phage,2314,Bacteria
Bacteria_NZ_CP035946_30_length_2294_cov_78.538187,phage,2294,Bacteria
Bacteria_NZ_CP035946_31_length_2190_cov_25.345667,phage,2190,Bacteria
Bacteria_NZ_CP035946_32_length_1926_cov_96.330305,negative,1926,Bacteria
Bacteria_NZ_CP035946_33_length_1886_cov_56.198252,negative,1886,Bacteria
Bacteria_NZ_CP035946_34_length_1704_cov_18.169800,negative,1704,Bacteria
Bacteria_NZ_CP035946_35_length_1658_cov_37.855895,phage,1658,Bacteria
Bacteria_NZ_CP035946_36_length_1435_cov_12.749275,negative,1435,Bacteria
Bacteria_NZ_CP035946_37_length_1407_cov_103.321746,phage,1407,Bacteria
Bacteria_NZ_CP035946_38_length_1285_cov_10.201626,negative,1285,Bacteria
Bacteria_NZ_CP035946_39_length_1279_cov_51.299020,phage,1279,Bacteria
Bacteria_NZ_CP035946_40_length_1138_cov_70.857802,phage,1138,Bacteria
Bacteria_NZ_CP035946_41_length_1046_cov_43.206862,phage,1046,Bacteria
Bacteria_NZ_CP040630_1_length_700968_cov_32.487641,negative,700968,Bacteria
Bacteria_NZ_CP040630_2_length_649868_cov_32.394156,negative,649868,Bacteria
Bacteria_NZ_CP040630_3_length_485471_cov_32.174656,negative,485471,Bacteria
Bacteria_NZ_CP040630_4_length_391509_cov_32.524291,negative,391509,Bacteria
Bacteria_NZ_CP040630_5_length_299522_cov_31.895331,negative,299522,Bacteria
Bacteria_NZ_CP040630_6_length_216609_cov_31.891778,negative,216609,Bacteria
Bacteria_NZ_CP040630_7_length_196536_cov_32.528412,negative,196536,Bacteria
Bacteria_NZ_CP040630_8_length_183280_cov_32.411980,negative,183280,Bacteria
Bacteria_NZ_CP040630_9_length_171157_cov_34.265859,negative,171157,Bacteria
Bacteria_NZ_CP040630_10_length_157436_cov_32.307585,negative,157436,Bacteria
Bacteria_NZ_CP040630_11_length_153936_cov_32.230639,negative,153936,Bacteria
Bacteria_NZ_CP040630_12_length_153545_cov_32.418874,negative,153545,Bacteria
Bacteria_NZ_CP040630_13_length_151980_cov_32.203008,negative,151980,Bacteria
Bacteria_NZ_CP040630_14_length_142630_cov_33.573873,negative,142630,Bacteria
Bacteria_NZ_CP040630_15_length_141273_cov_32.011606,negative,141273,Bacteria
Bacteria_NZ_CP040630_16_length_140489_cov_32.398315,negative,140489,Bacteria
Bacteria_NZ_CP040630_17_length_106881_cov_32.314418,negative,106881,Bacteria
Bacteria_NZ_CP040630_18_length_102853_cov_32.218156,negative,102853,Bacteria
Bacteria_NZ_CP040630_19_length_93782_cov_31.095170,negative,93782,Bacteria
Bacteria_NZ_CP040630_20_length_82489_cov_32.917461,negative,82489,Bacteria
Bacteria_NZ_CP040630_21_length_79686_cov_31.839020,negative,79686,Bacteria
Bacteria_NZ_CP040630_22_length_72446_cov_33.424417,negative,72446,Bacteria
Bacteria_NZ_CP040630_23_length_70556_cov_32.845761,negative,70556,Bacteria
Bacteria_NZ_CP040630_24_length_61695_cov_31.725600,negative,61695,Bacteria
Bacteria_NZ_CP040630_25_length_59983_cov_33.100254,negative,59983,Bacteria
Bacteria_NZ_CP040630_26_length_58759_cov_33.734550,negative,58759,Bacteria
Bacteria_NZ_CP040630_27_length_48327_cov_33.882251,negative,48327,Bacteria
Bacteria_NZ_CP040630_28_length_44784_cov_31.629659,negative,44784,Bacteria
Bacteria_NZ_CP040630_29_length_41042_cov_31.798912,negative,41042,Bacteria
Bacteria_NZ_CP040630_30_length_39448_cov_32.697789,negative,39448,Bacteria
Bacteria_NZ_CP040630_31_length_31289_cov_33.058334,negative,31289,Bacteria
Bacteria_NZ_CP040630_32_length_28513_cov_33.751529,negative,28513,Bacteria
Bacteria_NZ_CP040630_33_length_26026_cov_41.960071,negative,26026,Bacteria
Bacteria_NZ_CP040630_34_length_11426_cov_32.979070,negative,11426,Bacteria
Bacteria_NZ_CP040630_35_length_10426_cov_37.172982,negative,10426,Bacteria
Bacteria_NZ_CP040630_36_length_9519_cov_55.360841,negative,9519,Bacteria
Bacteria_NZ_CP040630_37_length_8532_cov_28.866934,negative,8532,Bacteria
Bacteria_NZ_CP040630_38_length_8260_cov_30.604631,negative,8260,Bacteria
Bacteria_NZ_CP040630_39_length_3765_cov_52.463881,negative,3765,Bacteria
Bacteria_NZ_CP040630_40_length_3419_cov_194.776754,phage,3419,Bacteria
Bacteria_NZ_CP040630_41_length_2781_cov_51.474321,negative,2781,Bacteria
Bacteria_NZ_CP040630_42_length_2092_cov_69.745704,negative,2092,Bacteria
Bacteria_NZ_CP040630_43_length_1917_cov_200.735768,negative,1917,Bacteria
Bacteria_NZ_CP040630_44_length_1812_cov_60.940239,negative,1812,Bacteria
Bacteria_NZ_CP040630_45_length_1777_cov_105.175377,phage,1777,Bacteria
Bacteria_NZ_CP040630_46_length_1767_cov_399.615070,negative,1767,Bacteria
Bacteria_NZ_CP040630_47_length_1595_cov_94.277922,negative,1595,Bacteria
Bacteria_NZ_CP043638_1_length_17247_cov_3.114646,negative,17247,Bacteria
Bacteria_NZ_CP043638_2_length_13962_cov_3.179622,negative,13962,Bacteria
Bacteria_NZ_CP043638_3_length_12582_cov_2.988664,phage,12582,Bacteria
Bacteria_NZ_CP043638_4_length_12556_cov_3.460283,negative,12556,Bacteria
Bacteria_NZ_CP043638_5_length_12175_cov_3.399257,negative,12175,Bacteria
Bacteria_NZ_CP043638_6_length_11842_cov_2.895733,negative,11842,Bacteria
Bacteria_NZ_CP043638_7_length_11385_cov_3.379965,negative,11385,Bacteria
Bacteria_NZ_CP043638_8_length_10757_cov_3.357970,negative,10757,Bacteria
Bacteria_NZ_CP043638_9_length_10579_cov_3.065564,negative,10579,Bacteria
Bacteria_NZ_CP043638_10_length_10562_cov_2.873703,negative,10562,Bacteria
Bacteria_NZ_CP043638_11_length_10488_cov_3.120579,phage,10488,Bacteria
Bacteria_NZ_CP043638_12_length_10461_cov_2.523544,negative,10461,Bacteria
Bacteria_NZ_CP043638_13_length_10170_cov_2.689965,negative,10170,Bacteria
Bacteria_NZ_CP043638_14_length_10074_cov_3.700968,negative,10074,Bacteria
Bacteria_NZ_CP043638_15_length_9885_cov_3.003561,negative,9885,Bacteria
Bacteria_NZ_CP043638_16_length_9883_cov_3.274929,negative,9883,Bacteria
Bacteria_NZ_CP043638_17_length_9867_cov_3.483082,negative,9867,Bacteria
Bacteria_NZ_CP043638_18_length_9858_cov_6.174436,phage,9858,Bacteria
Bacteria_NZ_CP043638_19_length_9831_cov_2.942717,negative,9831,Bacteria
Bacteria_NZ_CP043638_20_length_9709_cov_3.526000,phage,9709,Bacteria
Bacteria_NZ_CP043638_21_length_9591_cov_3.697567,negative,9591,Bacteria
Bacteria_NZ_CP043638_22_length_9582_cov_3.222630,negative,9582,Bacteria
Bacteria_NZ_CP043638_23_length_9461_cov_3.401446,negative,9461,Bacteria
Bacteria_NZ_CP043638_24_length_9382_cov_4.532218,negative,9382,Bacteria
Bacteria_NZ_CP043638_25_length_9111_cov_2.852694,negative,9111,Bacteria
Bacteria_NZ_CP043638_26_length_9105_cov_3.511271,negative,9105,Bacteria
Bacteria_NZ_CP043638_27_length_9015_cov_3.030804,negative,9015,Bacteria
Bacteria_NZ_CP043638_28_length_9014_cov_3.658332,negative,9014,Bacteria
Bacteria_NZ_CP043638_29_length_8997_cov_2.760009,negative,8997,Bacteria
Bacteria_NZ_CP043638_30_length_8908_cov_2.917655,phage,8908,Bacteria
Bacteria_NZ_CP043638_31_length_8900_cov_3.342227,phage,8900,Bacteria
Bacteria_NZ_CP043638_32_length_8859_cov_3.435370,phage,8859,Bacteria
Bacteria_NZ_CP043638_33_length_8857_cov_2.841286,negative,8857,Bacteria
Bacteria_NZ_CP043638_34_length_8816_cov_3.003995,negative,8816,Bacteria
Bacteria_NZ_CP043638_35_length_8664_cov_3.379835,negative,8664,Bacteria
Bacteria_NZ_CP043638_36_length_8616_cov_2.726667,negative,8616,Bacteria
Bacteria_NZ_CP043638_37_length_8436_cov_3.135306,negative,8436,Bacteria
Bacteria_NZ_CP043638_38_length_8435_cov_3.393198,negative,8435,Bacteria
Bacteria_NZ_CP043638_39_length_8334_cov_3.515159,negative,8334,Bacteria
Bacteria_NZ_CP043638_40_length_8295_cov_3.591383,negative,8295,Bacteria
Bacteria_NZ_CP043638_41_length_8290_cov_3.278324,phage,8290,Bacteria
Bacteria_NZ_CP043638_42_length_8252_cov_3.408930,negative,8252,Bacteria
Bacteria_NZ_CP043638_43_length_8238_cov_3.177197,negative,8238,Bacteria
Bacteria_NZ_CP043638_44_length_8113_cov_2.256267,negative,8113,Bacteria
Bacteria_NZ_CP043638_45_length_8062_cov_3.478082,phage,8062,Bacteria
Bacteria_NZ_CP043638_46_length_7973_cov_3.317504,phage,7973,Bacteria
Bacteria_NZ_CP043638_47_length_7966_cov_4.576160,negative,7966,Bacteria
Bacteria_NZ_CP043638_48_length_7851_cov_3.041560,negative,7851,Bacteria
Bacteria_NZ_CP043638_49_length_7837_cov_2.686327,phage,7837,Bacteria
Bacteria_NZ_CP043638_50_length_7827_cov_2.855893,negative,7827,Bacteria
Bacteria_NZ_CP043638_51_length_7804_cov_4.256162,phage,7804,Bacteria
Bacteria_NZ_CP043638_52_length_7772_cov_3.308540,negative,7772,Bacteria
Bacteria_NZ_CP043638_53_length_7771_cov_3.387766,phage,7771,Bacteria
Bacteria_NZ_CP043638_54_length_7771_cov_3.365863,negative,7771,Bacteria
Bacteria_NZ_CP043638_55_length_7769_cov_2.825382,phage,7769,Bacteria
Bacteria_NZ_CP043638_56_length_7743_cov_3.110042,phage,7743,Bacteria
Bacteria_NZ_CP043638_57_length_7729_cov_2.907480,negative,7729,Bacteria
Bacteria_NZ_CP043638_58_length_7641_cov_3.397311,negative,7641,Bacteria
Bacteria_NZ_CP043638_59_length_7575_cov_3.469814,negative,7575,Bacteria
Bacteria_NZ_CP043638_60_length_7557_cov_2.536257,phage,7557,Bacteria
Bacteria_NZ_CP043638_61_length_7550_cov_3.443763,negative,7550,Bacteria
Bacteria_NZ_CP043638_62_length_7509_cov_3.320499,negative,7509,Bacteria
Bacteria_NZ_CP043638_63_length_7504_cov_3.317627,negative,7504,Bacteria
Bacteria_NZ_CP043638_64_length_7497_cov_2.708680,negative,7497,Bacteria
Bacteria_NZ_CP043638_65_length_7470_cov_3.474983,phage,7470,Bacteria
Bacteria_NZ_CP043638_66_length_7404_cov_2.930331,negative,7404,Bacteria
Bacteria_NZ_CP043638_67_length_7400_cov_3.468754,negative,7400,Bacteria
Bacteria_NZ_CP043638_68_length_7360_cov_4.139083,negative,7360,Bacteria
Bacteria_NZ_CP043638_69_length_7352_cov_3.210635,phage,7352,Bacteria
Bacteria_NZ_CP043638_70_length_7275_cov_2.908172,negative,7275,Bacteria
Bacteria_NZ_CP043638_71_length_7257_cov_2.787559,phage,7257,Bacteria
Bacteria_NZ_CP043638_72_length_7255_cov_3.631250,negative,7255,Bacteria
Bacteria_NZ_CP043638_73_length_7228_cov_2.443608,negative,7228,Bacteria
Bacteria_NZ_CP043638_74_length_7217_cov_3.142837,negative,7217,Bacteria
Bacteria_NZ_CP043638_75_length_7189_cov_2.806560,negative,7189,Bacteria
Bacteria_NZ_CP043638_76_length_7168_cov_3.796007,negative,7168,Bacteria
Bacteria_NZ_CP043638_77_length_7142_cov_3.402709,negative,7142,Bacteria
Bacteria_NZ_CP043638_78_length_7095_cov_3.119034,negative,7095,Bacteria
Bacteria_NZ_CP043638_79_length_7071_cov_2.993444,phage,7071,Bacteria
Bacteria_NZ_CP043638_80_length_7069_cov_2.897063,negative,7069,Bacteria
Bacteria_NZ_CP043638_81_length_7015_cov_5.014080,phage,7015,Bacteria
Bacteria_NZ_CP043638_82_length_7013_cov_4.176631,negative,7013,Bacteria
Bacteria_NZ_CP043638_83_length_6996_cov_2.992220,negative,6996,Bacteria
Bacteria_NZ_CP043638_84_length_6974_cov_3.266802,phage,6974,Bacteria
Bacteria_NZ_CP043638_85_length_6900_cov_2.879912,negative,6900,Bacteria
Bacteria_NZ_CP043638_86_length_6868_cov_2.265522,negative,6868,Bacteria
Bacteria_NZ_CP043638_87_length_6779_cov_3.399316,negative,6779,Bacteria
Bacteria_NZ_CP043638_88_length_6756_cov_2.529026,negative,6756,Bacteria
Bacteria_NZ_CP043638_89_length_6708_cov_3.073350,negative,6708,Bacteria
Bacteria_NZ_CP043638_90_length_6700_cov_3.463205,negative,6700,Bacteria
Bacteria_NZ_CP043638_91_length_6697_cov_3.125565,phage,6697,Bacteria
Bacteria_NZ_CP043638_92_length_6693_cov_2.238626,phage,6693,Bacteria
Bacteria_NZ_CP043638_93_length_6683_cov_3.166264,negative,6683,Bacteria
Bacteria_NZ_CP043638_94_length_6681_cov_2.975400,phage,6681,Bacteria
Bacteria_NZ_CP043638_95_length_6664_cov_3.169315,negative,6664,Bacteria
Bacteria_NZ_CP043638_96_length_6650_cov_3.369371,negative,6650,Bacteria
Bacteria_NZ_CP043638_97_length_6648_cov_3.196875,negative,6648,Bacteria
Bacteria_NZ_CP043638_98_length_6635_cov_2.594833,negative,6635,Bacteria
Bacteria_NZ_CP043638_99_length_6593_cov_3.139645,phage,6593,Bacteria
Bacteria_NZ_CP043638_100_length_6583_cov_3.369332,negative,6583,Bacteria
Bacteria_NZ_CP043638_101_length_6577_cov_3.100736,phage,6577,Bacteria
Bacteria_NZ_CP043638_102_length_6557_cov_2.996309,phage,6557,Bacteria
Bacteria_NZ_CP043638_103_length_6553_cov_2.649584,negative,6553,Bacteria
Bacteria_NZ_CP043638_104_length_6529_cov_3.029039,phage,6529,Bacteria
Bacteria_NZ_CP043638_105_length_6527_cov_2.293263,phage,6527,Bacteria
Bacteria_NZ_CP043638_106_length_6512_cov_3.937432,negative,6512,Bacteria
Bacteria_NZ_CP043638_107_length_6509_cov_2.708398,negative,6509,Bacteria
Bacteria_NZ_CP043638_108_length_6497_cov_2.972835,phage,6497,Bacteria
Bacteria_NZ_CP043638_109_length_6495_cov_2.525776,negative,6495,Bacteria
Bacteria_NZ_CP043638_110_length_6471_cov_2.668329,negative,6471,Bacteria
Bacteria_NZ_CP043638_111_length_6441_cov_2.960225,negative,6441,Bacteria
Bacteria_NZ_CP043638_112_length_6432_cov_2.803826,negative,6432,Bacteria
