ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_AP023440_26_length_2156_cov_1.788672,phage,2156,Bacteria
Bacteria_NZ_AP023440_27_length_2148_cov_1.833254,negative,2148,Bacteria
Bacteria_NZ_AP023440_28_length_2118_cov_2.195831,negative,2118,Bacteria
Bacteria_NZ_AP023440_29_length_2112_cov_1.442878,negative,2112,Bacteria
Bacteria_NZ_AP023440_30_length_2102_cov_2.796287,negative,2102,Bacteria
Bacteria_NZ_AP023440_31_length_2093_cov_1.326300,negative,2093,Bacteria
Bacteria_NZ_AP023440_32_length_2072_cov_1.645017,negative,2072,Bacteria
Bacteria_NZ_AP023440_33_length_2070_cov_1.672457,negative,2070,Bacteria
Bacteria_NZ_AP023440_34_length_2018_cov_1.433011,negative,2018,Bacteria
Bacteria_NZ_AP023440_35_length_2016_cov_1.554309,negative,2016,Bacteria
Bacteria_NZ_AP023440_36_length_1998_cov_2.432836,phage,1998,Bacteria
Bacteria_NZ_AP023440_37_length_1971_cov_1.703027,negative,1971,Bacteria
Bacteria_NZ_AP023440_38_length_1966_cov_1.632130,negative,1966,Bacteria
Bacteria_NZ_AP023440_39_length_1963_cov_1.543501,phage,1963,Bacteria
Bacteria_NZ_AP023440_40_length_1933_cov_1.894569,negative,1933,Bacteria
Bacteria_NZ_AP023440_41_length_1921_cov_1.502680,negative,1921,Bacteria
Bacteria_NZ_AP023440_42_length_1907_cov_1.975702,negative,1907,Bacteria
Bacteria_NZ_AP023440_43_length_1899_cov_1.365510,phage,1899,Bacteria
Bacteria_NZ_AP023440_44_length_1894_cov_1.741707,negative,1894,Bacteria
Bacteria_NZ_AP023440_45_length_1884_cov_1.708037,phage,1884,Bacteria
Bacteria_NZ_AP023440_46_length_1884_cov_1.581739,negative,1884,Bacteria
Bacteria_NZ_AP023440_47_length_1882_cov_1.948550,negative,1882,Bacteria
Bacteria_NZ_AP023440_48_length_1854_cov_1.098388,negative,1854,Bacteria
Bacteria_NZ_AP023440_49_length_1841_cov_1.966965,negative,1841,Bacteria
Bacteria_NZ_AP023440_50_length_1836_cov_1.493543,negative,1836,Bacteria
Bacteria_NZ_AP023440_51_length_1834_cov_2.083755,phage,1834,Bacteria
Bacteria_NZ_AP023440_52_length_1823_cov_1.990950,phage,1823,Bacteria
Bacteria_NZ_AP023440_53_length_1817_cov_2.166856,negative,1817,Bacteria
Bacteria_NZ_AP023440_54_length_1817_cov_1.985812,negative,1817,Bacteria
Bacteria_NZ_AP023440_55_length_1811_cov_1.893508,phage,1811,Bacteria
Bacteria_NZ_AP023440_56_length_1809_cov_1.212657,negative,1809,Bacteria
Bacteria_NZ_AP023440_57_length_1805_cov_1.858286,phage,1805,Bacteria
Bacteria_NZ_AP023440_58_length_1804_cov_1.775872,negative,1804,Bacteria
Bacteria_NZ_AP023440_59_length_1802_cov_1.737264,phage,1802,Bacteria
Bacteria_NZ_AP023440_60_length_1801_cov_1.950745,negative,1801,Bacteria
Bacteria_NZ_AP023440_61_length_1801_cov_1.337342,phage,1801,Bacteria
Bacteria_NZ_AP023440_62_length_1793_cov_1.198504,phage,1793,Bacteria
Bacteria_NZ_AP023440_63_length_1793_cov_1.182969,phage,1793,Bacteria
Bacteria_NZ_AP023440_64_length_1790_cov_2.044380,negative,1790,Bacteria
Bacteria_NZ_AP023440_65_length_1788_cov_2.017311,negative,1788,Bacteria
Bacteria_NZ_AP023440_66_length_1787_cov_2.687644,negative,1787,Bacteria
Bacteria_NZ_AP023440_67_length_1787_cov_1.889723,negative,1787,Bacteria
Bacteria_NZ_AP023440_68_length_1785_cov_1.645087,negative,1785,Bacteria
Bacteria_NZ_AP023440_69_length_1784_cov_2.046270,negative,1784,Bacteria
Bacteria_NZ_AP023440_70_length_1782_cov_1.234511,negative,1782,Bacteria
Bacteria_NZ_AP023440_71_length_1779_cov_1.363109,negative,1779,Bacteria
Bacteria_NZ_AP023440_72_length_1763_cov_2.063817,phage,1763,Bacteria
Bacteria_NZ_AP023440_73_length_1748_cov_2.220910,negative,1748,Bacteria
Bacteria_NZ_AP023440_74_length_1744_cov_2.262877,negative,1744,Bacteria
Bacteria_NZ_AP023440_75_length_1743_cov_1.294431,phage,1743,Bacteria
Bacteria_NZ_AP023440_76_length_1739_cov_1.896675,negative,1739,Bacteria
Bacteria_NZ_AP023440_77_length_1730_cov_1.562985,phage,1730,Bacteria
Bacteria_NZ_AP023440_78_length_1698_cov_1.427267,phage,1698,Bacteria
Bacteria_NZ_AP023440_79_length_1692_cov_1.654246,phage,1692,Bacteria
Bacteria_NZ_AP023440_80_length_1659_cov_1.751870,phage,1659,Bacteria
Bacteria_NZ_AP023440_81_length_1653_cov_1.148936,phage,1653,Bacteria
Bacteria_NZ_AP023440_82_length_1642_cov_1.649023,negative,1642,Bacteria
Bacteria_NZ_AP023440_83_length_1640_cov_1.524921,negative,1640,Bacteria
Bacteria_NZ_AP023440_84_length_1637_cov_1.632111,negative,1637,Bacteria
Bacteria_NZ_AP023440_85_length_1635_cov_1.641772,negative,1635,Bacteria
Bacteria_NZ_AP023440_86_length_1634_cov_1.678911,negative,1634,Bacteria
Bacteria_NZ_AP023440_87_length_1630_cov_2.259683,negative,1630,Bacteria
Bacteria_NZ_AP023440_88_length_1628_cov_1.807374,phage,1628,Bacteria
Bacteria_NZ_AP023440_89_length_1627_cov_1.921756,phage,1627,Bacteria
Bacteria_NZ_AP023440_90_length_1627_cov_1.194656,negative,1627,Bacteria
Bacteria_NZ_AP023440_91_length_1623_cov_2.014031,phage,1623,Bacteria
Bacteria_NZ_AP023440_92_length_1620_cov_2.073482,negative,1620,Bacteria
Bacteria_NZ_AP023440_93_length_1614_cov_1.810135,negative,1614,Bacteria
Bacteria_NZ_AP023440_94_length_1614_cov_1.274535,negative,1614,Bacteria
Bacteria_NZ_AP023440_95_length_1613_cov_1.521823,negative,1613,Bacteria
Bacteria_NZ_AP023440_96_length_1612_cov_2.452152,negative,1612,Bacteria
Bacteria_NZ_AP023440_97_length_1607_cov_2.280928,negative,1607,Bacteria
Bacteria_NZ_AP023440_98_length_1607_cov_1.686211,phage,1607,Bacteria
Bacteria_NZ_AP023440_99_length_1605_cov_1.182581,negative,1605,Bacteria
Bacteria_NZ_AP023440_100_length_1604_cov_2.256940,phage,1604,Bacteria
Bacteria_NZ_AP023440_101_length_1600_cov_1.655016,phage,1600,Bacteria
Bacteria_NZ_AP023440_102_length_1600_cov_1.592880,negative,1600,Bacteria
Bacteria_NZ_AP023440_103_length_1593_cov_1.605982,phage,1593,Bacteria
Bacteria_NZ_AP023440_104_length_1593_cov_1.293888,negative,1593,Bacteria
Bacteria_NZ_AP023440_105_length_1592_cov_2.085882,phage,1592,Bacteria
Bacteria_NZ_AP023440_106_length_1590_cov_1.488599,negative,1590,Bacteria
Bacteria_NZ_AP023440_107_length_1589_cov_1.456975,negative,1589,Bacteria
Bacteria_NZ_AP023440_108_length_1585_cov_1.618954,phage,1585,Bacteria
Bacteria_NZ_AP023440_109_length_1584_cov_1.914323,negative,1584,Bacteria
Bacteria_NZ_AP023440_110_length_1583_cov_2.056283,negative,1583,Bacteria
Bacteria_NZ_AP023440_111_length_1583_cov_1.676702,negative,1583,Bacteria
Bacteria_NZ_AP023440_112_length_1576_cov_1.461538,negative,1576,Bacteria
Bacteria_NZ_AP023440_113_length_1569_cov_1.559445,negative,1569,Bacteria
Bacteria_NZ_AP023440_114_length_1567_cov_1.972222,phage,1567,Bacteria
Bacteria_NZ_AP023440_115_length_1560_cov_2.141528,phage,1560,Bacteria
Bacteria_NZ_AP023440_116_length_1559_cov_2.091090,phage,1559,Bacteria
Bacteria_NZ_AP023440_117_length_1557_cov_1.698402,phage,1557,Bacteria
Bacteria_NZ_AP023440_118_length_1557_cov_1.288948,phage,1557,Bacteria
Bacteria_NZ_AP023440_119_length_1555_cov_1.388667,phage,1555,Bacteria
Bacteria_NZ_AP023440_120_length_1555_cov_1.380000,phage,1555,Bacteria
Bacteria_NZ_AP023440_121_length_1550_cov_1.826087,negative,1550,Bacteria
Bacteria_NZ_AP023440_122_length_1550_cov_1.280936,negative,1550,Bacteria
Bacteria_NZ_AP023440_123_length_1549_cov_1.964525,phage,1549,Bacteria
Bacteria_NZ_AP023440_124_length_1547_cov_1.786193,negative,1547,Bacteria
Bacteria_NZ_AP023440_125_length_1544_cov_1.498321,phage,1544,Bacteria
Bacteria_NZ_AP023440_126_length_1544_cov_1.436535,negative,1544,Bacteria
Bacteria_NZ_AP023440_127_length_1543_cov_1.780914,phage,1543,Bacteria
Bacteria_NZ_AP023440_128_length_1543_cov_1.415323,negative,1543,Bacteria
Bacteria_NZ_AP023440_129_length_1540_cov_1.795960,negative,1540,Bacteria
Bacteria_NZ_AP023440_130_length_1538_cov_1.421443,phage,1538,Bacteria
Bacteria_NZ_AP023440_131_length_1533_cov_1.748985,phage,1533,Bacteria
Bacteria_NZ_AP023440_132_length_1530_cov_2.112542,negative,1530,Bacteria
Bacteria_NZ_AP023440_133_length_1522_cov_1.942059,negative,1522,Bacteria
Bacteria_NZ_AP023440_134_length_1517_cov_1.311218,negative,1517,Bacteria
Bacteria_NZ_AP023440_135_length_1516_cov_1.963723,negative,1516,Bacteria
Bacteria_NZ_AP023440_136_length_1516_cov_1.349076,negative,1516,Bacteria
Bacteria_NZ_AP023440_137_length_1515_cov_2.002740,phage,1515,Bacteria
Bacteria_NZ_AP023440_138_length_1508_cov_1.251893,phage,1508,Bacteria
Bacteria_NZ_AP023440_139_length_1506_cov_1.261199,phage,1506,Bacteria
Bacteria_NZ_AP023440_140_length_1501_cov_2.286307,negative,1501,Bacteria
Bacteria_NZ_AP023440_141_length_1494_cov_1.302988,negative,1494,Bacteria
Bacteria_NZ_AP023440_142_length_1493_cov_1.874131,phage,1493,Bacteria
Bacteria_NZ_AP023440_143_length_1493_cov_1.550765,phage,1493,Bacteria
Bacteria_NZ_AP023440_144_length_1493_cov_1.372740,phage,1493,Bacteria
Bacteria_NZ_AP023440_145_length_1490_cov_1.935192,negative,1490,Bacteria
Bacteria_NZ_AP023440_146_length_1488_cov_2.147244,phage,1488,Bacteria
Bacteria_NZ_AP023440_147_length_1488_cov_1.745290,negative,1488,Bacteria
Bacteria_NZ_AP023440_148_length_1476_cov_2.021816,phage,1476,Bacteria
Bacteria_NZ_AP023440_149_length_1470_cov_1.934276,negative,1470,Bacteria
Bacteria_NZ_AP023440_150_length_1466_cov_1.985117,negative,1466,Bacteria
Bacteria_NZ_AP023440_151_length_1466_cov_1.671155,phage,1466,Bacteria
Bacteria_NZ_AP023440_152_length_1465_cov_2.523404,negative,1465,Bacteria
Bacteria_NZ_AP023440_153_length_1465_cov_2.324113,phage,1465,Bacteria
Bacteria_NZ_AP023440_154_length_1463_cov_1.356534,phage,1463,Bacteria
Bacteria_NZ_AP023440_155_length_1461_cov_1.460171,phage,1461,Bacteria
Bacteria_NZ_AP023440_156_length_1460_cov_1.433452,phage,1460,Bacteria
Bacteria_NZ_AP023440_157_length_1459_cov_1.846866,phage,1459,Bacteria
Bacteria_NZ_AP023440_158_length_1452_cov_1.581961,phage,1452,Bacteria
Bacteria_NZ_AP023440_159_length_1451_cov_1.688395,negative,1451,Bacteria
Bacteria_NZ_AP023440_160_length_1444_cov_1.238301,negative,1444,Bacteria
Bacteria_NZ_AP023440_161_length_1443_cov_1.689481,phage,1443,Bacteria
Bacteria_NZ_AP023440_162_length_1440_cov_1.240433,phage,1440,Bacteria
Bacteria_NZ_AP023440_163_length_1436_cov_1.629978,negative,1436,Bacteria
Bacteria_NZ_AP023440_164_length_1432_cov_2.058097,phage,1432,Bacteria
Bacteria_NZ_AP023440_165_length_1430_cov_2.050182,negative,1430,Bacteria
Bacteria_NZ_AP023440_166_length_1428_cov_1.308084,negative,1428,Bacteria
Bacteria_NZ_AP023440_167_length_1425_cov_1.435036,negative,1425,Bacteria
Bacteria_NZ_AP023440_168_length_1424_cov_2.116874,phage,1424,Bacteria
Bacteria_NZ_AP023440_169_length_1423_cov_1.782164,negative,1423,Bacteria
Bacteria_NZ_AP023440_170_length_1421_cov_1.709370,phage,1421,Bacteria
Bacteria_NZ_AP023440_171_length_1420_cov_1.605861,negative,1420,Bacteria
Bacteria_NZ_AP023440_172_length_1419_cov_2.292522,negative,1419,Bacteria
Bacteria_NZ_AP023440_173_length_1417_cov_1.525698,phage,1417,Bacteria
Bacteria_NZ_AP023440_174_length_1414_cov_1.620309,phage,1414,Bacteria
Bacteria_NZ_AP023440_175_length_1413_cov_1.938144,negative,1413,Bacteria
Bacteria_NZ_AP023440_176_length_1408_cov_1.532151,phage,1408,Bacteria
Bacteria_NZ_AP023440_177_length_1407_cov_1.500740,negative,1407,Bacteria
Bacteria_NZ_AP023440_178_length_1405_cov_1.579259,phage,1405,Bacteria
Bacteria_NZ_AP023440_179_length_1404_cov_1.676798,phage,1404,Bacteria
Bacteria_NZ_AP023440_180_length_1404_cov_1.590067,negative,1404,Bacteria
Bacteria_NZ_AP023440_181_length_1404_cov_1.378799,phage,1404,Bacteria
Bacteria_NZ_AP023440_182_length_1402_cov_1.936154,negative,1402,Bacteria
Bacteria_NZ_AP023440_183_length_1401_cov_1.891530,phage,1401,Bacteria
Bacteria_NZ_AP023440_184_length_1396_cov_1.941089,negative,1396,Bacteria
Bacteria_NZ_AP023440_185_length_1395_cov_1.611194,phage,1395,Bacteria
Bacteria_NZ_AP023440_186_length_1394_cov_1.669903,negative,1394,Bacteria
Bacteria_NZ_AP023440_187_length_1394_cov_1.289768,phage,1394,Bacteria
Bacteria_NZ_AP023440_188_length_1391_cov_1.744012,phage,1391,Bacteria
Bacteria_NZ_AP023440_189_length_1385_cov_1.557143,negative,1385,Bacteria
Bacteria_NZ_AP023440_190_length_1384_cov_1.781791,negative,1384,Bacteria
Bacteria_NZ_AP023440_191_length_1381_cov_2.338612,negative,1381,Bacteria
Bacteria_NZ_AP023440_192_length_1378_cov_1.501890,negative,1378,Bacteria
Bacteria_NZ_AP023440_193_length_1370_cov_1.539924,negative,1370,Bacteria
Bacteria_NZ_AP023440_194_length_1369_cov_2.117199,negative,1369,Bacteria
Bacteria_NZ_AP023440_195_length_1366_cov_1.450801,phage,1366,Bacteria
Bacteria_NZ_AP023440_196_length_1363_cov_2.190367,phage,1363,Bacteria
Bacteria_NZ_AP023440_197_length_1362_cov_1.423106,negative,1362,Bacteria
Bacteria_NZ_AP023440_198_length_1361_cov_1.901225,phage,1361,Bacteria
Bacteria_NZ_AP023440_199_length_1359_cov_1.461656,phage,1359,Bacteria
Bacteria_NZ_AP023440_200_length_1358_cov_1.190330,phage,1358,Bacteria
Bacteria_NZ_AP023440_201_length_1356_cov_1.923905,phage,1356,Bacteria
Bacteria_NZ_AP023440_202_length_1355_cov_2.233077,negative,1355,Bacteria
Bacteria_NZ_AP023440_203_length_1354_cov_1.705928,negative,1354,Bacteria
Bacteria_NZ_AP023440_204_length_1353_cov_2.581664,negative,1353,Bacteria
Bacteria_NZ_AP023440_205_length_1352_cov_1.284503,phage,1352,Bacteria
Bacteria_NZ_AP023440_206_length_1351_cov_1.790123,phage,1351,Bacteria
Bacteria_NZ_AP023440_207_length_1349_cov_1.701700,negative,1349,Bacteria
Bacteria_NZ_AP023440_208_length_1349_cov_1.108192,negative,1349,Bacteria
Bacteria_NZ_AP023440_209_length_1348_cov_2.143078,phage,1348,Bacteria
Bacteria_NZ_AP023440_210_length_1348_cov_1.613302,negative,1348,Bacteria
Bacteria_NZ_AP023440_211_length_1345_cov_2.742636,phage,1345,Bacteria
Bacteria_NZ_AP023440_212_length_1341_cov_1.326594,negative,1341,Bacteria
Bacteria_NZ_AP023440_213_length_1340_cov_1.484047,phage,1340,Bacteria
Bacteria_NZ_AP023440_214_length_1338_cov_1.773967,negative,1338,Bacteria
Bacteria_NZ_AP023440_215_length_1337_cov_2.620125,negative,1337,Bacteria
Bacteria_NZ_AP023440_216_length_1337_cov_2.473479,negative,1337,Bacteria
Bacteria_NZ_AP023440_217_length_1337_cov_1.169267,phage,1337,Bacteria
Bacteria_NZ_AP023440_218_length_1331_cov_1.927900,phage,1331,Bacteria
Bacteria_NZ_AP023440_219_length_1330_cov_2.133333,negative,1330,Bacteria
Bacteria_NZ_AP023440_220_length_1330_cov_2.086275,phage,1330,Bacteria
Bacteria_NZ_AP023440_221_length_1329_cov_1.901884,negative,1329,Bacteria
Bacteria_NZ_AP023440_222_length_1328_cov_1.643362,negative,1328,Bacteria
Bacteria_NZ_AP023440_223_length_1327_cov_1.206761,phage,1327,Bacteria
Bacteria_NZ_AP023440_224_length_1325_cov_1.604724,phage,1325,Bacteria
Bacteria_NZ_AP023440_225_length_1319_cov_2.397943,negative,1319,Bacteria
Bacteria_NZ_AP023440_226_length_1319_cov_1.100475,phage,1319,Bacteria
Bacteria_NZ_AP023440_227_length_1316_cov_2.304520,negative,1316,Bacteria
Bacteria_NZ_AP023440_228_length_1314_cov_1.721207,negative,1314,Bacteria
Bacteria_NZ_AP023440_229_length_1313_cov_1.820350,negative,1313,Bacteria
Bacteria_NZ_AP023440_230_length_1311_cov_1.362261,negative,1311,Bacteria
Bacteria_NZ_AP023440_231_length_1310_cov_1.958566,negative,1310,Bacteria
Bacteria_NZ_AP023440_232_length_1309_cov_1.665072,negative,1309,Bacteria
Bacteria_NZ_AP023440_233_length_1304_cov_1.721377,phage,1304,Bacteria
Bacteria_NZ_AP023440_234_length_1304_cov_1.567654,phage,1304,Bacteria
Bacteria_NZ_AP023440_235_length_1303_cov_2.021635,negative,1303,Bacteria
Bacteria_NZ_AP023440_236_length_1302_cov_1.490778,phage,1302,Bacteria
Bacteria_NZ_AP023440_237_length_1301_cov_2.463884,negative,1301,Bacteria
Bacteria_NZ_AP023440_238_length_1297_cov_1.266506,negative,1297,Bacteria
Bacteria_NZ_AP023440_239_length_1296_cov_1.311039,negative,1296,Bacteria
Bacteria_NZ_AP023440_240_length_1295_cov_1.164516,phage,1295,Bacteria
Bacteria_NZ_AP023440_241_length_1294_cov_1.751412,phage,1294,Bacteria
Bacteria_NZ_AP023440_242_length_1293_cov_1.634895,phage,1293,Bacteria
Bacteria_NZ_AP023440_243_length_1292_cov_1.031528,phage,1292,Bacteria
Bacteria_NZ_AP023440_244_length_1290_cov_2.128745,negative,1290,Bacteria
Bacteria_NZ_AP023440_245_length_1290_cov_1.571660,negative,1290,Bacteria
Bacteria_NZ_AP023440_246_length_1288_cov_1.835361,negative,1288,Bacteria
Bacteria_NZ_AP023440_247_length_1286_cov_1.370431,negative,1286,Bacteria
Bacteria_NZ_AP023440_248_length_1285_cov_2.811382,phage,1285,Bacteria
Bacteria_NZ_AP023440_249_length_1283_cov_1.324919,phage,1283,Bacteria
Bacteria_NZ_AP023440_250_length_1282_cov_2.694377,phage,1282,Bacteria
Bacteria_NZ_AP023440_251_length_1281_cov_2.608483,negative,1281,Bacteria
Bacteria_NZ_AP023440_252_length_1280_cov_2.220408,negative,1280,Bacteria
Bacteria_NZ_AP023440_253_length_1280_cov_1.813878,negative,1280,Bacteria
Bacteria_NZ_AP023440_254_length_1274_cov_1.685808,negative,1274,Bacteria
Bacteria_NZ_AP023440_255_length_1273_cov_1.531199,negative,1273,Bacteria
Bacteria_NZ_AP023440_256_length_1272_cov_1.599836,phage,1272,Bacteria
Bacteria_NZ_AP023440_257_length_1271_cov_1.290296,negative,1271,Bacteria
Bacteria_NZ_AP023440_258_length_1269_cov_1.465404,negative,1269,Bacteria
Bacteria_NZ_AP023440_259_length_1266_cov_1.389761,negative,1266,Bacteria
Bacteria_NZ_AP023440_260_length_1262_cov_1.181442,negative,1262,Bacteria
Bacteria_NZ_AP023440_261_length_1261_cov_1.674959,negative,1261,Bacteria
Bacteria_NZ_AP023440_262_length_1259_cov_1.979236,phage,1259,Bacteria
Bacteria_NZ_AP023440_263_length_1258_cov_1.296758,negative,1258,Bacteria
Bacteria_NZ_AP023440_264_length_1257_cov_1.556572,negative,1257,Bacteria
Bacteria_NZ_AP023440_265_length_1254_cov_1.919933,negative,1254,Bacteria
Bacteria_NZ_AP023440_266_length_1254_cov_1.513761,negative,1254,Bacteria
Bacteria_NZ_AP023440_267_length_1247_cov_1.941275,phage,1247,Bacteria
Bacteria_NZ_AP023440_268_length_1246_cov_2.560034,negative,1246,Bacteria
Bacteria_NZ_AP023440_269_length_1246_cov_2.405542,negative,1246,Bacteria
Bacteria_NZ_AP023440_270_length_1246_cov_1.738875,phage,1246,Bacteria
Bacteria_NZ_AP023440_271_length_1246_cov_1.673384,negative,1246,Bacteria
Bacteria_NZ_AP023440_272_length_1246_cov_1.564232,negative,1246,Bacteria
Bacteria_NZ_AP023440_273_length_1246_cov_1.304786,negative,1246,Bacteria
