ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_AP023239_48_length_30524_cov_5.452296,negative,30524,Bacteria
Bacteria_NZ_AP023239_49_length_30479_cov_4.841737,negative,30479,Bacteria
Bacteria_NZ_AP023239_50_length_29563_cov_5.510675,negative,29563,Bacteria
Bacteria_NZ_AP023239_51_length_29374_cov_5.517753,negative,29374,Bacteria
Bacteria_NZ_AP023239_52_length_28217_cov_5.521909,negative,28217,Bacteria
Bacteria_NZ_AP023239_53_length_27531_cov_5.602890,negative,27531,Bacteria
Bacteria_NZ_AP023239_54_length_27381_cov_5.186672,negative,27381,Bacteria
Bacteria_NZ_AP023239_55_length_27373_cov_5.483601,negative,27373,Bacteria
Bacteria_NZ_AP023239_56_length_27313_cov_5.422885,negative,27313,Bacteria
Bacteria_NZ_AP023239_57_length_27203_cov_5.668116,negative,27203,Bacteria
Bacteria_NZ_AP023239_58_length_27058_cov_5.235122,negative,27058,Bacteria
Bacteria_NZ_AP023239_59_length_26329_cov_5.797480,negative,26329,Bacteria
Bacteria_NZ_AP023239_60_length_25922_cov_4.509723,negative,25922,Bacteria
Bacteria_NZ_AP023239_61_length_25868_cov_5.463410,negative,25868,Bacteria
Bacteria_NZ_AP023239_62_length_25407_cov_5.574866,negative,25407,Bacteria
Bacteria_NZ_AP023239_63_length_25335_cov_6.573062,negative,25335,Bacteria
Bacteria_NZ_AP023239_64_length_25098_cov_5.152777,negative,25098,Bacteria
Bacteria_NZ_AP023239_65_length_25056_cov_7.896804,negative,25056,Bacteria
Bacteria_NZ_AP023239_66_length_25016_cov_5.416570,negative,25016,Bacteria
Bacteria_NZ_AP023239_67_length_24997_cov_5.499800,negative,24997,Bacteria
Bacteria_NZ_AP023239_68_length_24973_cov_5.403764,negative,24973,Bacteria
Bacteria_NZ_AP023239_69_length_24839_cov_5.647555,negative,24839,Bacteria
Bacteria_NZ_AP023239_70_length_24156_cov_5.014564,negative,24156,Bacteria
Bacteria_NZ_AP023239_71_length_23917_cov_5.772106,negative,23917,Bacteria
Bacteria_NZ_AP023239_72_length_23563_cov_6.017356,negative,23563,Bacteria
Bacteria_NZ_AP023239_73_length_23240_cov_5.536942,negative,23240,Bacteria
Bacteria_NZ_AP023239_74_length_23085_cov_5.327877,negative,23085,Bacteria
Bacteria_NZ_AP023239_75_length_23062_cov_7.745947,negative,23062,Bacteria
Bacteria_NZ_AP023239_76_length_22662_cov_5.730924,negative,22662,Bacteria
Bacteria_NZ_AP023239_77_length_22356_cov_5.277073,negative,22356,Bacteria
Bacteria_NZ_AP023239_78_length_22261_cov_5.581014,negative,22261,Bacteria
Bacteria_NZ_AP023239_79_length_22154_cov_5.082447,negative,22154,Bacteria
Bacteria_NZ_AP023239_80_length_22035_cov_5.192766,negative,22035,Bacteria
Bacteria_NZ_AP023239_81_length_21895_cov_5.523764,negative,21895,Bacteria
Bacteria_NZ_AP023239_82_length_21632_cov_4.803309,negative,21632,Bacteria
Bacteria_NZ_AP023239_83_length_21188_cov_5.616902,negative,21188,Bacteria
Bacteria_NZ_AP023239_84_length_20893_cov_5.604377,negative,20893,Bacteria
Bacteria_NZ_AP023239_85_length_20730_cov_5.311149,negative,20730,Bacteria
Bacteria_NZ_AP023239_86_length_20674_cov_6.023376,negative,20674,Bacteria
Bacteria_NZ_AP023239_87_length_20598_cov_5.427445,negative,20598,Bacteria
Bacteria_NZ_AP023239_88_length_20490_cov_4.865035,phage,20490,Bacteria
Bacteria_NZ_AP023239_89_length_20424_cov_4.789877,negative,20424,Bacteria
Bacteria_NZ_AP023239_90_length_20256_cov_5.926390,negative,20256,Bacteria
Bacteria_NZ_AP023239_91_length_19957_cov_5.401769,negative,19957,Bacteria
Bacteria_NZ_AP023239_92_length_19930_cov_5.062692,negative,19930,Bacteria
Bacteria_NZ_AP023239_93_length_19682_cov_4.882764,negative,19682,Bacteria
Bacteria_NZ_AP023239_94_length_19627_cov_5.544043,negative,19627,Bacteria
Bacteria_NZ_AP023239_95_length_19298_cov_5.186353,negative,19298,Bacteria
Bacteria_NZ_AP023239_96_length_19214_cov_5.132575,negative,19214,Bacteria
Bacteria_NZ_AP023239_97_length_19155_cov_4.875393,negative,19155,Bacteria
Bacteria_NZ_AP023239_98_length_19143_cov_5.105459,negative,19143,Bacteria
Bacteria_NZ_AP023239_99_length_18681_cov_5.214163,negative,18681,Bacteria
Bacteria_NZ_AP023239_100_length_18525_cov_5.580076,phage,18525,Bacteria
Bacteria_NZ_AP023239_101_length_18432_cov_5.598030,negative,18432,Bacteria
Bacteria_NZ_AP023239_102_length_18335_cov_5.118873,negative,18335,Bacteria
Bacteria_NZ_AP023239_103_length_18192_cov_5.194134,negative,18192,Bacteria
Bacteria_NZ_AP023239_104_length_18080_cov_6.258197,negative,18080,Bacteria
Bacteria_NZ_AP023239_105_length_17735_cov_5.962839,negative,17735,Bacteria
Bacteria_NZ_AP023239_106_length_17710_cov_6.106769,negative,17710,Bacteria
Bacteria_NZ_AP023239_107_length_17683_cov_4.517529,negative,17683,Bacteria
Bacteria_NZ_AP023239_108_length_17524_cov_5.154159,negative,17524,Bacteria
Bacteria_NZ_AP023239_109_length_17309_cov_5.151269,negative,17309,Bacteria
Bacteria_NZ_AP023239_110_length_17308_cov_4.621921,negative,17308,Bacteria
Bacteria_NZ_AP023239_111_length_17137_cov_5.674804,negative,17137,Bacteria
Bacteria_NZ_AP023239_112_length_16972_cov_5.714607,negative,16972,Bacteria
Bacteria_NZ_AP023239_113_length_16962_cov_5.063228,negative,16962,Bacteria
Bacteria_NZ_AP023239_114_length_16911_cov_5.220812,negative,16911,Bacteria
Bacteria_NZ_AP023239_115_length_16766_cov_4.780983,negative,16766,Bacteria
Bacteria_NZ_AP023239_116_length_16714_cov_4.541629,negative,16714,Bacteria
Bacteria_NZ_AP023239_117_length_16273_cov_5.402762,negative,16273,Bacteria
Bacteria_NZ_AP023239_118_length_16273_cov_4.976508,negative,16273,Bacteria
Bacteria_NZ_AP023239_119_length_16049_cov_4.927660,negative,16049,Bacteria
Bacteria_NZ_AP023239_120_length_16011_cov_4.683442,negative,16011,Bacteria
Bacteria_NZ_AP023239_121_length_15959_cov_5.251698,negative,15959,Bacteria
Bacteria_NZ_AP023239_122_length_15737_cov_5.141500,negative,15737,Bacteria
Bacteria_NZ_AP023239_123_length_15386_cov_4.477921,negative,15386,Bacteria
Bacteria_NZ_AP023239_124_length_15378_cov_4.497618,phage,15378,Bacteria
Bacteria_NZ_AP023239_125_length_15312_cov_4.788556,negative,15312,Bacteria
Bacteria_NZ_AP023239_126_length_15271_cov_5.387355,negative,15271,Bacteria
Bacteria_NZ_AP023239_127_length_15200_cov_4.906438,negative,15200,Bacteria
Bacteria_NZ_AP023239_128_length_14664_cov_4.527278,negative,14664,Bacteria
Bacteria_NZ_AP023239_129_length_14388_cov_4.619061,negative,14388,Bacteria
Bacteria_NZ_AP023239_130_length_14374_cov_4.704239,negative,14374,Bacteria
Bacteria_NZ_AP023239_131_length_14317_cov_5.325761,negative,14317,Bacteria
Bacteria_NZ_AP023239_132_length_14202_cov_4.813105,negative,14202,Bacteria
Bacteria_NZ_AP023239_133_length_14146_cov_5.180470,negative,14146,Bacteria
Bacteria_NZ_AP023239_134_length_14125_cov_5.292751,negative,14125,Bacteria
Bacteria_NZ_AP023239_135_length_14018_cov_5.376925,negative,14018,Bacteria
Bacteria_NZ_AP023239_136_length_14012_cov_4.715913,negative,14012,Bacteria
Bacteria_NZ_AP023239_137_length_13872_cov_5.844829,negative,13872,Bacteria
Bacteria_NZ_AP023239_138_length_13853_cov_4.694521,negative,13853,Bacteria
Bacteria_NZ_AP023239_139_length_13718_cov_6.828808,negative,13718,Bacteria
Bacteria_NZ_AP023239_140_length_13709_cov_6.152995,negative,13709,Bacteria
Bacteria_NZ_AP023239_141_length_13405_cov_7.015056,negative,13405,Bacteria
Bacteria_NZ_AP023239_142_length_13318_cov_5.077283,negative,13318,Bacteria
Bacteria_NZ_AP023239_143_length_13149_cov_6.030396,negative,13149,Bacteria
Bacteria_NZ_AP023239_144_length_13138_cov_4.387832,negative,13138,Bacteria
Bacteria_NZ_AP023239_145_length_13098_cov_6.297018,negative,13098,Bacteria
Bacteria_NZ_AP023239_146_length_13076_cov_6.241840,negative,13076,Bacteria
Bacteria_NZ_AP023239_147_length_12811_cov_4.473816,negative,12811,Bacteria
Bacteria_NZ_AP023239_148_length_12784_cov_5.413151,negative,12784,Bacteria
Bacteria_NZ_AP023239_149_length_12507_cov_5.139496,negative,12507,Bacteria
Bacteria_NZ_AP023239_150_length_12492_cov_5.256252,negative,12492,Bacteria
Bacteria_NZ_AP023239_151_length_12450_cov_7.265268,negative,12450,Bacteria
Bacteria_NZ_AP023239_152_length_12416_cov_4.743953,negative,12416,Bacteria
Bacteria_NZ_AP023239_153_length_12406_cov_5.100235,negative,12406,Bacteria
Bacteria_NZ_AP023239_154_length_12400_cov_4.973107,negative,12400,Bacteria
Bacteria_NZ_AP023239_155_length_12126_cov_5.728606,negative,12126,Bacteria
Bacteria_NZ_AP023239_156_length_11843_cov_5.204276,phage,11843,Bacteria
Bacteria_NZ_AP023239_157_length_11807_cov_5.311777,phage,11807,Bacteria
Bacteria_NZ_AP023239_158_length_11803_cov_4.576694,negative,11803,Bacteria
Bacteria_NZ_AP023239_159_length_11765_cov_5.068574,negative,11765,Bacteria
Bacteria_NZ_AP023239_160_length_11685_cov_4.575236,negative,11685,Bacteria
Bacteria_NZ_AP023239_161_length_11643_cov_4.667846,negative,11643,Bacteria
Bacteria_NZ_AP023239_162_length_11511_cov_5.169955,negative,11511,Bacteria
Bacteria_NZ_AP023239_163_length_11380_cov_5.977307,negative,11380,Bacteria
Bacteria_NZ_AP023239_164_length_11349_cov_5.262706,negative,11349,Bacteria
Bacteria_NZ_AP023239_165_length_11257_cov_6.039725,negative,11257,Bacteria
Bacteria_NZ_AP023239_166_length_11233_cov_5.320540,negative,11233,Bacteria
Bacteria_NZ_AP023239_167_length_11183_cov_4.736970,negative,11183,Bacteria
Bacteria_NZ_AP023239_168_length_11148_cov_5.238078,negative,11148,Bacteria
Bacteria_NZ_AP023239_169_length_11145_cov_5.156808,negative,11145,Bacteria
Bacteria_NZ_AP023239_170_length_11143_cov_3.930375,negative,11143,Bacteria
Bacteria_NZ_AP023239_171_length_11016_cov_5.639723,negative,11016,Bacteria
Bacteria_NZ_AP023239_172_length_10958_cov_4.983124,negative,10958,Bacteria
Bacteria_NZ_AP023239_173_length_10653_cov_5.280147,negative,10653,Bacteria
Bacteria_NZ_AP023239_174_length_10592_cov_5.510866,negative,10592,Bacteria
Bacteria_NZ_AP023239_175_length_10518_cov_5.995126,negative,10518,Bacteria
Bacteria_NZ_AP023239_176_length_10415_cov_5.138320,negative,10415,Bacteria
Bacteria_NZ_AP023239_177_length_10259_cov_5.164837,phage,10259,Bacteria
Bacteria_NZ_AP023239_178_length_10230_cov_4.453661,negative,10230,Bacteria
Bacteria_NZ_AP023239_179_length_10128_cov_5.182170,negative,10128,Bacteria
Bacteria_NZ_AP023239_180_length_9967_cov_4.400020,negative,9967,Bacteria
Bacteria_NZ_AP023239_181_length_9825_cov_4.875640,negative,9825,Bacteria
Bacteria_NZ_AP023239_182_length_9738_cov_5.041206,negative,9738,Bacteria
Bacteria_NZ_AP023239_183_length_9727_cov_5.572581,negative,9727,Bacteria
Bacteria_NZ_AP023239_184_length_9707_cov_5.078429,negative,9707,Bacteria
Bacteria_NZ_AP023239_185_length_9703_cov_5.474710,negative,9703,Bacteria
Bacteria_NZ_AP023239_186_length_9654_cov_5.885717,negative,9654,Bacteria
Bacteria_NZ_AP023239_187_length_9533_cov_4.015510,negative,9533,Bacteria
Bacteria_NZ_AP023239_188_length_9479_cov_5.214877,negative,9479,Bacteria
Bacteria_NZ_AP023239_189_length_9477_cov_4.942369,phage,9477,Bacteria
Bacteria_NZ_AP023239_190_length_9361_cov_4.862992,negative,9361,Bacteria
Bacteria_NZ_AP023239_191_length_9198_cov_5.249152,negative,9198,Bacteria
Bacteria_NZ_AP023239_192_length_9146_cov_4.789242,negative,9146,Bacteria
Bacteria_NZ_AP023239_193_length_9127_cov_5.702932,negative,9127,Bacteria
Bacteria_NZ_AP023239_194_length_9110_cov_5.048923,negative,9110,Bacteria
Bacteria_NZ_AP023239_195_length_8975_cov_6.287668,negative,8975,Bacteria
Bacteria_NZ_AP023239_196_length_8973_cov_5.542498,negative,8973,Bacteria
Bacteria_NZ_AP023239_197_length_8780_cov_5.194499,negative,8780,Bacteria
Bacteria_NZ_AP023239_198_length_8695_cov_4.939005,negative,8695,Bacteria
Bacteria_NZ_AP023239_199_length_8653_cov_5.440451,negative,8653,Bacteria
Bacteria_NZ_AP023239_200_length_8642_cov_5.009200,negative,8642,Bacteria
Bacteria_NZ_AP023239_201_length_8355_cov_5.132048,negative,8355,Bacteria
Bacteria_NZ_AP023239_202_length_8112_cov_5.526126,negative,8112,Bacteria
Bacteria_NZ_AP023239_203_length_8099_cov_4.613252,negative,8099,Bacteria
Bacteria_NZ_AP023239_204_length_8091_cov_5.803758,negative,8091,Bacteria
Bacteria_NZ_AP023239_205_length_8090_cov_6.088363,negative,8090,Bacteria
Bacteria_NZ_AP023239_206_length_8060_cov_5.390381,negative,8060,Bacteria
Bacteria_NZ_AP023239_207_length_8036_cov_4.345320,negative,8036,Bacteria
Bacteria_NZ_AP023239_208_length_7992_cov_4.467557,negative,7992,Bacteria
Bacteria_NZ_AP023239_209_length_7800_cov_5.728986,negative,7800,Bacteria
Bacteria_NZ_AP023239_210_length_7707_cov_5.808155,negative,7707,Bacteria
Bacteria_NZ_AP023239_211_length_7617_cov_4.838270,negative,7617,Bacteria
Bacteria_NZ_AP023239_212_length_7610_cov_5.097551,negative,7610,Bacteria
Bacteria_NZ_AP023239_213_length_7595_cov_4.931034,negative,7595,Bacteria
Bacteria_NZ_AP023239_214_length_7569_cov_4.672079,negative,7569,Bacteria
Bacteria_NZ_AP023239_215_length_7457_cov_5.409889,negative,7457,Bacteria
Bacteria_NZ_AP023239_216_length_7411_cov_4.919250,negative,7411,Bacteria
Bacteria_NZ_AP023239_217_length_7407_cov_5.246872,negative,7407,Bacteria
Bacteria_NZ_AP023239_218_length_7396_cov_4.563547,negative,7396,Bacteria
Bacteria_NZ_AP023239_219_length_7394_cov_5.167325,negative,7394,Bacteria
Bacteria_NZ_AP023239_220_length_7370_cov_5.020506,negative,7370,Bacteria
Bacteria_NZ_AP023239_221_length_7354_cov_4.225921,negative,7354,Bacteria
Bacteria_NZ_AP023239_222_length_7310_cov_5.647278,negative,7310,Bacteria
Bacteria_NZ_AP023239_223_length_7228_cov_4.368744,negative,7228,Bacteria
Bacteria_NZ_AP023239_224_length_7222_cov_5.244035,negative,7222,Bacteria
Bacteria_NZ_AP023239_225_length_7212_cov_4.714126,negative,7212,Bacteria
Bacteria_NZ_AP023239_226_length_7170_cov_6.319606,negative,7170,Bacteria
Bacteria_NZ_AP023239_227_length_7158_cov_4.826130,negative,7158,Bacteria
Bacteria_NZ_AP023239_228_length_7078_cov_4.198491,phage,7078,Bacteria
Bacteria_NZ_AP023239_229_length_6945_cov_4.753556,negative,6945,Bacteria
Bacteria_NZ_AP023239_230_length_6919_cov_5.295600,negative,6919,Bacteria
Bacteria_NZ_AP023239_231_length_6903_cov_5.794831,negative,6903,Bacteria
Bacteria_NZ_AP023239_232_length_6896_cov_5.581932,negative,6896,Bacteria
Bacteria_NZ_AP023239_233_length_6884_cov_5.360668,negative,6884,Bacteria
Bacteria_NZ_AP023239_234_length_6871_cov_5.491637,negative,6871,Bacteria
Bacteria_NZ_AP023239_235_length_6859_cov_4.976337,negative,6859,Bacteria
Bacteria_NZ_AP023239_236_length_6702_cov_4.726493,negative,6702,Bacteria
Bacteria_NZ_AP023239_237_length_6629_cov_4.580773,negative,6629,Bacteria
Bacteria_NZ_AP023239_238_length_6605_cov_4.880000,negative,6605,Bacteria
Bacteria_NZ_AP023239_239_length_6572_cov_4.005677,negative,6572,Bacteria
Bacteria_NZ_AP023239_240_length_6532_cov_4.877721,phage,6532,Bacteria
Bacteria_NZ_AP023239_241_length_6508_cov_4.982644,negative,6508,Bacteria
Bacteria_NZ_AP023239_242_length_6425_cov_4.657928,negative,6425,Bacteria
Bacteria_NZ_AP023239_243_length_6388_cov_6.434549,negative,6388,Bacteria
Bacteria_NZ_AP023239_244_length_6355_cov_5.367778,negative,6355,Bacteria
Bacteria_NZ_AP023239_245_length_6301_cov_4.433397,negative,6301,Bacteria
Bacteria_NZ_AP023239_246_length_6282_cov_5.573631,negative,6282,Bacteria
Bacteria_NZ_AP023239_247_length_6233_cov_4.181450,negative,6233,Bacteria
Bacteria_NZ_AP023239_248_length_6102_cov_5.519762,negative,6102,Bacteria
Bacteria_NZ_AP023239_249_length_6074_cov_5.191726,negative,6074,Bacteria
Bacteria_NZ_AP023239_250_length_6034_cov_5.073925,negative,6034,Bacteria
Bacteria_NZ_AP023239_251_length_5979_cov_6.119851,negative,5979,Bacteria
Bacteria_NZ_AP023239_252_length_5918_cov_4.596793,negative,5918,Bacteria
Bacteria_NZ_AP023239_253_length_5901_cov_5.361957,negative,5901,Bacteria
Bacteria_NZ_AP023239_254_length_5901_cov_4.969723,negative,5901,Bacteria
Bacteria_NZ_AP023239_255_length_5889_cov_4.845561,negative,5889,Bacteria
Bacteria_NZ_AP023239_256_length_5872_cov_5.557504,negative,5872,Bacteria
Bacteria_NZ_AP023239_257_length_5870_cov_5.368186,negative,5870,Bacteria
Bacteria_NZ_AP023239_258_length_5667_cov_4.166607,negative,5667,Bacteria
Bacteria_NZ_AP023239_259_length_5652_cov_4.339289,negative,5652,Bacteria
Bacteria_NZ_AP023239_260_length_5475_cov_4.396679,negative,5475,Bacteria
Bacteria_NZ_AP023239_261_length_5379_cov_3.849174,negative,5379,Bacteria
Bacteria_NZ_AP023239_262_length_5367_cov_3.411333,negative,5367,Bacteria
Bacteria_NZ_AP023239_263_length_5338_cov_4.805035,negative,5338,Bacteria
Bacteria_NZ_AP023239_264_length_5323_cov_5.182043,negative,5323,Bacteria
Bacteria_NZ_AP023239_265_length_5263_cov_4.078725,negative,5263,Bacteria
Bacteria_NZ_AP023239_266_length_5232_cov_7.636276,negative,5232,Bacteria
Bacteria_NZ_AP023239_267_length_5030_cov_6.141106,phage,5030,Bacteria
Bacteria_NZ_AP023239_268_length_5010_cov_4.583047,negative,5010,Bacteria
Bacteria_NZ_AP023239_269_length_5003_cov_6.094382,phage,5003,Bacteria
Bacteria_NZ_AP023239_270_length_4983_cov_4.268060,negative,4983,Bacteria
Bacteria_NZ_AP023239_271_length_4936_cov_5.930752,negative,4936,Bacteria
Bacteria_NZ_AP023239_272_length_4932_cov_5.618618,negative,4932,Bacteria
Bacteria_NZ_AP023239_273_length_4830_cov_5.030576,negative,4830,Bacteria
Bacteria_NZ_AP023239_274_length_4702_cov_4.094470,phage,4702,Bacteria
Bacteria_NZ_AP023239_275_length_4671_cov_4.705589,negative,4671,Bacteria
Bacteria_NZ_AP023239_276_length_4666_cov_4.550857,negative,4666,Bacteria
Bacteria_NZ_AP023239_277_length_4665_cov_4.885900,negative,4665,Bacteria
Bacteria_NZ_AP023239_278_length_4644_cov_5.149706,negative,4644,Bacteria
Bacteria_NZ_AP023239_279_length_4638_cov_4.956360,negative,4638,Bacteria
Bacteria_NZ_AP023239_280_length_4606_cov_4.694133,negative,4606,Bacteria
Bacteria_NZ_AP023239_281_length_4599_cov_5.001100,negative,4599,Bacteria
Bacteria_NZ_AP023239_282_length_4577_cov_6.147059,negative,4577,Bacteria
Bacteria_NZ_AP023239_283_length_4539_cov_4.917707,negative,4539,Bacteria
Bacteria_NZ_AP023239_284_length_4533_cov_5.774453,negative,4533,Bacteria
Bacteria_NZ_AP023239_285_length_4484_cov_5.591104,negative,4484,Bacteria
Bacteria_NZ_AP023239_286_length_4473_cov_5.528520,negative,4473,Bacteria
Bacteria_NZ_AP023239_287_length_4342_cov_5.626079,negative,4342,Bacteria
Bacteria_NZ_AP023239_288_length_4321_cov_4.555321,negative,4321,Bacteria
Bacteria_NZ_AP023239_289_length_4299_cov_4.798775,negative,4299,Bacteria
Bacteria_NZ_AP023239_290_length_4242_cov_5.041318,negative,4242,Bacteria
Bacteria_NZ_AP023239_291_length_4224_cov_5.112017,negative,4224,Bacteria
Bacteria_NZ_AP023239_292_length_4215_cov_6.659135,negative,4215,Bacteria
Bacteria_NZ_AP023239_293_length_4193_cov_4.794828,negative,4193,Bacteria
Bacteria_NZ_AP023239_294_length_4154_cov_4.924616,negative,4154,Bacteria
Bacteria_NZ_AP023239_295_length_4131_cov_4.160942,negative,4131,Bacteria
Bacteria_NZ_AP023239_296_length_4074_cov_7.625778,negative,4074,Bacteria
Bacteria_NZ_AP023239_297_length_3902_cov_4.632181,negative,3902,Bacteria
Bacteria_NZ_AP023239_298_length_3837_cov_4.595981,negative,3837,Bacteria
Bacteria_NZ_AP023239_299_length_3795_cov_6.092513,negative,3795,Bacteria
Bacteria_NZ_AP023239_300_length_3792_cov_4.686915,phage,3792,Bacteria
Bacteria_NZ_AP023239_301_length_3629_cov_4.413542,negative,3629,Bacteria
Bacteria_NZ_AP023239_302_length_3620_cov_3.975035,negative,3620,Bacteria
Bacteria_NZ_AP023239_303_length_3606_cov_5.395663,negative,3606,Bacteria
Bacteria_NZ_AP023239_304_length_3603_cov_4.692785,negative,3603,Bacteria
Bacteria_NZ_AP023239_305_length_3499_cov_6.043554,negative,3499,Bacteria
Bacteria_NZ_AP023239_306_length_3482_cov_5.355996,negative,3482,Bacteria
Bacteria_NZ_AP023239_307_length_3459_cov_4.253525,negative,3459,Bacteria
Bacteria_NZ_AP023239_308_length_3233_cov_3.663940,negative,3233,Bacteria
Bacteria_NZ_AP023239_309_length_3232_cov_5.155807,negative,3232,Bacteria
Bacteria_NZ_AP023239_310_length_3155_cov_4.586774,negative,3155,Bacteria
Bacteria_NZ_AP023239_311_length_3151_cov_6.853036,negative,3151,Bacteria
Bacteria_NZ_AP023239_312_length_3116_cov_5.607645,negative,3116,Bacteria
Bacteria_NZ_AP023239_313_length_3093_cov_4.452600,negative,3093,Bacteria
Bacteria_NZ_AP023239_314_length_2981_cov_6.326042,negative,2981,Bacteria
Bacteria_NZ_AP023239_315_length_2966_cov_4.238406,negative,2966,Bacteria
Bacteria_NZ_AP023239_316_length_2936_cov_4.690385,phage,2936,Bacteria
Bacteria_NZ_AP023239_317_length_2931_cov_4.051460,negative,2931,Bacteria
Bacteria_NZ_AP023239_318_length_2918_cov_4.590290,negative,2918,Bacteria
Bacteria_NZ_AP023239_319_length_2833_cov_4.904608,negative,2833,Bacteria
Bacteria_NZ_AP023239_320_length_2826_cov_4.411765,negative,2826,Bacteria
Bacteria_NZ_AP023239_321_length_2810_cov_4.333212,negative,2810,Bacteria
Bacteria_NZ_AP023239_322_length_2798_cov_11.853810,negative,2798,Bacteria
Bacteria_NZ_AP023239_323_length_2771_cov_5.075110,negative,2771,Bacteria
Bacteria_NZ_AP023239_324_length_2768_cov_4.065979,phage,2768,Bacteria
Bacteria_NZ_AP023239_325_length_2698_cov_5.095346,negative,2698,Bacteria
Bacteria_NZ_AP023239_326_length_2682_cov_4.259992,negative,2682,Bacteria
Bacteria_NZ_AP023239_327_length_2677_cov_3.910374,negative,2677,Bacteria
Bacteria_NZ_AP023239_328_length_2624_cov_2.953289,negative,2624,Bacteria
Bacteria_NZ_AP023239_329_length_2585_cov_4.579447,negative,2585,Bacteria
Bacteria_NZ_AP023239_330_length_2550_cov_4.692986,negative,2550,Bacteria
Bacteria_NZ_AP023239_331_length_2500_cov_3.608998,negative,2500,Bacteria
Bacteria_NZ_AP023239_332_length_2390_cov_3.584582,negative,2390,Bacteria
