ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_AP023239_26_length_75055_cov_9.347867,negative,75055,Bacteria
Bacteria_NZ_AP023239_27_length_74565_cov_8.619367,negative,74565,Bacteria
Bacteria_NZ_AP023239_28_length_70825_cov_8.943394,negative,70825,Bacteria
Bacteria_NZ_AP023239_29_length_70677_cov_8.596188,negative,70677,Bacteria
Bacteria_NZ_AP023239_30_length_69466_cov_8.888101,negative,69466,Bacteria
Bacteria_NZ_AP023239_31_length_65454_cov_8.882873,negative,65454,Bacteria
Bacteria_NZ_AP023239_32_length_65452_cov_8.806306,negative,65452,Bacteria
Bacteria_NZ_AP023239_33_length_65266_cov_8.711153,negative,65266,Bacteria
Bacteria_NZ_AP023239_34_length_63982_cov_8.298559,negative,63982,Bacteria
Bacteria_NZ_AP023239_35_length_60561_cov_8.037682,negative,60561,Bacteria
Bacteria_NZ_AP023239_36_length_59200_cov_9.258162,negative,59200,Bacteria
Bacteria_NZ_AP023239_37_length_58080_cov_9.213046,negative,58080,Bacteria
Bacteria_NZ_AP023239_38_length_56311_cov_9.800643,negative,56311,Bacteria
Bacteria_NZ_AP023239_39_length_55925_cov_8.234348,negative,55925,Bacteria
Bacteria_NZ_AP023239_40_length_55278_cov_8.704924,negative,55278,Bacteria
Bacteria_NZ_AP023239_41_length_51940_cov_8.708413,negative,51940,Bacteria
Bacteria_NZ_AP023239_42_length_51716_cov_8.928147,negative,51716,Bacteria
Bacteria_NZ_AP023239_43_length_50055_cov_8.254760,negative,50055,Bacteria
Bacteria_NZ_AP023239_44_length_49700_cov_9.404270,negative,49700,Bacteria
Bacteria_NZ_AP023239_45_length_49288_cov_8.279365,negative,49288,Bacteria
Bacteria_NZ_AP023239_46_length_43834_cov_10.079307,negative,43834,Bacteria
Bacteria_NZ_AP023239_47_length_42967_cov_8.761419,negative,42967,Bacteria
Bacteria_NZ_AP023239_48_length_42871_cov_9.071142,negative,42871,Bacteria
Bacteria_NZ_AP023239_49_length_41791_cov_9.195251,negative,41791,Bacteria
Bacteria_NZ_AP023239_50_length_41609_cov_10.192641,negative,41609,Bacteria
Bacteria_NZ_AP023239_51_length_39472_cov_8.178882,negative,39472,Bacteria
Bacteria_NZ_AP023239_52_length_39343_cov_8.436571,negative,39343,Bacteria
Bacteria_NZ_AP023239_53_length_37331_cov_8.707694,negative,37331,Bacteria
Bacteria_NZ_AP023239_54_length_35960_cov_7.598719,negative,35960,Bacteria
Bacteria_NZ_AP023239_55_length_34541_cov_8.589341,negative,34541,Bacteria
Bacteria_NZ_AP023239_56_length_30626_cov_9.119754,negative,30626,Bacteria
Bacteria_NZ_AP023239_57_length_30293_cov_8.724320,negative,30293,Bacteria
Bacteria_NZ_AP023239_58_length_29883_cov_10.340117,negative,29883,Bacteria
Bacteria_NZ_AP023239_59_length_26220_cov_11.152570,negative,26220,Bacteria
Bacteria_NZ_AP023239_60_length_24067_cov_8.539230,negative,24067,Bacteria
Bacteria_NZ_AP023239_61_length_22708_cov_9.860548,negative,22708,Bacteria
Bacteria_NZ_AP023239_62_length_22630_cov_8.184585,negative,22630,Bacteria
Bacteria_NZ_AP023239_63_length_22367_cov_8.021244,negative,22367,Bacteria
Bacteria_NZ_AP023239_64_length_21692_cov_9.075842,negative,21692,Bacteria
Bacteria_NZ_AP023239_65_length_20543_cov_7.801738,negative,20543,Bacteria
Bacteria_NZ_AP023239_66_length_19817_cov_8.059154,negative,19817,Bacteria
Bacteria_NZ_AP023239_67_length_19586_cov_9.001536,negative,19586,Bacteria
Bacteria_NZ_AP023239_68_length_19329_cov_7.914133,negative,19329,Bacteria
Bacteria_NZ_AP023239_69_length_19019_cov_8.676545,negative,19019,Bacteria
Bacteria_NZ_AP023239_70_length_17527_cov_8.199290,negative,17527,Bacteria
Bacteria_NZ_AP023239_71_length_14237_cov_11.982019,negative,14237,Bacteria
Bacteria_NZ_AP023239_72_length_13738_cov_8.691880,negative,13738,Bacteria
Bacteria_NZ_AP023239_73_length_11952_cov_8.240817,negative,11952,Bacteria
Bacteria_NZ_AP023239_74_length_11694_cov_7.926798,negative,11694,Bacteria
Bacteria_NZ_AP023239_75_length_11268_cov_9.693927,negative,11268,Bacteria
Bacteria_NZ_AP023239_76_length_10915_cov_9.826243,negative,10915,Bacteria
Bacteria_NZ_AP023239_77_length_9174_cov_9.375260,negative,9174,Bacteria
Bacteria_NZ_AP023239_78_length_8724_cov_8.930788,negative,8724,Bacteria
Bacteria_NZ_AP023239_79_length_8299_cov_9.125546,negative,8299,Bacteria
Bacteria_NZ_AP023239_80_length_8071_cov_9.521831,negative,8071,Bacteria
Bacteria_NZ_AP023239_81_length_7435_cov_7.555556,negative,7435,Bacteria
Bacteria_NZ_AP023239_82_length_6508_cov_8.772664,negative,6508,Bacteria
Bacteria_NZ_AP023239_83_length_6072_cov_8.153897,negative,6072,Bacteria
Bacteria_NZ_AP023239_84_length_5906_cov_8.585028,negative,5906,Bacteria
Bacteria_NZ_AP023239_85_length_4722_cov_6.786372,negative,4722,Bacteria
Bacteria_NZ_AP023239_86_length_1942_cov_31.852146,phage,1942,Bacteria
Bacteria_NZ_AP023239_87_length_1706_cov_88.460933,negative,1706,Bacteria
Bacteria_NZ_AP023239_88_length_1701_cov_39.866343,negative,1701,Bacteria
Bacteria_NZ_AP023239_89_length_1602_cov_90.443439,negative,1602,Bacteria
Bacteria_NZ_AP023239_90_length_1547_cov_49.855228,negative,1547,Bacteria
Bacteria_NZ_AP023239_91_length_1543_cov_8.643817,negative,1543,Bacteria
Bacteria_NZ_AP023239_92_length_1351_cov_79.141204,phage,1351,Bacteria
Bacteria_NZ_AP023239_93_length_1268_cov_34.394064,negative,1268,Bacteria
Bacteria_NZ_AP023239_94_length_1237_cov_11.713198,negative,1237,Bacteria
Bacteria_NZ_AP023239_95_length_1227_cov_61.887372,negative,1227,Bacteria
Bacteria_NZ_AP023239_96_length_1202_cov_48.013078,negative,1202,Bacteria
Bacteria_NZ_AP023440_1_length_6553_cov_6.706525,negative,6553,Bacteria
Bacteria_NZ_AP023440_2_length_5261_cov_2.997695,negative,5261,Bacteria
Bacteria_NZ_AP023440_3_length_4090_cov_2.464932,negative,4090,Bacteria
Bacteria_NZ_AP023440_4_length_4049_cov_2.092138,phage,4049,Bacteria
Bacteria_NZ_AP023440_5_length_4049_cov_1.989234,phage,4049,Bacteria
Bacteria_NZ_AP023440_6_length_3830_cov_2.355497,phage,3830,Bacteria
Bacteria_NZ_AP023440_7_length_3726_cov_1.464179,negative,3726,Bacteria
Bacteria_NZ_AP023440_8_length_3673_cov_2.190160,negative,3673,Bacteria
Bacteria_NZ_AP023440_9_length_3578_cov_1.683792,negative,3578,Bacteria
Bacteria_NZ_AP023440_10_length_3572_cov_1.966733,negative,3572,Bacteria
Bacteria_NZ_AP023440_11_length_3365_cov_2.013293,phage,3365,Bacteria
Bacteria_NZ_AP023440_12_length_3239_cov_2.174309,phage,3239,Bacteria
Bacteria_NZ_AP023440_13_length_3171_cov_2.009949,negative,3171,Bacteria
Bacteria_NZ_AP023440_14_length_3150_cov_2.091438,phage,3150,Bacteria
Bacteria_NZ_AP023440_15_length_3127_cov_1.897786,phage,3127,Bacteria
Bacteria_NZ_AP023440_16_length_3126_cov_2.072940,phage,3126,Bacteria
Bacteria_NZ_AP023440_17_length_3122_cov_1.986958,negative,3122,Bacteria
Bacteria_NZ_AP023440_18_length_3078_cov_1.844525,negative,3078,Bacteria
Bacteria_NZ_AP023440_19_length_2962_cov_1.587891,negative,2962,Bacteria
Bacteria_NZ_AP023440_20_length_2951_cov_1.494130,negative,2951,Bacteria
Bacteria_NZ_AP023440_21_length_2942_cov_2.375130,phage,2942,Bacteria
Bacteria_NZ_AP023440_22_length_2912_cov_2.073154,negative,2912,Bacteria
Bacteria_NZ_AP023440_23_length_2827_cov_1.931457,negative,2827,Bacteria
Bacteria_NZ_AP023440_24_length_2821_cov_2.191612,phage,2821,Bacteria
Bacteria_NZ_AP023440_25_length_2813_cov_2.388687,negative,2813,Bacteria
Bacteria_NZ_AP023440_26_length_2810_cov_1.800363,negative,2810,Bacteria
Bacteria_NZ_AP023440_27_length_2796_cov_2.114922,negative,2796,Bacteria
Bacteria_NZ_AP023440_28_length_2790_cov_1.339305,negative,2790,Bacteria
Bacteria_NZ_AP023440_29_length_2780_cov_1.531009,negative,2780,Bacteria
Bacteria_NZ_AP023440_30_length_2737_cov_2.080164,negative,2737,Bacteria
Bacteria_NZ_AP023440_31_length_2715_cov_1.889098,phage,2715,Bacteria
Bacteria_NZ_AP023440_32_length_2679_cov_1.778582,phage,2679,Bacteria
Bacteria_NZ_AP023440_33_length_2649_cov_1.668466,negative,2649,Bacteria
Bacteria_NZ_AP023440_34_length_2638_cov_1.936895,negative,2638,Bacteria
Bacteria_NZ_AP023440_35_length_2637_cov_2.165763,phage,2637,Bacteria
Bacteria_NZ_AP023440_36_length_2629_cov_1.324398,negative,2629,Bacteria
Bacteria_NZ_AP023440_37_length_2586_cov_1.836823,negative,2586,Bacteria
Bacteria_NZ_AP023440_38_length_2566_cov_2.587415,phage,2566,Bacteria
Bacteria_NZ_AP023440_39_length_2556_cov_1.587365,negative,2556,Bacteria
Bacteria_NZ_AP023440_40_length_2542_cov_1.914757,negative,2542,Bacteria
Bacteria_NZ_AP023440_41_length_2532_cov_2.002422,negative,2532,Bacteria
Bacteria_NZ_AP023440_42_length_2520_cov_1.686410,phage,2520,Bacteria
Bacteria_NZ_AP023440_43_length_2513_cov_2.020342,phage,2513,Bacteria
Bacteria_NZ_AP023440_44_length_2492_cov_1.767747,negative,2492,Bacteria
Bacteria_NZ_AP023440_45_length_2484_cov_2.157678,negative,2484,Bacteria
Bacteria_NZ_AP023440_46_length_2452_cov_1.726325,negative,2452,Bacteria
Bacteria_NZ_AP023440_47_length_2432_cov_1.500631,phage,2432,Bacteria
Bacteria_NZ_AP023440_48_length_2400_cov_1.916844,negative,2400,Bacteria
Bacteria_NZ_AP023440_49_length_2383_cov_1.794244,phage,2383,Bacteria
Bacteria_NZ_AP023440_50_length_2368_cov_2.022482,phage,2368,Bacteria
Bacteria_NZ_AP023440_51_length_2363_cov_1.970971,phage,2363,Bacteria
Bacteria_NZ_AP023440_52_length_2353_cov_2.257180,negative,2353,Bacteria
Bacteria_NZ_AP023440_53_length_2320_cov_1.666667,phage,2320,Bacteria
Bacteria_NZ_AP023440_54_length_2319_cov_1.549912,phage,2319,Bacteria
Bacteria_NZ_AP023440_55_length_2311_cov_2.301418,negative,2311,Bacteria
Bacteria_NZ_AP023440_56_length_2293_cov_1.868633,negative,2293,Bacteria
Bacteria_NZ_AP023440_57_length_2293_cov_1.812779,negative,2293,Bacteria
Bacteria_NZ_AP023440_58_length_2292_cov_1.900760,phage,2292,Bacteria
Bacteria_NZ_AP023440_59_length_2285_cov_2.054709,phage,2285,Bacteria
Bacteria_NZ_AP023440_60_length_2282_cov_1.612483,negative,2282,Bacteria
Bacteria_NZ_AP023440_61_length_2279_cov_2.380396,phage,2279,Bacteria
Bacteria_NZ_AP023440_62_length_2279_cov_1.890737,phage,2279,Bacteria
Bacteria_NZ_AP023440_63_length_2278_cov_1.616284,negative,2278,Bacteria
Bacteria_NZ_AP023440_64_length_2276_cov_1.869878,negative,2276,Bacteria
Bacteria_NZ_AP023440_65_length_2273_cov_2.062218,negative,2273,Bacteria
Bacteria_NZ_AP023440_66_length_2265_cov_1.659729,negative,2265,Bacteria
Bacteria_NZ_AP023440_67_length_2258_cov_1.753972,phage,2258,Bacteria
Bacteria_NZ_AP023440_68_length_2258_cov_1.671357,negative,2258,Bacteria
Bacteria_NZ_AP023440_69_length_2258_cov_1.534271,negative,2258,Bacteria
Bacteria_NZ_AP023440_70_length_2245_cov_1.869406,negative,2245,Bacteria
Bacteria_NZ_AP023440_71_length_2239_cov_2.250916,phage,2239,Bacteria
Bacteria_NZ_AP023440_72_length_2237_cov_2.501833,phage,2237,Bacteria
Bacteria_NZ_AP023440_73_length_2234_cov_2.365764,negative,2234,Bacteria
Bacteria_NZ_AP023440_74_length_2234_cov_1.905461,phage,2234,Bacteria
Bacteria_NZ_AP023440_75_length_2232_cov_2.419384,negative,2232,Bacteria
Bacteria_NZ_AP023440_76_length_2220_cov_1.859584,negative,2220,Bacteria
Bacteria_NZ_AP023440_77_length_2217_cov_1.978261,phage,2217,Bacteria
Bacteria_NZ_AP023440_78_length_2206_cov_1.637843,phage,2206,Bacteria
Bacteria_NZ_AP023440_79_length_2205_cov_2.374419,negative,2205,Bacteria
Bacteria_NZ_AP023440_80_length_2200_cov_1.985548,negative,2200,Bacteria
Bacteria_NZ_AP023440_81_length_2200_cov_1.528671,negative,2200,Bacteria
Bacteria_NZ_AP023440_82_length_2194_cov_1.948107,negative,2194,Bacteria
Bacteria_NZ_AP023440_83_length_2189_cov_1.660262,negative,2189,Bacteria
Bacteria_NZ_AP023440_84_length_2187_cov_2.342402,phage,2187,Bacteria
Bacteria_NZ_AP023440_85_length_2180_cov_1.652235,negative,2180,Bacteria
Bacteria_NZ_AP023440_86_length_2177_cov_1.752121,phage,2177,Bacteria
Bacteria_NZ_AP023440_87_length_2171_cov_2.013705,phage,2171,Bacteria
Bacteria_NZ_AP023440_88_length_2171_cov_1.741493,phage,2171,Bacteria
Bacteria_NZ_AP023440_89_length_2170_cov_1.634515,phage,2170,Bacteria
Bacteria_NZ_AP023440_90_length_2168_cov_2.106010,negative,2168,Bacteria
Bacteria_NZ_AP023440_91_length_2163_cov_2.485294,phage,2163,Bacteria
Bacteria_NZ_AP023440_92_length_2155_cov_1.617143,negative,2155,Bacteria
Bacteria_NZ_AP023440_93_length_2154_cov_2.170557,negative,2154,Bacteria
Bacteria_NZ_AP023440_94_length_2148_cov_2.856665,negative,2148,Bacteria
Bacteria_NZ_AP023440_95_length_2148_cov_1.890588,negative,2148,Bacteria
Bacteria_NZ_AP023440_96_length_2130_cov_1.762410,negative,2130,Bacteria
Bacteria_NZ_AP023440_97_length_2123_cov_2.768859,phage,2123,Bacteria
Bacteria_NZ_AP023440_98_length_2115_cov_2.286893,negative,2115,Bacteria
Bacteria_NZ_AP023440_99_length_2112_cov_1.442878,negative,2112,Bacteria
Bacteria_NZ_AP023440_100_length_2105_cov_1.840488,negative,2105,Bacteria
Bacteria_NZ_AP023440_101_length_2104_cov_1.479258,phage,2104,Bacteria
Bacteria_NZ_AP023440_102_length_2102_cov_2.975574,negative,2102,Bacteria
Bacteria_NZ_AP023440_103_length_2096_cov_1.495345,negative,2096,Bacteria
Bacteria_NZ_AP023440_104_length_2092_cov_1.702013,negative,2092,Bacteria
Bacteria_NZ_AP023440_105_length_2082_cov_1.685742,negative,2082,Bacteria
Bacteria_NZ_AP023440_106_length_2072_cov_1.739217,negative,2072,Bacteria
Bacteria_NZ_AP023440_107_length_2070_cov_2.069975,negative,2070,Bacteria
Bacteria_NZ_AP023440_108_length_2065_cov_1.309950,phage,2065,Bacteria
Bacteria_NZ_AP023440_109_length_2055_cov_1.585000,phage,2055,Bacteria
Bacteria_NZ_AP023440_110_length_2054_cov_2.150575,phage,2054,Bacteria
Bacteria_NZ_AP023440_111_length_2042_cov_1.662808,negative,2042,Bacteria
Bacteria_NZ_AP023440_112_length_2031_cov_1.651316,phage,2031,Bacteria
Bacteria_NZ_AP023440_113_length_2028_cov_2.725291,phage,2028,Bacteria
Bacteria_NZ_AP023440_114_length_2018_cov_1.433011,negative,2018,Bacteria
Bacteria_NZ_AP023440_115_length_2017_cov_2.320082,phage,2017,Bacteria
Bacteria_NZ_AP023440_116_length_2004_cov_2.844536,negative,2004,Bacteria
Bacteria_NZ_AP023440_117_length_1998_cov_2.950077,phage,1998,Bacteria
Bacteria_NZ_AP023440_118_length_1998_cov_2.356150,negative,1998,Bacteria
Bacteria_NZ_AP023440_119_length_1998_cov_1.664436,phage,1998,Bacteria
Bacteria_NZ_AP023440_120_length_1995_cov_1.751546,phage,1995,Bacteria
Bacteria_NZ_AP023440_121_length_1991_cov_2.374483,negative,1991,Bacteria
Bacteria_NZ_AP023440_122_length_1985_cov_1.956477,negative,1985,Bacteria
Bacteria_NZ_AP023440_123_length_1983_cov_1.993776,negative,1983,Bacteria
Bacteria_NZ_AP023440_124_length_1974_cov_1.535175,phage,1974,Bacteria
Bacteria_NZ_AP023440_125_length_1964_cov_1.862755,negative,1964,Bacteria
Bacteria_NZ_AP023440_126_length_1961_cov_1.856243,negative,1961,Bacteria
Bacteria_NZ_AP023440_127_length_1952_cov_1.575646,negative,1952,Bacteria
Bacteria_NZ_AP023440_128_length_1946_cov_1.547329,negative,1946,Bacteria
Bacteria_NZ_AP023440_129_length_1941_cov_1.945917,negative,1941,Bacteria
Bacteria_NZ_AP023440_130_length_1936_cov_1.837852,phage,1936,Bacteria
Bacteria_NZ_AP023440_131_length_1936_cov_1.357788,negative,1936,Bacteria
Bacteria_NZ_AP023440_132_length_1926_cov_2.249065,negative,1926,Bacteria
Bacteria_NZ_AP023440_133_length_1926_cov_1.397114,phage,1926,Bacteria
Bacteria_NZ_AP023440_134_length_1923_cov_1.713062,negative,1923,Bacteria
Bacteria_NZ_AP023440_135_length_1921_cov_1.741693,negative,1921,Bacteria
Bacteria_NZ_AP023440_136_length_1921_cov_1.278671,negative,1921,Bacteria
Bacteria_NZ_AP023440_137_length_1919_cov_1.904506,negative,1919,Bacteria
Bacteria_NZ_AP023440_138_length_1918_cov_1.537842,phage,1918,Bacteria
Bacteria_NZ_AP023440_139_length_1915_cov_1.614516,phage,1915,Bacteria
Bacteria_NZ_AP023440_140_length_1908_cov_1.793308,negative,1908,Bacteria
Bacteria_NZ_AP023440_141_length_1907_cov_2.651728,negative,1907,Bacteria
Bacteria_NZ_AP023440_142_length_1907_cov_2.439525,negative,1907,Bacteria
Bacteria_NZ_AP023440_143_length_1904_cov_1.685776,phage,1904,Bacteria
Bacteria_NZ_AP023440_144_length_1903_cov_1.858225,negative,1903,Bacteria
Bacteria_NZ_AP023440_145_length_1900_cov_1.741463,negative,1900,Bacteria
Bacteria_NZ_AP023440_146_length_1899_cov_2.418113,negative,1899,Bacteria
Bacteria_NZ_AP023440_147_length_1884_cov_2.011482,negative,1884,Bacteria
Bacteria_NZ_AP023440_148_length_1884_cov_1.581739,negative,1884,Bacteria
Bacteria_NZ_AP023440_149_length_1881_cov_2.399781,negative,1881,Bacteria
Bacteria_NZ_AP023440_150_length_1876_cov_1.694673,negative,1876,Bacteria
Bacteria_NZ_AP023440_151_length_1874_cov_2.190214,phage,1874,Bacteria
Bacteria_NZ_AP023440_152_length_1870_cov_2.181818,negative,1870,Bacteria
Bacteria_NZ_AP023440_153_length_1870_cov_1.409366,phage,1870,Bacteria
Bacteria_NZ_AP023440_154_length_1868_cov_2.258687,negative,1868,Bacteria
Bacteria_NZ_AP023440_155_length_1865_cov_1.579558,negative,1865,Bacteria
Bacteria_NZ_AP023440_156_length_1862_cov_1.518539,phage,1862,Bacteria
Bacteria_NZ_AP023440_157_length_1861_cov_1.302326,phage,1861,Bacteria
Bacteria_NZ_AP023440_158_length_1848_cov_1.897379,negative,1848,Bacteria
Bacteria_NZ_AP023440_159_length_1848_cov_1.856665,negative,1848,Bacteria
Bacteria_NZ_AP023440_160_length_1844_cov_2.260481,phage,1844,Bacteria
Bacteria_NZ_AP023440_161_length_1843_cov_1.368009,phage,1843,Bacteria
Bacteria_NZ_AP023440_162_length_1840_cov_1.834734,phage,1840,Bacteria
Bacteria_NZ_AP023440_163_length_1838_cov_1.675266,negative,1838,Bacteria
Bacteria_NZ_AP023440_164_length_1837_cov_1.681818,phage,1837,Bacteria
Bacteria_NZ_AP023440_165_length_1837_cov_1.367565,negative,1837,Bacteria
Bacteria_NZ_AP023440_166_length_1834_cov_2.083755,phage,1834,Bacteria
Bacteria_NZ_AP023440_167_length_1832_cov_2.051210,phage,1832,Bacteria
Bacteria_NZ_AP023440_168_length_1830_cov_2.840000,negative,1830,Bacteria
Bacteria_NZ_AP023440_169_length_1830_cov_1.765070,negative,1830,Bacteria
Bacteria_NZ_AP023440_170_length_1828_cov_2.119571,phage,1828,Bacteria
Bacteria_NZ_AP023440_171_length_1822_cov_2.209394,negative,1822,Bacteria
Bacteria_NZ_AP023440_172_length_1817_cov_2.606697,negative,1817,Bacteria
Bacteria_NZ_AP023440_173_length_1817_cov_2.493757,negative,1817,Bacteria
Bacteria_NZ_AP023440_174_length_1812_cov_1.537849,negative,1812,Bacteria
Bacteria_NZ_AP023440_175_length_1801_cov_1.337342,phage,1801,Bacteria
Bacteria_NZ_AP023440_176_length_1800_cov_1.546705,phage,1800,Bacteria
Bacteria_NZ_AP023440_177_length_1797_cov_2.302526,negative,1797,Bacteria
Bacteria_NZ_AP023440_178_length_1793_cov_2.188147,phage,1793,Bacteria
Bacteria_NZ_AP023440_179_length_1793_cov_1.666858,phage,1793,Bacteria
Bacteria_NZ_AP023440_180_length_1793_cov_1.182969,phage,1793,Bacteria
Bacteria_NZ_AP023440_181_length_1788_cov_2.017311,negative,1788,Bacteria
Bacteria_NZ_AP023440_182_length_1788_cov_1.394691,phage,1788,Bacteria
Bacteria_NZ_AP023440_183_length_1787_cov_3.129330,negative,1787,Bacteria
Bacteria_NZ_AP023440_184_length_1787_cov_2.341801,negative,1787,Bacteria
Bacteria_NZ_AP023440_185_length_1782_cov_1.346265,negative,1782,Bacteria
Bacteria_NZ_AP023440_186_length_1779_cov_1.824826,negative,1779,Bacteria
Bacteria_NZ_AP023440_187_length_1772_cov_1.969715,phage,1772,Bacteria
Bacteria_NZ_AP023440_188_length_1772_cov_1.706465,phage,1772,Bacteria
Bacteria_NZ_AP023440_189_length_1769_cov_2.217036,phage,1769,Bacteria
Bacteria_NZ_AP023440_190_length_1765_cov_2.186550,negative,1765,Bacteria
Bacteria_NZ_AP023440_191_length_1758_cov_2.195537,negative,1758,Bacteria
Bacteria_NZ_AP023440_192_length_1754_cov_2.104179,phage,1754,Bacteria
Bacteria_NZ_AP023440_193_length_1753_cov_1.317432,phage,1753,Bacteria
Bacteria_NZ_AP023440_194_length_1748_cov_2.220910,negative,1748,Bacteria
Bacteria_NZ_AP023440_195_length_1747_cov_2.780142,phage,1747,Bacteria
Bacteria_NZ_AP023440_196_length_1746_cov_1.942637,negative,1746,Bacteria
Bacteria_NZ_AP023440_197_length_1745_cov_2.218935,phage,1745,Bacteria
Bacteria_NZ_AP023440_198_length_1745_cov_1.923077,negative,1745,Bacteria
Bacteria_NZ_AP023440_199_length_1744_cov_2.262877,negative,1744,Bacteria
Bacteria_NZ_AP023440_200_length_1739_cov_2.418646,phage,1739,Bacteria
Bacteria_NZ_AP023440_201_length_1737_cov_2.064209,phage,1737,Bacteria
Bacteria_NZ_AP023440_202_length_1732_cov_1.210495,phage,1732,Bacteria
Bacteria_NZ_AP023440_203_length_1729_cov_2.179211,phage,1729,Bacteria
Bacteria_NZ_AP023440_204_length_1717_cov_1.673887,phage,1717,Bacteria
Bacteria_NZ_AP023440_205_length_1715_cov_2.496386,negative,1715,Bacteria
Bacteria_NZ_AP023440_206_length_1715_cov_2.080120,negative,1715,Bacteria
Bacteria_NZ_AP023440_207_length_1715_cov_1.323494,negative,1715,Bacteria
Bacteria_NZ_AP023440_208_length_1714_cov_1.972272,phage,1714,Bacteria
Bacteria_NZ_AP023440_209_length_1712_cov_1.348823,negative,1712,Bacteria
Bacteria_NZ_AP023440_210_length_1708_cov_1.967937,phage,1708,Bacteria
Bacteria_NZ_AP023440_211_length_1705_cov_1.407879,phage,1705,Bacteria
Bacteria_NZ_AP023440_212_length_1703_cov_1.578883,phage,1703,Bacteria
Bacteria_NZ_AP023440_213_length_1702_cov_1.309047,negative,1702,Bacteria
Bacteria_NZ_AP023440_214_length_1700_cov_1.686322,phage,1700,Bacteria
Bacteria_NZ_AP023440_215_length_1696_cov_1.998781,phage,1696,Bacteria
Bacteria_NZ_AP023440_216_length_1695_cov_1.433537,phage,1695,Bacteria
Bacteria_NZ_AP023440_217_length_1692_cov_1.951741,phage,1692,Bacteria
Bacteria_NZ_AP023440_218_length_1686_cov_1.579399,phage,1686,Bacteria
Bacteria_NZ_AP023440_219_length_1684_cov_2.149171,negative,1684,Bacteria
Bacteria_NZ_AP023440_220_length_1683_cov_2.192260,negative,1683,Bacteria
Bacteria_NZ_AP023440_221_length_1681_cov_2.020295,negative,1681,Bacteria
Bacteria_NZ_AP023440_222_length_1680_cov_1.587077,negative,1680,Bacteria
Bacteria_NZ_AP023440_223_length_1678_cov_1.563771,phage,1678,Bacteria
Bacteria_NZ_AP023440_224_length_1677_cov_2.891492,negative,1677,Bacteria
Bacteria_NZ_AP023440_225_length_1677_cov_1.914303,negative,1677,Bacteria
Bacteria_NZ_AP023440_226_length_1677_cov_1.678175,negative,1677,Bacteria
Bacteria_NZ_AP023440_227_length_1676_cov_2.140037,negative,1676,Bacteria
Bacteria_NZ_AP023440_228_length_1676_cov_1.686613,phage,1676,Bacteria
Bacteria_NZ_AP023440_229_length_1676_cov_1.510796,phage,1676,Bacteria
Bacteria_NZ_AP023440_230_length_1671_cov_1.518564,phage,1671,Bacteria
Bacteria_NZ_AP023440_231_length_1670_cov_2.113932,negative,1670,Bacteria
Bacteria_NZ_AP023440_232_length_1669_cov_2.013011,phage,1669,Bacteria
Bacteria_NZ_AP023440_233_length_1668_cov_1.587725,negative,1668,Bacteria
Bacteria_NZ_AP023440_234_length_1666_cov_2.404718,negative,1666,Bacteria
Bacteria_NZ_AP023440_235_length_1664_cov_2.241144,phage,1664,Bacteria
Bacteria_NZ_AP023440_236_length_1659_cov_2.193267,negative,1659,Bacteria
