ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_CP040094_21_length_102754_cov_14.091978,negative,102754,Bacteria
Bacteria_NZ_CP040094_22_length_101360_cov_13.434292,negative,101360,Bacteria
Bacteria_NZ_CP040094_23_length_94797_cov_13.252190,negative,94797,Bacteria
Bacteria_NZ_CP040094_24_length_94011_cov_13.941419,negative,94011,Bacteria
Bacteria_NZ_CP040094_25_length_93487_cov_18.466435,negative,93487,Bacteria
Bacteria_NZ_CP040094_26_length_88432_cov_13.472940,negative,88432,Bacteria
Bacteria_NZ_CP040094_27_length_87084_cov_18.095784,negative,87084,Bacteria
Bacteria_NZ_CP040094_28_length_85786_cov_13.146633,negative,85786,Bacteria
Bacteria_NZ_CP040094_29_length_82255_cov_13.985231,negative,82255,Bacteria
Bacteria_NZ_CP040094_30_length_81045_cov_13.140449,negative,81045,Bacteria
Bacteria_NZ_CP040094_31_length_78722_cov_14.211219,negative,78722,Bacteria
Bacteria_NZ_CP040094_32_length_76360_cov_13.891501,negative,76360,Bacteria
Bacteria_NZ_CP040094_33_length_75335_cov_13.533634,negative,75335,Bacteria
Bacteria_NZ_CP040094_34_length_71574_cov_14.542961,negative,71574,Bacteria
Bacteria_NZ_CP040094_35_length_70420_cov_13.400625,negative,70420,Bacteria
Bacteria_NZ_CP040094_36_length_70398_cov_13.599235,negative,70398,Bacteria
Bacteria_NZ_CP040094_37_length_70140_cov_21.216694,negative,70140,Bacteria
Bacteria_NZ_CP040094_38_length_64018_cov_13.171333,negative,64018,Bacteria
Bacteria_NZ_CP040094_39_length_59038_cov_13.128088,negative,59038,Bacteria
Bacteria_NZ_CP040094_40_length_57529_cov_13.361642,negative,57529,Bacteria
Bacteria_NZ_CP040094_41_length_57434_cov_13.584168,negative,57434,Bacteria
Bacteria_NZ_CP040094_42_length_56331_cov_13.890166,negative,56331,Bacteria
Bacteria_NZ_CP040094_43_length_56260_cov_23.828930,negative,56260,Bacteria
Bacteria_NZ_CP040094_44_length_55126_cov_14.103830,negative,55126,Bacteria
Bacteria_NZ_CP040094_45_length_53769_cov_14.553766,negative,53769,Bacteria
Bacteria_NZ_CP040094_46_length_52520_cov_13.455256,negative,52520,Bacteria
Bacteria_NZ_CP040094_47_length_51801_cov_13.200344,phage,51801,Bacteria
Bacteria_NZ_CP040094_48_length_51335_cov_24.124863,negative,51335,Bacteria
Bacteria_NZ_CP040094_49_length_49783_cov_15.979348,phage,49783,Bacteria
Bacteria_NZ_CP040094_50_length_49663_cov_13.495646,negative,49663,Bacteria
Bacteria_NZ_CP040094_51_length_49017_cov_12.888526,negative,49017,Bacteria
Bacteria_NZ_CP040094_52_length_48976_cov_13.906625,negative,48976,Bacteria
Bacteria_NZ_CP040094_53_length_48916_cov_25.801334,negative,48916,Bacteria
Bacteria_NZ_CP040094_54_length_48820_cov_34.046632,negative,48820,Bacteria
Bacteria_NZ_CP040094_55_length_48580_cov_27.086698,negative,48580,Bacteria
Bacteria_NZ_CP040094_56_length_48255_cov_13.890249,negative,48255,Bacteria
Bacteria_NZ_CP040094_57_length_48011_cov_24.657770,negative,48011,Bacteria
Bacteria_NZ_CP040094_58_length_47653_cov_36.707929,phage,47653,Bacteria
Bacteria_NZ_CP040094_59_length_47500_cov_15.732406,negative,47500,Bacteria
Bacteria_NZ_CP040094_60_length_47306_cov_23.560390,negative,47306,Bacteria
Bacteria_NZ_CP040094_61_length_42692_cov_14.244670,negative,42692,Bacteria
Bacteria_NZ_CP040094_62_length_42390_cov_13.967497,negative,42390,Bacteria
Bacteria_NZ_CP040094_63_length_42334_cov_13.821897,negative,42334,Bacteria
Bacteria_NZ_CP040094_64_length_42263_cov_12.291414,negative,42263,Bacteria
Bacteria_NZ_CP040094_65_length_41899_cov_12.794212,negative,41899,Bacteria
Bacteria_NZ_CP040094_66_length_40797_cov_13.763684,negative,40797,Bacteria
Bacteria_NZ_CP040094_67_length_40663_cov_23.364534,negative,40663,Bacteria
Bacteria_NZ_CP040094_68_length_39781_cov_27.080703,negative,39781,Bacteria
Bacteria_NZ_CP040094_69_length_38801_cov_13.786017,negative,38801,Bacteria
Bacteria_NZ_CP040094_70_length_37006_cov_44.520338,negative,37006,Bacteria
Bacteria_NZ_CP040094_71_length_36899_cov_28.696314,negative,36899,Bacteria
Bacteria_NZ_CP040094_72_length_36406_cov_13.162609,negative,36406,Bacteria
Bacteria_NZ_CP040094_73_length_36182_cov_39.979821,negative,36182,Bacteria
Bacteria_NZ_CP040094_74_length_35714_cov_19.312964,negative,35714,Bacteria
Bacteria_NZ_CP040094_75_length_35528_cov_23.729343,negative,35528,Bacteria
Bacteria_NZ_CP040094_76_length_35491_cov_13.110340,negative,35491,Bacteria
Bacteria_NZ_CP040094_77_length_34961_cov_13.985447,negative,34961,Bacteria
Bacteria_NZ_CP040094_78_length_34748_cov_13.992419,negative,34748,Bacteria
Bacteria_NZ_CP040094_79_length_34635_cov_15.826489,negative,34635,Bacteria
Bacteria_NZ_CP040094_80_length_34445_cov_30.092556,negative,34445,Bacteria
Bacteria_NZ_CP040094_81_length_34378_cov_13.463101,negative,34378,Bacteria
Bacteria_NZ_CP040094_82_length_34178_cov_13.459162,negative,34178,Bacteria
Bacteria_NZ_CP040094_83_length_33996_cov_15.768481,negative,33996,Bacteria
Bacteria_NZ_CP040094_84_length_33092_cov_13.580924,negative,33092,Bacteria
Bacteria_NZ_CP040094_85_length_32276_cov_16.726948,negative,32276,Bacteria
Bacteria_NZ_CP040094_86_length_31760_cov_13.706829,negative,31760,Bacteria
Bacteria_NZ_CP040094_87_length_30929_cov_12.838764,negative,30929,Bacteria
Bacteria_NZ_CP040094_88_length_28997_cov_13.212114,negative,28997,Bacteria
Bacteria_NZ_CP040094_89_length_28484_cov_13.135460,negative,28484,Bacteria
Bacteria_NZ_CP040094_90_length_28111_cov_28.732321,negative,28111,Bacteria
Bacteria_NZ_CP040094_91_length_27948_cov_13.401463,negative,27948,Bacteria
Bacteria_NZ_CP040094_92_length_27921_cov_15.081354,negative,27921,Bacteria
Bacteria_NZ_CP040094_93_length_26967_cov_34.735620,negative,26967,Bacteria
Bacteria_NZ_CP040094_94_length_26384_cov_13.460443,negative,26384,Bacteria
Bacteria_NZ_CP040094_95_length_26292_cov_13.756679,negative,26292,Bacteria
Bacteria_NZ_CP040094_96_length_26266_cov_15.573919,negative,26266,Bacteria
Bacteria_NZ_CP040094_97_length_24293_cov_13.555945,negative,24293,Bacteria
Bacteria_NZ_CP040094_98_length_23929_cov_13.519226,negative,23929,Bacteria
Bacteria_NZ_CP040094_99_length_23708_cov_17.602587,negative,23708,Bacteria
Bacteria_NZ_CP040094_100_length_23570_cov_14.779375,negative,23570,Bacteria
Bacteria_NZ_CP040094_101_length_23011_cov_37.973689,negative,23011,Bacteria
Bacteria_NZ_CP040094_102_length_22946_cov_14.712114,negative,22946,Bacteria
Bacteria_NZ_CP040094_103_length_21979_cov_13.552545,negative,21979,Bacteria
Bacteria_NZ_CP040094_104_length_21525_cov_13.543596,negative,21525,Bacteria
Bacteria_NZ_CP040094_105_length_21219_cov_13.562606,negative,21219,Bacteria
Bacteria_NZ_CP040094_106_length_20397_cov_13.875774,negative,20397,Bacteria
Bacteria_NZ_CP040094_107_length_19788_cov_41.716972,negative,19788,Bacteria
Bacteria_NZ_CP040094_108_length_19678_cov_12.904755,negative,19678,Bacteria
Bacteria_NZ_CP040094_109_length_19422_cov_19.962875,negative,19422,Bacteria
Bacteria_NZ_CP040094_110_length_19382_cov_13.710250,negative,19382,Bacteria
Bacteria_NZ_CP040094_111_length_19231_cov_12.678452,negative,19231,Bacteria
Bacteria_NZ_CP040094_112_length_19193_cov_13.321350,negative,19193,Bacteria
Bacteria_NZ_CP040094_113_length_17999_cov_52.675045,negative,17999,Bacteria
Bacteria_NZ_CP040094_114_length_17612_cov_12.580794,negative,17612,Bacteria
Bacteria_NZ_CP040094_115_length_17483_cov_13.843700,negative,17483,Bacteria
Bacteria_NZ_CP040094_116_length_17181_cov_13.520320,negative,17181,Bacteria
Bacteria_NZ_CP040094_117_length_16979_cov_19.940912,negative,16979,Bacteria
Bacteria_NZ_CP040094_118_length_16456_cov_20.458265,negative,16456,Bacteria
Bacteria_NZ_CP040094_119_length_16143_cov_14.236885,negative,16143,Bacteria
Bacteria_NZ_CP040094_120_length_15810_cov_13.410473,negative,15810,Bacteria
Bacteria_NZ_CP040094_121_length_15222_cov_62.023406,negative,15222,Bacteria
Bacteria_NZ_CP040094_122_length_14505_cov_13.168166,phage,14505,Bacteria
Bacteria_NZ_CP040094_123_length_14401_cov_13.214485,negative,14401,Bacteria
Bacteria_NZ_CP040094_124_length_14091_cov_12.304004,negative,14091,Bacteria
Bacteria_NZ_CP040094_125_length_14060_cov_16.796216,negative,14060,Bacteria
Bacteria_NZ_CP040094_126_length_13876_cov_14.012372,negative,13876,Bacteria
Bacteria_NZ_CP040094_127_length_13812_cov_13.761358,negative,13812,Bacteria
Bacteria_NZ_CP040094_128_length_13638_cov_12.735036,negative,13638,Bacteria
Bacteria_NZ_CP040094_129_length_13633_cov_14.232435,negative,13633,Bacteria
Bacteria_NZ_CP040094_130_length_13000_cov_48.357744,negative,13000,Bacteria
Bacteria_NZ_CP040094_131_length_12995_cov_14.952550,negative,12995,Bacteria
Bacteria_NZ_CP040094_132_length_12894_cov_14.944622,negative,12894,Bacteria
Bacteria_NZ_CP040094_133_length_11599_cov_32.254938,negative,11599,Bacteria
Bacteria_NZ_CP040094_134_length_11310_cov_14.737717,negative,11310,Bacteria
Bacteria_NZ_CP040094_135_length_11090_cov_14.185229,negative,11090,Bacteria
Bacteria_NZ_CP040094_136_length_10937_cov_65.095479,negative,10937,Bacteria
Bacteria_NZ_CP040094_137_length_10338_cov_13.763979,negative,10338,Bacteria
Bacteria_NZ_CP040094_138_length_9822_cov_25.866899,negative,9822,Bacteria
Bacteria_NZ_CP040094_139_length_9441_cov_13.447795,negative,9441,Bacteria
Bacteria_NZ_CP040094_140_length_9342_cov_14.455906,phage,9342,Bacteria
Bacteria_NZ_CP040094_141_length_9302_cov_14.060885,negative,9302,Bacteria
Bacteria_NZ_CP040094_142_length_9300_cov_14.212980,negative,9300,Bacteria
Bacteria_NZ_CP040094_143_length_9003_cov_13.204738,negative,9003,Bacteria
Bacteria_NZ_CP040094_144_length_8889_cov_22.322164,negative,8889,Bacteria
Bacteria_NZ_CP040094_145_length_8883_cov_14.079293,negative,8883,Bacteria
Bacteria_NZ_CP040094_146_length_8539_cov_14.259194,negative,8539,Bacteria
Bacteria_NZ_CP040094_147_length_8192_cov_13.480644,negative,8192,Bacteria
Bacteria_NZ_CP040094_148_length_8154_cov_15.360291,negative,8154,Bacteria
Bacteria_NZ_CP040094_149_length_8126_cov_14.884277,negative,8126,Bacteria
Bacteria_NZ_CP040094_150_length_7960_cov_13.047691,negative,7960,Bacteria
Bacteria_NZ_CP040094_151_length_7668_cov_23.680678,negative,7668,Bacteria
Bacteria_NZ_CP040094_152_length_7400_cov_90.048468,negative,7400,Bacteria
Bacteria_NZ_CP040094_153_length_6339_cov_17.044717,negative,6339,Bacteria
Bacteria_NZ_CP040094_154_length_5951_cov_108.218284,negative,5951,Bacteria
Bacteria_NZ_CP040094_155_length_5532_cov_14.023736,negative,5532,Bacteria
Bacteria_NZ_CP040094_156_length_5388_cov_21.111007,negative,5388,Bacteria
Bacteria_NZ_CP040094_157_length_5302_cov_14.013150,negative,5302,Bacteria
Bacteria_NZ_CP040094_158_length_5251_cov_11.417821,negative,5251,Bacteria
Bacteria_NZ_CP040094_159_length_5194_cov_49.798210,phage,5194,Bacteria
Bacteria_NZ_CP040094_160_length_4704_cov_16.502259,negative,4704,Bacteria
Bacteria_NZ_CP040094_161_length_4346_cov_13.576556,negative,4346,Bacteria
Bacteria_NZ_CP040094_162_length_4231_cov_16.265086,negative,4231,Bacteria
Bacteria_NZ_CP040094_163_length_3809_cov_23.179808,negative,3809,Bacteria
Bacteria_NZ_CP040094_164_length_3791_cov_14.052730,negative,3791,Bacteria
Bacteria_NZ_CP040094_165_length_3688_cov_13.272227,negative,3688,Bacteria
Bacteria_NZ_CP040094_166_length_3679_cov_10.871965,negative,3679,Bacteria
Bacteria_NZ_CP040094_167_length_3561_cov_14.289504,negative,3561,Bacteria
Bacteria_NZ_CP040094_168_length_3459_cov_13.371622,negative,3459,Bacteria
Bacteria_NZ_CP040094_169_length_3454_cov_177.325978,negative,3454,Bacteria
Bacteria_NZ_CP040094_170_length_3309_cov_13.929010,negative,3309,Bacteria
Bacteria_NZ_CP040094_171_length_3227_cov_12.401955,negative,3227,Bacteria
Bacteria_NZ_CP040094_172_length_3216_cov_13.488453,negative,3216,Bacteria
Bacteria_NZ_CP040094_173_length_3199_cov_11.309478,negative,3199,Bacteria
Bacteria_NZ_CP040094_174_length_2879_cov_30.290368,negative,2879,Bacteria
Bacteria_NZ_CP040094_175_length_2527_cov_25.586165,negative,2527,Bacteria
Bacteria_NZ_CP040094_176_length_2398_cov_15.440034,negative,2398,Bacteria
Bacteria_NZ_CP040094_177_length_2205_cov_17.229302,negative,2205,Bacteria
Bacteria_NZ_CP040094_178_length_2183_cov_25.533365,negative,2183,Bacteria
Bacteria_NZ_CP040094_179_length_2153_cov_37.438990,negative,2153,Bacteria
Bacteria_NZ_CP040094_180_length_2102_cov_14.532975,phage,2102,Bacteria
Bacteria_NZ_CP040094_181_length_2093_cov_14.388126,phage,2093,Bacteria
Bacteria_NZ_CP040094_182_length_1940_cov_12.608488,negative,1940,Bacteria
Bacteria_NZ_CP040094_183_length_1616_cov_16.588085,negative,1616,Bacteria
Bacteria_NZ_CP040094_184_length_1566_cov_13.571145,negative,1566,Bacteria
Bacteria_NZ_CP040094_185_length_1546_cov_25.682093,phage,1546,Bacteria
Bacteria_NZ_CP040094_186_length_1509_cov_24.682256,negative,1509,Bacteria
Bacteria_NZ_CP040094_187_length_1504_cov_65.904072,negative,1504,Bacteria
Bacteria_NZ_CP040094_188_length_1473_cov_12.180536,phage,1473,Bacteria
Bacteria_NZ_CP040094_189_length_1437_cov_70.646165,phage,1437,Bacteria
Bacteria_NZ_CP040094_190_length_1412_cov_23.084746,negative,1412,Bacteria
Bacteria_NZ_CP040094_191_length_1324_cov_121.944050,negative,1324,Bacteria
Bacteria_NZ_CP040094_192_length_1184_cov_11.598760,negative,1184,Bacteria
Bacteria_NZ_CP040094_193_length_1182_cov_13.590949,negative,1182,Bacteria
Bacteria_NZ_CP040094_194_length_1143_cov_72.527574,negative,1143,Bacteria
Bacteria_NZ_CP040094_195_length_1045_cov_230.488889,negative,1045,Bacteria
Bacteria_NZ_CP040094_196_length_1004_cov_12.473130,negative,1004,Bacteria
Bacteria_NZ_CP041372_1_length_344661_cov_83.431783,negative,344661,Bacteria
Bacteria_NZ_CP041372_2_length_321916_cov_83.182190,negative,321916,Bacteria
Bacteria_NZ_CP041372_3_length_290331_cov_82.686188,negative,290331,Bacteria
Prophage_NZ_CP041372_4_length_281070_cov_82.615700,negative,281070,Prophage
Bacteria_NZ_CP041372_5_length_230775_cov_85.387353,negative,230775,Bacteria
Bacteria_NZ_CP041372_6_length_192657_cov_83.221991,negative,192657,Bacteria
Bacteria_NZ_CP041372_7_length_165695_cov_83.186489,negative,165695,Bacteria
Bacteria_NZ_CP041372_8_length_155355_cov_83.695654,negative,155355,Bacteria
Bacteria_NZ_CP041372_9_length_147928_cov_83.273147,negative,147928,Bacteria
Bacteria_NZ_CP041372_10_length_127598_cov_81.750939,negative,127598,Bacteria
Bacteria_NZ_CP041372_11_length_123877_cov_83.317230,negative,123877,Bacteria
Bacteria_NZ_CP041372_12_length_119779_cov_84.343298,negative,119779,Bacteria
Bacteria_NZ_CP041372_13_length_113748_cov_83.339106,negative,113748,Bacteria
Bacteria_NZ_CP041372_14_length_113140_cov_82.684255,negative,113140,Bacteria
Bacteria_NZ_CP041372_15_length_112979_cov_82.730633,negative,112979,Bacteria
Bacteria_NZ_CP041372_16_length_108331_cov_83.426798,negative,108331,Bacteria
Bacteria_NZ_CP041372_17_length_71919_cov_81.774268,negative,71919,Bacteria
Bacteria_NZ_CP041372_18_length_66679_cov_83.842534,negative,66679,Bacteria
Bacteria_NZ_CP041372_19_length_59877_cov_82.916369,negative,59877,Bacteria
Bacteria_NZ_CP041372_20_length_59422_cov_83.498408,negative,59422,Bacteria
Bacteria_NZ_CP041372_21_length_59358_cov_82.491274,negative,59358,Bacteria
Bacteria_NZ_CP041372_22_length_57473_cov_82.304034,negative,57473,Bacteria
Bacteria_NZ_CP041372_23_length_56640_cov_84.555801,negative,56640,Bacteria
Bacteria_NZ_CP041372_24_length_54085_cov_81.756691,negative,54085,Bacteria
Bacteria_NZ_CP041372_25_length_52888_cov_82.240210,negative,52888,Bacteria
Bacteria_NZ_CP041372_26_length_47059_cov_82.507276,phage,47059,Bacteria
Bacteria_NZ_CP041372_27_length_42573_cov_82.315608,negative,42573,Bacteria
Bacteria_NZ_CP041372_28_length_31632_cov_166.615670,phage,31632,Bacteria
Bacteria_NZ_CP041372_29_length_28298_cov_85.626810,negative,28298,Bacteria
Bacteria_NZ_CP041372_30_length_26351_cov_81.961401,phage,26351,Bacteria
Bacteria_NZ_CP041372_31_length_26285_cov_81.192337,negative,26285,Bacteria
Bacteria_NZ_CP041372_32_length_25153_cov_82.607618,negative,25153,Bacteria
Bacteria_NZ_CP041372_33_length_23140_cov_83.116872,negative,23140,Bacteria
Bacteria_NZ_CP041372_34_length_20639_cov_85.502769,negative,20639,Bacteria
Bacteria_NZ_CP041372_35_length_19237_cov_80.087009,negative,19237,Bacteria
Bacteria_NZ_CP041372_36_length_18424_cov_81.923458,negative,18424,Bacteria
Bacteria_NZ_CP041372_37_length_15146_cov_80.562720,negative,15146,Bacteria
Bacteria_NZ_CP041372_38_length_12443_cov_85.125444,negative,12443,Bacteria
Bacteria_NZ_CP041372_39_length_11575_cov_81.673177,phage,11575,Bacteria
Bacteria_NZ_CP041372_40_length_11488_cov_87.931514,negative,11488,Bacteria
Bacteria_NZ_CP041372_41_length_6210_cov_83.143786,negative,6210,Bacteria
Bacteria_NZ_CP041372_42_length_5198_cov_83.515069,phage,5198,Bacteria
Bacteria_NZ_CP041372_43_length_3864_cov_164.825413,phage,3864,Bacteria
Bacteria_NZ_CP041372_44_length_3165_cov_582.534405,negative,3165,Bacteria
Bacteria_NZ_CP041372_45_length_3027_cov_75.930686,negative,3027,Bacteria
Bacteria_NZ_CP041372_46_length_1763_cov_591.250585,phage,1763,Bacteria
Bacteria_NZ_CP041372_47_length_1477_cov_658.886076,negative,1477,Bacteria
Bacteria_NZ_CP041372_48_length_1398_cov_247.227848,negative,1398,Bacteria
Bacteria_NZ_CP041372_49_length_1372_cov_439.155657,negative,1372,Bacteria
Bacteria_NZ_CP048810_1_length_566078_cov_32.428981,negative,566078,Bacteria
Bacteria_NZ_CP048810_2_length_522410_cov_32.162797,negative,522410,Bacteria
Bacteria_NZ_CP048810_3_length_383561_cov_32.669943,negative,383561,Bacteria
Bacteria_NZ_CP048810_4_length_354928_cov_31.999000,negative,354928,Bacteria
Bacteria_NZ_CP048810_5_length_306324_cov_32.774189,negative,306324,Bacteria
Bacteria_NZ_CP048810_6_length_285204_cov_32.653458,negative,285204,Bacteria
Bacteria_NZ_CP048810_7_length_279599_cov_32.109564,negative,279599,Bacteria
Bacteria_NZ_CP048810_8_length_266893_cov_33.341488,negative,266893,Bacteria
Bacteria_NZ_CP048810_9_length_256992_cov_32.026431,negative,256992,Bacteria
Bacteria_NZ_CP048810_10_length_256797_cov_32.258259,negative,256797,Bacteria
Bacteria_NZ_CP048810_11_length_238057_cov_32.527071,negative,238057,Bacteria
Bacteria_NZ_CP048810_12_length_226599_cov_32.123058,negative,226599,Bacteria
Bacteria_NZ_CP048810_13_length_211128_cov_32.774329,negative,211128,Bacteria
Bacteria_NZ_CP048810_14_length_199640_cov_31.908200,negative,199640,Bacteria
Bacteria_NZ_CP048810_15_length_194777_cov_32.179482,negative,194777,Bacteria
Bacteria_NZ_CP048810_16_length_194082_cov_31.574667,negative,194082,Bacteria
Bacteria_NZ_CP048810_17_length_184296_cov_32.193187,negative,184296,Bacteria
Bacteria_NZ_CP048810_18_length_183039_cov_32.410342,negative,183039,Bacteria
Bacteria_NZ_CP048810_19_length_180746_cov_32.688175,negative,180746,Bacteria
Bacteria_NZ_CP048810_20_length_152118_cov_32.779710,negative,152118,Bacteria
Bacteria_NZ_CP048810_21_length_134701_cov_32.697139,negative,134701,Bacteria
Bacteria_NZ_CP048810_22_length_132496_cov_32.203676,negative,132496,Bacteria
Bacteria_NZ_CP048810_23_length_118063_cov_33.995263,negative,118063,Bacteria
Bacteria_NZ_CP048810_24_length_110415_cov_31.590304,negative,110415,Bacteria
Bacteria_NZ_CP048810_25_length_100149_cov_32.347264,negative,100149,Bacteria
Bacteria_NZ_CP048810_26_length_93861_cov_34.778809,negative,93861,Bacteria
Bacteria_NZ_CP048810_27_length_90068_cov_32.243609,negative,90068,Bacteria
Bacteria_NZ_CP048810_28_length_83279_cov_31.704004,negative,83279,Bacteria
Bacteria_NZ_CP048810_29_length_72536_cov_32.298451,negative,72536,Bacteria
Bacteria_NZ_CP048810_30_length_69984_cov_31.582748,negative,69984,Bacteria
Bacteria_NZ_CP048810_31_length_59123_cov_36.169279,negative,59123,Bacteria
Bacteria_NZ_CP048810_32_length_51011_cov_31.386353,negative,51011,Bacteria
Bacteria_NZ_CP048810_33_length_36665_cov_31.997105,phage,36665,Bacteria
Bacteria_NZ_CP048810_34_length_22885_cov_32.601007,negative,22885,Bacteria
Bacteria_NZ_CP048810_35_length_19558_cov_31.890325,negative,19558,Bacteria
Bacteria_NZ_CP048810_36_length_8392_cov_31.129303,negative,8392,Bacteria
Bacteria_NZ_CP048810_37_length_7674_cov_32.072188,negative,7674,Bacteria
Bacteria_NZ_CP048810_38_length_6402_cov_32.720025,negative,6402,Bacteria
Bacteria_NZ_CP048810_39_length_4949_cov_32.919493,negative,4949,Bacteria
Bacteria_NZ_CP048810_40_length_3582_cov_160.572158,phage,3582,Bacteria
Bacteria_NZ_CP048810_41_length_1930_cov_127.833067,negative,1930,Bacteria
Bacteria_NZ_CP048810_42_length_1925_cov_166.765241,negative,1925,Bacteria
Bacteria_NZ_CP048810_43_length_1374_cov_201.278241,negative,1374,Bacteria
Bacteria_NZ_CP048810_44_length_1324_cov_63.553191,negative,1324,Bacteria
Bacteria_NZ_CP048810_45_length_1079_cov_48.888672,negative,1079,Bacteria
Bacteria_NZ_CP053109_1_length_506193_cov_13.053132,negative,506193,Bacteria
Bacteria_NZ_CP053109_2_length_481770_cov_12.873830,negative,481770,Bacteria
Bacteria_NZ_CP053109_3_length_453562_cov_13.570404,negative,453562,Bacteria
Bacteria_NZ_CP053109_4_length_369258_cov_12.920060,negative,369258,Bacteria
Bacteria_NZ_CP053109_5_length_355643_cov_13.190833,negative,355643,Bacteria
Bacteria_NZ_CP053109_6_length_348010_cov_13.377273,negative,348010,Bacteria
Bacteria_NZ_CP053109_7_length_339546_cov_12.968199,negative,339546,Bacteria
Bacteria_NZ_CP053109_8_length_313128_cov_13.425374,negative,313128,Bacteria
Bacteria_NZ_CP053109_9_length_305277_cov_13.248160,negative,305277,Bacteria
Bacteria_NZ_CP053109_10_length_287473_cov_13.282467,negative,287473,Bacteria
Bacteria_NZ_CP053109_11_length_273656_cov_12.871134,negative,273656,Bacteria
Bacteria_NZ_CP053109_12_length_266541_cov_13.175007,negative,266541,Bacteria
Bacteria_NZ_CP053109_13_length_260009_cov_13.286424,negative,260009,Bacteria
Bacteria_NZ_CP053109_14_length_226614_cov_13.011794,negative,226614,Bacteria
Bacteria_NZ_CP053109_15_length_221678_cov_13.035204,negative,221678,Bacteria
Bacteria_NZ_CP053109_16_length_195380_cov_13.226673,negative,195380,Bacteria
Bacteria_NZ_CP053109_17_length_188955_cov_12.915696,phage,188955,Bacteria
