ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_CP041372_16_length_73002_cov_62.068365,negative,73002,Bacteria
Bacteria_NZ_CP041372_17_length_71919_cov_61.314288,negative,71919,Bacteria
Bacteria_NZ_CP041372_18_length_67225_cov_61.243814,negative,67225,Bacteria
Bacteria_NZ_CP041372_19_length_59877_cov_62.214486,negative,59877,Bacteria
Bacteria_NZ_CP041372_20_length_59788_cov_62.548106,negative,59788,Bacteria
Bacteria_NZ_CP041372_21_length_59358_cov_61.737349,negative,59358,Bacteria
Bacteria_NZ_CP041372_22_length_57573_cov_61.694078,negative,57573,Bacteria
Bacteria_NZ_CP041372_23_length_57566_cov_64.353428,negative,57566,Bacteria
Bacteria_NZ_CP041372_24_length_54279_cov_61.240244,negative,54279,Bacteria
Bacteria_NZ_CP041372_25_length_52888_cov_61.326292,negative,52888,Bacteria
Bacteria_NZ_CP041372_26_length_49618_cov_61.367956,negative,49618,Bacteria
Bacteria_NZ_CP041372_27_length_47196_cov_61.927685,phage,47196,Bacteria
Bacteria_NZ_CP041372_28_length_42582_cov_61.158981,negative,42582,Bacteria
Bacteria_NZ_CP041372_29_length_31632_cov_125.788200,phage,31632,Bacteria
Bacteria_NZ_CP041372_30_length_28392_cov_63.820553,negative,28392,Bacteria
Bacteria_NZ_CP041372_31_length_26324_cov_60.976626,phage,26324,Bacteria
Bacteria_NZ_CP041372_32_length_26307_cov_59.939662,negative,26307,Bacteria
Bacteria_NZ_CP041372_33_length_26180_cov_63.193990,negative,26180,Bacteria
Bacteria_NZ_CP041372_34_length_25055_cov_61.622720,negative,25055,Bacteria
Bacteria_NZ_CP041372_35_length_23145_cov_62.102339,negative,23145,Bacteria
Bacteria_NZ_CP041372_36_length_21039_cov_64.219310,negative,21039,Bacteria
Bacteria_NZ_CP041372_37_length_19318_cov_60.389867,negative,19318,Bacteria
Bacteria_NZ_CP041372_38_length_18463_cov_62.263201,negative,18463,Bacteria
Bacteria_NZ_CP041372_39_length_18223_cov_58.939124,negative,18223,Bacteria
Bacteria_NZ_CP041372_40_length_17646_cov_61.688932,negative,17646,Bacteria
Bacteria_NZ_CP041372_41_length_12618_cov_63.088434,phage,12618,Bacteria
Bacteria_NZ_CP041372_42_length_11575_cov_60.225347,phage,11575,Bacteria
Bacteria_NZ_CP041372_43_length_11430_cov_64.467165,negative,11430,Bacteria
Bacteria_NZ_CP041372_44_length_9026_cov_61.747966,negative,9026,Bacteria
Bacteria_NZ_CP041372_45_length_6210_cov_60.373680,negative,6210,Bacteria
Bacteria_NZ_CP041372_46_length_5198_cov_61.983084,phage,5198,Bacteria
Bacteria_NZ_CP041372_47_length_3864_cov_125.557889,phage,3864,Bacteria
Bacteria_NZ_CP041372_48_length_3165_cov_430.960450,negative,3165,Bacteria
Bacteria_NZ_CP041372_49_length_1763_cov_443.317330,phage,1763,Bacteria
Bacteria_NZ_CP041372_50_length_1477_cov_486.045710,negative,1477,Bacteria
Bacteria_NZ_CP041372_51_length_1398_cov_179.852569,negative,1398,Bacteria
Bacteria_NZ_CP041372_52_length_1372_cov_325.489749,negative,1372,Bacteria
Bacteria_NZ_CP048810_1_length_522469_cov_24.287446,negative,522469,Bacteria
Bacteria_NZ_CP048810_2_length_438811_cov_24.950852,negative,438811,Bacteria
Bacteria_NZ_CP048810_3_length_398015_cov_24.236481,negative,398015,Bacteria
Bacteria_NZ_CP048810_4_length_354929_cov_23.970947,negative,354929,Bacteria
Bacteria_NZ_CP048810_5_length_287148_cov_24.645606,negative,287148,Bacteria
Bacteria_NZ_CP048810_6_length_285189_cov_24.747115,negative,285189,Bacteria
Bacteria_NZ_CP048810_7_length_279680_cov_24.309761,negative,279680,Bacteria
Bacteria_NZ_CP048810_8_length_256992_cov_24.139750,negative,256992,Bacteria
Bacteria_NZ_CP048810_9_length_256797_cov_24.519942,negative,256797,Bacteria
Bacteria_NZ_CP048810_10_length_244366_cov_24.700632,negative,244366,Bacteria
Bacteria_NZ_CP048810_11_length_238057_cov_24.564869,negative,238057,Bacteria
Bacteria_NZ_CP048810_12_length_202899_cov_24.457628,negative,202899,Bacteria
Bacteria_NZ_CP048810_13_length_199640_cov_24.083558,negative,199640,Bacteria
Bacteria_NZ_CP048810_14_length_194777_cov_24.093780,negative,194777,Bacteria
Bacteria_NZ_CP048810_15_length_194082_cov_23.947404,negative,194082,Bacteria
Bacteria_NZ_CP048810_16_length_184296_cov_24.362802,negative,184296,Bacteria
Bacteria_NZ_CP048810_17_length_183039_cov_24.467434,negative,183039,Bacteria
Bacteria_NZ_CP048810_18_length_176174_cov_24.294863,negative,176174,Bacteria
Bacteria_NZ_CP048810_19_length_166922_cov_24.277922,negative,166922,Bacteria
Bacteria_NZ_CP048810_20_length_152118_cov_24.728100,negative,152118,Bacteria
Bacteria_NZ_CP048810_21_length_133581_cov_25.780784,negative,133581,Bacteria
Bacteria_NZ_CP048810_22_length_133367_cov_24.577127,negative,133367,Bacteria
Bacteria_NZ_CP048810_23_length_132506_cov_24.213226,negative,132506,Bacteria
Bacteria_NZ_CP048810_24_length_117641_cov_25.603720,negative,117641,Bacteria
Bacteria_NZ_CP048810_25_length_110415_cov_23.942742,negative,110415,Bacteria
Bacteria_NZ_CP048810_26_length_106867_cov_24.837846,negative,106867,Bacteria
Bacteria_NZ_CP048810_27_length_93801_cov_26.242592,negative,93801,Bacteria
Bacteria_NZ_CP048810_28_length_90069_cov_24.246006,negative,90069,Bacteria
Bacteria_NZ_CP048810_29_length_83275_cov_24.049243,negative,83275,Bacteria
Bacteria_NZ_CP048810_30_length_72551_cov_24.149167,negative,72551,Bacteria
Bacteria_NZ_CP048810_31_length_69984_cov_23.671867,negative,69984,Bacteria
Bacteria_NZ_CP048810_32_length_59787_cov_24.726378,negative,59787,Bacteria
Bacteria_NZ_CP048810_33_length_59123_cov_27.128750,negative,59123,Bacteria
Bacteria_NZ_CP048810_34_length_51011_cov_24.135843,negative,51011,Bacteria
Bacteria_NZ_CP048810_35_length_36665_cov_23.971592,phage,36665,Bacteria
Bacteria_NZ_CP048810_36_length_35342_cov_23.762604,negative,35342,Bacteria
Bacteria_NZ_CP048810_37_length_22726_cov_25.361122,negative,22726,Bacteria
Bacteria_NZ_CP048810_38_length_19536_cov_23.980288,negative,19536,Bacteria
Bacteria_NZ_CP048810_39_length_7932_cov_23.990098,negative,7932,Bacteria
Bacteria_NZ_CP048810_40_length_5295_cov_27.628435,negative,5295,Bacteria
Bacteria_NZ_CP048810_41_length_3728_cov_20.950449,negative,3728,Bacteria
Bacteria_NZ_CP048810_42_length_3582_cov_122.371137,phage,3582,Bacteria
Bacteria_NZ_CP048810_43_length_2281_cov_44.357143,negative,2281,Bacteria
Bacteria_NZ_CP048810_44_length_1930_cov_99.435200,negative,1930,Bacteria
Bacteria_NZ_CP048810_45_length_1925_cov_127.498930,negative,1925,Bacteria
Bacteria_NZ_CP048810_46_length_1357_cov_147.503840,negative,1357,Bacteria
Bacteria_NZ_CP048810_47_length_1324_cov_48.706068,negative,1324,Bacteria
Bacteria_NZ_CP053109_1_length_542404_cov_63.486801,negative,542404,Bacteria
Bacteria_NZ_CP053109_2_length_506193_cov_61.529036,negative,506193,Bacteria
Bacteria_NZ_CP053109_3_length_503319_cov_64.103357,negative,503319,Bacteria
Bacteria_NZ_CP053109_4_length_482217_cov_61.036376,negative,482217,Bacteria
Bacteria_NZ_CP053109_5_length_409613_cov_61.435777,negative,409613,Bacteria
Bacteria_NZ_CP053109_6_length_377754_cov_61.497743,negative,377754,Bacteria
Bacteria_NZ_CP053109_7_length_355630_cov_61.331533,negative,355630,Bacteria
Bacteria_NZ_CP053109_8_length_348010_cov_61.628417,negative,348010,Bacteria
Bacteria_NZ_CP053109_9_length_340194_cov_61.667389,negative,340194,Bacteria
Bacteria_NZ_CP053109_10_length_339428_cov_61.645317,negative,339428,Bacteria
Bacteria_NZ_CP053109_11_length_330725_cov_64.556044,negative,330725,Bacteria
Bacteria_NZ_CP053109_12_length_313164_cov_61.992360,negative,313164,Bacteria
Bacteria_NZ_CP053109_13_length_312335_cov_61.334325,negative,312335,Bacteria
Bacteria_NZ_CP053109_14_length_273656_cov_60.477034,negative,273656,Bacteria
Bacteria_NZ_CP053109_15_length_266512_cov_61.984020,negative,266512,Bacteria
Bacteria_NZ_CP053109_16_length_253447_cov_63.505655,negative,253447,Bacteria
Bacteria_NZ_CP053109_17_length_226614_cov_61.306679,negative,226614,Bacteria
Bacteria_NZ_CP053109_18_length_203744_cov_61.383511,phage,203744,Bacteria
Bacteria_NZ_CP053109_19_length_194175_cov_70.906676,negative,194175,Bacteria
Bacteria_NZ_CP053109_20_length_186332_cov_63.772935,negative,186332,Bacteria
Bacteria_NZ_CP053109_21_length_173219_cov_61.336207,negative,173219,Bacteria
Bacteria_NZ_CP053109_22_length_170948_cov_60.874506,negative,170948,Bacteria
Bacteria_NZ_CP053109_23_length_167807_cov_61.576363,negative,167807,Bacteria
Bacteria_NZ_CP053109_24_length_151494_cov_68.321476,negative,151494,Bacteria
Bacteria_NZ_CP053109_25_length_145847_cov_62.894617,negative,145847,Bacteria
Bacteria_NZ_CP053109_26_length_144310_cov_63.119490,negative,144310,Bacteria
Bacteria_NZ_CP053109_27_length_133059_cov_66.699347,negative,133059,Bacteria
Bacteria_NZ_CP053109_28_length_116722_cov_60.964557,negative,116722,Bacteria
Bacteria_NZ_CP053109_29_length_112745_cov_61.355595,negative,112745,Bacteria
Bacteria_NZ_CP053109_30_length_106116_cov_61.211718,negative,106116,Bacteria
Bacteria_NZ_CP053109_31_length_87068_cov_61.716606,negative,87068,Bacteria
Bacteria_NZ_CP053109_32_length_86470_cov_61.758040,negative,86470,Bacteria
Bacteria_NZ_CP053109_33_length_80140_cov_63.565324,negative,80140,Bacteria
Bacteria_NZ_CP053109_34_length_69035_cov_59.998898,negative,69035,Bacteria
Bacteria_NZ_CP053109_35_length_68851_cov_63.811443,negative,68851,Bacteria
Bacteria_NZ_CP053109_36_length_66167_cov_69.290431,negative,66167,Bacteria
Bacteria_NZ_CP053109_37_length_64793_cov_84.146761,negative,64793,Bacteria
Bacteria_NZ_CP053109_38_length_62860_cov_59.315882,negative,62860,Bacteria
Bacteria_NZ_CP053109_39_length_58860_cov_61.391531,phage,58860,Bacteria
Bacteria_NZ_CP053109_40_length_50336_cov_60.975179,negative,50336,Bacteria
Bacteria_NZ_CP053109_41_length_48079_cov_61.846785,negative,48079,Bacteria
Bacteria_NZ_CP053109_42_length_47679_cov_80.085167,negative,47679,Bacteria
Bacteria_NZ_CP053109_43_length_46846_cov_60.473403,negative,46846,Bacteria
Bacteria_NZ_CP053109_44_length_37372_cov_63.304178,negative,37372,Bacteria
Bacteria_NZ_CP053109_45_length_33628_cov_119.450392,negative,33628,Bacteria
Bacteria_NZ_CP053109_46_length_31426_cov_77.544898,phage,31426,Bacteria
Bacteria_NZ_CP053109_47_length_30564_cov_68.142089,negative,30564,Bacteria
Bacteria_NZ_CP053109_48_length_30379_cov_60.538616,phage,30379,Bacteria
Bacteria_NZ_CP053109_49_length_25554_cov_60.195576,phage,25554,Bacteria
Bacteria_NZ_CP053109_50_length_21834_cov_59.001423,negative,21834,Bacteria
Bacteria_NZ_CP053109_51_length_21665_cov_61.553910,negative,21665,Bacteria
Bacteria_NZ_CP053109_52_length_19064_cov_62.729023,phage,19064,Bacteria
Bacteria_NZ_CP053109_53_length_15689_cov_62.332289,negative,15689,Bacteria
Bacteria_NZ_CP053109_54_length_12728_cov_60.838239,negative,12728,Bacteria
Bacteria_NZ_CP053109_55_length_10795_cov_123.015549,negative,10795,Bacteria
Bacteria_NZ_CP053109_56_length_9761_cov_63.974346,negative,9761,Bacteria
Bacteria_NZ_CP053109_57_length_7605_cov_75.494437,negative,7605,Bacteria
Bacteria_NZ_CP053109_58_length_7027_cov_65.183161,phage,7027,Bacteria
Bacteria_NZ_CP053109_59_length_5621_cov_220.174991,negative,5621,Bacteria
Bacteria_NZ_CP053109_60_length_5377_cov_360.274897,phage,5377,Bacteria
Bacteria_NZ_CP053109_61_length_2155_cov_235.934762,negative,2155,Bacteria
Bacteria_NZ_CP053109_62_length_1693_cov_194.196581,negative,1693,Bacteria
Bacteria_NZ_CP053109_63_length_1480_cov_251.369825,negative,1480,Bacteria
Bacteria_NZ_CP053609_1_length_490283_cov_22.210439,phage,490283,Bacteria
Bacteria_NZ_CP053609_2_length_265508_cov_22.315427,negative,265508,Bacteria
Bacteria_NZ_CP053609_3_length_223135_cov_22.616192,negative,223135,Bacteria
Bacteria_NZ_CP053609_4_length_207842_cov_22.405569,negative,207842,Bacteria
Bacteria_NZ_CP053609_5_length_161147_cov_22.509814,negative,161147,Bacteria
Bacteria_NZ_CP053609_6_length_153179_cov_22.071178,negative,153179,Bacteria
Bacteria_NZ_CP053609_7_length_150703_cov_22.474570,negative,150703,Bacteria
Bacteria_NZ_CP053609_8_length_149163_cov_22.345696,negative,149163,Bacteria
Bacteria_NZ_CP053609_9_length_148417_cov_21.759554,negative,148417,Bacteria
Bacteria_NZ_CP053609_10_length_118060_cov_22.291996,phage,118060,Bacteria
Bacteria_NZ_CP053609_11_length_113361_cov_22.104249,negative,113361,Bacteria
Bacteria_NZ_CP053609_12_length_111624_cov_23.004930,negative,111624,Bacteria
Bacteria_NZ_CP053609_13_length_105901_cov_22.308335,negative,105901,Bacteria
Bacteria_NZ_CP053609_14_length_100960_cov_22.096784,negative,100960,Bacteria
Bacteria_NZ_CP053609_15_length_87795_cov_23.204696,negative,87795,Bacteria
Bacteria_NZ_CP053609_16_length_78349_cov_21.937275,negative,78349,Bacteria
Bacteria_NZ_CP053609_17_length_63720_cov_22.166261,negative,63720,Bacteria
Bacteria_NZ_CP053609_18_length_61152_cov_21.871418,negative,61152,Bacteria
Bacteria_NZ_CP053609_19_length_56047_cov_22.933741,negative,56047,Bacteria
Bacteria_NZ_CP053609_20_length_52753_cov_22.702152,negative,52753,Bacteria
Bacteria_NZ_CP053609_21_length_49880_cov_22.743422,negative,49880,Bacteria
Bacteria_NZ_CP053609_22_length_39646_cov_21.881665,negative,39646,Bacteria
Bacteria_NZ_CP053609_23_length_34558_cov_22.297365,negative,34558,Bacteria
Bacteria_NZ_CP053609_24_length_33392_cov_22.516873,negative,33392,Bacteria
Bacteria_NZ_CP053609_25_length_31532_cov_23.179528,negative,31532,Bacteria
Bacteria_NZ_CP053609_26_length_30094_cov_22.077965,negative,30094,Bacteria
Bacteria_NZ_CP053609_27_length_21915_cov_23.106130,negative,21915,Bacteria
Bacteria_NZ_CP053609_28_length_16113_cov_21.741437,negative,16113,Bacteria
Bacteria_NZ_CP053609_29_length_15049_cov_23.276044,negative,15049,Bacteria
Bacteria_NZ_CP053609_30_length_14254_cov_27.668498,negative,14254,Bacteria
Bacteria_NZ_CP053609_31_length_3172_cov_91.572987,negative,3172,Bacteria
Bacteria_NZ_CP053609_32_length_2789_cov_44.955377,negative,2789,Bacteria
Bacteria_NZ_CP053609_33_length_2550_cov_22.940681,phage,2550,Bacteria
Bacteria_NZ_CP053609_34_length_2483_cov_67.733526,negative,2483,Bacteria
Bacteria_NZ_CP053609_35_length_1958_cov_64.498161,negative,1958,Bacteria
Bacteria_NZ_CP053609_36_length_1742_cov_89.430943,phage,1742,Bacteria
Bacteria_NZ_CP053609_37_length_1362_cov_43.697781,negative,1362,Bacteria
Bacteria_NZ_CP053609_38_length_1324_cov_67.741529,phage,1324,Bacteria
Bacteria_NZ_CP053609_39_length_1057_cov_61.271457,phage,1057,Bacteria
Bacteria_NZ_CP053610_1_length_661143_cov_19.953393,negative,661143,Bacteria
Bacteria_NZ_CP053610_2_length_252364_cov_20.045377,negative,252364,Bacteria
Bacteria_NZ_CP053610_3_length_219005_cov_20.006371,negative,219005,Bacteria
Bacteria_NZ_CP053610_4_length_208077_cov_19.593356,negative,208077,Bacteria
Bacteria_NZ_CP053610_5_length_140933_cov_20.827986,negative,140933,Bacteria
Bacteria_NZ_CP053610_6_length_107877_cov_19.384300,negative,107877,Bacteria
Bacteria_NZ_CP053610_7_length_106198_cov_20.180700,negative,106198,Bacteria
Bacteria_NZ_CP053610_8_length_104823_cov_20.309875,negative,104823,Bacteria
Bacteria_NZ_CP053610_9_length_101600_cov_19.384224,negative,101600,Bacteria
Bacteria_NZ_CP053610_10_length_71556_cov_19.612117,negative,71556,Bacteria
Bacteria_NZ_CP053610_11_length_71187_cov_19.299331,negative,71187,Bacteria
Bacteria_NZ_CP053610_12_length_66915_cov_20.642746,negative,66915,Bacteria
Bacteria_NZ_CP053610_13_length_64626_cov_20.147977,negative,64626,Bacteria
Bacteria_NZ_CP053610_14_length_13085_cov_20.512203,negative,13085,Bacteria
Bacteria_NZ_CP053610_15_length_8120_cov_22.047861,phage,8120,Bacteria
Bacteria_NZ_CP053610_16_length_2699_cov_19.914145,negative,2699,Bacteria
Bacteria_NZ_CP053610_17_length_2558_cov_19.680783,negative,2558,Bacteria
Bacteria_NZ_CP053610_18_length_1396_cov_38.439224,negative,1396,Bacteria
Bacteria_NZ_CP053611_1_length_512085_cov_79.875062,negative,512085,Bacteria
Bacteria_NZ_CP053611_2_length_278635_cov_78.202936,negative,278635,Bacteria
Bacteria_NZ_CP053611_3_length_209116_cov_80.900469,negative,209116,Bacteria
Bacteria_NZ_CP053611_4_length_87976_cov_78.023521,negative,87976,Bacteria
Bacteria_NZ_CP053611_5_length_72072_cov_78.192718,negative,72072,Bacteria
Bacteria_NZ_CP053611_6_length_31240_cov_78.900754,negative,31240,Bacteria
Bacteria_NZ_CP053611_7_length_1344_cov_156.399535,phage,1344,Bacteria
Bacteria_NZ_CP059472_1_length_705900_cov_73.687387,negative,705900,Bacteria
Bacteria_NZ_CP059472_2_length_623068_cov_73.611141,negative,623068,Bacteria
Bacteria_NZ_CP059472_3_length_544518_cov_73.934545,negative,544518,Bacteria
Bacteria_NZ_CP059472_4_length_286279_cov_73.849370,negative,286279,Bacteria
Bacteria_NZ_CP059472_5_length_177326_cov_74.404539,negative,177326,Bacteria
Bacteria_NZ_CP059472_6_length_139020_cov_73.710877,negative,139020,Bacteria
Bacteria_NZ_CP059472_7_length_106183_cov_74.970121,negative,106183,Bacteria
Bacteria_NZ_CP059472_8_length_5783_cov_221.455307,phage,5783,Bacteria
Bacteria_NZ_CP059472_9_length_3099_cov_133.770039,negative,3099,Bacteria
Bacteria_NZ_CP059472_10_length_2333_cov_101.947761,phage,2333,Bacteria
Bacteria_NZ_CP059472_11_length_1701_cov_157.650061,negative,1701,Bacteria
Bacteria_NZ_CP061335_1_length_797590_cov_41.667015,negative,797590,Bacteria
Bacteria_NZ_CP061335_2_length_555309_cov_40.607360,negative,555309,Bacteria
Bacteria_NZ_CP061335_3_length_485723_cov_41.176446,negative,485723,Bacteria
Bacteria_NZ_CP061335_4_length_458077_cov_40.561908,negative,458077,Bacteria
Bacteria_NZ_CP061335_5_length_408215_cov_41.249853,negative,408215,Bacteria
Bacteria_NZ_CP061335_6_length_337107_cov_41.426059,negative,337107,Bacteria
Bacteria_NZ_CP061335_7_length_332528_cov_40.572004,negative,332528,Bacteria
Bacteria_NZ_CP061335_8_length_257969_cov_41.315566,negative,257969,Bacteria
Bacteria_NZ_CP061335_9_length_245764_cov_40.461713,negative,245764,Bacteria
Bacteria_NZ_CP061335_10_length_236657_cov_42.411700,negative,236657,Bacteria
Bacteria_NZ_CP061335_11_length_201810_cov_41.261803,negative,201810,Bacteria
Bacteria_NZ_CP061335_12_length_199836_cov_40.544021,negative,199836,Bacteria
Bacteria_NZ_CP061335_13_length_171322_cov_42.127141,negative,171322,Bacteria
Bacteria_NZ_CP061335_14_length_160079_cov_40.490770,negative,160079,Bacteria
Bacteria_NZ_CP061335_15_length_153306_cov_40.777222,negative,153306,Bacteria
Bacteria_NZ_CP061335_16_length_135780_cov_41.019768,negative,135780,Bacteria
Bacteria_NZ_CP061335_17_length_117684_cov_42.437511,negative,117684,Bacteria
Bacteria_NZ_CP061335_18_length_84428_cov_40.600844,negative,84428,Bacteria
Bacteria_NZ_CP061335_19_length_76725_cov_41.633468,negative,76725,Bacteria
Bacteria_NZ_CP061335_20_length_74208_cov_42.191145,negative,74208,Bacteria
Bacteria_NZ_CP061335_21_length_65040_cov_41.035285,negative,65040,Bacteria
Bacteria_NZ_CP061335_22_length_22098_cov_41.025087,negative,22098,Bacteria
Bacteria_NZ_CP061335_23_length_14693_cov_45.609851,negative,14693,Bacteria
Bacteria_NZ_CP061335_24_length_14543_cov_42.942297,negative,14543,Bacteria
Bacteria_NZ_CP061335_25_length_14467_cov_57.447058,negative,14467,Bacteria
Bacteria_NZ_CP061335_26_length_13402_cov_38.427062,negative,13402,Bacteria
Bacteria_NZ_CP061335_27_length_8398_cov_63.584442,negative,8398,Bacteria
Bacteria_NZ_CP061335_28_length_3264_cov_302.747585,negative,3264,Bacteria
Bacteria_NZ_CP061335_29_length_2758_cov_67.104698,negative,2758,Bacteria
Bacteria_NZ_CP061335_30_length_1853_cov_280.645161,negative,1853,Bacteria
Bacteria_NZ_CP061476_1_length_741045_cov_93.592784,negative,741045,Bacteria
Bacteria_NZ_CP061476_2_length_694427_cov_96.981585,negative,694427,Bacteria
Bacteria_NZ_CP061476_3_length_514100_cov_100.912969,negative,514100,Bacteria
Bacteria_NZ_CP061476_4_length_257112_cov_94.871507,negative,257112,Bacteria
Bacteria_NZ_CP061476_5_length_218135_cov_96.359675,negative,218135,Bacteria
Bacteria_NZ_CP061476_6_length_179716_cov_98.226165,negative,179716,Bacteria
Bacteria_NZ_CP061476_7_length_170003_cov_92.703862,negative,170003,Bacteria
Bacteria_NZ_CP061476_8_length_126843_cov_95.013022,negative,126843,Bacteria
Bacteria_NZ_CP061476_9_length_107628_cov_104.186208,negative,107628,Bacteria
Bacteria_NZ_CP061476_10_length_94381_cov_93.426139,negative,94381,Bacteria
Bacteria_NZ_CP061476_11_length_75229_cov_93.497672,negative,75229,Bacteria
Bacteria_NZ_CP061476_12_length_66144_cov_91.662168,negative,66144,Bacteria
Bacteria_NZ_CP061476_13_length_60450_cov_89.911582,negative,60450,Bacteria
Bacteria_NZ_CP061476_14_length_57031_cov_94.614908,negative,57031,Bacteria
Bacteria_NZ_CP061476_15_length_52551_cov_93.323910,negative,52551,Bacteria
Bacteria_NZ_CP061476_16_length_51816_cov_92.593729,negative,51816,Bacteria
Bacteria_NZ_CP061476_17_length_51210_cov_91.418962,negative,51210,Bacteria
Bacteria_NZ_CP061476_18_length_41277_cov_95.114478,negative,41277,Bacteria
Bacteria_NZ_CP061476_19_length_29209_cov_91.720724,phage,29209,Bacteria
Bacteria_NZ_CP061476_20_length_27666_cov_91.437579,negative,27666,Bacteria
Bacteria_NZ_CP061476_21_length_23076_cov_91.997654,negative,23076,Bacteria
Bacteria_NZ_CP061476_22_length_15082_cov_93.205031,negative,15082,Bacteria
Bacteria_NZ_CP061476_23_length_13547_cov_97.774755,phage,13547,Bacteria
Bacteria_NZ_CP061476_24_length_11725_cov_100.328021,negative,11725,Bacteria
Bacteria_NZ_CP061476_25_length_9909_cov_95.752182,phage,9909,Bacteria
Bacteria_NZ_CP061476_26_length_6970_cov_91.683586,negative,6970,Bacteria
Bacteria_NZ_CP061476_27_length_4634_cov_96.611050,negative,4634,Bacteria
Bacteria_NZ_CP061476_28_length_2934_cov_806.925669,negative,2934,Bacteria
Bacteria_NZ_CP061476_29_length_2321_cov_177.833186,negative,2321,Bacteria
Bacteria_NZ_CP061476_30_length_1577_cov_841.153088,negative,1577,Bacteria
Bacteria_NZ_CP061476_31_length_1215_cov_134.706897,phage,1215,Bacteria
Bacteria_NZ_LR824639_1_length_483912_cov_107.325972,negative,483912,Bacteria
Bacteria_NZ_LR824639_2_length_379191_cov_107.444521,negative,379191,Bacteria
Bacteria_NZ_LR824639_3_length_362203_cov_108.605755,negative,362203,Bacteria
Bacteria_NZ_LR824639_4_length_229364_cov_108.369174,negative,229364,Bacteria
Bacteria_NZ_LR824639_5_length_224284_cov_107.667991,negative,224284,Bacteria
Bacteria_NZ_LR824639_6_length_222998_cov_107.797755,negative,222998,Bacteria
Bacteria_NZ_LR824639_7_length_189989_cov_107.710294,negative,189989,Bacteria
Bacteria_NZ_LR824639_8_length_162215_cov_108.146133,negative,162215,Bacteria
Bacteria_NZ_LR824639_9_length_150669_cov_107.491880,negative,150669,Bacteria
Bacteria_NZ_LR824639_10_length_148517_cov_109.397085,negative,148517,Bacteria
Bacteria_NZ_LR824639_11_length_134416_cov_107.296738,negative,134416,Bacteria
Bacteria_NZ_LR824639_12_length_110513_cov_108.966702,negative,110513,Bacteria
Bacteria_NZ_LR824639_13_length_109080_cov_108.409117,negative,109080,Bacteria
Bacteria_NZ_LR824639_14_length_107920_cov_108.280295,negative,107920,Bacteria
