ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_AP023239_45_length_34149_cov_6.274212,negative,34149,Bacteria
Bacteria_NZ_AP023239_46_length_33778_cov_5.734395,negative,33778,Bacteria
Bacteria_NZ_AP023239_47_length_32844_cov_5.599652,negative,32844,Bacteria
Bacteria_NZ_AP023239_48_length_32483_cov_6.049648,negative,32483,Bacteria
Bacteria_NZ_AP023239_49_length_32063_cov_6.177987,negative,32063,Bacteria
Bacteria_NZ_AP023239_50_length_31778_cov_6.013681,negative,31778,Bacteria
Bacteria_NZ_AP023239_51_length_31021_cov_5.308403,negative,31021,Bacteria
Bacteria_NZ_AP023239_52_length_30934_cov_5.919298,negative,30934,Bacteria
Bacteria_NZ_AP023239_53_length_30753_cov_5.556746,negative,30753,Bacteria
Bacteria_NZ_AP023239_54_length_29563_cov_5.782601,negative,29563,Bacteria
Bacteria_NZ_AP023239_55_length_29530_cov_5.010416,negative,29530,Bacteria
Bacteria_NZ_AP023239_56_length_29375_cov_5.761562,negative,29375,Bacteria
Bacteria_NZ_AP023239_57_length_28217_cov_5.773951,negative,28217,Bacteria
Bacteria_NZ_AP023239_58_length_27562_cov_5.867234,negative,27562,Bacteria
Bacteria_NZ_AP023239_59_length_27379_cov_5.504685,negative,27379,Bacteria
Bacteria_NZ_AP023239_60_length_27372_cov_5.853461,negative,27372,Bacteria
Bacteria_NZ_AP023239_61_length_27208_cov_5.937281,negative,27208,Bacteria
Bacteria_NZ_AP023239_62_length_27055_cov_5.130333,phage,27055,Bacteria
Bacteria_NZ_AP023239_63_length_26587_cov_5.861639,negative,26587,Bacteria
Bacteria_NZ_AP023239_64_length_26443_cov_5.551955,negative,26443,Bacteria
Bacteria_NZ_AP023239_65_length_26103_cov_5.493857,negative,26103,Bacteria
Bacteria_NZ_AP023239_66_length_26048_cov_5.961644,negative,26048,Bacteria
Bacteria_NZ_AP023239_67_length_25916_cov_4.802405,negative,25916,Bacteria
Bacteria_NZ_AP023239_68_length_25868_cov_5.923798,negative,25868,Bacteria
Bacteria_NZ_AP023239_69_length_25829_cov_5.405486,negative,25829,Bacteria
Bacteria_NZ_AP023239_70_length_25703_cov_4.904632,negative,25703,Bacteria
Bacteria_NZ_AP023239_71_length_25408_cov_5.995543,negative,25408,Bacteria
Bacteria_NZ_AP023239_72_length_24973_cov_5.844169,negative,24973,Bacteria
Bacteria_NZ_AP023239_73_length_24839_cov_5.932093,negative,24839,Bacteria
Bacteria_NZ_AP023239_74_length_24702_cov_5.386944,negative,24702,Bacteria
Bacteria_NZ_AP023239_75_length_23917_cov_6.224667,negative,23917,Bacteria
Bacteria_NZ_AP023239_76_length_23757_cov_5.747658,negative,23757,Bacteria
Bacteria_NZ_AP023239_77_length_23520_cov_6.627743,negative,23520,Bacteria
Bacteria_NZ_AP023239_78_length_23126_cov_5.241559,phage,23126,Bacteria
Bacteria_NZ_AP023239_79_length_23085_cov_5.689839,negative,23085,Bacteria
Bacteria_NZ_AP023239_80_length_23079_cov_8.153145,negative,23079,Bacteria
Bacteria_NZ_AP023239_81_length_22871_cov_5.105277,negative,22871,Bacteria
Bacteria_NZ_AP023239_82_length_22646_cov_6.060467,negative,22646,Bacteria
Bacteria_NZ_AP023239_83_length_22619_cov_4.966451,negative,22619,Bacteria
Bacteria_NZ_AP023239_84_length_22498_cov_5.771376,negative,22498,Bacteria
Bacteria_NZ_AP023239_85_length_22349_cov_6.246613,negative,22349,Bacteria
Bacteria_NZ_AP023239_86_length_22177_cov_6.245095,negative,22177,Bacteria
Bacteria_NZ_AP023239_87_length_22171_cov_5.461973,negative,22171,Bacteria
Bacteria_NZ_AP023239_88_length_22154_cov_5.296801,negative,22154,Bacteria
Bacteria_NZ_AP023239_89_length_21895_cov_5.798810,negative,21895,Bacteria
Bacteria_NZ_AP023239_90_length_21632_cov_5.001761,negative,21632,Bacteria
Bacteria_NZ_AP023239_91_length_21610_cov_5.400557,negative,21610,Bacteria
Bacteria_NZ_AP023239_92_length_21449_cov_5.370758,negative,21449,Bacteria
Bacteria_NZ_AP023239_93_length_20893_cov_5.869757,negative,20893,Bacteria
Bacteria_NZ_AP023239_94_length_20810_cov_5.972055,negative,20810,Bacteria
Bacteria_NZ_AP023239_95_length_20656_cov_5.680113,negative,20656,Bacteria
Bacteria_NZ_AP023239_96_length_20598_cov_5.654870,negative,20598,Bacteria
Bacteria_NZ_AP023239_97_length_20543_cov_5.188061,negative,20543,Bacteria
Bacteria_NZ_AP023239_98_length_20508_cov_5.523395,negative,20508,Bacteria
Bacteria_NZ_AP023239_99_length_20144_cov_6.237891,negative,20144,Bacteria
Bacteria_NZ_AP023239_100_length_19957_cov_5.705005,negative,19957,Bacteria
Bacteria_NZ_AP023239_101_length_19682_cov_5.321649,negative,19682,Bacteria
Bacteria_NZ_AP023239_102_length_19437_cov_5.745486,negative,19437,Bacteria
Bacteria_NZ_AP023239_103_length_19323_cov_5.531763,negative,19323,Bacteria
Bacteria_NZ_AP023239_104_length_19215_cov_5.343111,negative,19215,Bacteria
Bacteria_NZ_AP023239_105_length_19021_cov_5.298798,negative,19021,Bacteria
Bacteria_NZ_AP023239_106_length_18983_cov_5.796439,negative,18983,Bacteria
Bacteria_NZ_AP023239_107_length_18683_cov_5.696747,negative,18683,Bacteria
Bacteria_NZ_AP023239_108_length_18639_cov_5.244027,negative,18639,Bacteria
Bacteria_NZ_AP023239_109_length_18635_cov_5.176050,negative,18635,Bacteria
Bacteria_NZ_AP023239_110_length_18514_cov_4.632158,negative,18514,Bacteria
Bacteria_NZ_AP023239_111_length_18364_cov_6.060735,negative,18364,Bacteria
Bacteria_NZ_AP023239_112_length_18173_cov_5.402307,negative,18173,Bacteria
Bacteria_NZ_AP023239_113_length_18158_cov_5.041485,negative,18158,Bacteria
Bacteria_NZ_AP023239_114_length_18080_cov_6.615922,negative,18080,Bacteria
Bacteria_NZ_AP023239_115_length_18048_cov_4.800145,negative,18048,Bacteria
Bacteria_NZ_AP023239_116_length_17871_cov_5.827739,negative,17871,Bacteria
Bacteria_NZ_AP023239_117_length_17726_cov_5.362345,negative,17726,Bacteria
Bacteria_NZ_AP023239_118_length_17476_cov_5.498479,negative,17476,Bacteria
Bacteria_NZ_AP023239_119_length_17309_cov_5.504521,negative,17309,Bacteria
Bacteria_NZ_AP023239_120_length_16972_cov_5.954543,negative,16972,Bacteria
Bacteria_NZ_AP023239_121_length_16911_cov_5.560987,negative,16911,Bacteria
Bacteria_NZ_AP023239_122_length_16759_cov_6.160201,phage,16759,Bacteria
Bacteria_NZ_AP023239_123_length_16273_cov_5.695832,negative,16273,Bacteria
Bacteria_NZ_AP023239_124_length_16265_cov_5.070389,negative,16265,Bacteria
Bacteria_NZ_AP023239_125_length_15959_cov_5.767228,negative,15959,Bacteria
Bacteria_NZ_AP023239_126_length_15798_cov_5.970844,negative,15798,Bacteria
Bacteria_NZ_AP023239_127_length_15464_cov_5.134597,negative,15464,Bacteria
Bacteria_NZ_AP023239_128_length_15427_cov_4.689826,negative,15427,Bacteria
Bacteria_NZ_AP023239_129_length_15347_cov_5.382030,negative,15347,Bacteria
Bacteria_NZ_AP023239_130_length_15200_cov_5.260878,negative,15200,Bacteria
Bacteria_NZ_AP023239_131_length_14812_cov_6.069865,negative,14812,Bacteria
Bacteria_NZ_AP023239_132_length_14664_cov_4.852488,negative,14664,Bacteria
Bacteria_NZ_AP023239_133_length_14523_cov_6.737973,negative,14523,Bacteria
Bacteria_NZ_AP023239_134_length_14317_cov_5.658814,negative,14317,Bacteria
Bacteria_NZ_AP023239_135_length_14250_cov_5.363438,negative,14250,Bacteria
Bacteria_NZ_AP023239_136_length_14225_cov_7.990402,negative,14225,Bacteria
Bacteria_NZ_AP023239_137_length_14195_cov_5.490453,negative,14195,Bacteria
Bacteria_NZ_AP023239_138_length_14076_cov_6.336638,negative,14076,Bacteria
Bacteria_NZ_AP023239_139_length_14047_cov_5.460763,negative,14047,Bacteria
Bacteria_NZ_AP023239_140_length_14018_cov_5.671417,negative,14018,Bacteria
Bacteria_NZ_AP023239_141_length_13872_cov_6.223420,negative,13872,Bacteria
Bacteria_NZ_AP023239_142_length_13718_cov_7.338871,negative,13718,Bacteria
Bacteria_NZ_AP023239_143_length_13701_cov_4.646490,negative,13701,Bacteria
Bacteria_NZ_AP023239_144_length_13599_cov_5.738851,negative,13599,Bacteria
Bacteria_NZ_AP023239_145_length_13566_cov_4.817926,negative,13566,Bacteria
Bacteria_NZ_AP023239_146_length_13318_cov_5.749604,negative,13318,Bacteria
Bacteria_NZ_AP023239_147_length_13186_cov_4.944254,negative,13186,Bacteria
Bacteria_NZ_AP023239_148_length_13180_cov_6.554438,negative,13180,Bacteria
Bacteria_NZ_AP023239_149_length_13076_cov_6.476384,negative,13076,Bacteria
Bacteria_NZ_AP023239_150_length_13058_cov_4.729139,negative,13058,Bacteria
Bacteria_NZ_AP023239_151_length_13054_cov_5.460420,negative,13054,Bacteria
Bacteria_NZ_AP023239_152_length_12811_cov_4.783788,negative,12811,Bacteria
Bacteria_NZ_AP023239_153_length_12510_cov_4.836532,negative,12510,Bacteria
Bacteria_NZ_AP023239_154_length_12506_cov_5.355473,negative,12506,Bacteria
Bacteria_NZ_AP023239_155_length_12502_cov_5.197317,negative,12502,Bacteria
Bacteria_NZ_AP023239_156_length_12499_cov_5.267760,negative,12499,Bacteria
Bacteria_NZ_AP023239_157_length_12492_cov_5.449867,negative,12492,Bacteria
Bacteria_NZ_AP023239_158_length_12406_cov_5.340377,negative,12406,Bacteria
Bacteria_NZ_AP023239_159_length_12400_cov_5.515593,negative,12400,Bacteria
Bacteria_NZ_AP023239_160_length_12206_cov_5.579541,negative,12206,Bacteria
Bacteria_NZ_AP023239_161_length_12179_cov_4.923458,negative,12179,Bacteria
Bacteria_NZ_AP023239_162_length_12126_cov_6.093199,negative,12126,Bacteria
Bacteria_NZ_AP023239_163_length_11862_cov_4.799695,negative,11862,Bacteria
Bacteria_NZ_AP023239_164_length_11825_cov_5.805947,negative,11825,Bacteria
Bacteria_NZ_AP023239_165_length_11685_cov_4.953654,negative,11685,Bacteria
Bacteria_NZ_AP023239_166_length_11608_cov_7.914395,negative,11608,Bacteria
Bacteria_NZ_AP023239_167_length_11511_cov_5.213949,negative,11511,Bacteria
Bacteria_NZ_AP023239_168_length_11480_cov_6.145646,negative,11480,Bacteria
Bacteria_NZ_AP023239_169_length_11380_cov_6.192053,negative,11380,Bacteria
Bacteria_NZ_AP023239_170_length_11233_cov_5.452943,negative,11233,Bacteria
Bacteria_NZ_AP023239_171_length_11163_cov_4.927980,negative,11163,Bacteria
Bacteria_NZ_AP023239_172_length_11160_cov_5.816929,negative,11160,Bacteria
Bacteria_NZ_AP023239_173_length_11145_cov_5.274572,negative,11145,Bacteria
Bacteria_NZ_AP023239_174_length_11143_cov_4.050776,negative,11143,Bacteria
Bacteria_NZ_AP023239_175_length_10837_cov_6.743554,negative,10837,Bacteria
Bacteria_NZ_AP023239_176_length_10629_cov_5.109798,negative,10629,Bacteria
Bacteria_NZ_AP023239_177_length_10592_cov_5.790927,negative,10592,Bacteria
Bacteria_NZ_AP023239_178_length_10518_cov_6.408965,negative,10518,Bacteria
Bacteria_NZ_AP023239_179_length_10456_cov_5.692145,negative,10456,Bacteria
Bacteria_NZ_AP023239_180_length_10415_cov_5.494305,negative,10415,Bacteria
Bacteria_NZ_AP023239_181_length_10259_cov_5.417189,phage,10259,Bacteria
Bacteria_NZ_AP023239_182_length_9967_cov_4.889931,negative,9967,Bacteria
Bacteria_NZ_AP023239_183_length_9825_cov_5.303992,negative,9825,Bacteria
Bacteria_NZ_AP023239_184_length_9810_cov_5.178883,negative,9810,Bacteria
Bacteria_NZ_AP023239_185_length_9751_cov_4.868812,negative,9751,Bacteria
Bacteria_NZ_AP023239_186_length_9747_cov_6.406624,negative,9747,Bacteria
Bacteria_NZ_AP023239_187_length_9727_cov_6.136890,negative,9727,Bacteria
Bacteria_NZ_AP023239_188_length_9701_cov_5.303442,negative,9701,Bacteria
Bacteria_NZ_AP023239_189_length_9671_cov_5.411710,negative,9671,Bacteria
Bacteria_NZ_AP023239_190_length_9477_cov_5.375610,phage,9477,Bacteria
Bacteria_NZ_AP023239_191_length_9416_cov_5.769576,negative,9416,Bacteria
Bacteria_NZ_AP023239_192_length_9184_cov_5.759448,negative,9184,Bacteria
Bacteria_NZ_AP023239_193_length_9174_cov_5.814673,negative,9174,Bacteria
Bacteria_NZ_AP023239_194_length_9146_cov_5.027060,negative,9146,Bacteria
Bacteria_NZ_AP023239_195_length_9111_cov_5.243595,negative,9111,Bacteria
Bacteria_NZ_AP023239_196_length_8975_cov_6.417489,negative,8975,Bacteria
Bacteria_NZ_AP023239_197_length_8951_cov_5.107576,negative,8951,Bacteria
Bacteria_NZ_AP023239_198_length_8870_cov_5.543392,negative,8870,Bacteria
Bacteria_NZ_AP023239_199_length_8794_cov_5.688179,negative,8794,Bacteria
Bacteria_NZ_AP023239_200_length_8725_cov_5.098962,negative,8725,Bacteria
Bacteria_NZ_AP023239_201_length_8695_cov_5.298958,negative,8695,Bacteria
Bacteria_NZ_AP023239_202_length_8653_cov_5.622354,negative,8653,Bacteria
Bacteria_NZ_AP023239_203_length_8642_cov_5.489694,negative,8642,Bacteria
Bacteria_NZ_AP023239_204_length_8482_cov_6.308413,negative,8482,Bacteria
Bacteria_NZ_AP023239_205_length_8357_cov_6.241508,negative,8357,Bacteria
Bacteria_NZ_AP023239_206_length_8338_cov_4.292527,negative,8338,Bacteria
Bacteria_NZ_AP023239_207_length_8286_cov_5.690439,negative,8286,Bacteria
Bacteria_NZ_AP023239_208_length_8112_cov_6.018617,negative,8112,Bacteria
Bacteria_NZ_AP023239_209_length_8060_cov_5.611368,negative,8060,Bacteria
Bacteria_NZ_AP023239_210_length_7952_cov_4.259339,negative,7952,Bacteria
Bacteria_NZ_AP023239_211_length_7921_cov_4.318841,negative,7921,Bacteria
Bacteria_NZ_AP023239_212_length_7857_cov_5.097667,negative,7857,Bacteria
Bacteria_NZ_AP023239_213_length_7800_cov_5.870239,negative,7800,Bacteria
Bacteria_NZ_AP023239_214_length_7754_cov_4.384985,phage,7754,Bacteria
Bacteria_NZ_AP023239_215_length_7707_cov_6.049791,negative,7707,Bacteria
Bacteria_NZ_AP023239_216_length_7672_cov_4.796639,negative,7672,Bacteria
Bacteria_NZ_AP023239_217_length_7617_cov_4.980296,negative,7617,Bacteria
Bacteria_NZ_AP023239_218_length_7610_cov_5.287624,negative,7610,Bacteria
Bacteria_NZ_AP023239_219_length_7595_cov_5.159416,negative,7595,Bacteria
Bacteria_NZ_AP023239_220_length_7457_cov_5.838017,negative,7457,Bacteria
Bacteria_NZ_AP023239_221_length_7432_cov_5.359767,negative,7432,Bacteria
Bacteria_NZ_AP023239_222_length_7407_cov_5.470484,negative,7407,Bacteria
Bacteria_NZ_AP023239_223_length_7354_cov_4.482532,negative,7354,Bacteria
Bacteria_NZ_AP023239_224_length_7255_cov_5.582639,negative,7255,Bacteria
Bacteria_NZ_AP023239_225_length_7228_cov_4.561690,negative,7228,Bacteria
Bacteria_NZ_AP023239_226_length_7212_cov_5.165572,negative,7212,Bacteria
Bacteria_NZ_AP023239_227_length_7078_cov_4.407091,phage,7078,Bacteria
Bacteria_NZ_AP023239_228_length_6919_cov_5.595425,negative,6919,Bacteria
Bacteria_NZ_AP023239_229_length_6903_cov_5.936040,negative,6903,Bacteria
Bacteria_NZ_AP023239_230_length_6789_cov_5.747995,negative,6789,Bacteria
Bacteria_NZ_AP023239_231_length_6508_cov_5.579730,negative,6508,Bacteria
Bacteria_NZ_AP023239_232_length_6425_cov_4.923705,negative,6425,Bacteria
Bacteria_NZ_AP023239_233_length_6388_cov_6.686720,negative,6388,Bacteria
Bacteria_NZ_AP023239_234_length_6245_cov_4.959451,negative,6245,Bacteria
Bacteria_NZ_AP023239_235_length_6233_cov_4.348818,negative,6233,Bacteria
Bacteria_NZ_AP023239_236_length_6179_cov_5.335402,negative,6179,Bacteria
Bacteria_NZ_AP023239_237_length_6155_cov_5.240656,negative,6155,Bacteria
Bacteria_NZ_AP023239_238_length_6102_cov_5.851166,negative,6102,Bacteria
Bacteria_NZ_AP023239_239_length_6074_cov_5.828211,negative,6074,Bacteria
Bacteria_NZ_AP023239_240_length_5918_cov_4.685485,negative,5918,Bacteria
Bacteria_NZ_AP023239_241_length_5902_cov_5.513768,negative,5902,Bacteria
Bacteria_NZ_AP023239_242_length_5901_cov_5.221348,negative,5901,Bacteria
Bacteria_NZ_AP023239_243_length_5889_cov_5.209805,negative,5889,Bacteria
Bacteria_NZ_AP023239_244_length_5010_cov_4.862361,negative,5010,Bacteria
Bacteria_NZ_AP023239_245_length_4975_cov_4.850813,negative,4975,Bacteria
Bacteria_NZ_AP023239_246_length_4936_cov_6.132350,negative,4936,Bacteria
Bacteria_NZ_AP023239_247_length_4671_cov_4.984402,negative,4671,Bacteria
Bacteria_NZ_AP023239_248_length_4665_cov_5.206074,negative,4665,Bacteria
Bacteria_NZ_AP023239_249_length_4644_cov_5.712138,negative,4644,Bacteria
Bacteria_NZ_AP023239_250_length_4606_cov_5.068776,negative,4606,Bacteria
Bacteria_NZ_AP023239_251_length_4599_cov_5.599472,negative,4599,Bacteria
Bacteria_NZ_AP023239_252_length_4533_cov_6.006699,negative,4533,Bacteria
Bacteria_NZ_AP023239_253_length_4473_cov_6.156406,negative,4473,Bacteria
Bacteria_NZ_AP023239_254_length_4355_cov_5.796512,phage,4355,Bacteria
Bacteria_NZ_AP023239_255_length_4342_cov_6.006998,negative,4342,Bacteria
Bacteria_NZ_AP023239_256_length_4316_cov_6.193851,negative,4316,Bacteria
Bacteria_NZ_AP023239_257_length_4112_cov_5.589352,negative,4112,Bacteria
Bacteria_NZ_AP023239_258_length_4017_cov_4.351338,negative,4017,Bacteria
Bacteria_NZ_AP023239_259_length_3930_cov_6.044129,negative,3930,Bacteria
Bacteria_NZ_AP023239_260_length_3837_cov_4.873083,negative,3837,Bacteria
Bacteria_NZ_AP023239_261_length_3792_cov_4.950227,phage,3792,Bacteria
Bacteria_NZ_AP023239_262_length_3736_cov_3.265145,negative,3736,Bacteria
Bacteria_NZ_AP023239_263_length_3629_cov_4.656687,negative,3629,Bacteria
Bacteria_NZ_AP023239_264_length_3606_cov_6.046747,negative,3606,Bacteria
Bacteria_NZ_AP023239_265_length_3545_cov_4.577650,negative,3545,Bacteria
Bacteria_NZ_AP023239_266_length_3499_cov_6.468351,negative,3499,Bacteria
Bacteria_NZ_AP023239_267_length_3299_cov_13.785450,negative,3299,Bacteria
Bacteria_NZ_AP023239_268_length_3116_cov_5.933028,negative,3116,Bacteria
Bacteria_NZ_AP023239_269_length_3069_cov_53.961513,negative,3069,Bacteria
Bacteria_NZ_AP023239_270_length_2936_cov_5.011107,phage,2936,Bacteria
Bacteria_NZ_AP023239_271_length_2931_cov_4.270515,negative,2931,Bacteria
Bacteria_NZ_AP023239_272_length_2918_cov_4.894516,negative,2918,Bacteria
Bacteria_NZ_AP023239_273_length_2852_cov_4.925277,negative,2852,Bacteria
Bacteria_NZ_AP023239_274_length_2833_cov_5.079554,negative,2833,Bacteria
Bacteria_NZ_AP023239_275_length_2798_cov_12.481590,negative,2798,Bacteria
Bacteria_NZ_AP023239_276_length_2771_cov_5.075110,negative,2771,Bacteria
Bacteria_NZ_AP023239_277_length_2698_cov_5.281498,negative,2698,Bacteria
Bacteria_NZ_AP023239_278_length_2640_cov_3.394584,negative,2640,Bacteria
Bacteria_NZ_AP023239_279_length_2585_cov_5.421344,negative,2585,Bacteria
Bacteria_NZ_AP023239_280_length_2535_cov_4.215726,negative,2535,Bacteria
Bacteria_NZ_AP023239_281_length_2349_cov_5.800349,negative,2349,Bacteria
Bacteria_NZ_AP023239_282_length_2338_cov_7.087166,negative,2338,Bacteria
Bacteria_NZ_AP023239_283_length_2309_cov_5.141526,negative,2309,Bacteria
Bacteria_NZ_AP023239_284_length_2288_cov_5.077026,negative,2288,Bacteria
Bacteria_NZ_AP023239_285_length_2272_cov_3.405503,negative,2272,Bacteria
Bacteria_NZ_AP023239_286_length_2262_cov_9.265066,negative,2262,Bacteria
Bacteria_NZ_AP023239_287_length_2230_cov_4.767816,negative,2230,Bacteria
Bacteria_NZ_AP023239_288_length_2071_cov_4.553571,negative,2071,Bacteria
Bacteria_NZ_AP023239_289_length_2070_cov_5.809429,negative,2070,Bacteria
Bacteria_NZ_AP023239_290_length_2021_cov_10.385046,negative,2021,Bacteria
Bacteria_NZ_AP023239_291_length_1995_cov_5.414433,negative,1995,Bacteria
Bacteria_NZ_AP023239_292_length_1942_cov_20.022787,phage,1942,Bacteria
Bacteria_NZ_AP023239_293_length_1885_cov_5.186339,negative,1885,Bacteria
Bacteria_NZ_AP023239_294_length_1868_cov_3.379482,negative,1868,Bacteria
Bacteria_NZ_AP023239_295_length_1840_cov_4.620728,negative,1840,Bacteria
Bacteria_NZ_AP023239_296_length_1808_cov_4.667427,negative,1808,Bacteria
Bacteria_NZ_AP023239_297_length_1749_cov_4.442739,negative,1749,Bacteria
Bacteria_NZ_AP023239_298_length_1701_cov_28.139125,negative,1701,Bacteria
Bacteria_NZ_AP023239_299_length_1647_cov_5.154523,negative,1647,Bacteria
Bacteria_NZ_AP023239_300_length_1640_cov_3.581703,negative,1640,Bacteria
Bacteria_NZ_AP023239_301_length_1622_cov_3.446075,negative,1622,Bacteria
Bacteria_NZ_AP023239_302_length_1602_cov_60.248222,negative,1602,Bacteria
Bacteria_NZ_AP023239_303_length_1585_cov_3.362745,negative,1585,Bacteria
Bacteria_NZ_AP023239_304_length_1582_cov_34.814669,negative,1582,Bacteria
Bacteria_NZ_AP023239_305_length_1568_cov_3.684732,phage,1568,Bacteria
Bacteria_NZ_AP023239_306_length_1559_cov_4.345080,negative,1559,Bacteria
Bacteria_NZ_AP023239_307_length_1543_cov_6.387769,negative,1543,Bacteria
Bacteria_NZ_AP023239_308_length_1467_cov_28.845609,negative,1467,Bacteria
Bacteria_NZ_AP023239_309_length_1377_cov_3.885779,negative,1377,Bacteria
Bacteria_NZ_AP023239_310_length_1279_cov_10.343137,negative,1279,Bacteria
Bacteria_NZ_AP023239_311_length_1259_cov_16.998339,phage,1259,Bacteria
Bacteria_NZ_AP023239_312_length_1237_cov_9.010998,negative,1237,Bacteria
Bacteria_NZ_AP023239_313_length_1227_cov_42.110922,negative,1227,Bacteria
Bacteria_NZ_AP023239_314_length_1195_cov_3.050000,negative,1195,Bacteria
Bacteria_NZ_AP023239_315_length_1192_cov_4.329815,negative,1192,Bacteria
Bacteria_NZ_AP023239_316_length_1136_cov_3.319149,negative,1136,Bacteria
Bacteria_NZ_AP023239_317_length_1058_cov_4.100698,negative,1058,Bacteria
Bacteria_NZ_AP023440_1_length_1410237_cov_36.712068,negative,1410237,Bacteria
Bacteria_NZ_AP023440_2_length_1100600_cov_35.886115,negative,1100600,Bacteria
Bacteria_NZ_AP023440_3_length_858394_cov_35.681318,negative,858394,Bacteria
Bacteria_NZ_AP023440_4_length_693312_cov_35.675415,negative,693312,Bacteria
Bacteria_NZ_AP023440_5_length_442915_cov_36.306580,negative,442915,Bacteria
Bacteria_NZ_AP023440_6_length_403822_cov_36.375239,negative,403822,Bacteria
Bacteria_NZ_AP023440_7_length_395582_cov_35.646512,negative,395582,Bacteria
Bacteria_NZ_AP023440_8_length_374051_cov_36.101972,negative,374051,Bacteria
Bacteria_NZ_AP023440_9_length_368673_cov_36.467568,negative,368673,Bacteria
Bacteria_NZ_AP023440_10_length_327582_cov_36.375755,negative,327582,Bacteria
Bacteria_NZ_AP023440_11_length_316990_cov_36.890037,negative,316990,Bacteria
Bacteria_NZ_AP023440_12_length_301375_cov_36.343353,negative,301375,Bacteria
Bacteria_NZ_AP023440_13_length_295277_cov_35.762721,negative,295277,Bacteria
Bacteria_NZ_AP023440_14_length_270288_cov_35.203669,negative,270288,Bacteria
Bacteria_NZ_AP023440_15_length_239665_cov_35.488143,negative,239665,Bacteria
