ID,Predicted_Label,Contig_Length,True_Label
Bacteria_NZ_CP045702_26_length_105508_cov_37.003016,negative,105508,Bacteria
Bacteria_NZ_CP045702_27_length_98500_cov_41.526710,negative,98500,Bacteria
Bacteria_NZ_CP045702_28_length_89480_cov_38.592373,negative,89480,Bacteria
Bacteria_NZ_CP045702_29_length_85665_cov_36.561523,phage,85665,Bacteria
Bacteria_NZ_CP045702_30_length_80786_cov_35.981333,negative,80786,Bacteria
Bacteria_NZ_CP045702_31_length_75314_cov_39.955314,negative,75314,Bacteria
Bacteria_NZ_CP045702_32_length_59623_cov_37.267425,negative,59623,Bacteria
Bacteria_NZ_CP045702_33_length_56382_cov_35.878424,negative,56382,Bacteria
Bacteria_NZ_CP045702_34_length_54739_cov_40.077628,negative,54739,Bacteria
Bacteria_NZ_CP045702_35_length_53215_cov_36.163111,negative,53215,Bacteria
Bacteria_NZ_CP045702_36_length_52877_cov_35.529022,negative,52877,Bacteria
Bacteria_NZ_CP045702_37_length_50115_cov_36.096185,negative,50115,Bacteria
Bacteria_NZ_CP045702_38_length_49078_cov_36.160129,negative,49078,Bacteria
Bacteria_NZ_CP045702_39_length_48582_cov_35.609702,negative,48582,Bacteria
Bacteria_NZ_CP045702_40_length_45319_cov_39.347583,negative,45319,Bacteria
Bacteria_NZ_CP045702_41_length_44275_cov_37.761737,negative,44275,Bacteria
Bacteria_NZ_CP045702_42_length_44178_cov_57.108039,negative,44178,Bacteria
Bacteria_NZ_CP045702_43_length_40594_cov_35.559412,negative,40594,Bacteria
Bacteria_NZ_CP045702_44_length_39786_cov_35.851728,negative,39786,Bacteria
Bacteria_NZ_CP045702_45_length_38450_cov_36.007397,negative,38450,Bacteria
Bacteria_NZ_CP045702_46_length_38440_cov_38.572698,negative,38440,Bacteria
Bacteria_NZ_CP045702_47_length_36684_cov_35.605367,negative,36684,Bacteria
Bacteria_NZ_CP045702_48_length_35370_cov_36.314795,negative,35370,Bacteria
Bacteria_NZ_CP045702_49_length_34631_cov_37.784995,negative,34631,Bacteria
Bacteria_NZ_CP045702_50_length_34333_cov_35.302731,negative,34333,Bacteria
Bacteria_NZ_CP045702_51_length_33935_cov_40.071753,negative,33935,Bacteria
Bacteria_NZ_CP045702_52_length_33741_cov_36.586980,negative,33741,Bacteria
Bacteria_NZ_CP045702_53_length_32305_cov_36.845829,negative,32305,Bacteria
Bacteria_NZ_CP045702_54_length_29947_cov_40.558444,negative,29947,Bacteria
Bacteria_NZ_CP045702_55_length_29727_cov_35.412948,negative,29727,Bacteria
Bacteria_NZ_CP045702_56_length_29626_cov_35.213588,negative,29626,Bacteria
Bacteria_NZ_CP045702_57_length_27281_cov_34.620510,negative,27281,Bacteria
Bacteria_NZ_CP045702_58_length_25462_cov_42.143819,negative,25462,Bacteria
Bacteria_NZ_CP045702_59_length_25328_cov_35.982076,negative,25328,Bacteria
Bacteria_NZ_CP045702_60_length_24710_cov_34.708984,phage,24710,Bacteria
Bacteria_NZ_CP045702_61_length_24295_cov_36.544637,negative,24295,Bacteria
Bacteria_NZ_CP045702_62_length_21690_cov_37.083291,negative,21690,Bacteria
Bacteria_NZ_CP045702_63_length_21491_cov_36.255411,negative,21491,Bacteria
Bacteria_NZ_CP045702_64_length_19790_cov_45.023309,negative,19790,Bacteria
Bacteria_NZ_CP045702_65_length_17209_cov_36.263612,negative,17209,Bacteria
Bacteria_NZ_CP045702_66_length_8493_cov_36.606423,phage,8493,Bacteria
Bacteria_NZ_CP045702_67_length_7474_cov_32.831514,negative,7474,Bacteria
Bacteria_NZ_CP045702_68_length_5476_cov_215.068253,phage,5476,Bacteria
Bacteria_NZ_CP045702_69_length_5286_cov_35.835787,negative,5286,Bacteria
Bacteria_NZ_CP045702_70_length_5236_cov_32.229299,negative,5236,Bacteria
Bacteria_NZ_CP045702_71_length_4551_cov_38.298488,phage,4551,Bacteria
Bacteria_NZ_CP045702_72_length_4375_cov_37.461111,negative,4375,Bacteria
Bacteria_NZ_CP045702_73_length_3140_cov_37.070989,negative,3140,Bacteria
Bacteria_NZ_CP045702_74_length_2013_cov_39.764045,phage,2013,Bacteria
Bacteria_NZ_CP045702_75_length_1829_cov_74.016347,negative,1829,Bacteria
Bacteria_NZ_CP045702_76_length_1687_cov_216.444240,negative,1687,Bacteria
Bacteria_NZ_CP045702_77_length_1676_cov_180.807526,negative,1676,Bacteria
Bacteria_NZ_CP045702_78_length_1538_cov_141.200944,negative,1538,Bacteria
Bacteria_NZ_CP045702_79_length_1535_cov_311.290541,phage,1535,Bacteria
Bacteria_NZ_CP045702_80_length_1494_cov_72.209173,negative,1494,Bacteria
Bacteria_NZ_CP045702_81_length_1412_cov_350.826824,negative,1412,Bacteria
Bacteria_NZ_CP053707_1_length_1562458_cov_83.917279,negative,1562458,Bacteria
Bacteria_NZ_CP053707_2_length_886976_cov_83.724774,negative,886976,Bacteria
Bacteria_NZ_CP053707_3_length_761050_cov_83.612465,negative,761050,Bacteria
Bacteria_NZ_CP053707_4_length_470624_cov_83.578937,negative,470624,Bacteria
Bacteria_NZ_CP053707_5_length_282678_cov_82.756244,negative,282678,Bacteria
Bacteria_NZ_CP053707_6_length_99250_cov_83.679016,phage,99250,Bacteria
Bacteria_NZ_CP053707_7_length_5563_cov_163.878722,negative,5563,Bacteria
Bacteria_NZ_CP053707_8_length_2973_cov_89.025017,phage,2973,Bacteria
Bacteria_NZ_CP053841_1_length_418130_cov_429.121155,negative,418130,Bacteria
Bacteria_NZ_CP053841_2_length_392467_cov_428.047114,negative,392467,Bacteria
Bacteria_NZ_CP053841_3_length_258345_cov_425.310608,negative,258345,Bacteria
Bacteria_NZ_CP053841_4_length_152751_cov_434.984433,negative,152751,Bacteria
Bacteria_NZ_CP053841_5_length_126050_cov_474.518949,negative,126050,Bacteria
Bacteria_NZ_CP053841_6_length_109957_cov_430.337364,negative,109957,Bacteria
Bacteria_NZ_CP053841_7_length_101412_cov_431.123336,negative,101412,Bacteria
Bacteria_NZ_CP053841_8_length_83605_cov_442.493441,negative,83605,Bacteria
Bacteria_NZ_CP053841_9_length_73818_cov_425.543891,negative,73818,Bacteria
Bacteria_NZ_CP053841_10_length_73571_cov_431.968388,negative,73571,Bacteria
Bacteria_NZ_CP053841_11_length_38554_cov_436.839035,negative,38554,Bacteria
Bacteria_NZ_CP053841_12_length_6698_cov_651.113051,negative,6698,Bacteria
Bacteria_NZ_CP053841_13_length_6054_cov_1275.338223,phage,6054,Bacteria
Bacteria_NZ_CP053841_14_length_5133_cov_420.359000,negative,5133,Bacteria
Bacteria_NZ_CP053841_15_length_4095_cov_422.040594,negative,4095,Bacteria
Bacteria_NZ_CP053841_16_length_4080_cov_671.834286,negative,4080,Bacteria
Bacteria_NZ_CP053841_17_length_2851_cov_587.902718,phage,2851,Bacteria
Bacteria_NZ_CP053841_18_length_1853_cov_838.831479,phage,1853,Bacteria
Bacteria_NZ_CP053841_19_length_1385_cov_827.445113,negative,1385,Bacteria
Bacteria_NZ_CP054920_1_length_1586412_cov_28.503803,negative,1586412,Bacteria
Bacteria_NZ_CP054920_2_length_1239107_cov_28.584939,negative,1239107,Bacteria
Bacteria_NZ_CP054920_3_length_651587_cov_28.529572,negative,651587,Bacteria
Bacteria_NZ_CP054920_4_length_580934_cov_28.140773,negative,580934,Bacteria
Bacteria_NZ_CP054920_5_length_563742_cov_28.758050,negative,563742,Bacteria
Bacteria_NZ_CP054920_6_length_515628_cov_28.165936,negative,515628,Bacteria
Bacteria_NZ_CP054920_7_length_406392_cov_28.498251,negative,406392,Bacteria
Bacteria_NZ_CP054920_8_length_363425_cov_28.184388,negative,363425,Bacteria
Bacteria_NZ_CP054920_9_length_313646_cov_28.493225,negative,313646,Bacteria
Bacteria_NZ_CP054920_10_length_257438_cov_27.923872,negative,257438,Bacteria
Bacteria_NZ_CP054920_11_length_248609_cov_28.476661,negative,248609,Bacteria
Bacteria_NZ_CP054920_12_length_192098_cov_27.756799,negative,192098,Bacteria
Bacteria_NZ_CP054920_13_length_188666_cov_28.055569,negative,188666,Bacteria
Bacteria_NZ_CP054920_14_length_179731_cov_27.976218,negative,179731,Bacteria
Bacteria_NZ_CP054920_15_length_160240_cov_28.257615,negative,160240,Bacteria
Bacteria_NZ_CP054920_16_length_125414_cov_28.175624,negative,125414,Bacteria
Bacteria_NZ_CP054920_17_length_95627_cov_29.327167,negative,95627,Bacteria
Bacteria_NZ_CP054920_18_length_83638_cov_27.351184,phage,83638,Bacteria
Bacteria_NZ_CP054920_19_length_63723_cov_27.828815,negative,63723,Bacteria
Bacteria_NZ_CP054920_20_length_56094_cov_30.116972,negative,56094,Bacteria
Bacteria_NZ_CP054920_21_length_44359_cov_28.031622,negative,44359,Bacteria
Bacteria_NZ_CP054920_22_length_39686_cov_28.028917,negative,39686,Bacteria
Bacteria_NZ_CP054920_23_length_31193_cov_28.429250,phage,31193,Bacteria
Bacteria_NZ_CP054920_24_length_20987_cov_28.241374,negative,20987,Bacteria
Bacteria_NZ_CP054920_25_length_16645_cov_28.215672,negative,16645,Bacteria
Bacteria_NZ_CP054920_26_length_13063_cov_28.094942,negative,13063,Bacteria
Bacteria_NZ_CP054920_27_length_12712_cov_28.116773,negative,12712,Bacteria
Bacteria_NZ_CP054920_28_length_5367_cov_170.887613,phage,5367,Bacteria
Bacteria_NZ_CP054920_29_length_2204_cov_26.174034,negative,2204,Bacteria
Bacteria_NZ_CP058259_1_length_470324_cov_20.112731,negative,470324,Bacteria
Bacteria_NZ_CP058259_2_length_443262_cov_20.390314,negative,443262,Bacteria
Bacteria_NZ_CP058259_3_length_322154_cov_20.373870,negative,322154,Bacteria
Bacteria_NZ_CP058259_4_length_311015_cov_20.475942,negative,311015,Bacteria
Bacteria_NZ_CP058259_5_length_283461_cov_20.144076,negative,283461,Bacteria
Bacteria_NZ_CP058259_6_length_260367_cov_20.708807,negative,260367,Bacteria
Bacteria_NZ_CP058259_7_length_217587_cov_20.110637,negative,217587,Bacteria
Bacteria_NZ_CP058259_8_length_205387_cov_20.340458,negative,205387,Bacteria
Bacteria_NZ_CP058259_9_length_199104_cov_19.869494,negative,199104,Bacteria
Bacteria_NZ_CP058259_10_length_127835_cov_20.693630,negative,127835,Bacteria
Bacteria_NZ_CP058259_11_length_85048_cov_21.369995,negative,85048,Bacteria
Bacteria_NZ_CP058259_12_length_52637_cov_19.782207,negative,52637,Bacteria
Bacteria_NZ_CP058259_13_length_33392_cov_21.166332,negative,33392,Bacteria
Bacteria_NZ_CP058259_14_length_5700_cov_55.804606,negative,5700,Bacteria
Bacteria_NZ_CP058259_15_length_2408_cov_34.925202,negative,2408,Bacteria
Bacteria_NZ_CP058259_16_length_1471_cov_147.688559,negative,1471,Bacteria
Bacteria_NZ_CP059603_1_length_576332_cov_59.061932,negative,576332,Bacteria
Bacteria_NZ_CP059603_2_length_337629_cov_55.554231,negative,337629,Bacteria
Bacteria_NZ_CP059603_3_length_289846_cov_61.683569,negative,289846,Bacteria
Bacteria_NZ_CP059603_4_length_179221_cov_64.019122,negative,179221,Bacteria
Bacteria_NZ_CP059603_5_length_141199_cov_56.965255,negative,141199,Bacteria
Bacteria_NZ_CP059603_6_length_133148_cov_53.029987,negative,133148,Bacteria
Bacteria_NZ_CP059603_7_length_129784_cov_58.898905,negative,129784,Bacteria
Bacteria_NZ_CP059603_8_length_119750_cov_59.598354,negative,119750,Bacteria
Bacteria_NZ_CP059603_9_length_88429_cov_53.626214,negative,88429,Bacteria
Bacteria_NZ_CP059603_10_length_74585_cov_64.865638,negative,74585,Bacteria
Bacteria_NZ_CP059603_11_length_70595_cov_78.354139,negative,70595,Bacteria
Bacteria_NZ_CP059603_12_length_55969_cov_85.682173,negative,55969,Bacteria
Bacteria_NZ_CP059603_13_length_42632_cov_51.068629,phage,42632,Bacteria
Bacteria_NZ_CP059603_14_length_40747_cov_51.928438,negative,40747,Bacteria
Bacteria_NZ_CP059603_15_length_40482_cov_49.787691,negative,40482,Bacteria
Bacteria_NZ_CP059603_16_length_36606_cov_50.853684,negative,36606,Bacteria
Bacteria_NZ_CP059603_17_length_34602_cov_53.030654,negative,34602,Bacteria
Bacteria_NZ_CP059603_18_length_28910_cov_51.186034,phage,28910,Bacteria
Bacteria_NZ_CP059603_19_length_26194_cov_60.461456,negative,26194,Bacteria
Bacteria_NZ_CP059603_20_length_6393_cov_55.268539,negative,6393,Bacteria
Bacteria_NZ_CP059603_21_length_6140_cov_51.088085,negative,6140,Bacteria
Bacteria_NZ_CP059603_22_length_4854_cov_108.223588,phage,4854,Bacteria
Bacteria_NZ_CP059603_23_length_3519_cov_324.503753,negative,3519,Bacteria
Bacteria_NZ_CP059603_24_length_3221_cov_303.292798,negative,3221,Bacteria
Bacteria_NZ_CP059603_25_length_2132_cov_308.159846,negative,2132,Bacteria
Bacteria_NZ_CP059603_26_length_2007_cov_98.648053,phage,2007,Bacteria
Bacteria_NZ_CP059603_27_length_1839_cov_304.126121,negative,1839,Bacteria
Bacteria_NZ_CP059603_28_length_1682_cov_62.333743,phage,1682,Bacteria
Bacteria_NZ_CP059603_29_length_1492_cov_108.776618,phage,1492,Bacteria
Bacteria_NZ_CP060192_1_length_669138_cov_77.666772,negative,669138,Bacteria
Bacteria_NZ_CP060192_2_length_551371_cov_76.911717,phage,551371,Bacteria
Bacteria_NZ_CP060192_3_length_495401_cov_77.276946,negative,495401,Bacteria
Bacteria_NZ_CP060192_4_length_420806_cov_79.167115,negative,420806,Bacteria
Bacteria_NZ_CP060192_5_length_381307_cov_75.690514,negative,381307,Bacteria
Bacteria_NZ_CP060192_6_length_334691_cov_75.592384,negative,334691,Bacteria
Bacteria_NZ_CP060192_7_length_260047_cov_76.121946,phage,260047,Bacteria
Bacteria_NZ_CP060192_8_length_226799_cov_77.063605,negative,226799,Bacteria
Bacteria_NZ_CP060192_9_length_199846_cov_75.694366,negative,199846,Bacteria
Bacteria_NZ_CP060192_10_length_154702_cov_74.690482,negative,154702,Bacteria
Bacteria_NZ_CP060192_11_length_136980_cov_78.996210,negative,136980,Bacteria
Bacteria_NZ_CP060192_12_length_102749_cov_75.554794,negative,102749,Bacteria
Bacteria_NZ_CP060192_13_length_58134_cov_76.113845,negative,58134,Bacteria
Bacteria_NZ_CP060192_14_length_55728_cov_76.396548,negative,55728,Bacteria
Bacteria_NZ_CP060192_15_length_38640_cov_75.149773,negative,38640,Bacteria
Bacteria_NZ_CP060192_16_length_37764_cov_75.898061,negative,37764,Bacteria
Bacteria_NZ_CP060192_17_length_19624_cov_77.754510,negative,19624,Bacteria
Bacteria_NZ_CP060192_18_length_13712_cov_76.062312,phage,13712,Bacteria
Bacteria_NZ_CP060192_19_length_3196_cov_595.818529,negative,3196,Bacteria
Bacteria_NZ_CP060192_20_length_1795_cov_81.208621,phage,1795,Bacteria
Bacteria_NZ_CP060192_21_length_1629_cov_603.271283,negative,1629,Bacteria
Bacteria_NZ_CP060192_22_length_1526_cov_299.704963,phage,1526,Bacteria
Bacteria_NZ_LR824569_1_length_1075303_cov_93.927470,negative,1075303,Bacteria
Bacteria_NZ_LR824569_2_length_702098_cov_94.873888,negative,702098,Bacteria
Bacteria_NZ_LR824569_3_length_689939_cov_94.242084,negative,689939,Bacteria
Bacteria_NZ_LR824569_4_length_587334_cov_93.394591,negative,587334,Bacteria
Bacteria_NZ_LR824569_5_length_438462_cov_93.036947,negative,438462,Bacteria
Bacteria_NZ_LR824569_6_length_390615_cov_93.278065,negative,390615,Bacteria
Bacteria_NZ_LR824569_7_length_294650_cov_93.799552,negative,294650,Bacteria
Bacteria_NZ_LR824569_8_length_257307_cov_93.539374,negative,257307,Bacteria
Bacteria_NZ_LR824569_9_length_167043_cov_94.906838,negative,167043,Bacteria
Bacteria_NZ_LR824569_10_length_151786_cov_94.135463,negative,151786,Bacteria
Bacteria_NZ_LR824569_11_length_134977_cov_93.291005,negative,134977,Bacteria
Bacteria_NZ_LR824569_12_length_125647_cov_93.049103,negative,125647,Bacteria
Bacteria_NZ_LR824569_13_length_109020_cov_94.703354,negative,109020,Bacteria
Bacteria_NZ_LR824569_14_length_31540_cov_100.962490,negative,31540,Bacteria
Bacteria_NZ_LR824569_15_length_26914_cov_102.348673,negative,26914,Bacteria
Bacteria_NZ_LR824569_16_length_5650_cov_576.536550,phage,5650,Bacteria
Bacteria_NZ_LR824569_17_length_2559_cov_192.437700,negative,2559,Bacteria
Phage_NC_047764_1_length_73783_cov_727.670681,phage,73783,Phage
Phage_NC_048099_1_length_38311_cov_174.619929,phage,38311,Phage
Phage_NC_048166_1_length_88399_cov_98.245404,negative,88399,Phage
Phage_NC_048639_1_length_44791_cov_319.917427,phage,44791,Phage
Phage_NC_048639_2_length_14249_cov_312.609412,phage,14249,Phage
Phage_NC_048639_3_length_11572_cov_325.279500,phage,11572,Phage
Phage_NC_048698_1_length_41812_cov_362.980985,phage,41812,Phage
Phage_NC_048739_1_length_19678_cov_207.928095,phage,19678,Phage
Phage_NC_048806_1_length_65688_cov_271.981518,phage,65688,Phage
Phage_NC_049478_1_length_60201_cov_541.864563,phage,60201,Phage
Phage_NC_049972_1_length_18931_cov_1127.461115,phage,18931,Phage
