ID,Confidence,Predicted,True_Label,Contig_Length
VIRSorter_Phage_NC_047933_1_length_43170_cov_121_310727,2,Viruses,Phage,43170
VIRSorter_Phage_NC_048009_10_length_1490_cov_2_367944,2,Viruses,Phage,1490
VIRSorter_Phage_NC_048009_11_length_1460_cov_1_456940,2,Viruses,Phage,1460
VIRSorter_Phage_NC_048009_12_length_1399_cov_2_505952,2,Viruses,Phage,1399
VIRSorter_Phage_NC_048009_13_length_1352_cov_1_818813,2,Viruses,Phage,1352
VIRSorter_Phage_NC_048009_14_length_1312_cov_1_498011,2,Viruses,Phage,1312
VIRSorter_Phage_NC_048009_15_length_1239_cov_2_302365,2,Viruses,Phage,1239
VIRSorter_Phage_NC_048009_2_length_2382_cov_2_174044,2,Viruses,Phage,2382
VIRSorter_Phage_NC_048009_3_length_2250_cov_2_338041,2,Viruses,Phage,2250
VIRSorter_Phage_NC_048009_4_length_2160_cov_2_214252,2,Viruses,Phage,2160
VIRSorter_Phage_NC_048009_6_length_1888_cov_1_948718,2,Viruses,Phage,1888
VIRSorter_Phage_NC_048009_7_length_1826_cov_1_735743,2,Viruses,Phage,1826
VIRSorter_Phage_NC_048062_1_length_114219_cov_46_226402,2,Viruses,Phage,114219
VIRSorter_Phage_NC_048085_1_length_131652_cov_16_578387,2,Viruses,Phage,131652
VIRSorter_Phage_NC_048096_1_length_44089_cov_94_441636,2,Viruses,Phage,44089
VIRSorter_Phage_NC_048110_1_length_25058_cov_4_985002,2,Viruses,Phage,25058
VIRSorter_Phage_NC_048110_2_length_24364_cov_5_111893,2,Viruses,Phage,24364
VIRSorter_Phage_NC_048110_3_length_19162_cov_5_164861,2,Viruses,Phage,19162
VIRSorter_Phage_NC_048110_4_length_17431_cov_4_352037,2,Viruses,Phage,17431
VIRSorter_Phage_NC_048110_8_length_2527_cov_3_738673,2,Viruses,Phage,2527
VIRSorter_Phage_NC_048139_1_length_83148_cov_14_893842,2,Viruses,Phage,83148
VIRSorter_Phage_NC_048140_1_length_36758_cov_66_665858,2,Viruses,Phage,36758
VIRSorter_Phage_NC_048625_1_length_38419_cov_132_186816,2,Viruses,Phage,38419
VIRSorter_Phage_NC_048649_1_length_54862_cov_55_050541,2,Viruses,Phage,54862
VIRSorter_Phage_NC_048687_1_length_47781_cov_24_222981,2,Viruses,Phage,47781
VIRSorter_Phage_NC_048726_1_length_91542_cov_17_781433,2,Viruses,Phage,91542
VIRSorter_Phage_NC_048726_2_length_61660_cov_17_244639,2,Viruses,Phage,61660
VIRSorter_Phage_NC_048781_1_length_112506_cov_68_362380,2,Viruses,Phage,112506
VIRSorter_Phage_NC_048808_1_length_111000_cov_46_437884,2,Viruses,Phage,111000
VIRSorter_Phage_NC_048809_1_length_72946_cov_9_598496,2,Viruses,Phage,72946
VIRSorter_Phage_NC_048819_1_length_110739_cov_7_935203,2,Viruses,Phage,110739
VIRSorter_Phage_NC_048849_1_length_174176_cov_23_514395-circular,2,Viruses,Phage,174176
VIRSorter_Phage_NC_048852_1_length_108121_cov_72_238123-circular,2,Viruses,Phage,108121
VIRSorter_Phage_NC_048854_1_length_45370_cov_76_114443,2,Viruses,Phage,45370
VIRSorter_Phage_NC_048867_1_length_110147_cov_26_684546,2,Viruses,Phage,110147
VIRSorter_Phage_NC_048871_10_length_2267_cov_1_885624,2,Viruses,Phage,2267
VIRSorter_Phage_NC_048871_11_length_2064_cov_2_616725,2,Viruses,Phage,2064
VIRSorter_Phage_NC_048871_13_length_1779_cov_2_560325,2,Viruses,Phage,1779
VIRSorter_Phage_NC_048871_14_length_1602_cov_3_023917,2,Viruses,Phage,1602
VIRSorter_Phage_NC_048871_15_length_1447_cov_2_563218,2,Viruses,Phage,1447
VIRSorter_Phage_NC_048871_17_length_1394_cov_2_557879,2,Viruses,Phage,1394
VIRSorter_Phage_NC_048871_18_length_1334_cov_2_113370,2,Viruses,Phage,1334
VIRSorter_Phage_NC_048871_1_length_4829_cov_2_878090,2,Viruses,Phage,4829
VIRSorter_Phage_NC_048871_3_length_3986_cov_2_061308,2,Viruses,Phage,3986
VIRSorter_Phage_NC_048871_4_length_3253_cov_2_025328,2,Viruses,Phage,3253
VIRSorter_Phage_NC_048871_5_length_2719_cov_2_357733,2,Viruses,Phage,2719
VIRSorter_Phage_NC_048871_6_length_2607_cov_2_576019,2,Viruses,Phage,2607
VIRSorter_Phage_NC_049382_1_length_157602_cov_11_239154,2,Viruses,Phage,157602
VIRSorter_Phage_NC_049384_1_length_29459_cov_5_209699,2,Viruses,Phage,29459
VIRSorter_Phage_NC_049384_2_length_22992_cov_4_717967,2,Viruses,Phage,22992
VIRSorter_Phage_NC_049384_3_length_20531_cov_5_044931,2,Viruses,Phage,20531
VIRSorter_Phage_NC_049384_4_length_20260_cov_4_469834,2,Viruses,Phage,20260
VIRSorter_Phage_NC_049384_5_length_17171_cov_4_995501,2,Viruses,Phage,17171
VIRSorter_Phage_NC_049384_7_length_14716_cov_5_230203,2,Viruses,Phage,14716
VIRSorter_Phage_NC_049384_8_length_9537_cov_4_865746,2,Viruses,Phage,9537
VIRSorter_Phage_NC_049384_9_length_6523_cov_3_817873,2,Viruses,Phage,6523
VIRSorter_Phage_NC_049443_1_length_155285_cov_20_436063,2,Viruses,Phage,155285
VIRSorter_Phage_NC_049506_1_length_46017_cov_5_529785,2,Viruses,Phage,46017
VIRSorter_Phage_NC_049506_2_length_44098_cov_5_610721,2,Viruses,Phage,44098
VIRSorter_Phage_NC_049506_4_length_17691_cov_5_767521,2,Viruses,Phage,17691
VIRSorter_Phage_NC_049506_5_length_8791_cov_5_348901,2,Viruses,Phage,8791
VIRSorter_Phage_NC_049506_6_length_3097_cov_5_041420,2,Viruses,Phage,3097
VIRSorter_Phage_NC_049969_1_length_26841_cov_119_077877,2,Viruses,Phage,26841
VIRSorter_Phage_NC_049975_1_length_18377_cov_408_979751,2,Viruses,Phage,18377
VIRSorter_Phage_NC_049977_1_length_102669_cov_49_477518,2,Viruses,Phage,102669
VIRSorter_Phage_NC_050145_1_length_65528_cov_43_503444,2,Viruses,Phage,65528
VIRSorter_Prophage_NZ_AP023189_54_length_8348_cov_18_755577,2,Viruses,Prophage,8348
VIRSorter_Prophage_NZ_CP054929_341_length_4695_cov_2_518966,2,Viruses,Prophage,4695
VIRSorter_Prophage_NZ_CP056552_18_length_104216_cov_12_949232,2,Viruses,Prophage,104216
VIRSorter_Prophage_NZ_CP058977_168_length_15676_cov_5_119263,2,Viruses,Prophage,15676
