ID,Confidence,Predicted,True_Label,Contig_Length
VIRSorter_Bacteria_NZ_CP045553_410_length_4739_cov_4_413108,1,Viruses,Bacteria,4739
VIRSorter_Bacteria_NZ_CP045553_556_length_2693_cov_5_132297,1,Viruses,Bacteria,2693
VIRSorter_Bacteria_NZ_CP045702_91_length_12823_cov_4_465695,1,Viruses,Bacteria,12823
VIRSorter_Bacteria_NZ_CP046884_139_length_5876_cov_3_286377,1,Viruses,Bacteria,5876
VIRSorter_Bacteria_NZ_CP046884_253_length_3516_cov_3_772320,1,Viruses,Bacteria,3516
VIRSorter_Bacteria_NZ_CP046884_429_length_1514_cov_2_111035,1,Viruses,Bacteria,1514
VIRSorter_Bacteria_NZ_CP047418_16_length_1875_cov_2_320879,1,Viruses,Bacteria,1875
VIRSorter_Bacteria_NZ_CP048833_477_length_1352_cov_1_515035,1,Viruses,Bacteria,1352
VIRSorter_Bacteria_NZ_CP051857_219_length_9128_cov_5_002645,1,Viruses,Bacteria,9128
VIRSorter_Bacteria_NZ_CP051857_278_length_6816_cov_4_542375,1,Viruses,Bacteria,6816
VIRSorter_Bacteria_NZ_CP053109_228_length_5012_cov_2_531370,1,Viruses,Bacteria,5012
VIRSorter_Bacteria_NZ_CP053688_142_length_9966_cov_3_927555,1,Viruses,Bacteria,9966
VIRSorter_Bacteria_NZ_CP053688_343_length_5238_cov_3_948678,1,Viruses,Bacteria,5238
VIRSorter_Bacteria_NZ_CP053688_355_length_4989_cov_4_406364,1,Viruses,Bacteria,4989
VIRSorter_Bacteria_NZ_CP053841_17_length_8394_cov_8_659192-circular,1,Viruses,Bacteria,8394
VIRSorter_Bacteria_NZ_CP054128_266_length_5173_cov_3_250879,1,Viruses,Bacteria,5173
VIRSorter_Bacteria_NZ_CP054205_447_length_2971_cov_3_825103,1,Viruses,Bacteria,2971
VIRSorter_Bacteria_NZ_CP054205_91_length_5610_cov_2_762736,1,Viruses,Bacteria,5610
VIRSorter_Bacteria_NZ_CP054880_40_length_6801_cov_2_828639,1,Viruses,Bacteria,6801
VIRSorter_Bacteria_NZ_CP054880_50_length_6462_cov_3_322928,1,Viruses,Bacteria,6462
VIRSorter_Bacteria_NZ_CP054880_739_length_2295_cov_2_504464,1,Viruses,Bacteria,2295
VIRSorter_Bacteria_NZ_CP054880_881_length_2051_cov_3_576653,1,Viruses,Bacteria,2051
VIRSorter_Bacteria_NZ_CP056393_100_length_4305_cov_3_239765,1,Viruses,Bacteria,4305
VIRSorter_Bacteria_NZ_CP056393_101_length_4284_cov_2_217309,1,Viruses,Bacteria,4284
VIRSorter_Bacteria_NZ_CP056393_173_length_3593_cov_2_445732,1,Viruses,Bacteria,3593
VIRSorter_Bacteria_NZ_CP056393_189_length_3440_cov_2_143870,1,Viruses,Bacteria,3440
VIRSorter_Bacteria_NZ_CP056393_191_length_3405_cov_2_642985,1,Viruses,Bacteria,3405
VIRSorter_Bacteria_NZ_CP056393_519_length_2209_cov_1_921541,1,Viruses,Bacteria,2209
VIRSorter_Bacteria_NZ_CP056393_596_length_2038_cov_2_627837,1,Viruses,Bacteria,2038
VIRSorter_Bacteria_NZ_CP056483_74_length_27343_cov_8_640941,1,Viruses,Bacteria,27343
VIRSorter_Bacteria_NZ_CP056552_62_length_27028_cov_6_534201,1,Viruses,Bacteria,27028
VIRSorter_Bacteria_NZ_CP056552_71_length_25449_cov_5_713869,1,Viruses,Bacteria,25449
VIRSorter_Bacteria_NZ_CP057782_55_length_2643_cov_2_575348,1,Viruses,Bacteria,2643
VIRSorter_Bacteria_NZ_CP058556_278_length_2338_cov_2_492773,1,Viruses,Bacteria,2338
VIRSorter_Bacteria_NZ_CP058556_737_length_1659_cov_2_006234,1,Viruses,Bacteria,1659
VIRSorter_Bacteria_NZ_CP059565_55_length_8629_cov_6_689177,1,Viruses,Bacteria,8629
VIRSorter_Bacteria_NZ_CP059567_381_length_1275_cov_1_636066,1,Viruses,Bacteria,1275
VIRSorter_Bacteria_NZ_CP059571_181_length_1861_cov_1_750831,1,Viruses,Bacteria,1861
VIRSorter_Bacteria_NZ_CP059571_36_length_3040_cov_2_682747,1,Viruses,Bacteria,3040
VIRSorter_Bacteria_NZ_CP060008_492_length_3288_cov_3_359728,1,Viruses,Bacteria,3288
VIRSorter_Bacteria_NZ_CP060414_441_length_1681_cov_2_505535,1,Viruses,Bacteria,1681
VIRSorter_Bacteria_NZ_CP060414_58_length_4786_cov_2_899387,1,Viruses,Bacteria,4786
VIRSorter_Bacteria_NZ_CP060414_611_length_1256_cov_2_403830,1,Viruses,Bacteria,1256
VIRSorter_Bacteria_NZ_CP062251_308_length_7363_cov_5_213875,1,Viruses,Bacteria,7363
VIRSorter_Bacteria_NZ_CP064661_150_length_5349_cov_3_392709,1,Viruses,Bacteria,5349
VIRSorter_Bacteria_NZ_CP064661_220_length_4586_cov_3_936879,1,Viruses,Bacteria,4586
VIRSorter_Bacteria_NZ_CP064661_22_length_9151_cov_3_300132,1,Viruses,Bacteria,9151
VIRSorter_Bacteria_NZ_CP064661_398_length_3413_cov_2_750149,1,Viruses,Bacteria,3413
VIRSorter_Bacteria_NZ_CP064661_50_length_7819_cov_3_362184,1,Viruses,Bacteria,7819
VIRSorter_Bacteria_NZ_CP064661_53_length_7563_cov_2_887986,1,Viruses,Bacteria,7563
VIRSorter_Bacteria_NZ_CP064661_546_length_2744_cov_3_100409,1,Viruses,Bacteria,2744
VIRSorter_Bacteria_NZ_CP064661_578_length_2574_cov_2_747122,1,Viruses,Bacteria,2574
VIRSorter_Bacteria_NZ_CP064663_268_length_1193_cov_1_081722,1,Viruses,Bacteria,1193
VIRSorter_Bacteria_NZ_CP064666_132_length_6639_cov_3_175122,1,Viruses,Bacteria,6639
VIRSorter_Bacteria_NZ_CP064666_26_length_11237_cov_3_965927,1,Viruses,Bacteria,11237
VIRSorter_Bacteria_NZ_CP064674_265_length_3809_cov_6_030634,1,Viruses,Bacteria,3809
VIRSorter_Bacteria_NZ_CP064674_86_length_18899_cov_4_863564,1,Viruses,Bacteria,18899
VIRSorter_Phage_NC_047764_1_length_73777_cov_23_192032,1,Viruses,Phage,73777
VIRSorter_Phage_NC_047766_1_length_27476_cov_36_421465,1,Viruses,Phage,27476
VIRSorter_Phage_NC_047766_2_length_11432_cov_33_386042,1,Viruses,Phage,11432
VIRSorter_Phage_NC_047773_1_length_41156_cov_29_523102-circular,1,Viruses,Phage,41156
VIRSorter_Phage_NC_047776_13_length_4191_cov_2_734768,1,Viruses,Phage,4191
VIRSorter_Phage_NC_047776_23_length_2093_cov_3_500981,1,Viruses,Phage,2093
VIRSorter_Phage_NC_047776_3_length_8441_cov_4_086931,1,Viruses,Phage,8441
VIRSorter_Phage_NC_047776_5_length_7456_cov_4_125524,1,Viruses,Phage,7456
VIRSorter_Phage_NC_047781_1_length_41680_cov_9_527351,1,Viruses,Phage,41680
VIRSorter_Phage_NC_047783_1_length_44486_cov_73_864239-circular,1,Viruses,Phage,44486
VIRSorter_Phage_NC_047794_1_length_39516_cov_44_450090,1,Viruses,Phage,39516
VIRSorter_Phage_NC_047796_3_length_3678_cov_2_278222,1,Viruses,Phage,3678
VIRSorter_Phage_NC_047798_1_length_40994_cov_34_190943-circular,1,Viruses,Phage,40994
VIRSorter_Phage_NC_047806_2_length_2924_cov_2_011851,1,Viruses,Phage,2924
VIRSorter_Phage_NC_047835_4_length_2370_cov_2_082073,1,Viruses,Phage,2370
VIRSorter_Phage_NC_047855_1_length_17357_cov_63_192453,1,Viruses,Phage,17357
VIRSorter_Phage_NC_047893_1_length_45763_cov_23_480594,1,Viruses,Phage,45763
VIRSorter_Phage_NC_047923_1_length_39477_cov_84_897164-circular,1,Viruses,Phage,39477
VIRSorter_Phage_NC_047942_1_length_39731_cov_45_915667,1,Viruses,Phage,39731
VIRSorter_Phage_NC_047947_1_length_41416_cov_6_352168,1,Viruses,Phage,41416
VIRSorter_Phage_NC_048002_1_length_39763_cov_50_260955-circular,1,Viruses,Phage,39763
VIRSorter_Phage_NC_048008_2_length_14627_cov_3_677738,1,Viruses,Phage,14627
VIRSorter_Phage_NC_048008_6_length_6636_cov_4_268044,1,Viruses,Phage,6636
VIRSorter_Phage_NC_048008_8_length_6298_cov_4_476053,1,Viruses,Phage,6298
VIRSorter_Phage_NC_048023_1_length_39623_cov_88_015240-circular,1,Viruses,Phage,39623
VIRSorter_Phage_NC_048024_1_length_49255_cov_45_220325,1,Viruses,Phage,49255
VIRSorter_Phage_NC_048043_1_length_49419_cov_4_986387,1,Viruses,Phage,49419
VIRSorter_Phage_NC_048067_1_length_41545_cov_11_782309-circular,1,Viruses,Phage,41545
VIRSorter_Phage_NC_048085_12_length_2816_cov_2_638175,1,Viruses,Phage,2816
VIRSorter_Phage_NC_048085_5_length_5216_cov_2_409417,1,Viruses,Phage,5216
VIRSorter_Phage_NC_048089_16_length_2441_cov_2_487427,1,Viruses,Phage,2441
VIRSorter_Phage_NC_048089_20_length_2057_cov_2_776723,1,Viruses,Phage,2057
VIRSorter_Phage_NC_048110_13_length_1839_cov_2_134529,1,Viruses,Phage,1839
VIRSorter_Phage_NC_048110_20_length_1355_cov_2_209231,1,Viruses,Phage,1355
VIRSorter_Phage_NC_048110_3_length_4044_cov_2_397593,1,Viruses,Phage,4044
VIRSorter_Phage_NC_048114_1_length_40525_cov_44_438819,1,Viruses,Phage,40525
VIRSorter_Phage_NC_048126_1_length_49533_cov_5_868891,1,Viruses,Phage,49533
VIRSorter_Phage_NC_048132_1_length_50885_cov_13_267972,1,Viruses,Phage,50885
VIRSorter_Phage_NC_048135_1_length_12766_cov_3_449768,1,Viruses,Phage,12766
VIRSorter_Phage_NC_048135_2_length_4065_cov_3_204988,1,Viruses,Phage,4065
VIRSorter_Phage_NC_048135_6_length_2880_cov_1_814159,1,Viruses,Phage,2880
VIRSorter_Phage_NC_048143_1_length_49084_cov_22_683942-circular,1,Viruses,Phage,49084
VIRSorter_Phage_NC_048162_1_length_49307_cov_23_959677,1,Viruses,Phage,49307
VIRSorter_Phage_NC_048168_1_length_43378_cov_9_814117,1,Viruses,Phage,43378
VIRSorter_Phage_NC_048175_1_length_40580_cov_54_055423,1,Viruses,Phage,40580
VIRSorter_Phage_NC_048192_1_length_43009_cov_41_607836,1,Viruses,Phage,43009
VIRSorter_Phage_NC_048208_1_length_46524_cov_41_968969,1,Viruses,Phage,46524
VIRSorter_Phage_NC_048624_1_length_42418_cov_19_960579,1,Viruses,Phage,42418
VIRSorter_Phage_NC_048626_1_length_66146_cov_9_837224-circular,1,Viruses,Phage,66146
VIRSorter_Phage_NC_048628_1_length_42892_cov_31_228704,1,Viruses,Phage,42892
VIRSorter_Phage_NC_048657_1_length_43482_cov_42_032860,1,Viruses,Phage,43482
VIRSorter_Phage_NC_048666_1_length_58847_cov_30_412624,1,Viruses,Phage,58847
VIRSorter_Phage_NC_048681_3_length_2846_cov_2_226800,1,Viruses,Phage,2846
VIRSorter_Phage_NC_048698_1_length_41719_cov_7_240087,1,Viruses,Phage,41719
VIRSorter_Phage_NC_048700_1_length_73291_cov_7_596824,1,Viruses,Phage,73291
VIRSorter_Phage_NC_048711_1_length_43115_cov_11_689526,1,Viruses,Phage,43115
VIRSorter_Phage_NC_048725_1_length_42220_cov_54_601613,1,Viruses,Phage,42220
VIRSorter_Phage_NC_048737_1_length_40650_cov_14_823944,1,Viruses,Phage,40650
VIRSorter_Phage_NC_048745_1_length_66005_cov_9_723912,1,Viruses,Phage,66005
VIRSorter_Phage_NC_048806_1_length_20359_cov_4_376921,1,Viruses,Phage,20359
VIRSorter_Phage_NC_048849_6_length_4737_cov_2_354549,1,Viruses,Phage,4737
VIRSorter_Phage_NC_048849_8_length_4495_cov_2_692793,1,Viruses,Phage,4495
VIRSorter_Phage_NC_048849_9_length_3708_cov_2_573501,1,Viruses,Phage,3708
VIRSorter_Phage_NC_048852_12_length_1949_cov_3_825238,1,Viruses,Phage,1949
VIRSorter_Phage_NC_048852_4_length_9142_cov_4_673270,1,Viruses,Phage,9142
VIRSorter_Phage_NC_049382_1_length_81102_cov_6_127334,1,Viruses,Phage,81102
VIRSorter_Phage_NC_049428_11_length_2516_cov_2_303535,1,Viruses,Phage,2516
VIRSorter_Phage_NC_049428_21_length_2053_cov_2_335335,1,Viruses,Phage,2053
VIRSorter_Phage_NC_049428_9_length_2631_cov_2_292702,1,Viruses,Phage,2631
VIRSorter_Phage_NC_049429_1_length_31813_cov_11_540998,1,Viruses,Phage,31813
VIRSorter_Phage_NC_049444_11_length_1807_cov_2_416096,1,Viruses,Phage,1807
VIRSorter_Phage_NC_049444_1_length_8242_cov_3_042873,1,Viruses,Phage,8242
VIRSorter_Phage_NC_049444_2_length_5550_cov_2_812011,1,Viruses,Phage,5550
VIRSorter_Phage_NC_049451_1_length_4008_cov_2_170756,1,Viruses,Phage,4008
VIRSorter_Phage_NC_049451_2_length_3757_cov_1_933009,1,Viruses,Phage,3757
VIRSorter_Phage_NC_049467_1_length_70618_cov_41_928291,1,Viruses,Phage,70618
VIRSorter_Phage_NC_049506_2_length_17841_cov_4_504273,1,Viruses,Phage,17841
VIRSorter_Phage_NC_049506_5_length_16330_cov_3_774194,1,Viruses,Phage,16330
VIRSorter_Phage_NC_049815_4_length_3330_cov_2_370992,1,Viruses,Phage,3330
VIRSorter_Phage_NC_049815_7_length_2191_cov_3_071629,1,Viruses,Phage,2191
VIRSorter_Phage_NC_049818_4_length_3984_cov_2_894121,1,Viruses,Phage,3984
VIRSorter_Phage_NC_049823_1_length_50948_cov_16_584599,1,Viruses,Phage,50948
VIRSorter_Phage_NC_049825_1_length_49492_cov_24_191699,1,Viruses,Phage,49492
VIRSorter_Phage_NC_049826_2_length_6142_cov_3_845408,1,Viruses,Phage,6142
VIRSorter_Phage_NC_049826_3_length_5222_cov_2_663828,1,Viruses,Phage,5222
VIRSorter_Phage_NC_049832_1_length_33649_cov_5_805531,1,Viruses,Phage,33649
VIRSorter_Phage_NC_049832_2_length_16145_cov_5_918956,1,Viruses,Phage,16145
VIRSorter_Phage_NC_049835_1_length_54384_cov_49_057078,1,Viruses,Phage,54384
VIRSorter_Phage_NC_049836_1_length_51448_cov_10_468702,1,Viruses,Phage,51448
VIRSorter_Phage_NC_049852_1_length_51635_cov_26_827317,1,Viruses,Phage,51635
VIRSorter_Phage_NC_049918_1_length_61966_cov_23_967744,1,Viruses,Phage,61966
VIRSorter_Phage_NC_049919_1_length_40031_cov_7_452597,1,Viruses,Phage,40031
VIRSorter_Phage_NC_049962_1_length_27182_cov_52_881041,1,Viruses,Phage,27182
VIRSorter_Phage_NC_049964_1_length_26055_cov_57_347077,1,Viruses,Phage,26055
VIRSorter_Phage_NC_050143_6_length_2861_cov_3_319672,1,Viruses,Phage,2861
VIRSorter_Phage_NC_050144_18_length_1510_cov_1_457045,1,Viruses,Phage,1510
VIRSorter_Phage_NC_050145_15_length_1845_cov_3_187709,1,Viruses,Phage,1845
VIRSorter_Prophage_NZ_AP023189_116_length_7751_cov_13_679184,1,Viruses,Prophage,7751
VIRSorter_Prophage_NZ_CP016180_96_length_5026_cov_3_084490,1,Viruses,Prophage,5026
VIRSorter_Prophage_NZ_CP046588_140_length_6582_cov_5_985139,1,Viruses,Prophage,6582
VIRSorter_Prophage_NZ_CP053688_313_length_5829_cov_3_583997,1,Viruses,Prophage,5829
VIRSorter_Prophage_NZ_CP054205_794_length_2145_cov_1_955024,1,Viruses,Prophage,2145
VIRSorter_Prophage_NZ_CP054205_82_length_5877_cov_2_906561,1,Viruses,Prophage,5877
VIRSorter_Prophage_NZ_CP054205_835_length_2053_cov_1_501502,1,Viruses,Prophage,2053
VIRSorter_Prophage_NZ_CP055883_146_length_10377_cov_5_383937,1,Viruses,Prophage,10377
VIRSorter_Prophage_NZ_CP056118_2_length_2352_cov_1_726165,1,Viruses,Prophage,2352
VIRSorter_Prophage_NZ_CP056393_1091_length_1225_cov_2_039316,1,Viruses,Prophage,1225
VIRSorter_Prophage_NZ_CP056393_10_length_6715_cov_2_453604,1,Viruses,Prophage,6715
VIRSorter_Prophage_NZ_CP056393_42_length_5454_cov_3_458789,1,Viruses,Prophage,5454
VIRSorter_Prophage_NZ_CP056552_104_length_4673_cov_5_154179,1,Viruses,Prophage,4673
VIRSorter_Prophage_NZ_CP057782_153_length_2012_cov_1_905979,1,Viruses,Prophage,2012
VIRSorter_Prophage_NZ_CP057782_158_length_1998_cov_2_766341,1,Viruses,Prophage,1998
VIRSorter_Prophage_NZ_CP057782_34_length_2960_cov_2_683993,1,Viruses,Prophage,2960
VIRSorter_Prophage_NZ_CP059738_43_length_2368_cov_2_086468,1,Viruses,Prophage,2368
VIRSorter_Prophage_NZ_CP060414_98_length_3717_cov_3_310486,1,Viruses,Prophage,3717
VIRSorter_Prophage_NZ_CP064663_226_length_1276_cov_1_293202,1,Viruses,Prophage,1276
VIRSorter_Bacteria_NZ_AP021972_1033_length_1096_cov_2_723343,2,Viruses,Bacteria,1096
VIRSorter_Bacteria_NZ_AP021972_131_length_2847_cov_2_435172,2,Viruses,Bacteria,2847
VIRSorter_Bacteria_NZ_AP021972_1_length_11249_cov_3_572003,2,Viruses,Bacteria,11249
VIRSorter_Bacteria_NZ_AP021972_251_length_2345_cov_1_847598,2,Viruses,Bacteria,2345
VIRSorter_Bacteria_NZ_AP021972_275_length_2264_cov_4_011317,2,Viruses,Bacteria,2264
VIRSorter_Bacteria_NZ_AP021972_407_length_1925_cov_3_483957,2,Viruses,Bacteria,1925
VIRSorter_Bacteria_NZ_AP021972_560_length_1677_cov_2_046856,2,Viruses,Bacteria,1677
VIRSorter_Bacteria_NZ_AP021972_6_length_6478_cov_3_918262,2,Viruses,Bacteria,6478
VIRSorter_Bacteria_NZ_AP021972_72_length_3393_cov_2_462852,2,Viruses,Bacteria,3393
VIRSorter_Bacteria_NZ_AP021972_823_length_1363_cov_2_277523,2,Viruses,Bacteria,1363
VIRSorter_Bacteria_NZ_AP021972_919_length_1228_cov_1_232737,2,Viruses,Bacteria,1228
VIRSorter_Bacteria_NZ_AP021972_950_length_1192_cov_1_656992,2,Viruses,Bacteria,1192
VIRSorter_Bacteria_NZ_AP022057_128_length_2209_cov_1_595636,2,Viruses,Bacteria,2209
VIRSorter_Bacteria_NZ_AP022057_214_length_1866_cov_2_413031,2,Viruses,Bacteria,1866
VIRSorter_Bacteria_NZ_AP022057_221_length_1852_cov_2_530885,2,Viruses,Bacteria,1852
VIRSorter_Bacteria_NZ_AP022057_335_length_1627_cov_2_379771,2,Viruses,Bacteria,1627
VIRSorter_Bacteria_NZ_AP022057_564_length_1250_cov_1_556485,2,Viruses,Bacteria,1250
VIRSorter_Bacteria_NZ_AP022195_1004_length_1428_cov_2_594319,2,Viruses,Bacteria,1428
VIRSorter_Bacteria_NZ_AP022195_148_length_5209_cov_2_627862,2,Viruses,Bacteria,5209
VIRSorter_Bacteria_NZ_AP022195_218_length_4483_cov_3_001581,2,Viruses,Bacteria,4483
VIRSorter_Bacteria_NZ_AP022195_280_length_4037_cov_2_434204,2,Viruses,Bacteria,4037
VIRSorter_Bacteria_NZ_AP022195_436_length_3179_cov_2_668694,2,Viruses,Bacteria,3179
VIRSorter_Bacteria_NZ_AP022195_482_length_2910_cov_3_158319,2,Viruses,Bacteria,2910
VIRSorter_Bacteria_NZ_AP022195_671_length_2243_cov_3_139397,2,Viruses,Bacteria,2243
VIRSorter_Bacteria_NZ_AP022195_6_length_13247_cov_3_192238,2,Viruses,Bacteria,13247
VIRSorter_Bacteria_NZ_AP022195_709_length_2141_cov_3_177852,2,Viruses,Bacteria,2141
VIRSorter_Bacteria_NZ_AP022195_761_length_2008_cov_2_868408,2,Viruses,Bacteria,2008
VIRSorter_Bacteria_NZ_AP022201_1034_length_1248_cov_3_028500,2,Viruses,Bacteria,1248
VIRSorter_Bacteria_NZ_AP022201_1070_length_1162_cov_3_170732,2,Viruses,Bacteria,1162
VIRSorter_Bacteria_NZ_AP022201_187_length_5677_cov_3_384205,2,Viruses,Bacteria,5677
VIRSorter_Bacteria_NZ_AP022201_203_length_5415_cov_3_529664,2,Viruses,Bacteria,5415
VIRSorter_Bacteria_NZ_AP022201_211_length_5270_cov_4_669032,2,Viruses,Bacteria,5270
VIRSorter_Bacteria_NZ_AP022201_300_length_4455_cov_3_032500,2,Viruses,Bacteria,4455
VIRSorter_Bacteria_NZ_AP022201_417_length_3620_cov_2_631417,2,Viruses,Bacteria,3620
VIRSorter_Bacteria_NZ_AP022201_419_length_3608_cov_3_522657,2,Viruses,Bacteria,3608
VIRSorter_Bacteria_NZ_AP022201_447_length_3403_cov_3_744624,2,Viruses,Bacteria,3403
VIRSorter_Bacteria_NZ_AP022201_533_length_2993_cov_2_418312,2,Viruses,Bacteria,2993
VIRSorter_Bacteria_NZ_AP022201_925_length_1575_cov_3_063816,2,Viruses,Bacteria,1575
VIRSorter_Bacteria_NZ_AP022201_969_length_1444_cov_2_414687,2,Viruses,Bacteria,1444
VIRSorter_Bacteria_NZ_AP022256_201_length_2851_cov_2_649857,2,Viruses,Bacteria,2851
VIRSorter_Bacteria_NZ_AP022256_21_length_5286_cov_3_772319,2,Viruses,Bacteria,5286
VIRSorter_Bacteria_NZ_AP022256_227_length_2704_cov_2_564741,2,Viruses,Bacteria,2704
VIRSorter_Bacteria_NZ_AP022256_240_length_2633_cov_2_949185,2,Viruses,Bacteria,2633
VIRSorter_Bacteria_NZ_AP022256_244_length_2619_cov_1_995710,2,Viruses,Bacteria,2619
VIRSorter_Bacteria_NZ_AP022256_278_length_2499_cov_12_936989,2,Viruses,Bacteria,2499
VIRSorter_Bacteria_NZ_AP022256_32_length_4791_cov_2_452914,2,Viruses,Bacteria,4791
VIRSorter_Bacteria_NZ_AP022256_332_length_2273_cov_1_606402,2,Viruses,Bacteria,2273
VIRSorter_Bacteria_NZ_AP022256_795_length_1478_cov_1_760365,2,Viruses,Bacteria,1478
VIRSorter_Bacteria_NZ_AP022256_832_length_1428_cov_2_488711,2,Viruses,Bacteria,1428
VIRSorter_Bacteria_NZ_AP022256_877_length_1386_cov_2_095417,2,Viruses,Bacteria,1386
VIRSorter_Bacteria_NZ_AP022256_90_length_3670_cov_2_401107,2,Viruses,Bacteria,3670
VIRSorter_Bacteria_NZ_AP023408_329_length_9120_cov_4_387204,2,Viruses,Bacteria,9120
VIRSorter_Bacteria_NZ_AP023408_418_length_6934_cov_4_052479,2,Viruses,Bacteria,6934
VIRSorter_Bacteria_NZ_AP023439_418_length_5916_cov_3_775465,2,Viruses,Bacteria,5916
VIRSorter_Bacteria_NZ_CP012552_19_length_9902_cov_6_830913,2,Viruses,Bacteria,9902
VIRSorter_Bacteria_NZ_CP016180_109_length_4746_cov_3_429546,2,Viruses,Bacteria,4746
VIRSorter_Bacteria_NZ_CP016180_233_length_3035_cov_3_645638,2,Viruses,Bacteria,3035
VIRSorter_Bacteria_NZ_CP016180_57_length_5792_cov_3_949800,2,Viruses,Bacteria,5792
VIRSorter_Bacteria_NZ_CP016180_93_length_5124_cov_3_710002,2,Viruses,Bacteria,5124
VIRSorter_Bacteria_NZ_CP040752_327_length_6247_cov_2_736919,2,Viruses,Bacteria,6247
VIRSorter_Bacteria_NZ_CP040752_6_length_19337_cov_3_926667,2,Viruses,Bacteria,19337
VIRSorter_Bacteria_NZ_CP041372_47_length_31636_cov_14_023273,2,Viruses,Bacteria,31636
VIRSorter_Bacteria_NZ_CP041372_51_length_30888_cov_6_637953,2,Viruses,Bacteria,30888
VIRSorter_Bacteria_NZ_CP044546_516_length_3626_cov_2_695323,2,Viruses,Bacteria,3626
VIRSorter_Bacteria_NZ_CP044546_788_length_2442_cov_2_589862,2,Viruses,Bacteria,2442
VIRSorter_Bacteria_NZ_CP044546_79_length_9108_cov_3_338451,2,Viruses,Bacteria,9108
VIRSorter_Bacteria_NZ_CP044546_887_length_2101_cov_2_738025,2,Viruses,Bacteria,2101
VIRSorter_Bacteria_NZ_CP045553_241_length_8494_cov_3_560493,2,Viruses,Bacteria,8494
VIRSorter_Bacteria_NZ_CP045553_266_length_7923_cov_7_377860,2,Viruses,Bacteria,7923
VIRSorter_Bacteria_NZ_CP045553_281_length_7446_cov_4_537546,2,Viruses,Bacteria,7446
VIRSorter_Bacteria_NZ_CP045553_295_length_7011_cov_4_339563,2,Viruses,Bacteria,7011
VIRSorter_Bacteria_NZ_CP045553_427_length_4449_cov_4_318161,2,Viruses,Bacteria,4449
VIRSorter_Bacteria_NZ_CP045553_48_length_19884_cov_4_802663,2,Viruses,Bacteria,19884
VIRSorter_Bacteria_NZ_CP045553_512_length_3307_cov_4_263838,2,Viruses,Bacteria,3307
VIRSorter_Bacteria_NZ_CP045553_616_length_2252_cov_5_002276,2,Viruses,Bacteria,2252
VIRSorter_Bacteria_NZ_CP045702_443_length_5586_cov_3_790996,2,Viruses,Bacteria,5586
VIRSorter_Bacteria_NZ_CP045702_44_length_16288_cov_3_854925,2,Viruses,Bacteria,16288
VIRSorter_Bacteria_NZ_CP045702_620_length_4260_cov_3_758383,2,Viruses,Bacteria,4260
VIRSorter_Bacteria_NZ_CP046884_105_length_6827_cov_4_284259,2,Viruses,Bacteria,6827
VIRSorter_Bacteria_NZ_CP046884_229_length_3896_cov_2_675085,2,Viruses,Bacteria,3896
VIRSorter_Bacteria_NZ_CP046884_449_length_1320_cov_3_156522,2,Viruses,Bacteria,1320
VIRSorter_Bacteria_NZ_CP046884_69_length_8263_cov_3_362208,2,Viruses,Bacteria,8263
VIRSorter_Bacteria_NZ_CP047410_153_length_2883_cov_5_940240,2,Viruses,Bacteria,2883
VIRSorter_Bacteria_NZ_CP047410_22_length_26466_cov_4_927833,2,Viruses,Bacteria,26466
