ID,Confidence,Predicted,True_Label,Contig_Length
VIRSorter_Bacteria_NZ_CP043571_393_length_4339_cov_2_829832,1,Viruses,Bacteria,4339
VIRSorter_Bacteria_NZ_CP043571_849_length_2069_cov_2_615194,1,Viruses,Bacteria,2069
VIRSorter_Bacteria_NZ_CP043571_905_length_1890_cov_3_510082,1,Viruses,Bacteria,1890
VIRSorter_Bacteria_NZ_CP045553_331_length_4744_cov_3_529537,1,Viruses,Bacteria,4744
VIRSorter_Bacteria_NZ_CP045702_24_length_3834_cov_2_676899,1,Viruses,Bacteria,3834
VIRSorter_Bacteria_NZ_CP054128_997_length_1487_cov_2_363827,1,Viruses,Bacteria,1487
VIRSorter_Bacteria_NZ_CP054880_1014_length_2051_cov_3_930361,1,Viruses,Bacteria,2051
VIRSorter_Bacteria_NZ_CP054880_331_length_5635_cov_4_087634,1,Viruses,Bacteria,5635
VIRSorter_Bacteria_NZ_CP054880_353_length_5391_cov_3_025300,1,Viruses,Bacteria,5391
VIRSorter_Bacteria_NZ_CP054918_436_length_5126_cov_3_186748,1,Viruses,Bacteria,5126
VIRSorter_Bacteria_NZ_CP054918_638_length_4009_cov_2_820435,1,Viruses,Bacteria,4009
VIRSorter_Bacteria_NZ_CP056118_11_length_3072_cov_1_809082,1,Viruses,Bacteria,3072
VIRSorter_Bacteria_NZ_CP056118_7_length_3171_cov_2_448331,1,Viruses,Bacteria,3171
VIRSorter_Bacteria_NZ_CP056552_137_length_5899_cov_3_318617,1,Viruses,Bacteria,5899
VIRSorter_Bacteria_NZ_CP056552_342_length_3828_cov_2_241452,1,Viruses,Bacteria,3828
VIRSorter_Bacteria_NZ_CP056552_575_length_2703_cov_2_675604,1,Viruses,Bacteria,2703
VIRSorter_Bacteria_NZ_CP056552_697_length_2243_cov_2_646252,1,Viruses,Bacteria,2243
VIRSorter_Bacteria_NZ_CP056552_6_length_12681_cov_3_614130,1,Viruses,Bacteria,12681
VIRSorter_Bacteria_NZ_CP056552_74_length_7042_cov_2_618720,1,Viruses,Bacteria,7042
VIRSorter_Bacteria_NZ_CP056552_76_length_6965_cov_3_674240,1,Viruses,Bacteria,6965
VIRSorter_Bacteria_NZ_CP059571_32_length_3753_cov_2_663872,1,Viruses,Bacteria,3753
VIRSorter_Bacteria_NZ_CP059571_59_length_3293_cov_2_290303,1,Viruses,Bacteria,3293
VIRSorter_Bacteria_NZ_CP059571_67_length_3040_cov_2_808710,1,Viruses,Bacteria,3040
VIRSorter_Bacteria_NZ_CP061801_190_length_8087_cov_4_438745,1,Viruses,Bacteria,8087
VIRSorter_Bacteria_NZ_CP062251_175_length_3475_cov_2_234211,1,Viruses,Bacteria,3475
VIRSorter_Bacteria_NZ_CP062976_202_length_3669_cov_3_548423,1,Viruses,Bacteria,3669
VIRSorter_Bacteria_NZ_CP062976_247_length_3253_cov_3_365541,1,Viruses,Bacteria,3253
VIRSorter_Bacteria_NZ_CP064661_175_length_9155_cov_5_172967,1,Viruses,Bacteria,9155
VIRSorter_Bacteria_NZ_CP064661_276_length_6247_cov_4_331880,1,Viruses,Bacteria,6247
VIRSorter_Bacteria_NZ_CP064661_79_length_14302_cov_4_420088,1,Viruses,Bacteria,14302
VIRSorter_Bacteria_NZ_CP064661_89_length_13811_cov_4_885432,1,Viruses,Bacteria,13811
VIRSorter_Bacteria_NZ_CP064663_254_length_4052_cov_2_437078,1,Viruses,Bacteria,4052
VIRSorter_Bacteria_NZ_CP064663_513_length_2744_cov_3_115656,1,Viruses,Bacteria,2744
VIRSorter_Bacteria_NZ_CP064663_57_length_7038_cov_3_285121,1,Viruses,Bacteria,7038
VIRSorter_Bacteria_NZ_CP064663_904_length_1640_cov_2_078864,1,Viruses,Bacteria,1640
VIRSorter_Bacteria_NZ_CP064674_334_length_3670_cov_2_009129,1,Viruses,Bacteria,3670
VIRSorter_Bacteria_NZ_CP064674_335_length_3669_cov_3_062535,1,Viruses,Bacteria,3669
VIRSorter_Bacteria_NZ_CP064674_349_length_3569_cov_2_469835,1,Viruses,Bacteria,3569
VIRSorter_Bacteria_NZ_CP064674_393_length_3311_cov_3_538391,1,Viruses,Bacteria,3311
VIRSorter_Bacteria_NZ_CP064674_658_length_2313_cov_3_077502,1,Viruses,Bacteria,2313
VIRSorter_Bacteria_NZ_CP064954_141_length_4494_cov_3_501690,1,Viruses,Bacteria,4494
VIRSorter_Bacteria_NZ_LR824569_425_length_2353_cov_1_847694,1,Viruses,Bacteria,2353
VIRSorter_Phage_NC_047766_1_length_27420_cov_4_935538,1,Viruses,Phage,27420
VIRSorter_Phage_NC_047766_2_length_10910_cov_3_881253,1,Viruses,Phage,10910
VIRSorter_Phage_NC_047770_12_length_1653_cov_1_411139,1,Viruses,Phage,1653
VIRSorter_Phage_NC_047770_19_length_1429_cov_1_735808,1,Viruses,Phage,1429
VIRSorter_Phage_NC_047770_3_length_2612_cov_1_755573,1,Viruses,Phage,2612
VIRSorter_Phage_NC_047770_5_length_2396_cov_2_400683,1,Viruses,Phage,2396
VIRSorter_Phage_NC_047776_10_length_4191_cov_2_885880,1,Viruses,Phage,4191
VIRSorter_Phage_NC_047776_2_length_16923_cov_4_018319,1,Viruses,Phage,16923
VIRSorter_Phage_NC_047776_3_length_10469_cov_4_372287,1,Viruses,Phage,10469
VIRSorter_Phage_NC_047776_6_length_8440_cov_4_573643,1,Viruses,Phage,8440
VIRSorter_Phage_NC_047781_1_length_41680_cov_21_534847,1,Viruses,Phage,41680
VIRSorter_Phage_NC_047794_1_length_39500_cov_32_588490,1,Viruses,Phage,39500
VIRSorter_Phage_NC_047796_10_length_4013_cov_4_402223,1,Viruses,Phage,4013
VIRSorter_Phage_NC_047796_19_length_2268_cov_3_358337,1,Viruses,Phage,2268
VIRSorter_Phage_NC_047796_6_length_10735_cov_4_031367,1,Viruses,Phage,10735
VIRSorter_Phage_NC_047796_9_length_4183_cov_4_179990,1,Viruses,Phage,4183
VIRSorter_Phage_NC_047798_1_length_40994_cov_23_139525-circular,1,Viruses,Phage,40994
VIRSorter_Phage_NC_047806_2_length_7743_cov_4_235562,1,Viruses,Phage,7743
VIRSorter_Phage_NC_047806_3_length_6380_cov_3_297233,1,Viruses,Phage,6380
VIRSorter_Phage_NC_047855_1_length_17309_cov_6_890576,1,Viruses,Phage,17309
VIRSorter_Phage_NC_047893_1_length_45763_cov_29_922836,1,Viruses,Phage,45763
VIRSorter_Phage_NC_047923_1_length_39340_cov_10_192720,1,Viruses,Phage,39340
VIRSorter_Phage_NC_047924_13_length_3394_cov_2_858341,1,Viruses,Phage,3394
VIRSorter_Phage_NC_047924_14_length_3225_cov_2_134069,1,Viruses,Phage,3225
VIRSorter_Phage_NC_047924_19_length_2130_cov_1_429880,1,Viruses,Phage,2130
VIRSorter_Phage_NC_047942_1_length_39638_cov_6_841447,1,Viruses,Phage,39638
VIRSorter_Phage_NC_047947_1_length_51720_cov_15_142417,1,Viruses,Phage,51720
VIRSorter_Phage_NC_047984_1_length_9789_cov_2_954798,1,Viruses,Phage,9789
VIRSorter_Phage_NC_047984_2_length_5165_cov_3_967123,1,Viruses,Phage,5165
VIRSorter_Phage_NC_047984_5_length_4127_cov_2_980108,1,Viruses,Phage,4127
VIRSorter_Phage_NC_048002_1_length_39763_cov_15_570364-circular,1,Viruses,Phage,39763
VIRSorter_Phage_NC_048023_1_length_39623_cov_84_648706-circular,1,Viruses,Phage,39623
VIRSorter_Phage_NC_048024_1_length_49255_cov_20_769472,1,Viruses,Phage,49255
VIRSorter_Phage_NC_048043_1_length_26101_cov_3_373992,1,Viruses,Phage,26101
VIRSorter_Phage_NC_048085_2_length_8772_cov_16_845474,1,Viruses,Phage,8772
VIRSorter_Phage_NC_048114_1_length_40497_cov_27_816107,1,Viruses,Phage,40497
VIRSorter_Phage_NC_048132_1_length_50564_cov_12_001485,1,Viruses,Phage,50564
VIRSorter_Phage_NC_048135_1_length_39637_cov_7_821106,1,Viruses,Phage,39637
VIRSorter_Phage_NC_048149_1_length_22829_cov_4_628919,1,Viruses,Phage,22829
VIRSorter_Phage_NC_048149_4_length_12484_cov_4_875292,1,Viruses,Phage,12484
VIRSorter_Phage_NC_048168_1_length_43400_cov_31_530788,1,Viruses,Phage,43400
VIRSorter_Phage_NC_048175_1_length_34080_cov_5_273740,1,Viruses,Phage,34080
VIRSorter_Phage_NC_048175_2_length_4240_cov_6_536918,1,Viruses,Phage,4240
VIRSorter_Phage_NC_048192_1_length_43009_cov_33_502677,1,Viruses,Phage,43009
VIRSorter_Phage_NC_048208_1_length_46513_cov_18_632744,1,Viruses,Phage,46513
VIRSorter_Phage_NC_048624_1_length_42456_cov_57_487654,1,Viruses,Phage,42456
VIRSorter_Phage_NC_048626_2_length_5073_cov_1_723396,1,Viruses,Phage,5073
VIRSorter_Phage_NC_048627_2_length_25736_cov_62_742650,1,Viruses,Phage,25736
VIRSorter_Phage_NC_048628_1_length_42892_cov_23_074258,1,Viruses,Phage,42892
VIRSorter_Phage_NC_048641_5_length_2799_cov_2_736152,1,Viruses,Phage,2799
VIRSorter_Phage_NC_048656_10_length_6501_cov_3_836953,1,Viruses,Phage,6501
VIRSorter_Phage_NC_048656_11_length_4531_cov_4_502904,1,Viruses,Phage,4531
VIRSorter_Phage_NC_048656_1_length_31619_cov_4_034280,1,Viruses,Phage,31619
VIRSorter_Phage_NC_048657_1_length_43500_cov_91_908666,1,Viruses,Phage,43500
VIRSorter_Phage_NC_048666_1_length_58847_cov_36_952545,1,Viruses,Phage,58847
VIRSorter_Phage_NC_048670_2_length_16548_cov_3_773055,1,Viruses,Phage,16548
VIRSorter_Phage_NC_048670_5_length_2555_cov_2_802400,1,Viruses,Phage,2555
VIRSorter_Phage_NC_048698_1_length_41803_cov_66_338292,1,Viruses,Phage,41803
VIRSorter_Phage_NC_048700_1_length_73330_cov_17_941017-circular,1,Viruses,Phage,73330
VIRSorter_Phage_NC_048711_1_length_43115_cov_13_627798,1,Viruses,Phage,43115
VIRSorter_Phage_NC_048725_1_length_42220_cov_64_177707,1,Viruses,Phage,42220
VIRSorter_Phage_NC_048726_4_length_21624_cov_5_870787,1,Viruses,Phage,21624
VIRSorter_Phage_NC_048737_1_length_40705_cov_95_309274,1,Viruses,Phage,40705
VIRSorter_Phage_NC_048745_1_length_66066_cov_38_040387,1,Viruses,Phage,66066
VIRSorter_Phage_NC_048786_2_length_11361_cov_3_671413,1,Viruses,Phage,11361
VIRSorter_Phage_NC_048786_5_length_7429_cov_4_032276,1,Viruses,Phage,7429
VIRSorter_Phage_NC_048786_7_length_6496_cov_2_833256,1,Viruses,Phage,6496
VIRSorter_Phage_NC_048795_3_length_7731_cov_3_002475,1,Viruses,Phage,7731
VIRSorter_Phage_NC_048795_4_length_7490_cov_3_068325,1,Viruses,Phage,7490
VIRSorter_Phage_NC_048795_8_length_4833_cov_2_870029,1,Viruses,Phage,4833
VIRSorter_Phage_NC_048802_13_length_2150_cov_1_877327,1,Viruses,Phage,2150
VIRSorter_Phage_NC_048806_1_length_65599_cov_15_547068,1,Viruses,Phage,65599
VIRSorter_Phage_NC_048809_2_length_41949_cov_7_923306,1,Viruses,Phage,41949
VIRSorter_Phage_NC_048867_1_length_7392_cov_2_536595,1,Viruses,Phage,7392
VIRSorter_Phage_NC_049382_2_length_2435_cov_1_993277,1,Viruses,Phage,2435
VIRSorter_Phage_NC_049429_1_length_31958_cov_50_430148,1,Viruses,Phage,31958
VIRSorter_Phage_NC_049437_2_length_43982_cov_5_743347,1,Viruses,Phage,43982
VIRSorter_Phage_NC_049439_6_length_1769_cov_1_294632,1,Viruses,Phage,1769
VIRSorter_Phage_NC_049444_1_length_70372_cov_37_210475,1,Viruses,Phage,70372
VIRSorter_Phage_NC_049467_1_length_70618_cov_32_235520,1,Viruses,Phage,70618
VIRSorter_Phage_NC_049502_2_length_32977_cov_6_299101,1,Viruses,Phage,32977
VIRSorter_Phage_NC_049502_3_length_30723_cov_5_927123,1,Viruses,Phage,30723
VIRSorter_Phage_NC_049506_4_length_3641_cov_2_588120,1,Viruses,Phage,3641
VIRSorter_Phage_NC_049815_1_length_48468_cov_5_882056,1,Viruses,Phage,48468
VIRSorter_Phage_NC_049816_1_length_51081_cov_28_315917,1,Viruses,Phage,51081
VIRSorter_Phage_NC_049818_10_length_1893_cov_1_811208,1,Viruses,Phage,1893
VIRSorter_Phage_NC_049825_1_length_8537_cov_2_879038,1,Viruses,Phage,8537
VIRSorter_Phage_NC_049825_2_length_8315_cov_3_367554,1,Viruses,Phage,8315
VIRSorter_Phage_NC_049826_4_length_6142_cov_3_919172,1,Viruses,Phage,6142
VIRSorter_Phage_NC_049832_1_length_49992_cov_18_812544-circular,1,Viruses,Phage,49992
VIRSorter_Phage_NC_049835_1_length_54380_cov_17_755196,1,Viruses,Phage,54380
VIRSorter_Phage_NC_049836_1_length_51479_cov_41_498269,1,Viruses,Phage,51479
VIRSorter_Phage_NC_049918_1_length_14414_cov_2_860784,1,Viruses,Phage,14414
VIRSorter_Phage_NC_049919_1_length_40031_cov_16_799305,1,Viruses,Phage,40031
VIRSorter_Phage_NC_049962_1_length_27182_cov_89_131751,1,Viruses,Phage,27182
VIRSorter_Phage_NC_049964_6_length_1201_cov_1_583770,1,Viruses,Phage,1201
VIRSorter_Phage_NC_050143_5_length_2861_cov_3_714540,1,Viruses,Phage,2861
VIRSorter_Phage_NC_050144_1_length_65597_cov_24_039486-circular,1,Viruses,Phage,65597
VIRSorter_Prophage_NZ_AP023189_51_length_7941_cov_5_231296,1,Viruses,Prophage,7941
VIRSorter_Prophage_NZ_CP053688_72_length_19913_cov_6_910414,1,Viruses,Prophage,19913
VIRSorter_Prophage_NZ_CP054205_544_length_3531_cov_2_533659,1,Viruses,Prophage,3531
VIRSorter_Prophage_NZ_CP054205_887_length_2046_cov_3_115520,1,Viruses,Prophage,2046
VIRSorter_Prophage_NZ_CP055883_157_length_8235_cov_4_384719,1,Viruses,Prophage,8235
VIRSorter_Prophage_NZ_CP055883_235_length_6614_cov_2_772221,1,Viruses,Prophage,6614
VIRSorter_Prophage_NZ_CP055883_357_length_4559_cov_3_077043,1,Viruses,Prophage,4559
VIRSorter_Prophage_NZ_CP056118_1_length_4210_cov_2_609146,1,Viruses,Prophage,4210
VIRSorter_Prophage_NZ_CP056118_32_length_2458_cov_2_369538,1,Viruses,Prophage,2458
VIRSorter_Prophage_NZ_CP056552_371_length_3602_cov_5_522977,1,Viruses,Prophage,3602
VIRSorter_Prophage_NZ_CP059738_28_length_3091_cov_2_438735,1,Viruses,Prophage,3091
VIRSorter_Prophage_NZ_CP059738_567_length_1398_cov_1_376024,1,Viruses,Prophage,1398
VIRSorter_Prophage_NZ_CP062253_440_length_5418_cov_4_128659,1,Viruses,Prophage,5418
VIRSorter_Prophage_NZ_CP062253_643_length_3142_cov_3_177843,1,Viruses,Prophage,3142
VIRSorter_Prophage_NZ_CP064663_122_length_5349_cov_3_693049,1,Viruses,Prophage,5349
VIRSorter_Prophage_NZ_CP064663_801_length_1881_cov_2_458927,1,Viruses,Prophage,1881
VIRSorter_Prophage_NZ_CP064663_89_length_5918_cov_2_542555,1,Viruses,Prophage,5918
VIRSorter_Bacteria_NZ_AP021972_115_length_2637_cov_2_490318,2,Viruses,Bacteria,2637
VIRSorter_Bacteria_NZ_AP021972_1_length_12439_cov_3_460514,2,Viruses,Bacteria,12439
VIRSorter_Bacteria_NZ_AP021972_406_length_1677_cov_1_721332,2,Viruses,Bacteria,1677
VIRSorter_Bacteria_NZ_AP021972_4_length_6448_cov_3_156890,2,Viruses,Bacteria,6448
VIRSorter_Bacteria_NZ_AP021972_652_length_1363_cov_2_141437,2,Viruses,Bacteria,1363
VIRSorter_Bacteria_NZ_AP021972_790_length_1192_cov_1_656992,2,Viruses,Bacteria,1192
VIRSorter_Bacteria_NZ_AP021972_7_length_5394_cov_3_525192,2,Viruses,Bacteria,5394
VIRSorter_Bacteria_NZ_AP021972_805_length_1177_cov_1_032977,2,Viruses,Bacteria,1177
VIRSorter_Bacteria_NZ_AP022189_1032_length_1382_cov_2_889977,2,Viruses,Bacteria,1382
VIRSorter_Bacteria_NZ_AP022189_142_length_5474_cov_3_263886,2,Viruses,Bacteria,5474
VIRSorter_Bacteria_NZ_AP022189_200_length_4864_cov_2_551258,2,Viruses,Bacteria,4864
VIRSorter_Bacteria_NZ_AP022189_228_length_4589_cov_2_595942,2,Viruses,Bacteria,4589
VIRSorter_Bacteria_NZ_AP022189_29_length_9026_cov_3_284807,2,Viruses,Bacteria,9026
VIRSorter_Bacteria_NZ_AP022189_339_length_3793_cov_3_139112,2,Viruses,Bacteria,3793
VIRSorter_Bacteria_NZ_AP022189_455_length_3135_cov_2_820455,2,Viruses,Bacteria,3135
VIRSorter_Bacteria_NZ_AP022189_478_length_3005_cov_3_461695,2,Viruses,Bacteria,3005
VIRSorter_Bacteria_NZ_AP022189_483_length_2991_cov_2_696185,2,Viruses,Bacteria,2991
VIRSorter_Bacteria_NZ_AP022189_540_length_2755_cov_2_584444,2,Viruses,Bacteria,2755
VIRSorter_Bacteria_NZ_AP022189_607_length_2507_cov_3_566884,2,Viruses,Bacteria,2507
VIRSorter_Bacteria_NZ_AP022189_783_length_1957_cov_3_193481,2,Viruses,Bacteria,1957
VIRSorter_Bacteria_NZ_AP022201_1058_length_1162_cov_3_170732,2,Viruses,Bacteria,1162
VIRSorter_Bacteria_NZ_AP022201_130_length_6871_cov_3_372506,2,Viruses,Bacteria,6871
VIRSorter_Bacteria_NZ_AP022201_211_length_5415_cov_3_529664,2,Viruses,Bacteria,5415
VIRSorter_Bacteria_NZ_AP022201_218_length_5270_cov_4_669032,2,Viruses,Bacteria,5270
VIRSorter_Bacteria_NZ_AP022201_307_length_4455_cov_3_032500,2,Viruses,Bacteria,4455
VIRSorter_Bacteria_NZ_AP022201_310_length_4432_cov_2_745259,2,Viruses,Bacteria,4432
VIRSorter_Bacteria_NZ_AP022201_425_length_3608_cov_3_659724,2,Viruses,Bacteria,3608
VIRSorter_Bacteria_NZ_AP022201_541_length_2993_cov_2_418312,2,Viruses,Bacteria,2993
VIRSorter_Bacteria_NZ_AP022201_560_length_2913_cov_2_986704,2,Viruses,Bacteria,2913
VIRSorter_Bacteria_NZ_AP022201_958_length_1444_cov_2_414687,2,Viruses,Bacteria,1444
VIRSorter_Bacteria_NZ_AP022256_260_length_1478_cov_1_760365,2,Viruses,Bacteria,1478
VIRSorter_Bacteria_NZ_AP022256_302_length_1386_cov_1_672427,2,Viruses,Bacteria,1386
VIRSorter_Bacteria_NZ_AP023189_171_length_5490_cov_3_309844,2,Viruses,Bacteria,5490
VIRSorter_Bacteria_NZ_AP023189_587_length_3117_cov_3_143697,2,Viruses,Bacteria,3117
VIRSorter_Bacteria_NZ_CP034105_146_length_1281_cov_1_831974,2,Viruses,Bacteria,1281
VIRSorter_Bacteria_NZ_CP041372_146_length_1923_cov_2_394540,2,Viruses,Bacteria,1923
VIRSorter_Bacteria_NZ_CP041372_1_length_10424_cov_4_043013,2,Viruses,Bacteria,10424
VIRSorter_Bacteria_NZ_CP041372_3_length_9209_cov_3_701333,2,Viruses,Bacteria,9209
VIRSorter_Bacteria_NZ_CP043571_207_length_6251_cov_3_193351,2,Viruses,Bacteria,6251
VIRSorter_Bacteria_NZ_CP043571_350_length_4704_cov_3_601850,2,Viruses,Bacteria,4704
VIRSorter_Bacteria_NZ_CP043571_449_length_3895_cov_3_849740,2,Viruses,Bacteria,3895
VIRSorter_Bacteria_NZ_CP043571_513_length_3552_cov_2_843580,2,Viruses,Bacteria,3552
VIRSorter_Bacteria_NZ_CP043571_591_length_3191_cov_2_566008,2,Viruses,Bacteria,3191
VIRSorter_Bacteria_NZ_CP043571_676_length_2794_cov_4_082877,2,Viruses,Bacteria,2794
VIRSorter_Bacteria_NZ_CP045553_1171_length_1403_cov_2_053412,2,Viruses,Bacteria,1403
VIRSorter_Bacteria_NZ_CP045553_143_length_7337_cov_4_389591,2,Viruses,Bacteria,7337
VIRSorter_Bacteria_NZ_CP045553_264_length_5583_cov_2_343886,2,Viruses,Bacteria,5583
VIRSorter_Bacteria_NZ_CP045553_280_length_5336_cov_4_302026,2,Viruses,Bacteria,5336
VIRSorter_Bacteria_NZ_CP045553_305_length_5018_cov_2_916381,2,Viruses,Bacteria,5018
VIRSorter_Bacteria_NZ_CP045553_351_length_4607_cov_3_177065,2,Viruses,Bacteria,4607
VIRSorter_Bacteria_NZ_CP045553_568_length_3307_cov_3_592558,2,Viruses,Bacteria,3307
VIRSorter_Bacteria_NZ_CP045553_711_length_2707_cov_4_605958,2,Viruses,Bacteria,2707
VIRSorter_Bacteria_NZ_CP045553_859_length_2239_cov_4_821429,2,Viruses,Bacteria,2239
VIRSorter_Bacteria_NZ_CP045553_869_length_2217_cov_4_279371,2,Viruses,Bacteria,2217
VIRSorter_Bacteria_NZ_CP045702_370_length_2062_cov_1_140508,2,Viruses,Bacteria,2062
VIRSorter_Bacteria_NZ_CP045702_407_length_1999_cov_2_008745,2,Viruses,Bacteria,1999
VIRSorter_Bacteria_NZ_CP045702_699_length_1587_cov_1_842689,2,Viruses,Bacteria,1587
VIRSorter_Bacteria_NZ_CP046588_265_length_5449_cov_3_959214,2,Viruses,Bacteria,5449
VIRSorter_Bacteria_NZ_CP047418_35_length_9074_cov_6_490742,2,Viruses,Bacteria,9074
VIRSorter_Bacteria_NZ_CP048833_207_length_9700_cov_5_453810,2,Viruses,Bacteria,9700
VIRSorter_Bacteria_NZ_CP048833_230_length_7934_cov_5_186191,2,Viruses,Bacteria,7934
VIRSorter_Bacteria_NZ_CP048833_249_length_6325_cov_5_200159,2,Viruses,Bacteria,6325
VIRSorter_Bacteria_NZ_CP048833_289_length_3707_cov_14_254381,2,Viruses,Bacteria,3707
VIRSorter_Bacteria_NZ_CP049838_788_length_1328_cov_1_395130,2,Viruses,Bacteria,1328
VIRSorter_Bacteria_NZ_CP053109_1041_length_1742_cov_1_886781,2,Viruses,Bacteria,1742
VIRSorter_Bacteria_NZ_CP053109_202_length_3351_cov_1_649879,2,Viruses,Bacteria,3351
VIRSorter_Bacteria_NZ_CP053109_266_length_3026_cov_2_197577,2,Viruses,Bacteria,3026
VIRSorter_Bacteria_NZ_CP053688_88_length_10681_cov_5_773857,2,Viruses,Bacteria,10681
VIRSorter_Bacteria_NZ_CP053842_72_length_2568_cov_2_224433,2,Viruses,Bacteria,2568
VIRSorter_Bacteria_NZ_CP054128_90_length_3880_cov_2_135686,2,Viruses,Bacteria,3880
VIRSorter_Bacteria_NZ_CP054205_187_length_6883_cov_3_390012,2,Viruses,Bacteria,6883
VIRSorter_Bacteria_NZ_CP054205_59_length_10729_cov_3_468990,2,Viruses,Bacteria,10729
VIRSorter_Bacteria_NZ_CP054205_636_length_3068_cov_3_687023,2,Viruses,Bacteria,3068
VIRSorter_Bacteria_NZ_CP054205_796_length_2392_cov_3_395379,2,Viruses,Bacteria,2392
VIRSorter_Bacteria_NZ_CP054572_224_length_9894_cov_4_441712,2,Viruses,Bacteria,9894
VIRSorter_Bacteria_NZ_CP054880_1043_length_1990_cov_3_626873,2,Viruses,Bacteria,1990
VIRSorter_Bacteria_NZ_CP054880_131_length_8726_cov_3_543997,2,Viruses,Bacteria,8726
VIRSorter_Bacteria_NZ_CP054880_162_length_7946_cov_3_538588,2,Viruses,Bacteria,7946
VIRSorter_Bacteria_NZ_CP054880_333_length_5614_cov_3_676021,2,Viruses,Bacteria,5614
VIRSorter_Bacteria_NZ_CP054880_41_length_12848_cov_4_145548,2,Viruses,Bacteria,12848
VIRSorter_Bacteria_NZ_CP054880_738_length_3013_cov_3_964165,2,Viruses,Bacteria,3013
VIRSorter_Bacteria_NZ_CP054880_74_length_10424_cov_3_812132,2,Viruses,Bacteria,10424
VIRSorter_Bacteria_NZ_CP054880_773_length_2861_cov_2_786885,2,Viruses,Bacteria,2861
VIRSorter_Bacteria_NZ_CP054916_164_length_4611_cov_3_561238,2,Viruses,Bacteria,4611
VIRSorter_Bacteria_NZ_CP054918_1062_length_2523_cov_4_203809,2,Viruses,Bacteria,2523
VIRSorter_Bacteria_NZ_CP054918_337_length_5878_cov_3_993302,2,Viruses,Bacteria,5878
VIRSorter_Bacteria_NZ_CP054918_351_length_5748_cov_3_245740,2,Viruses,Bacteria,5748
VIRSorter_Bacteria_NZ_CP054918_448_length_5072_cov_4_168029,2,Viruses,Bacteria,5072
VIRSorter_Bacteria_NZ_CP054918_729_length_3582_cov_3_851148,2,Viruses,Bacteria,3582
VIRSorter_Bacteria_NZ_CP054918_937_length_2879_cov_3_594547,2,Viruses,Bacteria,2879
VIRSorter_Bacteria_NZ_CP054920_176_length_16188_cov_5_434575,2,Viruses,Bacteria,16188
VIRSorter_Bacteria_NZ_CP054920_308_length_8804_cov_5_185164,2,Viruses,Bacteria,8804
VIRSorter_Bacteria_NZ_CP054931_74_length_3723_cov_3_396947,2,Viruses,Bacteria,3723
VIRSorter_Bacteria_NZ_CP055883_133_length_9163_cov_3_510540,2,Viruses,Bacteria,9163
VIRSorter_Bacteria_NZ_CP055883_272_length_5920_cov_3_709292,2,Viruses,Bacteria,5920
VIRSorter_Bacteria_NZ_CP055883_291_length_5576_cov_4_176961,2,Viruses,Bacteria,5576
VIRSorter_Bacteria_NZ_CP055883_303_length_5366_cov_3_165129,2,Viruses,Bacteria,5366
VIRSorter_Bacteria_NZ_CP055883_307_length_5297_cov_3_289393,2,Viruses,Bacteria,5297
