ID,Confidence,Predicted,True_Label,Contig_Length
VIRSorter_Bacteria_NZ_CP056284_112_length_2314_cov_2_317397,1,Viruses,Bacteria,2314
VIRSorter_Bacteria_NZ_CP056284_1_length_6027_cov_3_227395,1,Viruses,Bacteria,6027
VIRSorter_Bacteria_NZ_CP056284_39_length_2993_cov_2_264806,1,Viruses,Bacteria,2993
VIRSorter_Bacteria_NZ_CP056284_514_length_1274_cov_1_761280,1,Viruses,Bacteria,1274
VIRSorter_Bacteria_NZ_CP056284_9_length_3912_cov_3_039668,1,Viruses,Bacteria,3912
VIRSorter_Bacteria_NZ_CP056321_11_length_4105_cov_2_682469,1,Viruses,Bacteria,4105
VIRSorter_Bacteria_NZ_CP056321_17_length_3615_cov_2_621348,1,Viruses,Bacteria,3615
VIRSorter_Bacteria_NZ_CP056321_401_length_1493_cov_1_605702,1,Viruses,Bacteria,1493
VIRSorter_Bacteria_NZ_CP056321_50_length_2669_cov_3_635807,1,Viruses,Bacteria,2669
VIRSorter_Bacteria_NZ_CP056321_79_length_2432_cov_2_089188,1,Viruses,Bacteria,2432
VIRSorter_Bacteria_NZ_CP056341_215_length_4233_cov_2_857348,1,Viruses,Bacteria,4233
VIRSorter_Bacteria_NZ_CP056341_360_length_3264_cov_2_832658,1,Viruses,Bacteria,3264
VIRSorter_Bacteria_NZ_CP056341_592_length_2404_cov_2_551724,1,Viruses,Bacteria,2404
VIRSorter_Bacteria_NZ_CP056341_611_length_2344_cov_3_072958,1,Viruses,Bacteria,2344
VIRSorter_Bacteria_NZ_CP056508_1_length_6005_cov_3_543697,1,Viruses,Bacteria,6005
VIRSorter_Bacteria_NZ_CP056508_221_length_2198_cov_2_442371,1,Viruses,Bacteria,2198
VIRSorter_Bacteria_NZ_CP056508_593_length_1431_cov_1_463663,1,Viruses,Bacteria,1431
VIRSorter_Bacteria_NZ_CP056508_758_length_1203_cov_1_353659,1,Viruses,Bacteria,1203
VIRSorter_Bacteria_NZ_CP056508_88_length_2821_cov_3_041215,1,Viruses,Bacteria,2821
VIRSorter_Bacteria_NZ_CP056822_25_length_4115_cov_2_673399,1,Viruses,Bacteria,4115
VIRSorter_Bacteria_NZ_CP056822_52_length_3293_cov_2_831069,1,Viruses,Bacteria,3293
VIRSorter_Bacteria_NZ_CP056822_74_length_3069_cov_1_810883,1,Viruses,Bacteria,3069
VIRSorter_Bacteria_NZ_CP056834_160_length_10604_cov_4_832306,1,Viruses,Bacteria,10604
VIRSorter_Bacteria_NZ_CP056834_181_length_9639_cov_3_949917,1,Viruses,Bacteria,9639
VIRSorter_Bacteria_NZ_CP056834_207_length_8603_cov_4_100257,1,Viruses,Bacteria,8603
VIRSorter_Bacteria_NZ_CP056861_36_length_8552_cov_33_205367,1,Viruses,Bacteria,8552
VIRSorter_Bacteria_NZ_CP056896_163_length_5037_cov_2_534725,1,Viruses,Bacteria,5037
VIRSorter_Bacteria_NZ_CP056896_166_length_5020_cov_3_316818,1,Viruses,Bacteria,5020
VIRSorter_Bacteria_NZ_CP056896_553_length_2640_cov_3_156673,1,Viruses,Bacteria,2640
VIRSorter_Bacteria_NZ_CP057125_114_length_11918_cov_4_773497,1,Viruses,Bacteria,11918
VIRSorter_Bacteria_NZ_CP057125_210_length_7537_cov_4_584870,1,Viruses,Bacteria,7537
VIRSorter_Bacteria_NZ_CP057125_22_length_23248_cov_4_404217,1,Viruses,Bacteria,23248
VIRSorter_Bacteria_NZ_CP057150_78_length_4708_cov_2_487857,1,Viruses,Bacteria,4708
VIRSorter_Bacteria_NZ_CP057611_176_length_6213_cov_4_241475,1,Viruses,Bacteria,6213
VIRSorter_Bacteria_NZ_CP057611_723_length_2067_cov_2_897614,1,Viruses,Bacteria,2067
VIRSorter_Bacteria_NZ_CP057630_22_length_35000_cov_5_244098,1,Viruses,Bacteria,35000
VIRSorter_Bacteria_NZ_CP057632_142_length_11198_cov_4_562685,1,Viruses,Bacteria,11198
VIRSorter_Bacteria_NZ_CP057632_184_length_9107_cov_3_408970,1,Viruses,Bacteria,9107
VIRSorter_Bacteria_NZ_CP057632_232_length_7364_cov_4_607470,1,Viruses,Bacteria,7364
VIRSorter_Bacteria_NZ_CP058306_196_length_5729_cov_4_046352,1,Viruses,Bacteria,5729
VIRSorter_Bacteria_NZ_CP060161_292_length_3328_cov_3_256340,1,Viruses,Bacteria,3328
VIRSorter_Bacteria_NZ_CP060192_182_length_2868_cov_2_674724,1,Viruses,Bacteria,2868
VIRSorter_Bacteria_NZ_CP060192_25_length_5036_cov_2_201767,1,Viruses,Bacteria,5036
VIRSorter_Bacteria_NZ_CP060192_400_length_2138_cov_2_578493,1,Viruses,Bacteria,2138
VIRSorter_Bacteria_NZ_CP061335_111_length_9895_cov_3_179167,1,Viruses,Bacteria,9895
VIRSorter_Bacteria_NZ_CP061473_143_length_2653_cov_1_897998,1,Viruses,Bacteria,2653
VIRSorter_Bacteria_NZ_CP062165_585_length_1027_cov_1_550412,1,Viruses,Bacteria,1027
VIRSorter_Bacteria_NZ_CP062165_8_length_2757_cov_2_766099,1,Viruses,Bacteria,2757
VIRSorter_Bacteria_NZ_CP062251_200_length_7363_cov_3_907088,1,Viruses,Bacteria,7363
VIRSorter_Bacteria_NZ_CP062251_511_length_4091_cov_3_352825,1,Viruses,Bacteria,4091
VIRSorter_Bacteria_NZ_CP063769_499_length_2624_cov_3_344492,1,Viruses,Bacteria,2624
VIRSorter_Phage_NC_047747_1_length_40338_cov_9_550034-circular,1,Viruses,Phage,40338
VIRSorter_Phage_NC_047766_1_length_27483_cov_16_188967,1,Viruses,Phage,27483
VIRSorter_Phage_NC_047766_2_length_11340_cov_14_480727,1,Viruses,Phage,11340
VIRSorter_Phage_NC_047769_1_length_40304_cov_61_382767,1,Viruses,Phage,40304
VIRSorter_Phage_NC_047776_1_length_48664_cov_5_677508,1,Viruses,Phage,48664
VIRSorter_Phage_NC_047776_3_length_41192_cov_5_454895,1,Viruses,Phage,41192
VIRSorter_Phage_NC_047806_1_length_43978_cov_38_114837,1,Viruses,Phage,43978
VIRSorter_Phage_NC_047810_1_length_46499_cov_8_129145,1,Viruses,Phage,46499
VIRSorter_Phage_NC_047840_1_length_44253_cov_32_105525-circular,1,Viruses,Phage,44253
VIRSorter_Phage_NC_047874_1_length_23613_cov_5_882036,1,Viruses,Phage,23613
VIRSorter_Phage_NC_047874_2_length_12459_cov_6_112625,1,Viruses,Phage,12459
VIRSorter_Phage_NC_047874_3_length_2847_cov_6_465974,1,Viruses,Phage,2847
VIRSorter_Phage_NC_047890_1_length_5617_cov_2_973031,1,Viruses,Phage,5617
VIRSorter_Phage_NC_047895_1_length_39825_cov_22_451572-circular,1,Viruses,Phage,39825
VIRSorter_Phage_NC_047952_1_length_42924_cov_26_852994-circular,1,Viruses,Phage,42924
VIRSorter_Phage_NC_047958_1_length_42195_cov_14_042335,1,Viruses,Phage,42195
VIRSorter_Phage_NC_047967_1_length_15446_cov_87_956858,1,Viruses,Phage,15446
VIRSorter_Phage_NC_047967_2_length_9292_cov_94_912634,1,Viruses,Phage,9292
VIRSorter_Phage_NC_047967_5_length_2738_cov_94_186359,1,Viruses,Phage,2738
VIRSorter_Phage_NC_047984_1_length_11616_cov_4_622783,1,Viruses,Phage,11616
VIRSorter_Phage_NC_047984_2_length_10500_cov_4_538439,1,Viruses,Phage,10500
VIRSorter_Phage_NC_047984_3_length_6915_cov_4_502915,1,Viruses,Phage,6915
VIRSorter_Phage_NC_047997_1_length_40720_cov_6_209787,1,Viruses,Phage,40720
VIRSorter_Phage_NC_048078_1_length_39161_cov_228_006597-circular,1,Viruses,Phage,39161
VIRSorter_Phage_NC_048153_3_length_3471_cov_3_972775,1,Viruses,Phage,3471
VIRSorter_Phage_NC_048168_1_length_43404_cov_39_628688,1,Viruses,Phage,43404
VIRSorter_Phage_NC_048196_25_length_2022_cov_3_637519,1,Viruses,Phage,2022
VIRSorter_Phage_NC_048627_2_length_25720_cov_17_203702,1,Viruses,Phage,25720
VIRSorter_Phage_NC_048628_1_length_42779_cov_9_912438,1,Viruses,Phage,42779
VIRSorter_Phage_NC_048641_1_length_40384_cov_39_223363,1,Viruses,Phage,40384
VIRSorter_Phage_NC_048652_4_length_18894_cov_4_850894,1,Viruses,Phage,18894
VIRSorter_Phage_NC_048675_2_length_23986_cov_5_267059,1,Viruses,Phage,23986
VIRSorter_Phage_NC_048688_1_length_39474_cov_53_875086,1,Viruses,Phage,39474
VIRSorter_Phage_NC_048689_1_length_40533_cov_18_918178,1,Viruses,Phage,40533
VIRSorter_Phage_NC_048691_1_length_37878_cov_99_686011,1,Viruses,Phage,37878
VIRSorter_Phage_NC_048692_1_length_42259_cov_21_722491,1,Viruses,Phage,42259
VIRSorter_Phage_NC_048693_1_length_39765_cov_63_954218,1,Viruses,Phage,39765
VIRSorter_Phage_NC_048716_1_length_37940_cov_77_853029,1,Viruses,Phage,37940
VIRSorter_Phage_NC_048729_1_length_58014_cov_35_254024,1,Viruses,Phage,58014
VIRSorter_Phage_NC_048743_15_length_1658_cov_2_620087,1,Viruses,Phage,1658
VIRSorter_Phage_NC_048743_2_length_4306_cov_2_818866,1,Viruses,Phage,4306
VIRSorter_Phage_NC_048748_1_length_28583_cov_6_001998,1,Viruses,Phage,28583
VIRSorter_Phage_NC_048748_4_length_8267_cov_4_894788,1,Viruses,Phage,8267
VIRSorter_Phage_NC_048748_7_length_5860_cov_4_170887,1,Viruses,Phage,5860
VIRSorter_Phage_NC_048797_2_length_45085_cov_16_391384-circular,1,Viruses,Phage,45085
VIRSorter_Phage_NC_048806_1_length_65599_cov_9_391081,1,Viruses,Phage,65599
VIRSorter_Phage_NC_049427_2_length_38159_cov_5_504593,1,Viruses,Phage,38159
VIRSorter_Phage_NC_049441_3_length_33843_cov_6_647715,1,Viruses,Phage,33843
VIRSorter_Phage_NC_049441_4_length_17367_cov_5_969732,1,Viruses,Phage,17367
VIRSorter_Phage_NC_049463_2_length_7315_cov_3_748485,1,Viruses,Phage,7315
VIRSorter_Phage_NC_049463_6_length_3485_cov_2_831487,1,Viruses,Phage,3485
VIRSorter_Phage_NC_049463_7_length_3480_cov_2_898394,1,Viruses,Phage,3480
VIRSorter_Phage_NC_049463_8_length_3418_cov_3_553970,1,Viruses,Phage,3418
VIRSorter_Phage_NC_049492_8_length_3224_cov_2_512464,1,Viruses,Phage,3224
VIRSorter_Phage_NC_049813_1_length_44147_cov_76_696589-circular,1,Viruses,Phage,44147
VIRSorter_Phage_NC_049815_3_length_2634_cov_1_792168,1,Viruses,Phage,2634
VIRSorter_Phage_NC_049815_4_length_2191_cov_1_959738,1,Viruses,Phage,2191
VIRSorter_Phage_NC_049819_1_length_50728_cov_16_778659,1,Viruses,Phage,50728
VIRSorter_Phage_NC_049826_1_length_51592_cov_7_216932,1,Viruses,Phage,51592
VIRSorter_Phage_NC_049828_1_length_48472_cov_10_504079,1,Viruses,Phage,48472
VIRSorter_Phage_NC_049829_1_length_46624_cov_30_906547,1,Viruses,Phage,46624
VIRSorter_Phage_NC_049853_1_length_49822_cov_10_113770,1,Viruses,Phage,49822
VIRSorter_Phage_NC_049962_1_length_27170_cov_31_062880,1,Viruses,Phage,27170
VIRSorter_Phage_NC_049965_1_length_19082_cov_52_834341,1,Viruses,Phage,19082
VIRSorter_Phage_NC_050145_3_length_11042_cov_5_635660,1,Viruses,Phage,11042
VIRSorter_Phage_NC_050146_1_length_65429_cov_13_109983-circular,1,Viruses,Phage,65429
VIRSorter_Phage_NC_050148_1_length_61506_cov_7_406145,1,Viruses,Phage,61506
VIRSorter_Phage_NC_051583_2_length_20568_cov_6_177400,1,Viruses,Phage,20568
VIRSorter_Phage_NC_051585_4_length_8994_cov_4_914979,1,Viruses,Phage,8994
VIRSorter_Phage_NC_051585_5_length_6842_cov_4_469869,1,Viruses,Phage,6842
VIRSorter_Phage_NC_051585_6_length_4158_cov_4_194736,1,Viruses,Phage,4158
VIRSorter_Phage_NC_051588_1_length_60270_cov_16_470298,1,Viruses,Phage,60270
VIRSorter_Phage_NC_051594_7_length_2265_cov_2_468778,1,Viruses,Phage,2265
VIRSorter_Phage_NC_051594_8_length_2214_cov_3_735989,1,Viruses,Phage,2214
VIRSorter_Phage_NC_051594_9_length_2114_cov_2_253035,1,Viruses,Phage,2114
VIRSorter_Phage_NC_051598_1_length_57996_cov_19_332096,1,Viruses,Phage,57996
VIRSorter_Phage_NC_051600_2_length_7800_cov_3_822853,1,Viruses,Phage,7800
VIRSorter_Phage_NC_051600_6_length_2514_cov_3_996340,1,Viruses,Phage,2514
VIRSorter_Phage_NC_051611_1_length_59946_cov_23_445843,1,Viruses,Phage,59946
VIRSorter_Phage_NC_051615_1_length_60481_cov_97_742296,1,Viruses,Phage,60481
VIRSorter_Phage_NC_051621_1_length_59943_cov_14_139811,1,Viruses,Phage,59943
VIRSorter_Phage_NC_051625_1_length_57549_cov_7_545222,1,Viruses,Phage,57549
VIRSorter_Phage_NC_051626_1_length_59997_cov_7_738230,1,Viruses,Phage,59997
VIRSorter_Phage_NC_051629_2_length_19160_cov_5_505784,1,Viruses,Phage,19160
VIRSorter_Phage_NC_051629_3_length_4676_cov_4_989180,1,Viruses,Phage,4676
VIRSorter_Phage_NC_051635_1_length_38374_cov_11_911689,1,Viruses,Phage,38374
VIRSorter_Phage_NC_051638_1_length_57584_cov_30_984321,1,Viruses,Phage,57584
VIRSorter_Phage_NC_051639_6_length_5135_cov_4_135433,1,Viruses,Phage,5135
VIRSorter_Phage_NC_051639_7_length_4287_cov_4_922259,1,Viruses,Phage,4287
VIRSorter_Phage_NC_051642_1_length_17040_cov_4_868060,1,Viruses,Phage,17040
VIRSorter_Phage_NC_051643_1_length_55703_cov_26_277961,1,Viruses,Phage,55703
VIRSorter_Phage_NC_051644_1_length_57635_cov_13_781573,1,Viruses,Phage,57635
VIRSorter_Phage_NC_051645_1_length_55345_cov_12_941599,1,Viruses,Phage,55345
VIRSorter_Phage_NC_051646_5_length_2531_cov_3_360662,1,Viruses,Phage,2531
VIRSorter_Phage_NC_051649_1_length_58376_cov_47_394626,1,Viruses,Phage,58376
VIRSorter_Phage_NC_051654_2_length_6570_cov_2_767306,1,Viruses,Phage,6570
VIRSorter_Phage_NC_051672_3_length_2212_cov_2_371349,1,Viruses,Phage,2212
VIRSorter_Phage_NC_051677_12_length_1774_cov_3_404305,1,Viruses,Phage,1774
VIRSorter_Phage_NC_051677_7_length_2561_cov_2_984836,1,Viruses,Phage,2561
VIRSorter_Phage_NC_051677_9_length_2019_cov_3_083503,1,Viruses,Phage,2019
VIRSorter_Phage_NC_051678_1_length_58358_cov_29_566523,1,Viruses,Phage,58358
VIRSorter_Phage_NC_051679_1_length_55770_cov_7_651063,1,Viruses,Phage,55770
VIRSorter_Phage_NC_051681_1_length_57866_cov_8_748664,1,Viruses,Phage,57866
VIRSorter_Phage_NC_051687_1_length_57883_cov_27_643788,1,Viruses,Phage,57883
VIRSorter_Phage_NC_051688_1_length_57468_cov_11_836466,1,Viruses,Phage,57468
VIRSorter_Phage_NC_051692_1_length_56816_cov_18_834834,1,Viruses,Phage,56816
VIRSorter_Phage_NC_051694_1_length_58233_cov_10_525938,1,Viruses,Phage,58233
VIRSorter_Phage_NC_051698_1_length_56599_cov_12_632817,1,Viruses,Phage,56599
VIRSorter_Phage_NC_051699_2_length_13145_cov_4_992055,1,Viruses,Phage,13145
VIRSorter_Phage_NC_051701_1_length_58260_cov_10_659531,1,Viruses,Phage,58260
VIRSorter_Phage_NC_051702_1_length_58155_cov_16_639071,1,Viruses,Phage,58155
VIRSorter_Phage_NC_051704_2_length_7800_cov_3_779083,1,Viruses,Phage,7800
VIRSorter_Phage_NC_051708_1_length_40550_cov_9_767379,1,Viruses,Phage,40550
VIRSorter_Phage_NC_051709_1_length_56318_cov_21_626397,1,Viruses,Phage,56318
VIRSorter_Phage_NC_051710_1_length_58438_cov_18_061302,1,Viruses,Phage,58438
VIRSorter_Phage_NC_051718_1_length_59026_cov_33_850164,1,Viruses,Phage,59026
VIRSorter_Phage_NC_051719_1_length_39772_cov_9_337538,1,Viruses,Phage,39772
VIRSorter_Phage_NC_051724_1_length_55197_cov_8_218871,1,Viruses,Phage,55197
VIRSorter_Phage_NC_051733_1_length_47132_cov_23_690698,1,Viruses,Phage,47132
VIRSorter_Phage_NC_051734_1_length_46449_cov_64_576777,1,Viruses,Phage,46449
VIRSorter_Phage_NC_051735_1_length_45652_cov_25_658442,1,Viruses,Phage,45652
VIRSorter_Phage_NC_051736_6_length_2888_cov_2_307801,1,Viruses,Phage,2888
VIRSorter_Phage_NC_051739_1_length_50497_cov_34_158400,1,Viruses,Phage,50497
VIRSorter_Phage_NC_051740_1_length_49774_cov_13_301494,1,Viruses,Phage,49774
VIRSorter_Prophage_NZ_AP023189_324_length_1790_cov_1_875504,1,Viruses,Prophage,1790
VIRSorter_Prophage_NZ_CP050296_813_length_2875_cov_3_952128,1,Viruses,Prophage,2875
VIRSorter_Prophage_NZ_CP054205_119_length_5877_cov_3_100137,1,Viruses,Prophage,5877
VIRSorter_Prophage_NZ_CP054205_688_length_2487_cov_2_556332,1,Viruses,Prophage,2487
VIRSorter_Prophage_NZ_CP054205_883_length_2053_cov_1_501502,1,Viruses,Prophage,2053
VIRSorter_Prophage_NZ_CP056185_242_length_5568_cov_4_043352,1,Viruses,Prophage,5568
VIRSorter_Prophage_NZ_CP056185_307_length_4915_cov_3_883539,1,Viruses,Prophage,4915
VIRSorter_Prophage_NZ_CP056185_393_length_4123_cov_3_339971,1,Viruses,Prophage,4123
VIRSorter_Prophage_NZ_CP056200_211_length_2775_cov_2_341544,1,Viruses,Prophage,2775
VIRSorter_Prophage_NZ_CP056200_87_length_3615_cov_2_315730,1,Viruses,Prophage,3615
VIRSorter_Prophage_NZ_CP056251_160_length_5271_cov_4_189417,1,Viruses,Prophage,5271
VIRSorter_Prophage_NZ_CP056251_236_length_4530_cov_4_748156,1,Viruses,Prophage,4530
VIRSorter_Prophage_NZ_CP056251_317_length_3952_cov_4_654093,1,Viruses,Prophage,3952
VIRSorter_Prophage_NZ_CP056251_34_length_8567_cov_6_194549,1,Viruses,Prophage,8567
VIRSorter_Prophage_NZ_CP056251_529_length_2921_cov_3_087579,1,Viruses,Prophage,2921
VIRSorter_Prophage_NZ_CP057150_253_length_2960_cov_2_540448,1,Viruses,Prophage,2960
VIRSorter_Prophage_NZ_CP057150_269_length_2870_cov_3_161634,1,Viruses,Prophage,2870
VIRSorter_Prophage_NZ_CP057150_666_length_1811_cov_2_338269,1,Viruses,Prophage,1811
VIRSorter_Prophage_NZ_CP057632_181_length_9178_cov_3_995177,1,Viruses,Prophage,9178
VIRSorter_Prophage_NZ_CP060137_116_length_4154_cov_2_482557,1,Viruses,Prophage,4154
VIRSorter_Prophage_NZ_CP060137_214_length_3389_cov_2_546791,1,Viruses,Prophage,3389
VIRSorter_Prophage_NZ_CP060161_178_length_4319_cov_2_667448,1,Viruses,Prophage,4319
VIRSorter_Prophage_NZ_CP060161_843_length_1137_cov_1_356747,1,Viruses,Prophage,1137
VIRSorter_Prophage_NZ_CP060293_284_length_6376_cov_3_855086,1,Viruses,Prophage,6376
VIRSorter_Prophage_NZ_CP062262_6_length_4571_cov_2_722542,1,Viruses,Prophage,4571
VIRSorter_Prophage_NZ_CP063769_56_length_7675_cov_3_283465,1,Viruses,Prophage,7675
VIRSorter_Bacteria_NZ_AP022672_141_length_6478_cov_2_780476,2,Viruses,Bacteria,6478
VIRSorter_Bacteria_NZ_AP022672_278_length_4159_cov_4_163986,2,Viruses,Bacteria,4159
VIRSorter_Bacteria_NZ_AP023239_107_length_10384_cov_7_328202,2,Viruses,Bacteria,10384
VIRSorter_Bacteria_NZ_AP023239_10_length_121339_cov_6_821584,2,Viruses,Bacteria,121339
VIRSorter_Bacteria_NZ_CP030048_151_length_2538_cov_1_862666,2,Viruses,Bacteria,2538
VIRSorter_Bacteria_NZ_CP030048_315_length_1996_cov_2_161257,2,Viruses,Bacteria,1996
VIRSorter_Bacteria_NZ_CP030050_1130_length_2696_cov_3_297993,2,Viruses,Bacteria,2696
VIRSorter_Bacteria_NZ_CP030050_97_length_8030_cov_3_514608,2,Viruses,Bacteria,8030
VIRSorter_Bacteria_NZ_CP040272_204_length_1958_cov_1_714136,2,Viruses,Bacteria,1958
VIRSorter_Bacteria_NZ_CP040281_182_length_9567_cov_13_988225,2,Viruses,Bacteria,9567
VIRSorter_Bacteria_NZ_CP040281_264_length_1612_cov_16_246628,2,Viruses,Bacteria,1612
VIRSorter_Bacteria_NZ_CP041372_100_length_6086_cov_3_158183,2,Viruses,Bacteria,6086
VIRSorter_Bacteria_NZ_CP041372_1_length_31671_cov_7_353713,2,Viruses,Bacteria,31671
VIRSorter_Bacteria_NZ_CP041372_403_length_2866_cov_3_927072,2,Viruses,Bacteria,2866
VIRSorter_Bacteria_NZ_CP041372_408_length_2831_cov_3_033501,2,Viruses,Bacteria,2831
VIRSorter_Bacteria_NZ_CP041372_71_length_6879_cov_3_601407,2,Viruses,Bacteria,6879
VIRSorter_Bacteria_NZ_CP045492_610_length_1918_cov_2_602254,2,Viruses,Bacteria,1918
VIRSorter_Bacteria_NZ_CP045496_153_length_1788_cov_1_463935,2,Viruses,Bacteria,1788
VIRSorter_Bacteria_NZ_CP045553_1259_length_1403_cov_1_795994,2,Viruses,Bacteria,1403
VIRSorter_Bacteria_NZ_CP045553_272_length_4539_cov_3_756913,2,Viruses,Bacteria,4539
VIRSorter_Bacteria_NZ_CP045553_301_length_4279_cov_2_910038,2,Viruses,Bacteria,4279
VIRSorter_Bacteria_NZ_CP045553_342_length_4056_cov_4_745064,2,Viruses,Bacteria,4056
VIRSorter_Bacteria_NZ_CP045553_496_length_3356_cov_3_069979,2,Viruses,Bacteria,3356
VIRSorter_Bacteria_NZ_CP045553_875_length_2180_cov_3_299294,2,Viruses,Bacteria,2180
VIRSorter_Bacteria_NZ_CP045554_1314_length_1185_cov_2_246903,2,Viruses,Bacteria,1185
VIRSorter_Bacteria_NZ_CP045554_1393_length_1068_cov_3_353406,2,Viruses,Bacteria,1068
VIRSorter_Bacteria_NZ_CP045554_152_length_4620_cov_2_994304,2,Viruses,Bacteria,4620
VIRSorter_Bacteria_NZ_CP045554_277_length_3690_cov_2_925997,2,Viruses,Bacteria,3690
VIRSorter_Bacteria_NZ_CP045554_35_length_7014_cov_3_377353,2,Viruses,Bacteria,7014
VIRSorter_Bacteria_NZ_CP045554_957_length_1787_cov_2_065242,2,Viruses,Bacteria,1787
VIRSorter_Bacteria_NZ_CP045554_988_length_1728_cov_2_414226,2,Viruses,Bacteria,1728
VIRSorter_Bacteria_NZ_CP045702_460_length_5586_cov_3_967818,2,Viruses,Bacteria,5586
VIRSorter_Bacteria_NZ_CP045702_499_length_5231_cov_3_834235,2,Viruses,Bacteria,5231
VIRSorter_Bacteria_NZ_CP045702_61_length_16288_cov_3_999384,2,Viruses,Bacteria,16288
VIRSorter_Bacteria_NZ_CP048810_304_length_7597_cov_4_010342,2,Viruses,Bacteria,7597
VIRSorter_Bacteria_NZ_CP048817_14_length_1819_cov_1_928571,2,Viruses,Bacteria,1819
VIRSorter_Bacteria_NZ_CP048835_367_length_2735_cov_2_223134,2,Viruses,Bacteria,2735
VIRSorter_Bacteria_NZ_CP049838_1025_length_1510_cov_1_813746,2,Viruses,Bacteria,1510
VIRSorter_Bacteria_NZ_CP049838_1408_length_1227_cov_1_799488,2,Viruses,Bacteria,1227
VIRSorter_Bacteria_NZ_CP050296_180_length_8244_cov_4_150079,2,Viruses,Bacteria,8244
VIRSorter_Bacteria_NZ_CP050296_746_length_3175_cov_3_010256,2,Viruses,Bacteria,3175
VIRSorter_Bacteria_NZ_CP050296_79_length_11244_cov_3_766467,2,Viruses,Bacteria,11244
VIRSorter_Bacteria_NZ_CP051857_101_length_1523_cov_1_803134,2,Viruses,Bacteria,1523
VIRSorter_Bacteria_NZ_CP053109_11_length_3761_cov_2_066649,2,Viruses,Bacteria,3761
VIRSorter_Bacteria_NZ_CP053189_250_length_6043_cov_3_754843,2,Viruses,Bacteria,6043
VIRSorter_Bacteria_NZ_CP053189_566_length_3975_cov_3_438265,2,Viruses,Bacteria,3975
VIRSorter_Bacteria_NZ_CP053189_568_length_3967_cov_3_570552,2,Viruses,Bacteria,3967
VIRSorter_Bacteria_NZ_CP053573_113_length_2440_cov_2_524528,2,Viruses,Bacteria,2440
VIRSorter_Bacteria_NZ_CP053573_249_length_1926_cov_1_787814,2,Viruses,Bacteria,1926
VIRSorter_Bacteria_NZ_CP053573_293_length_1817_cov_2_280931,2,Viruses,Bacteria,1817
VIRSorter_Bacteria_NZ_CP053573_43_length_3114_cov_2_220007,2,Viruses,Bacteria,3114
VIRSorter_Bacteria_NZ_CP053573_73_length_2734_cov_2_515118,2,Viruses,Bacteria,2734
VIRSorter_Bacteria_NZ_CP053746_110_length_4186_cov_2_260228,2,Viruses,Bacteria,4186
VIRSorter_Bacteria_NZ_CP053746_312_length_3007_cov_1_981030,2,Viruses,Bacteria,3007
